,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600362.SH,X300072.SZ,X600660.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X000898.SZ,X600516.SH,X600176.SH,X600886.SH,X600111.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X600352.SH,X601699.SH,X600027.SH,X000825.SZ,X000553.SZ,X002271.SZ,X600808.SH,X000830.SZ,X000983.SZ,X000792.SZ,X000959.SZ,X600489.SH,X002110.SZ,X000408.SZ,X600299.SH,X600219.SH,X601158.SH,X002092.SZ,X000883.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.402165264776063,0,0,-0.0437979204362995,0,0,0,0,0,0,0,0,0,0,0,-0.0466199959329764,0,0,0,0,0,0,0,0.0670413317697443,0,0,0,0,0.0117984929235205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665093670732107,0,-0.0162037194892058,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.383725818601494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929617046404555,0,0,0.230805047505775,-0.0190934638210921,0,0,0,0,0,0,0.139167620848351,0.0331234484098434,0,0,0,0,0,0,0.00668723420779785,0,0,0.11447806520065,0.20627388990055,0,0,0,0,0,0,-0.051146959096955,-2.16840434497101e-19,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.180178020548373,0,0.132571368788266,0,0,0,0,0,-0.0189752286492827,0,0,0,0,0,0.0306326068074408,0,0,0.0520308649997256,0,0,0,0,0,0,0,0,0,0,0.0516125962997188,0,0,0,0.152598214761282,0.0233362856309567,0,0,0,0,0,0,0.155741435632786,0,0.00532007606019546,-0.00372325997433025,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0992838292369751,0,0,0,0,0,0,0,0,0,0,0,0,0.0718610605205731,0.26211009217037,0,0,4.33680868994202e-19,-0.00324491868658442,0,0,0,0,0,0,0,0.17918912106921,0,0,0,-0.0136438752290618,0,0,0.0130598361303128,0,0,0,0,0,0,0,0,-0.00900509357204391,-0.0163404312134658,0,0,0,0,0,0
X600795.SH,0.0458742747787939,0,0,0.126645205941511,0,0.256142251221569,-0.0294270886571507,0,0,0,0.0574633262665453,0,0,0,0,0,0.0390563498011518,0.0120154670378095,0,0.00718846359432907,-3.46944695195361e-18,-0.0159769855093441,0,0,0,0.059415952904949,0,0,0,0,0,-0.0293221704951598,0,0.130329912549426,0,0,0,0.0934996458557419,0,0,0,0,0,0,0,0,0,0,0,-0.0109103582980954,0.0245252293316973,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0759700939646485,0,0,-0.0831657013681436,0,0,0,0,0,0,0,0,0.025051756662896,0,0,0,-0.0655348918181507,0.758505191045843,0,0,0,0.0328496444591629,0,0,0.000308447951983018,0,0,0,0,-0.00233600014139706,0,0,-0.0627922916318523,0,0.0148644691624969,0,0,0,0,0.150190675611716,0,0,0.0151305890756081,0.0462064258798544,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.160664139377732,0,0,0.0483139021733164,0,0,0,0,0.054429675821661,0,0,0,0,0,0,0,-0.0255537237892777,0,0,0,0.0116043250929984,0,0,0.111664155535556,0,0,0,0,0.131621059279313,0,0,0,0,0.0108545646678555,0,0,0.103345970317585,0,0,0,0,-0.00236040546216297,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.137043675216001,0,0,0,0.111757950708578,0,0,-0.0381955709364008,0,0.0325428569726994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871976116776494,0,0,0,0.671012707463212,-0.0653390309545802,0,-0.023313899271723,0,0,0,0,0,0,0.00565849307325645,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.229133003703666,0,0,0,0,0,0,0,0.118326857321781,0.140993001436434,0,0,0,0,0,0,0,0.00189953671463682,0,0,0,0,0,0,0,0,0,0,0.0247576413810193,0,-0.014744333498746,0,0,0.0421358223606822,0,0,0,0,0,0,0,0,-0.0134791011608962,0,0,0,0,0,0,0
X000898.SZ,0.0302652321623264,0,0,0.269571800020667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269974481426089,0,0,0.180285904234577,0.0553580665788947,0,0,0,0.0123895792967257,0,0,0.051500468530907,0,0,0.276470663332116,-0.0996846055923625,0,0.0486777364112322,0,0,0,0.0444467628712098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0.00969692731044823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359215749238795,-0.203701999434642,0,0,0,0,0.147568213613566,0,0,0.299489274991789,0.0149263895732429,0,0,0,0.0425479310935868,0.133949496984087,0,0.145887334319295,0,0,0,0,0,0,0.0668395182401554,0,-0.0493421970204805,0.00614044996667647,0.0560642102299731,0,0,0,0,0
X600176.SH,0,0,0,0.205386350905408,0,0,0,0,0,0,0,0.14334074564702,0,0.325996089655558,0,0,0,0,0,0,0,0,0,0,0.453578433430227,0,0,0,0,0,0,0,0,0,0,0.0988772593128261,0,0,0,0,-0.0605830400577433,0,0,0,0,0,0,0,0,-0.0320626959170316,-0.0145641749471024,0,0,0,0,0,0
X600886.SH,0,0.106936781147106,0,0,-0.0223258890266451,0,-0.0724270527741316,0,0,0,0,0,0,0,0,0.0301076557547143,0.0209664329201779,0,0,0,-0.0667468707568425,0,0,-0.0887807642186506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812797948470101,0.0572048447167774,-0.0616629371890964,0,0,0,0,0,0,0,-0.00894280284840078,-0.0170770587378923,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247015374650744,0,0,0,0,0.115131221594721,0,0,0,0.0295902941342874,0,0.166823552603369,0,0,0.212693039476765,0,0,0.262765331812074,0,0,0.0430423413130467,0,0,0,0,0,0,0.111083626979493,0,-0.00547459367149094,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.333317816489651,0,0.258449148011081,0,0.0336227103611098,0,0,0,0,0,0,0,0,0,0,0,0,0.312374992354272,0,0,0,-0.128419430014069,0,0,0.074961437730997,0,0,0.091060563018135,0.111263238392372,0.345755590017741,0,0.0384088579403073,-0.202917938488965,0.0376138248565499,0,0,0,0,0,0,0,0,0,0,0,-0.0638683044916437,0.0693575520494533,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.1220554759267,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.816993299423315,0,0,0,0,-0.0937146091718942,-0.0966964280512277,0,0,0,0,0,0,0,0,0,0.217888517091541,0,0,0,0.0465154230584564,0,0,0,0,0.0537701627213936,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0349527063883025,0,0,0,0,0,0
X000709.SZ,0,-0.0862311434750729,0.00587617535639845,0,0,0,0,0,0.0846838893431912,0,0,0,0,0,0,0,0,0,0,0.0209386913737292,-0.000681655915566641,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0129609951769292,0.0251006090723078,0,0.185176571234929,-0.00995010566329709,0,0.0207087316337201,0.153411642766149,0,0,0,0,0,0,0,0,0,0,-0.0043847368540527,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.01159774108005,0,0,0,0.0590494738094141,0,0,0,0,-0.0517138762313993,0,0,0.00108009311089428,0,0,0.0386879183105985,0,0,0,0,0,0,0,0,-0.0247115845634355,0,0,-0.00336635783833348,0,0.0233826768165227,0,0,0,0,0,0,0,0,0,0.0111616149795807,0,-0.013295195421252,0.0198844176755144,0,0,0,0,0,0
X600352.SH,0,0,-0.106787240780416,0,0.0369655937349536,0,0,0,0.26868498969856,0,0,0,0,0,0,0.0028585446749051,0,0,0,0,0,0,0,-0.00803868529651231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214706414499183,0,0.00628911226779069,-0.594632472981834,0,0.234799416330434,0,0.279175204206143,0,0.0230138956398812,-0.0530127912143827,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.216210622345002,0,0,0.0332602870134916,0,0,0,0,0,0,0,0,0.0331061196398701,-0.0170336214102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519139351342095,-0.00069775172100918,0,0,0.142743640370605,-0.0557730486229997,0,0,0,0,0,0,0,-0.0361755008546326,0.0368023525007783,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.10909543237605,0,0.3134901984606,0,0,0,-0.0134465214921724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069585725733367,0,0,0,0,0,0,0,0,0,0,0.096065723592956,-0.024954013978901,0,0,-0.00978473147859594,0,0,0,0,0,0,0,0,0.0196733834521091,-0.011569251742858,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.0500439055494621,0,0.170012564880506,0,0,0,4.33680868994202e-19,0,0,0,-0.0964948445260184,-0.0940851006764705,0,0,0,0.0518285483895772,0,0,0,0.0617431684774965,0,0,0,0,0,0,0,0,0,0,0.491816140325183,0.00431391989395,0,0,0,0,0,0,0,0,0,0.264371398745883,0,0,0,-0.0254373042188039,0.0339205315495204,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.207437303961545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177986163533756,0,0,0,0.0242143796489463,0,0,0,0,0,0,0,0,0,0,0.185498925209874,0,0.276287061194042,0,0,0.0369666998218685,0,0,0,0,0,0,0.10761604816106,0,0.0150918188942164,-0.023944243288109,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031818203688993,0,0,0,0,0,0,0,0.0329835702376908,0,0,0.125241314370405,0,0,0,0,0,0,0,0,0,0,0,0,-0.108426685734391,0,0,0.0416185970424464,0.0927409233528726,0,0,0,0.199371350904053,0,0.105718133182658,0,-0.0669538494499497,0.0488622227885064,0.0696807614570896,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0875058205652646,0,0,0,0,0,0,0,0,0,0,0.597582091272,0,0,0,0.0993280477238932,0.064025999083198,0,0,0,0,0.0503924505607426,0,0,0,0,0,0,0,0.0716830645057972,0,0,0.0426988351543924,0,0,0,0,0,0,0,0,0.00332592762394343,0.00691250249090952,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209771753206815,0.110876045877928,0,0,0,-0.114520454194944,0,0,0,0.0355177033983785,0,0,0,0.377428790884129,0,0,0.310202119064512,0,0,0,0,0,0,0.239835993701652,0,0.037825226829998,0.020999713588665,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.268994644182747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749442974573214,0,0,0,0,0,0,0,0.317987203640484,0,0,0,0,0,0,0,0.0149635683517011,0,0,0,0,0,0,0,0.0295222440057326,0,0,0,0.00956523335534667,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.229981707483054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220694228839371,0,0,0.102403617213265,0,0,0.78972945600452,0,0,0,0,0,-0.109277052916161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509148334790369,0,0,0,-0.0234029510742618,-0.015474900025719,0,0,0,0,0,0
X000959.SZ,0,-0.0638538069695279,0,0.0149256662091597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637891457379361,-0.113065452748481,0,0,0,0,0.634424760068642,0,-0.0257732114082848,0.063224016833809,0,0,0.081033624487169,0,0,0,0,0,0,0,0.0279535755885941,0,0,0,0,0,0,0,0,-0.0334212464706236,0.0336445235197775,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.175228561226064,0,0,0,0,0,0.397017202565305,0,0,0.00647554844033211,0,0,0,0.0252235158172724,0,0,0,0,0,0,0,0.0578037227117891,0,0,0.00726850125978308,0,0.0435201454459219,0,0,0,0,3.46944695195361e-18,0,0,0.00743515323013154,0,0,0,-0.00360463969005388,-0.0116968713687025,0,0,0,0,0,0
X002110.SZ,0,0,0,0.214828300906974,0.113158359413553,0,0,0,0,0,0,-0.036337005982564,0,0.222762367577318,0.223551666591084,0,0,0,0,0,0.0855972533935175,0,0,0,0.074005159707624,0.432604117286652,0,0,0.120913262915378,0,0,0,0,0,0.272755937028341,0.0922576802503724,0,-0.305205099270167,0,0,0,0,0.159589681687631,0,0,0,0,0,0,0.0712704630360927,-0.0525002434156946,0,0,0,0,0,0
X000408.SZ,0,0,0.109617128705687,0,0,0,0,0,0,0,0,0,0,0.0677846905663993,0,0,0,0,0,0,0.0165537340906722,0.100370567854478,0,0,0,0.108693457575819,0,0,0,0,0,0,0,0.0800207834384628,0,0,0,0.22635223446149,0,0,0.102645343512655,0,0,0,0,0,0,0,0,0.00946432444688847,-0.00336920339594339,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.185816953919375,0,0.0298580158742129,0.439082292537765,0,0,0,0.0496456854813946,0,0.0212150534789185,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0524119041735016,0.24133418354205,0,0,0,0,0,0,0,-0.0866807013418994,0,0,0,0,0,0,0,-0.272328854535835,0.0186525352532766,-0.0223586297589707,0,0,0,0,0,0
X600219.SH,0,0,0.0409658960495896,0.0795527859090531,0,0,-0.056765509368572,0,0.0611119693086867,0,0,0.0541680856343381,0,0,0,0,0.0814645846973897,0,0,0,0.104531396156706,0,0,0,-0.0318568311367956,0,0,0,0,0,0,0,0,0,0,-0.0531837307517419,0,0.109263066927082,0,0.0261210228655238,0,0,0,0,0,0,0,0,0,0.00209973979306913,-0.0101980437459516,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.000792907260226066,0,0,0,0,0.0391328464307701,0,0.0537869605505383,0.154269433736029,0,0,-0.0203357855523065,0,0,0,0,0.02135392573009,0,0.0538014517844923,0,0,0,0,0,0,0.00121343380034146,0.00164886459203225,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.260745985944161,0,0,0.0725216451448066,0,0,0,0,0,0,0,0,0,0,0,0.186728600162445,0.0624789728819368,0,0,0,0,0,0,0.00390120470460173,0,0.0744202209969021,0,0,0,0.232121579915633,0,0,0.0374251184774163,0,0,0,0,0,0,0,0,-0.00342314300277164,0.0188120991123195,0,0,0,0,0,0
X000883.SZ,0,0,0.0427669465072553,0.0583173711595497,-0.020233053304414,0,0,0,0,0,0,-0.0295918466799349,0,0,0,0,0,0,0,0,0.0249772429099315,0,0,0,0,0.116060965680319,0,0,0,0,0.026231108539242,0,0,0,0,-0.0200591906262385,0,0,0,0,0.0452501572043267,0.0800212560411451,0.0190273042651144,0,0,0,0,0,0,0.00459318209848476,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.00952431735733117,0.0399484988893106,0,0,0.0471090054729071,0,0,0,0,0,0.148173978096287,0,1.38777878078145e-17,0,0,0,0,0.276051079334314,0.114716564264353,0,0,0,0.0920652162772613,0,0.326402903149793,0,0.0387014469149687,0,0,0,0,0,0,0,0,0,0,0,-0.00510305864358011,0,0,0,0,0,0,0
Change_TY3M,0,-0.180954018470579,-0.0679743186178263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578491787796074,0,0,0,-3.46944695195361e-18,0.0160937863313329,0,0,0,0,0,0,0,0.0276800191824147,0,0.026833847787311,0,0,0.145562985524016,0,-0.0288481692916673,-0.161816979707335,-0.138607725075999,0,0,0,0,0.0175095298530198,0,0,-0.0440289278909306,-0.0708926725127808,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.104900099843549,0,0,0,0,0,0,0,0,0,0,0,0,-0.4789054645741,-0.481278573345614,0,0,0,0,0,0,0,0,0,0.0375395255162661,0,0.0565529042388417,0,0,0,0,0,0,0,0,0,0,0,0,1.52220309799654,0,0,0,3.91993823445289,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135900148898529,0,0,-0.155117876532645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501848155064373,0,0,0,0,0,0,-0.0421491822496455,0,0.433207224587817,0,0,0,0,-1.59979993529293,0,0
RealEstate_excess,0,0,0,0.208774688083571,0,0,0,-0.046689694420026,-0.104303103843347,0,0,0,0,0,0,0,0,0,0,0,0.179828985197698,0,0,0,0,-0.0022675512622065,0,0,-0.0930888811253773,0,0,0,-0.0495015622279862,0,0,0,0,0,0,0,0,-0.140585075648262,0,0,0,0,0,0,0,-0.0153331637458211,0,0,0,0,0,0,0
MKreturn,0,0.0398182907278082,0,0,0,0,0,0.11445568793317,0,0,0,0,0,0,0,0,0,0,0.124116442618061,0,0,-0.0519829805211895,0,-0.0168078974637315,0.0965746682174842,-0.0109712279436214,0,0,0,-0.0140990238457106,0,0,0,0,0,0,0,-0.0217052682695144,0,0,0,-0.0229941567656749,-0.063956833705714,0,0,0,0,0,0,-0.00541051710511303,0.00989772860724464,0,0,0,0,0,0
MKvol,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892791999097846,0.00216341783782851,0,0,0.000227088482312414,-0.00027985425730975,0,0,0,-0.000407975612363711,0,0,0,0,0,0,0,-0.000551208216301609,0.000117803569910638,0,0,0,-0.00107425679971796,0,0,0,0,0,0,-0.00272418654497947,0.00598954138405997,0,0,0,-0.00338510327195629,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420003206310556,0,0,0,0,0,0,0,0,-0.0160330813901477,0,0,0,0.0108521305969733,0,0,0,0,0,0,0.00800977782010006,0,-0.0303508902123872,0,0,0,0,-0.0200587589436465,0,0,0,0,0,0,0.047979816955838,-0.0723966694677656,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00362004462687709,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0160430976564007,0,0,0.0112076603993156,0,0,0,0.0167432672852245,-0.00500282688188916,0,0,0,-0.00471999508486533,0,0,0,0.00120423165651666,0,-0.00121544655944764,0,0,0,0.00135687055787913,0,0,0,0,0,0,0,0,0,-0.0202396171099587,0.0389416893006154,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00982441288359318,0,0,0,0,0,-0.00508491823247264,0,0,0,0,0,0,0,0.00327480279894518,0,0,0,0,0,-0.0068064288088786,0,0,0.00412418055581,0,0,0,0,0.00644832094106258,0,0,0,0,0,0.00372574539645281,0,0.00595936989525957,0,0,-0.000736995044232643,0,0,0,0,0,0,0,0,0.00548982190509793,-0.0290329421971749,0,0,0,0,0,0
