,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600188.SH,X600027.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X600547.SH,X600886.SH,X002466.SZ,X600299.SH,X600660.SH,X600309.SH,X600489.SH,X000709.SZ,X601158.SH,X000792.SZ,X600583.SH,X300072.SZ,X600352.SH,X000898.SZ,X000883.SZ,X000539.SZ,X000027.SZ,X000983.SZ,X000630.SZ,X000723.SZ,X600549.SH,X002470.SZ,X002460.SZ,X002407.SZ,X000629.SZ,X600176.SH,X000012.SZ,X000060.SZ,X600021.SH,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0886632272421176,0,0,0.191171466302581,0,0,0,0,0,0.0408039340559943,0,0,0,0.240792618289385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30917891655293,-3.46944695195361e-18,0,0,0,0,0,0.0151230258184166,0,0.184359589349638,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0798919897077745,0,0,0,0,0,-0.015760462469635,0,0,0,0,0,0,0,0,0.0173413531778689,0,0,0.219645154495449,0,0,0,0,0,0.189059343781585,0,0,0,0,0.0672126226426926,0,0,0,-0.0630064612881245,0,0,0.122511322450254,0.0775142049736417,0,0,0,0,0,0,0,-0.0561668572319392,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0535327425622944,0,0,-0.0667159067780032,0,0,0.0293610543213662,0,0,0,0,0,0.0307643789783411,0,0,0,0.94643479785857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380701628123776,0.0427589146295941,0.000816183905357936,0,-0.0253530181917205,0,0,0,0,0,0,0.0664412774500088,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.00430841434946342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559120918063843,0,0,0.0191586352284128,0,0,0,0.061274136218627,0.208135279229417,0,0.173920605352546,0,0,0,0,0,0,0,0.0469248478635342,0,0,0,0,0.10094776925709,0.00358855003385477,0,0,0,0,0,0.00228521137866088,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.267768137224721,0,0,0,0,0,0.0950955884751912,0.0532221988145123,0,0.0754004255571585,0,0,0,-0.10135459188145,0,0,0,0,0,0,0,0,0.200975667591762,0,0,0,0,0,0,0,0,0,0,0.0241496780159583,0,0.528077489358568,0.28355933319237,0,0,0,0,0,-0.0963122774534581,0,0,0.104044730093856,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.374132657297577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306091168848521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121676971896334,0,0.440803574861177,0.0982698747793522,0,0,0,0,0,-0.0764369967257376,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.142710297112109,0.0605028611422317,0,0,0,0,-0.0388644328676405,0.030112602707633,0,0,0,0,0,0,0,0,0,0,0,0,0.0556138256819284,0.0263264292708035,0,-1.38777878078145e-17,0,0.0387127553706942,0,0,0,0,0,0,0,0,0,0.0814291574801989,0,0,0.0204958056098442,0,0,0,0,0,0,0,-0.0492468879690508,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.209307826408248,0,0,0,0,0,0,0,0,0.146434718611097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13665221338158,0,0,0,0,0,0,0,0,0.0700307556571641,0,0,0,-1.73472347597681e-18,0.0981534041488286,0,0.0518442377152997,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.118864885511538,0,0,0,0,0,0,0.0114666610099312,0.0853853385553523,0,0,0.600890974982771,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0721373748113247,0,0,0.0939634677884115,0,0,0.00942370881227483,0,-0.0341237371863587,-0.00877487887386238,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735315176662778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360237398189003,0,0,0,0.0823818114548217,0,0.0375487972899702,0.0729511339161295,0,0,0.00439283960421609,0,0,0,0.00352433996282647,0,0,0.329706597217904,0,0.0219691192754745,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207893423667204,0,0,0,0,0.00967431348161121,0,0,0,0,0,0.19260406155733,0,0.130611128158459,0,0,0,0,0,0,0,0,0,0.255907649485465,0,0,0,0.133551270508568,0.00227031542089548,0,0.135755162919212,0,0,0,-0.0222382852677933,0.0242848170013604,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.15296296426511,0,0,0,0,0,0,0,0.0924467209912722,0.0221602938686416,0,0,0,0,0.185094398875425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354685990943264,0,0,0.360055340634098,0,0,0,0,0,0.0438626527029778,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0623668566679603,0,0.0532929073275089,0,0,0,0,0,0,0.00708166703466112,0,0,0,0,0,0,0.0589651148253783,0,0.403317908275994,0,0,0,0,0,0,0,0,0,0,0.143532647864867,0,0.148106225138382,0,0.0516100634834342,0.0704933255372146,0,0,0,0,0.0236039762992168,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0259289033160639,0,0,0,0,0.0379628547234638,0,0,0,0.21215969731067,0,0,0.0851156628633262,0,0,0.024871409631428,0,0,0,0,0.290747235689007,0,0,0,0,0,0,0,0,0,0,0.0102108082301227,0,0,0,0.1403243928811,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.00746840450231345,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0428264090156079,0.0510010056020273,0,0,0,0,0.0658390012768621,0,0,0.123529143440046,0,0,0,0,0,0,0,0,0,0.0793607574045319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856818522331321,0,0,0.425022139356333,0,0.0793922897893193,0,0,0,0,-0.000527017403941539,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.185186458500653,0,0,0,0,0,0,0,0.0461712982295675,0,0.0621916161176376,0,0,0,0.0225229617230371,0,0,0,0,0,0,0.399857948323506,0,0,0,0,0.0980510581551624,0,0,0,0,0,0,0.0524106238706524,0,0,0,0.0465145470270436,0,0,0,0.0295440486015838,0,0,0,0,0.0655876813213645,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088478543158648,0.0608047773046055,0,0,0,0,0,0,0,0.0103194728197378,0,0,0,0,0,0.304289430271385,0,0,0,0,0.0340295635915831,0,0,0.00952564528186343,0.117186707354744,0,0,0,0,0.230032005791709,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831071825266594,0.112068400226569,0,0,0,0,0,0.132699510108283,0,0.00590682845115762,0.0125411311626523,0,0,0,0.235891322366374,0,0,0,0,0.031028929812545,0,0,0,0.0612807339945283,4.33680868994202e-19,0,0.022003304077688,0,0,0,0,0.00431785143776998,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0276533150253269,0,0,0,0,0.0962038008833385,0,0,0,0,0,0,0,0,0,0,0,0,0.0805695307542214,0,0.0841115629270743,0,0.422685613803158,0,0,0,0,0,0,0,0.0188965124620633,0,0,0.0221693197816328,0,0,0.0110370523698914,0,0,0,0.00382806461469167,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712703999561533,0.236245952965039,0,0,0.0503652291503126,0,0,-0.0431277145866791,0,0,0,0,0.397219896967825,0,0.297610095953632,0,0.0680292295870484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190497505077458,0,0,-0.0262027185723282,-0.0966751610507033,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.180776437213879,0,0,0,0,0,0,0,0,0,0,0.0246329519449896,0,0,0,0,0,0.00929980472160917,0.167178515595308,0,0,0.141969832068467,0,0,0,0,0,0.119555357568542,0,0,0,0,0,0,0,0,0,0.108455553729491,0,0,0,0,0,0,0,0,0,0.0120881690432836,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.134114415373911,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0792701147552232,0.0669966107453244,0,0,0,0.380825457460598,0,0,0,0,0.140794625948331,0,0,0,0,0,0,0,0,0,0,0,0,0.00829072737926917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.555046140356176,0,-0.15640355518714,0,0,0,0,0,0.0690065399291292,0.185705288329633,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550766992991935,-0.09773245392089,0,0,0,0,0,0,0.0512016965120613,0,0.0489903648943493,0,0,0,0,0,0.232484560883034,0,0.0472631379722346,0,-0.200031309601463,-0.0389740391566807,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107908459113088,0,0,0,0,0,0.0530090922043557,0,0,0,0,0.0770839309248825,0,0,0,0,0,0,0,0.141310156789318,0,0.0207057417231112,0,0.254396540988761,0,0.0382975138196752,0,0,0,0.102070621722135,0,-0.0515887717092465,0,0.0929095265195363,0,0.0527366086066338,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424440933829887,0,0,0,0,0,0,0,0,0.460877975250147,0,0,0,0,0,0,0,0,0,0.0389506766777428,0,0,0,0,-0.0653310124751532,0,0,0,0.0388154945899828,0,0.405483059038647,0,0,0,0,0.223708864664332,0,0,0,0.0364853691517381,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.067289660820905,0,0,0,0,0.102687916450405,0.231343499764408,0,0,0,0,0.183226009454102,0,0,0.0575347585897194,0.0804711631266975,0,0,0,0,0,0.0913617328506772,-0.140020771350481,0,0,0,0,0,0,0,0.0473562671615222,0,-0.154253219517867,0,0.676367280828894,0,0,0,0,0,0.0775482525302281,0,0,0,0.122590602263099,0,0,0,0,0,0,0
X000629.SZ,0,0,0.637726990555424,0,0,0,0,0,0,0,0,0,-0.107784395550834,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.295106561930643,0,0,0,-0.0379598075290114,0,0,-0.149411726497864,0,0,0.0363623870552414,0,0.0764365745336668,0.28717814945715,0,0,0,0,0,0,0,0,0,0,0,0,0.170649163561013,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0267335726368832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596290213984019,0.141271497011124,0,0,0,0,0,0,0,0,0.0310624962763424,0,0.57459819139805,0,0,0,0,0,0,0.00614650683819852,0.0926180766762912,0,0,0,0.023124836148686,0,0,0,0.0189901331940518,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113166109782037,0,0,0,0,0.00391489966064633,0,0,0,0,0,0,0,0,0,0,0.316422270266059,0,0,0,0,0,0,0.110822416789688,0.0620598743259332,0,0,0,0,0.0311142765400637,0,0,0.250104583492743,0,0,0.116914665899418,0.041892771418821,0,0,0,-0.0625624484229449,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.00863357700291506,0,0,0,0,-0.0387222957116748,0.038194341676241,0,0,0,0.354648105860374,0,0.0255738732171333,0,0.0680682237136169,0.0434213363165355,0,0,0.225848217992413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233458825904202,0,0,0.01480019835179,0.0387876678845417,0,0,0,0,0,0,0,-0.0241732029210003,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296519048348423,0,0,0.0234669664175514,0.213736387212239,0,0,0,0,0,0,0,0,0,0.282360101198048,0.0120213519734435,-0.0648171445324099,0.0191079947870585,0.0656648918371052,0,0,0,0,0,-0.00870117028405683,-0.0204602678311197,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.150314263913632,0,0.295477053574773,0,0.0557462377787545,0,0,0,0.0622160791534316,0,0,0,0,0,0,0,0,0,0,0,-0.0810394035017738,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.313912202477893,0,0,0,0,0,0,0,0,0.127180780619157,0,0,0,0,0,0.00678221924723282,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0.004445771722408,0,0,0.0775733848585761,0,0,0,0,0,0,0,0,0,0.0117940735146248,0,0,0,0,0,-3.46944695195361e-18,0.189406625150818,0,0,0.0540290073204619,0,0.0652839244496029,0,0.0769150838143,0,0,0,0.0512026767211021,0,0.0931868615193606,0.0353701816076216,0.0692565566134529,0,0.0345869066186315,0.0971179001074663,0,0,0,0,0,0,0.0416201084696394,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0702939955415279,0.0269194874904581,0,0,0,0.0791681584572717,0,-0.0242195477139018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357825918214651,0,-0.0165832804947068,0,0,0,0,0,0,-0.137395108186105,0,0,-0.0209890400809617,-0.135489302875625,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.928780004203874,0,0,0,0,0,-0.201635648574375,0,0,0,0,0,0,0,0,0,0,0,0,-0.677256935789829,0,0,0,0,0,0,0.222797369576659,0,0,0,0,0,0,0,0,0.607584710253297,-8.67361737988404e-19,0,0,-0.703409711582358,0,0,0,0,0,0,-0.224741916145037,0,-0.415003874805192,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025113133645791,0,0,0.101936271610874,0,0.0358912922924138,0,0,0,0,0,0,0,-0.0224436306776157,-0.32248771523558,0,0,0,0,0,0.0804004293275597,0,0.0327636554295866,0,0,0,0,0,0,-0.0292287335171776,0,0,0.663812512862029,0,-0.937381155708304,0.390021861539559,0,0,0,0,-2.07720438968089,0,0
RealEstate_excess,0,0,0,0,0,0,0.0220778758703579,0,0,0.0408939781685544,0,0,-0.10990440314306,-0.00665660647589199,0,0,0,-0.0213112328148661,0,6.93889390390723e-18,0,0.0137188513034258,-0.201529727815468,0,0,-0.11404936701684,-1.73472347597681e-18,0,0,0,0,0,0,0.114130035595576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927290596734084,-0.0356304872579641,0,0.193474636267106,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975642819226245,0,0,0,0.039343366697487,0,0,0,0,0,0,0,0.00357719911335386,0,0,0,0,0,0,0,0,0,0,-0.268999750991897,0,0,0,0,0.0813581837861165,0,0,0,0,0,0,0,0,0,0.00479577377689302,-0.0547984438101207,0.43305075158774,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0286880870834374,0,0,0,0,0,-0.00162077991065329,0,0,0,0,0,0,-0.00417181172731028,0,0,0,0,0,0,0,0,0,0,0,0.0115758296850023,0,0,0,0,0,0,4.33680868994202e-19,-0.00673572603360521,0,-0.00454875941629697,-0.00124332121782612,0.000111568612912978,0,0,0,0,0,0,0,0.00172851357927902,0.0311487479818315,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.000104770733216074,0,0,0,0,0.0029690123870294,0,0,0.0181355351447324,0,0,0,0.0190694028722145,0,0,0.015129738735546,-0.0133627376423775,0,0,0,0,-0.00954365347084172,0,0,0,0,0,0,0,0,0,0,0,-0.028946234962937,0,0,0,0,0,0,0,0,0,0,-0.0131810857536382,-0.01289910825607,0,0.0118915340105863,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00669613214469276,0,0,0,0,0,0,0.00178140134473737,0,-0.00222788110944796,0,0,0,0,0,0,-0.0126978170852535,0,0,0,0,0,0,0,-0.00533384856842315,0,0,0.00605167248671135,0,0,0,0,0,4.33680868994202e-19,0.000845510932262308,0,0,0,0,-0.0103076028406237,-0.018104033851561,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0122895924891769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858730978458835,0,0,0,0,0.00180385459233493,0,0,0,0,0.0236399605262219,0,0,0,0,0,0,-0.0105588019171556,-0.0319382056229193,0,0,-0.00212760313143368,0,0,0,0,0,0.0224290172987677,0,0,0.00555212297883134,0.058734271392347,0,0,0,0,0,0
