,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600027.SH,X601991.SH,X600362.SH,X600426.SH,X600803.SH,X601699.SH,X600489.SH,X000983.SZ,X600176.SH,X000807.SZ,X000786.SZ,X600995.SH,X000539.SZ,X000408.SZ,X600160.SH,X600219.SH,X000629.SZ,X300037.SZ,X600688.SH,X600378.SH,X002080.SZ,X002409.SZ,X000932.SZ,X600157.SH,X600612.SH,X600985.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.726963380680668,0,0,0,0.0226343380662614,0,0,0,0.11578491150623,0,0,0,0,0,-0.0403774657953484,0,0,0,0.0132305997730168,0,0,0,0.0201927367376474,0,0,-0.0411501755516688,0,0,-1.73472347597681e-18,0,0,0.0690331498948247,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,3.46944695195361e-18,0,0.21730860194058,0,0,0,0.0313908459016758,0,0.311138504737019,0,0,0,0,0
X600028.SH,0.711609230143706,0,0,0,0,-0.093271989340837,0,0,0,-0.0830422760065165,0.0877935622309654,0.0623905390924342,0,0,0,0,0,0,0,0,0,0,-0.00585844412160932,0,0.0502418686636091,0,0,0,0,0,0,-0.0450126146255082,0,-0.0474381871715764,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00980838264047993,0,0,0,0.00738668406998116,-0.00144000303882577,0,0,0,0,0,0
X601088.SH,0.22242757467138,0,0,0,0,-0.121193243655012,0,0.0642390102283906,0,0,0,0.314028246208797,0,0.137678254881011,0,0,0,0,0,-0.216809138518875,0,0,0,0,0.0466049032821253,0,0,0,0.0407081052111009,0,0,0,0,0.136948969134345,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0943763140358616,0.0808688242398533,-0.061591483191138,0,0,0,0,0,0,-0.0448177013139516,0,-0.0822677505502739,0,0,0,0,0
X600309.SH,0,0,0,0,-0.152517390659138,0,0,0,0,0,0.014824785473252,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.191234618783925,0,0,0,0,0.0442755016391913,0.105873838215058,0,0,0.0158412746403232,-0.0413137088835868,0,0,0,0.0156558004359511,0,0,0,0,0,0,0,0,0,0,-0.0051715463632464,-0.0272661030965854,0.0608692708780247,0,0,0,0,0
X600011.SH,0,-0.101184451311792,0,0,0,-0.0232285649797188,0,0,0,0,0,-0.0485674250993579,0,0,0,0,0,0,0,0,0,0.293835395728056,0,0.406010798093244,0.279944543860022,0,-0.00223996410729794,0,0,0,0,0,0,-0.0192958195107398,0,-0.136939560237011,-0.290988970701938,0,0,0,0,0,0,0.145239107640375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.110066545809712,0,0,0,0,0,0,0,0,0,0,0.296057256056927,0,0,0,0,0,0,0.222828675911741,0,-0.0143521764994632,0,0,0,0,0,0,0,0.227416782367303,-0.00154880729725078,0.0433519154863442,0,0.229376887329727,0,0,0,0,0.0101810996250158,0,0,0.19571289598705,0,0,0,0,0,0,0,0,0,0,-0.1539603881932,-0.0297494359807543,0,0,0,0,0,0
X600585.SH,0,0,8.67361737988404e-19,0.11366643329145,-0.0422467951691767,-0.0434169048474593,0,0.00958368822168752,0,0,0,0,0,0.0200998224093868,0,0,0,0,0,0,0.0606644630724296,0,0.0250467032957798,-0.0826629433497476,0,0,0,0,0,0,0,0,0,0.253820454562597,0,0.0606573514245498,0,0,0,0,0.0172334245761034,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0197775372589596,0,-0.185077941017298,0,0,0,0,0
X600019.SH,0,0.058344274305766,0,0,0,0.130869239779902,0,0,0,-0.0309483803104679,0.0941238988794853,0,0,0.0504602928080863,0,0,0,0,0,0,0,0,0,0,0.0809130140524423,0.0764739773246458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205693962533449,0.173816949647973,0,0,0.0141105466954587,0,0,-0.0367985346112038,0,0,0,0.0362752279967585,0,0,0,0,0,0,0
X002460.SZ,-0.0323036496525994,0,0,0,0,0,0,-0.0312966930092914,0,0.609236863202225,-0.0173908992821364,0,0,0,0,0,0,0,0,0,0.207598275974313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056051139414006,0,0,0,0,0,0,0,0,0.0417487250013214,0,-0.0207974558871908,0,0,0.121059616059778,0.000448405357460451,0,0,0,0,0,0,0
X002466.SZ,0,-0.0195252266879837,0,0,0,0,0,0,0.200189817995061,0,0,0,0.310902140737502,0,0,0,0,0,0,0.0829957475713717,0,0,0.146962366068525,0,0,0,-0.0611001277771077,0,0.280620827195665,0,0,0,0,0,0,0.0189894058214237,0,0.272326019653959,0,0.0365832281514626,0,0,0,0.0542420134821727,0.070848145609563,0,0,0,0,0,0,0,0.0555208816726824,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500663631923722,0,0,0.0347082683906799,0,-0.0284023297686678,0,0.581407364688221,0,0,0,0,0,0.0870620662141748,-0.0740464229660848,0,0,0,0,0,0,0.0409965126222688,0.0100510939473506,0,0,0.0255853121295848,0,0,0,0,-0.0378955592085469,0,0,0,0,0,0
X601898.SH,0,0.0718515278498581,0.365885703502864,0,0,0.220462574682698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145153713717796,0,0,0,0,-0.183142518316158,0,0,-0.0932883050581389,0,0,0,0,0,0,0,0,0.0902086654264591,0,0,0.0365307841635045,0,0,0,0,0,0,0,0,0,0,0
