,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X000708.SZ,X601699.SH,X002460.SZ,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X000983.SZ,X000877.SZ,X600426.SH,X600803.SH,X000786.SZ,X600489.SH,X600160.SH,X601991.SH,X600985.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000933.SZ,X000932.SZ,X600176.SH,X000807.SZ,X601168.SH,X600612.SH,X600348.SH,X600219.SH,X002128.SZ,X300037.SZ,X600096.SH,X000027.SZ,X600157.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0.12213007854387,0,0,0,0,0,0,0,0.290784452035374,0,-0.00214544612201779,0,0.0858257239090376,-4.33680868994202e-19,0,-0.0627522188851313,0,0,0,0,0,0,0,-0.0405667722956207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729930548684188,0,0,0,0,0.098571822843249,-0.00996159619122488,0.0163802768030257,0,0,0,0,0,0
X601600.SH,0.162157261087377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129913348259403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118407492523918,0,0,0,0,0.0395475587719781,0.0599644749452741,3.46944695195361e-18,0,0.0141850318458631,0,0.158180331385929,0.210710290184626,0,0,0,0,0,0,0,0,0,0,-0.0166286135195019,0.00768239747132433,0,0,0,0,0,0
X600547.SH,0,0,0,0.0443327186898026,0.0563797157605542,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580210179547322,0,0,0,0,0,0,0,0,0,0.0227482079558019,0,0.0622648383611264,0,0,0,0.0430674709900227,0,0,0,0,-0.0920532781961129,-0.00105611346132547,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.191571392500001,0,0,0,0,0.22241444474169,0,0,0,0,0,0,0,-0.0237562609004228,0,0,0,0,0.128149791073609,0,0,0,0,0,0,0,0.150445344068151,0,0,0,0,0,0,0,0,0,0.0918491413449116,0,0,0,0,0,0,0,0,0,0.00678637968424564,-0.00979136213866983,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00241277049705432,0,0,0,0.127954678910611,0.0440456935600056,0,0,0,0,0.412347455866008,0,0,0,0.243537005520966,0,0,0,0,0.0526126998892633,0,0,0,0,0,0,0.0676345839032446,0,0.00984563907680949,0,0,0,0,0,0,0,0,0,0,0,0.00529884532323259,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.867795491253576,0.240909806043711,0,0,0,0,0,0,0,-0.318004166069886,0,0,0,0,0,0.0138349967455302,0,0.0772767630770747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444407922850381,-0.00981683778930409,-0.0136132856269997,0,0,0,0,0,0
X000708.SZ,-2.16840434497101e-19,0,0,0.017070417871844,0,0,0.181202164864265,0,0,0,0,0.195435769329024,0,0.0533632686968897,0,-0.120712129037863,0,0,0,0.168286220704768,0,0,0,0,0,0,0,0.0382298245401109,0,0.00446706159228052,0,0,0,0,0,0,-3.46944695195361e-18,0.0230132519243343,0,0.0474734249693251,0.0887255644996562,0.0750539609557608,0.0720814696021553,0,0,0.0425714631415661,0,0,0,0,0,0,0.017058601993963,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.123947660452715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194517282748759,-0.11754886549189,0,0,0,0.0368209516683635,0,0,0,0,0,0,0,0.622419530082113,-0.0995538674660335,0,0,0,-0.00134024841844227,0,0,0,0,0,0,0,-0.0269854977627342,0,0,0,0,0,0.00813428825176673,0,0,0,0,0,0,0
X002460.SZ,0,-0.102791973385917,0,0,0,0,0,0,0,0,0,0,-0.134529518624899,0,0,0.711467274571144,0,0,0,0,0,0,0,0,0,0,0.339470352633123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232665094091044,0,0,0,0,0,-0.0157137527562377,0.00138327086398742,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0344170353766536,0,0,0,0,0,0,0,0,0,0,0.141788719533696,0.0711907992660591,0.210793847450851,0,0,0,0,0,0,0,0,0,0,0,-0.069247309743493,0.00249218662741909,0,0,0,0,0,0.00978331764162259,0,0,0,0,0,0,0,0,0,0,0.0798613895910459,0,0,0,0,0.0255462407671582,0,0.0314422559850849,0,0,0,0,0
X600010.SH,0,0,0.0289360858551774,0,0,0,0,-0.105763522218205,0,0,0,0,0,0,0,0.0474446666251694,0.035738588453527,-0.0244216400538555,0,0.068364233257512,0,0.381420045415666,0,0.0857286301303785,0,0,0,0,0.0225033940783503,0.0542084279584887,0,0,0,0,0,0,0,0,0.0504785010915721,0,0,0,0,0,0,0,0,0,0,0,0,0.0573457998408284,-0.04070375441283,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0288431556853774,0,0,0,0,0,0.0434574279669689,0.0276733590919881,0.243711800132426,0,0,0,0,0,0,0,0,0,0,0.0763410464701681,0,-0.014853603179373,0,0,0,0,0,0.14816342880124,0,0,0,0.320217281058888,0,0,0,0,0,0,0,0.118989753965368,0.0826825393585028,0,0,0,0.0247072506107223,-0.0170263400413768,0,0,0,0,0,0
X600362.SH,0,0,0,0.0861542329113937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938189363701766,0,0,0,0,0,0,0,0.0290170197156211,0,0,0,0.00771756052419998,0.0152426418597867,0,0,0,0,0.127893536102413,0.130811184864756,0,0.00904458720836141,0.268203194300342,0,0,0,0,0,0,0,1.0842021724855e-19,-0.000733862060106842,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.433311444210899,0,0.0723786845668298,0,0,0,0,0,0,0,-0.151914438728513,0,0,0,0,0,0,0,0,-0.388819925087834,0,0,0,0,0.514456606313537,0.265005052690385,0,0,0,0,0,0,0,0,0,0,0,0,0.0248406037823553,0,0,0,0,0,-0.0143572390139249,-8.67361737988404e-19,0,0,0,0,0,0
X000983.SZ,0,0.060458833763806,0,0,0.139879673939989,0.275602282066868,0,0,0,0,0,0.0334387777764329,0,0,0,0,0,0.0407044181531399,0,0,0,-0.0331831400201352,0,0.150553633404831,0,0,0,0,0,0,0,0,0.137493039988307,0,0,0,0.00614628565668641,0,-0.13816347678407,0.0270180501629626,0,0,0,0,0,0,0.0232553284063004,0,0,0.117901707408824,-0.0815718538484864,-0.0129151215440883,0,0,0,0,0,0,0
X000877.SZ,-0.156012464552995,0,0,-0.0449337246287385,0,0,0,-0.0279382514859161,0.378505816598904,0,-0.202230982887043,0,0.270992044350286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648707834547237,0,0,0,0,0,-0.167619856240913,0,0,0,0.229312323751971,-0.0189609951631954,0,0,0,0,0,0.0462887587398744,0,0,0,-3.46944695195361e-18,0,0,-0.0314029933015315,0.0153037713274287,-0.01253984282506,0,0,0,-0.148124454024106,0,0
X600426.SH,0,0,0,0.358085526030924,0,0,0,0,0,0,0,0,0.201372072365205,0,0,0,0,0,0.0813732195317249,0,0,0,0,0,0,0,0,0.074292039025095,0,0.321550505044322,0.0793611599870168,0,0,0,0,0,0,0,0.0169729080101958,0,0,-0.116564645740821,0,0,0,0,0,0,0,0,0.0310381467018228,0,0.0241910648366855,0,0,0,0,0,0
X600803.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.302457806383148,0,0,0,0,0,0,0.0521252847178259,0,0,0,0,0,0,0,0,0,0,0,0,0.0620619525426369,0.177154566896638,0,0.0703946307668105,0,0,0,0,0,0,0,0,0,0,0.137371879059039,0,0.00931912314891339,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0675221201978976,0,0.209399777778214,0,0,0,0,0,0,0.0420792252296633,0,0,0,0,-0.101019363146764,0,0,0,0,0,0,0,0,0.122594262754621,0,0,0,0,0.0860983688401035,-0.099211638720641,0.198143245588928,-0.01461376613542,0,0.101491468656739,0,0.125543627576721,0,-0.145642843312952,0.104676177561243,0,0,0,0,0,0,0,0,0,0.0646544264250808,-0.0299387351074836,-0.0388205185350575,0,0,0,0,0
X600489.SH,0,0,0.0646186946697418,0,0,0,0,0,0,0,0,0,0.551748329764542,0,0,0,0,0,0,0.0677045437872958,0.0427477170917963,0,0,0,0,0,0,-0.0897132536216799,0,0,0.0339543882325014,0,0,0,0,0,0,0,0,0.112572142200243,0,0,0,0,0,0,0,0,0,0,-0.0177631834620169,-0.00779113941633126,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0399184522902343,0,0,0,-0.145498117746917,0,0,0,0,0,0,0.0346169677938629,0,0,0,0,0.0227689481753978,0,0,0,0,0,0.0434798523077321,0,0,0,0.31574110549875,0,0,0,0,0,0,0,0,0,0,0,0.0568944077788584,0,0,0,0,0.0811475992767085,0,0,0.337522249165855,0,-0.0354424096473988,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.232874726630416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644754491847765,0,0.10326478728679,0.00183843283873727,0,0,0.0614325982337917,0.0605016487766425,0,0,0,0,0.0115563288084851,0,0,0,0,0,0.171118279140275,0,0,0.0275300277377843,0,0,0,0,0.0824906890054728,0,0,-0.103350408025383,-0.0206858104114659,-0.00708761856327645,0,0,0,0,0,0
X600985.SH,0,0,0.112509277458911,0,0.0369813880708503,0,0,0,0,0,0,0,0,0.0641453236976335,0,0,0,0.628340430148519,0,-0.22841453114349,0,0,0,0,0,0,0,-0.0975732348880713,0,0,0,0,0,0,0,0,0,0,0,0,0.111026386231567,0,0,0,0,0.108567500268415,0,0,0,0,0,0.0192765713022537,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.202229826762068,0,0,0.221921019715126,0.0967870419566715,0,0,0,0,0,0,0,-0.306071933399428,0,0,0,0,0,0,0,0.365788231382477,0,0,0,0,0.0127976652867887,-0.378241097245274,0.436794003904526,0,0,0,0,0,0,0,0,0.143713642357945,0,0,0,-0.0051758036021457,0.0273557144738539,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.359790727045365,3.46944695195361e-18,0,0,0,0,0,0.0669850793020473,0,0.0561843246781022,0.0163786975532541,0.0103912628904281,0,0,0,0,0.0373645980140052,0.166505135260258,0.0940882204570398,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116974546024853,0,0,0,0,0,0
X000408.SZ,0.142389352585167,0.102143705409895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154669240906678,0,0,0.240970900637054,0,0,0,0,-0.0760736809107488,0,0,0,-0.0756850865597346,-0.0938475159409335,0,0,0,0,0.109445948256211,0,0,0,0,0,0,0,0,0.275928178658234,0,0,0,0.0602316529442696,0,0,0,0,0,0,0,0,0,-0.0761220071286027,0,0
X000933.SZ,0,0,0,0,0,0.0144721182933542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117688780200062,0,0.0404402506889345,0,0.136441710372133,0,0,0,0,0,0,0,0,0,0,0.543460338378827,0,0,0.0793003633352944,0,0,0,0,0,0,0,0,-4.29999689938755e-05,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0803886031876868,0,0,0,0,0,0,0,0,0,0.178826575841102,0,0,0,0,0,0,0,0,0,0,0.130580227424558,0.158894961310422,0,0,0.0980982882771218,0,0,0,0,0,0,0,0,0,0.295397429190307,0,0,0,0,0,0,0,0,0,-0.00981807108572073,0.0148489121431888,0.0486835961181098,0,0,0,0,0
X600176.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0141541511233258,0,0.00820066893775675,0,0,0,0,0,0.12191255611368,0.354151738048701,0.0817354099442609,0,0,0,0,0.400485949882617,0,0,0,0,0,0,0,0,0.1388037138259,0,0,0,0,0,0,0,0,0.00912713695825303,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.640019468159298,-0.086167420870206,0,0,0,0,-0.342463517435259,0,0,0,0,0,0,-0.133257158553829,0,0,0.117688049580604,0,0,0,0,0,0.140950127066381,0,0,0.191111367157479,0,0,0,0,0,0.464973468103349,0,0,0,-0.197045456668113,0,0,0,-0.108042228788656,0.0143366380589303,0.00153849607403492,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.1532929449484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277756864368841,0,0,0,0,0.0384661981552917,0,0.150786259496714,0.0598825596309515,0,0,0,0.161085164998485,0,0,0,-0.0159210244770803,0,8.67361737988404e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.044941981100386,0,0,0,0,0,0,0,0,-0.0425355163796861,0,0,0,0,0,0.186426513291684,0,0,0,0.0712455760269867,0,0.0620630723032062,0,0,0.099760810812322,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.507161191302209,0,0,0,0,0,0,-0.0215904295588766,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349106835869531,0,0,0,0,0,0,0,0,0,0.0281101176360902,0,0,0,0.00528337588125862,0.148008039737807,0,0,0,0.0824598406672414,0.104192458508275,0.0531324622488478,0.104939701711209,0.110806160130983,0.0120047759085824,0,0,0,0,0,0,0,0,0,-0.00673031482098366,-0.00560100150952309,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.00632270601299212,0,0,0,0,0,0,0,0,0.0407164712453533,0,0,0,0,0,0,0.144646823119886,0.0825030532189349,0,0,0,0,0,0,0,0.00177312607240608,1.73472347597681e-18,0,0.127359861276121,0.0846552929344807,0.00853098168002263,0,0,0,0.0207348905158822,0,0,0.0626303434207198,0,0,-0.0563664158292484,0,0.143288751070468,0.0532496209777736,0,0,0,-0.00441381978330644,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.145458013252957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995809081941885,0.0118715095388945,0,0,0,0.0673000931109353,0.0896007394175774,0,0,0,0.0298187851366596,0.0269746327373235,0,0,0.00629595361600138,0.10822983297035,0,0,0,0,0,-0.00984683698715185,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727738341263964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379734907595633,0,0,0,0,0,0.194782174766062,0,0,0,0,-0.0413420654902682,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727489981437025,0,0,0,0,0,0.213482928778043,0,0,0,0,0,0,0,0,0.0962465354332313,0,0,0,0.0151368637720278,0,0.0787079848935588,0.313072619492307,0,0,0,0.0623052430094087,0,0,0,0.0681669129511925,0,0,0,0,0,0.0292270537245826,-0.0202958126125188,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.000672050444966544,0,0,0,0,0,0,0,0,0,0.0340373682578451,0,0.183584223001,0,0,0.191729129399054,0.0763800281607051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332913778242091,0,0,-0.0608551969840463,0,0,-0.020218115352685,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0224081414951658,0,0,0,0.0866084131277495,0,0.102880536043204,0,0,0,0,0,0.0153806678014616,0,0,0,0,0,0.0415160881109483,0,0.0469878971437309,0.0614117436933695,0.0217756828477795,0,0,0,0,0.104478438818373,0,0,0,0.00253217325928117,0.206047404029049,0,-0.0244827539534808,0,0,0,0,0,0,0.00129501771641594,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0060068032735105,0,0,0,0,0,0.060490716939749,0,0.0684883560654504,0,0,0,0,0,0,0,0,0,0,0.0430126493091085,0,0,0,0,0,0.139161904478538,0,0,0,0.257844319889584,0,0,0,0,0,0.056159856244604,0,0,0,0,0,0.0662464466314351,0,0,0,0,0.00358838707009155,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527066140559717,0,0,0,-0.0097133672129321,0,0.249568565246219,0.0414553367041625,0,0,0,0,0,0,0,0,0,0,0,-0.269801138984032,0,0,-0.0817819852762932,0,0,0.139859556600323,0,0,-0.0436343158103684,0,0,0.136991147099205,-0.15637465265696,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.250989982452791,-0.892973565615508,0,0,0,0,0,0,0,0,0,0,0,0.96993294629411,0,0,0,3.46944695195361e-18,0,0.328189547280721,0,0,0,0,0,0,0,0,0,-0.342481856617996,0,0,0,0,-0.236044102209021,-0.073787982293581,0,0,0,0.260229076636464,0,0.875333571997246,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,1.30191911064753,0,0,0,0,0,0,-0.248642981738659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264586162443065,0,0,0,0,0,0,0,0,0,0,0,0.0143631504039544,0,0,-0.614630410080627,0,-0.112611357856489,1.23046794324457,0,0,0,0,0,0,0
RealEstate_excess,0.139031166452681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102287580500302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538783479115807,-0.147514010067018,0,0,0,0,0,0,0,0,0,0,-0.0576445054959312,0,0,-0.162527321068901,-0.108408978533459,0,0,0,0,0,-0.0471939465106215,0,0.113717146111515,0,0,0,0
MKreturn,0.187809431502448,-0.200666290371564,0,-0.0594531204943833,-0.0219539756175013,-0.0488594244352612,0,0,0,0,0,0,0,0,0,-0.0233474309783045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0037970102375812,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835836854802106,0.0175385391451265,-0.0171913908722157,0.249637882892405,0,0,0,0,0
MKvol,0,0,0.00112060652028796,0,0,0,0,-0.000406357667086221,0,0,0,0.00241215728351202,0,0,0,0,0,0,0,0.00140440560508007,0,0.0013059006295798,0,0,0,0,0,0,0,0.00160999931123537,0,0,0,0,0.000406395369286996,0,0,0,0,0.00146756531409199,0,0,0,0,0,0,0,0,0,0,0,0.0017367955934418,-0.0016623827657234,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0667323306573661,0,0,0,0,0.014210732948614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213074774650695,0,0,0,0,0,0,0,0,0.153481974027815,-0.122475707873554,0.163240413774397,-0.017222550440352,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439014012098471,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159334778996108,0,0,-0.00860063374882467,0,0,0,0,0,0.00232517427417229,0,0,0,0,0,-0.00528770430645441,0,0,-0.00901551716207447,0,0,0,0,0,0.00277398669126343,0,0,0,0,0,0.000471955671794678,0.00279632461458903,0,0,0,0.0487602217323714,0,0
