,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600660.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600803.SH,X000708.SZ,X600489.SH,X600160.SH,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X000807.SZ,X000983.SZ,X600426.SH,X000786.SZ,X600176.SH,X600219.SH,X601699.SH,X002128.SZ,X000877.SZ,X600157.SH,X000630.SZ,X000408.SZ,X600096.SH,X600985.SH,X601168.SH,X000933.SZ,X002353.SZ,X600352.SH,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0940167395041022,0,0,0,0,0,0,0,0,0.0809635276203219,0,0,0,0,0.339616229795959,0,0.262122144460109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268316865587408,0.0114797285262925,0,0,0,0,0,0,0,-0.018210777168685,0,0,0,0,-0.0207868017110885,0,0
X601088.SH,0,0,0,0,0.492037687003876,0,0,0,0,0,0.0828609821109654,0,0,0,0,0,-0.072677421843434,0,0,0,0,0,0,0,0.0344252259279817,-0.0222517804054725,0,0,0,0,0,0,0,0,0.0924296226462607,0,0.0807119186385883,0,0,0,0,0,0.0124669545779404,0,0,0,0,0,0,-0.0558572816818698,0,0.0101747199729139,0,0,0,0,-0.00253519512191113,0,0
X600028.SH,0.169225864564471,0,0,0,0.128568626098723,0,0,0.0579140365062116,0,0,0,0,0,0,0.00545970691254155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238657757143733,0,0.257846113050382,0,0,0,0,0,0,0,0,0,0,-0.00134584934056768,0,-0.0076152367652524,0,0,-0.0324206836383553,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786506955867143,0.101741549319291,0,0,0.213065997833042,0.000768731977994689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128688475703331,0,0.156750653052376,0,0,0,0,0,0,0,0,0,0,0,0.0371834320780433,0,-0.0370855462667029,0,0,0,0,0,0,0
X601898.SH,0.0324153100530339,0.238520231838747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.044393594392725,0.109112238765079,0,0,0,0,0,0.00769076784120942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271896344216097,0,1.38777878078145e-17,0,0,0,0,0,0,0.00262292923360466,0,0.0619593975294118,0,0,0,0,-0.0537239112502038,0,0
X600019.SH,0.251944432671745,0,0,0,0,0,0,0,0,0.194711511835907,0,0,0,0,0,0,0,0,0,0.133047115471223,0,0,0,0,0.0630452072595772,0,0,0,0,0,0,0,0,0.0154474100009635,0,0.0703417489942105,0.101438049418658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493873800024446,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326655291041369,-0.0316378288429191,0,0,-0.0211332176421609,0.112694633046933,0.301011898736655,-0.0497715185987289,0,0,0,0,0,-0.0739648259621108,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0936760873370254,0.11601105976903,-0.198218404944902,0,0,0,0,0,0,-0.0443204103308214,0,0,0,0,-0.028481712739159,0,0
X600188.SH,0,0,0,0.151173403127226,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.117918752804489,0,0.026166222220483,0,0,0,0.107985262853292,0,0,0,0.271759860708836,0.0230853633157954,0,0.0355357528138642,0,0,0,0,0,0,0,0,0.0338234239736886,0,0,0,0,0,-0.0135382305824674,0,0,0,0,-0.0267121677008786,0,0
X600585.SH,0,0,0,0,0.191458336372555,0,0,0,0,0,0,0,0,0,0.0383660219992033,0,0,0,0,0,0,0.153092344410936,0.231960493062794,0,0,0,0,0,0,0,0.0695342780459881,0,0,0,0,0.178952645085391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902947001878754,0,0.0817198219738043,0,0,0,0,4.33680868994202e-19,0,0
X601600.SH,0,0,0,0,0,0.476773498469567,0,0,0,0,0,0,0,0,0,0,0,0,0.41693520341416,0,0,0,0,0,0,0,0,0.318238364794884,0,0,0.228530557847157,0,0,0,0,-0.0376366509028627,-0.0272666298017474,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296699649702792,0,-0.0129901321726898,0,0,0,0,-0.0399095318791745,0,0
X600886.SH,0,0.0287488910860488,0,0,0,0,0,0,0,0,0,0.0263085791338664,0,0,-0.231389372441157,0.44779813119315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453028843337099,0,0,0,0,0,0,0,0,0.0279499074290974,0,0,0,0,0,0,-0.0781337418306228,0,-0.0300143329429499,0.025355809982772,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.00261648293362078,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.209823503059306,0,0,0.0775171400614682,0,0.0102247815452764,0,0,0,0,0,0,0,0.117081656986657,0,0,0.0615068045260905,0,0,0,0,0,0,0,0,0,0,0,0,0.0175490029488923,0,-0.0261704621357659,0.0167656360239352,0.0759152150006486,0,0,-0.01066817931087,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0678976473053278,0,0,0,0,0.0603272841864025,0,0,0,0,-0.0230426480878032,0,0.604954622163922,0,0,0,0.0201609939919184,0,0,0,0,0,0,0,0,-0.114850898299655,0,0,0,0,0,0.0574324668962939,0,0,0,0,0,0,0,0,0,0,0.0189011523505218,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0940660925063822,0,0.0930052389857887,0,0.129944966556564,0.20585737732452,0,0,0.0819381357540191,0,0.0765717982436007,0,0,0,0,0,0,0,0.0324114880223106,0,0,0,0,0,0.0454290097268139,0,0.16425194321971,0,0,0,0.0312144628974346,0,0,0,0,0,0,0.0373107042669352,0,-0.00795422623484702,0,0,0,0,-0.00956151479193262,0,0
X600010.SH,0.117165799704117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249281148155867,0,0,0,0,0,0,0,0,0.0780575746409822,0,0,0,0,0,0,0,0,0,0,0.319893374781501,0,0,0,0,0,0,0,0,0,0,0,0,0.0859786873970639,0,-0.0275211908658227,0,0,0,0,0.0700271303038726,0,0
X600795.SH,0,0,0,0,0,0,0,0.111469343331617,0,0.0874593503844074,0.255470889289991,0,0.0443685842464793,0,0,0,0,0,0,0.0204730789789318,0,0,-0.0474379564044002,0.0717234181425352,0,0,0,0,0,0,0,-0.0822296765566544,0,0,0,0,0.13349849705188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00995544174298585,-0.0901465927009801,0,0,0,-0.0159493361596608,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083451644267217,0,0,0,0.179998132940964,0,0,0,0.150422853391201,0,0.141501694366046,0,0,0,0,0,0,0,0,0.192048033276497,0,0,0,0,0,0.0946480478566315,0,0,0,0,0,0,0.0226362761833975,0,-0.0090836585830532,0,0,0,0,0.0284982714552362,0,0
X002460.SZ,0,-0.0922956131853756,0,0,0,0,0,0,0,-0.031072742359489,0,0,0,0.494889398615297,0,0,0,0,0,0,0,0,0,0.0397495497779539,0,0.787261874742596,0,-0.0677136268979449,0,0,0,0,0,0,0,0,-0.0853631726697045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189556584054054,0,0,0.013012081388379,0,-0.0436724024112794,0,0
X600362.SH,0.0388509106948496,0,0,0.28520084231268,0,0,0,0,0,0.213342151037226,0,0,0,0,0,0,0,0.0735447913681807,0,0,0,0.00765866358757512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260581369172613,0,0,0,0,0,0.00884084468221382,0,0,0,0,0,0,0,-0.0196833693713807,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.603817770003721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132932481847053,0,0,-2.16840434497101e-19,-0.0518168608674404,0,0,0,0,0,0,0,0,0,0,0,-0.00461534667738655,0,0,0,0,0,0,0.0448559367313921,0,0.0295526558541231,0,0,0,0,0,0,0,0,0,0,-0.0983687395724841,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113097527358415,0,0,0,0,0,0.141496019541043,0,0,0,0,0.341511002186119,0.0932656753307733,0.0902896217344705,0,0,0,0,0,0.0589603133764391,0,0,0.0337522211139914,0,0,0.0364441269293936,0,0,0,0,0,0,0.0206281056080093,0,-0.0423886819656726,-0.029548018028933,0,0,0,-0.0208175930320544,0,0
X600489.SH,0,0,0,0,0,0,0.0653673016871909,0,0.0411294997084471,0,0,0,0.813322060016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171035380068965,0,0,0,0.0181698864421771,0,0,0,0,0,0,0,0,0,-0.0559492809749864,0,0,0,0,0.00787440062697082,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541820051692027,0,0,0,0,0,0,0,0,0,0,0.0203434535533383,0.115259047932553,0,0,0,0,0,0,0,0.0655248070258737,0,0,-1.73472347597681e-18,0,0.159771234202247,0.0135995867756255,0,0,0.160943930049708,0,0,0,0,0.135194022513488,0,0,0,-0.0151759761483239,0,0,0,0,-0.000884636055306368,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.46774893982319,0,0,-0.00722031479399393,0.181165291697475,0,0,0,0,0.00210270701606074,0.0721090033029889,0,0,0,0,0,0,0,0,0,0,0.136686288346385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105800245335143,0,0,0,-0.032570020964468,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036794106267,0,0,0,0,0,0,0.161903480571488,0,0,0,0,0,0.49249338714351,0,0,-0.671364068997616,0.825209491652648,0,0,0,0,-0.188471180432157,0,0,0,0,0,0.126103319550786,-0.0445339735316074,0.126087261205565,0,0,0,0,0,0,-0.0341287449861352,0,0,0,0,0.0333545753391242,0,0
X002466.SZ,0,0,0,0,0,0,0,0.136555540406205,0,0,0,0,0,0,0,0,0.120808123618369,0.615880861719886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175348761859843,0,0,0,0,0,0,0,0,0,0,0,0.026884461500599,0,0.19130716496404,0,0,0,0,0,-0.0101369454203856,0,0,0,0,-0.0200002106697957,0,0
X601991.SH,0,0,0,0,0,0,0,0.0141545403526246,0,0,0,0,0,0,0,0,0,0.0303817807023349,0.11969015040523,0,0.136141408613068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267403449670183,0,0,0.0613178238765876,0,0.0762044041515953,0,0,0.0688496454177897,0,0,0,0,0,-0.00817775277260334,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.240838899559137,0,0,0,0,0,0,0.101700814794524,0,0,0,0,0,0,0,0,-0.0310785813856353,0,0,0,0,0,0,0,0,0,-0.0243352448043289,-0.0602047515813218,0,0,0,0,0,0.572167097279162,0,0,0,0,0,0,0,0,-0.00241645145045989,0,0,0,0,0.00160672145789183,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0302542172397318,0,0,0,0,0,0,0,0,0,0,0.155764417238032,0,0,0,0.0114502632824201,0,0,0,0,0,0,0.0464156103437264,0,0.151284921441933,0,0,0,0.168511687441492,0,0,0,0,0.121163141927391,0,0,0,0,0,0,0,0,-0.0219472979942358,0,0,0,0,-0.0175750937361777,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265867628091348,0.115778140723942,0,0.242808027964908,0,0.033555702236476,0.0424170745027902,0.0203047401539078,0,0,0,0,0.0148814020611783,0,0,0,0,0,0,0.20381680634783,0,-0.00405930180145667,0,0,0,0,-0.00657151102952343,0,0
