,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X002075.SZ,X600111.SH,X600362.SH,X000709.SZ,X600188.SH,X601158.SH,X600583.SH,X000027.SZ,X600309.SH,X601992.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600021.SH,X000878.SZ,X600352.SH,X601918.SH,X600022.SH,X600307.SH,X000629.SZ,X600660.SH,X600863.SH,X000792.SZ,X600578.SH,X002470.SZ,X600098.SH,X600489.SH,X000825.SZ,X600808.SH,X600547.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000539.SZ,0.0552660386253049,0.053023982941812,8.67361737988404e-19,0,0.0601046240489111,0,0,0,0,0,0,0,0.0292994111407213,0,0,0,0,0,0,0,0,0.0364945128359594,0,0,0,0,0,0.0540664953315508,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145386455582222,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.216992742383188,0,0,0.13509506180262,0,0.0525868535243456,0,0,0,0,0,0,0.070129473188937,0,0.0789482034907585,0,0,0,0,0,0,0,0,0,0,0,0.0153443239794053,0.171376956260966,0,0,0,0,0,-6.93889390390723e-18,0,0,0.186163941987774,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614357988840079,0,0,0,0,0.0672378787615034,0,0.0462077503339829,0,0,0,0.125319203186166,0,0,0.0388164387706224,0,0,0.0163560224028195,0,3.46944695195361e-18,0,0,0,0.0696574126223149,0,0.0120170388793981,0.127866650264392,0,0,0,0,-0.0198178882053343,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104717456058002,0,0,0,0,0.293060758907501,0,0,0,0.199502887983041,0,0,0.00377701705360962,0,0,0,0,0,0.162850208271546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785215196410991,0,0,0.121753086828669,0,0.210248349759908,0,0,0,0,0,0,0,0,0,0,0,-0.00233501963598292,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0.0313796560877663,0,0,0,0.334160650022866,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35627074520796,0,0,0,0.188013994042081,0,0,0,0,0,0,0.0598151386299148,-0.0972100043956264,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.174729468501382,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0143815250653257,0,0,0.0744509629204525,0,0,0.14042509155236,0,0,0,0,0,0.166019135177702,0,0,0.161722543454892,0,0,0,0,-0.00598557519506297,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0.0256063049912537,0,0,0,0,0,0,0,0,0,0,0.0176186192402094,0,0,0.129053332408936,0,0,0,0,0,0,0,0,0.057773834497034,0.0326840619902768,0,0,0,0.0347669196478854,0,0,0,0.21383062091891,0,0,0,0,0.0686739191621416,0,-0.0159938757301449,-0.0022729548358314,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913920533245538,0.326716868730567,0,0,0,0,0.00390166707464395,0,0,0,0,0,0,1.35525271560688e-20,0.120329918638791,0,0,0.0421063597423304,0,0,0,0.0173619127240933,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.175922053883406,0,0,0.113329684696178,0,0,0,0,0,0,0,0,0,0.0380638239826178,0,0,0,0.116810024125029,0,0,0,0.069666759180909,0,0,0,0,0,0,0,0.0903491195386778,0.054151959542512,0,0,0.0657742133902355,0,0.0229166673488067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0520510635512344,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0538001929888344,0.372634239961541,0,0,0,0,0,0,0,0,0.0385939736144514,0.0201840901829304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785431509616252,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135692347813532,0,0,0,0,0,0,0,0.158096028437629,0,0,0,0,0,0,0,0,0,0,0,0.0031849318599604,0.0133666291274191,0,0.0224516897301175,0,0.0366434387738356,0,0.0457629363103551,0,0,0,0,0.264708781891864,0,0,-0.0212172495557822,0,0,0,0,0,0
X600578.SH,0,0,0,0.141381849405855,0,0,0,0,0,0,0.0446267216135055,0.0835981303801488,0,0,0,0,0,0,0,0.132250042463216,0.0389227955037719,0,0.161944275634675,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0294931860682019,0.0582176238691577,0,0.0388884752449719,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250176670185685,0,0,0,0,0,0,0,0,0,0,0,0,0.0639939418850704,0.189050615848646,0,0,0,0,0,0,0,0,0,0,0.0517541898222332,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.105295260321677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559898039816879,0,0,0.200021412793739,0,0,0.122480154775043,0,0,0,0,0,0,0,0,0,0,0.208154279934169,0,-0.0328673402692443,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.000189733644247939,0,0,0,0.230459273038056,0,0,0.0211569141288518,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.106865768190252,0,0,0,0.137173376501089,0,0,0,0,0,0,0,0,0,0,0,0.13652335271844,0,0,0,-0.00155901096048625,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.247346136359132,0,0,0.0441040334371629,0,0,0,0,0,0,0,0,0,0,0.0726807914660477,0,0,0.133102628625218,0.113043531696973,0,0,0.0105688438375431,0,0.0148829092852578,0.0339907220288097,0,0.0942132750326193,0,0,0,0,0,0,0.0267601453041945,0,0,0,-0.00411079660324212,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.00353952626743281,0,0.051867060894508,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0186968453823982,0,0,0,0.0880934198715051,0.127822490349203,0.139624550081989,0.0353478938468208,0.0358721181858924,0,0.0403115188651475,0,0,0,0,0.0181317329940324,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0114335172112742,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00624867749720731,0.135347707303941,0,0,0,0.26025488601987,0,0,0,0,0,0,0,0.0155879085380162,0.0479232287571908,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,-0.0100722408656399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196065444662622,0.334244204771212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146101704735498,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.054840635487805,0,0,0,-0.093666250766908,0,0,0,0,0,-0.036450602283631,0,-0.0433694913406289,0,0,0,0.0145042399474401,0,0,0,0,0.201800624627457,0,0,0,0,0.195524117187499,0,0.167509842883546,-0.211100238541923,0,0,0,0.0170198803791679,0,0,0,-0.0820936344626924,0,0,-0.0610498156219071,0,0,0,-0.0411725782955875,-0.0827863853840423,0,0,0,0,0
Slope,0.0848918776646307,0,0,0,-0.0657187047895699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182431041633711,0,0,0,0,0,-0.11046981863456,0,0,0.0727023706431105,0,0,0,0,0,0,0,0,0.130342120261852,0,0,0,0,-0.091188633817531,0,0,0.759832785441076,0,-0.257943967757902,0,-0.629208074996267,0,0
TED,0,0,0,0,0,0,0,0,0.186328803978757,0,0,0.0189589226459442,0,0,-0.00244714124678619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283210894623455,0,0,-0.526858269669454,0,0,0,0,0,0,0,0.154338315033269,-0.0446429181070481,0,0,0,-0.0323717588564622,-0.0654167888831899,0,0.358028018986381,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.286934577882688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147496862186026,0,0.242882754499355,0,0.0127572169307257,-0.0721777866022208,0,-0.0220159930104825,0,-0.131556248291883,0,0,0,0.0734998110703912,0.0714771672214706,0.196793918348226,0,0,0,0,0,-0.313237129730856,0,0,0,0,0.126113626254574,0,0,0.019409755190462,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0339529617033315,0,0,0,0,0,0.0180317732244598,0,0,0,0,0,0,0,0,0,0,0.33745302443152,-0.0909920023225796,0.0810925076200123,0,0,-0.0728499070240028,0,0,0,0,0,0,0,-0.272125338227605,0,0.107662757095109,0,0,0,0.110661575066523,0.158069156486922,0,0.021846511542898,0,0,0,0,0,0,0
MKvol,0,0,0.00237800541548709,0,0,0,0,0,0,0,0,0,-0.00100062811739038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229535034483766,0,0,0,0,0,-0.0015996770361226,0,0,0,0,0,0,0,-0.0305903466924763,0.0175499999515927,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0422697875381336,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123472801636952,0,-0.0254626359474026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387710665288187,0,0,0,0,-0.0266117632624179,-0.00749066676086247,-0.100895497324462,0.0488240011188476,0,-0.0141844756610267,0,0,0,0
CarbonVol_Guangdong,0.00698030942361626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204638727309191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210597132392693,0.000561108561041685,0,0,0,0,0,0,0.0169848082463304,0.0203291099676059,0.0124873302528409,0.00690630847167695,0,0,0,0
CarbonVol_Hubei,0,0,0.00106475011949962,0,0,0,0,0.00199756060509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462523430540595,0,0,0,0,0,0,0.000471627365574725,0,0,0,0,0,0,0,0.00131117351311691,-0.0098516106476475,-0.00717267556384507,-0.000273568725278225,0,0,0,0,0,0
