,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X600489.SH,X000629.SZ,X600808.SH,X600219.SH,X300072.SZ,X601158.SH,X600801.SH,X000786.SZ,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000408.SZ,X000792.SZ,X601699.SH,X600339.SH,X000301.SZ,X002110.SZ,X000630.SZ,X000539.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.193639153719016,0,0,0,0,0,0,0,0,0,0,0,0.0782663828629614,0,0,0,0,0.0212363986626679,0,0,0.00285961476022068,0,0,0,0,0,0.0300105253838164,0,0,0.0558878757594527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202684954929921,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.35854267150376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347976199688955,0,0.0132292868926711,-0.00496960453448461,0.361260823766267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418371102795144,-0.00425130451477222,0.016971117795494,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.113651876459685,0.244117338388403,0,0,0,0,0.155913405612348,0,0,0,0,0,0,0,0,0,0,0,0.0925903056701003,0,0.0532271823518587,0,0,0,0,0,0.000716237202116344,0.0427693707097366,0,0,0,0,0.0908183632088226,0,0,0,0,0,0,0.26043495023379,0.0903999693910449,-6.7762635780344e-21,0.0925914208566687,-0.0597448263592942,0.106408555857932,0,0,0,0
X601600.SH,0,0,0,0.156450642531242,0,0,0.0155892283532475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019233012758679,0,0.0898396062160244,0.0963611821583359,0.139092853519049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886783684234525,0,0,0,0,0,0,-0.00215714300292414,-0.0675355285570441,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.19500678207051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295617544843252,0,0,0,0,0,0,0,0.178952639275537,0,0,0,0,0,0,0,0.0243940234469163,0.0258997103366417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227016054968897,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07233460328519,0,0,0,0,0,0.126004643005873,0,0.134583261870147,0,0,0.0223504586545717,0.0914697712742412,0,0.00428106598234033,0.00611362935321967,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00883112543576085,0,0,0,0,0,0,0,0,0,0,-5.32931841029249e-05,-0.0182954434458754,0,0,0,0,0,0
X600188.SH,0,0,0.555720905747064,0,0,0,0.0919676888535155,0,0,0,0,0.435733207761825,0.433628153823584,0,0,0,0,-0.0349315538128643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10905631835074,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143500603481686,0.0131264308284588,0,0.0349944547230607,0,0,0,0
X600027.SH,0,0,0,0,0,0.397585719273558,0,0.0618165605988808,0,0,0,0,0,0,0,0,0,0,0,0,0.0368121844641248,0,0,0,-0.0182169415849812,0,0,-0.0249126898201246,0,0,0.0946902486276494,0,0,0,0,0,0.0446118048634333,0,0,0,0,-0.19610942279141,0,0,0,0.110045117080284,0,0,0.248673652629742,0,0,0.0132991834278987,0,-0.361857423042534,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0886164456936191,0,0,0,0,0,0.0922153974654691,0,0,0,0,0,0.00512453958996651,0,0,0,-2.16840434497101e-19,0.0370700896146374,0.195559705799226,0,0.0394107263391767,0,0,0.0218160702937291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041806372049071,0,0.062084362754943,0,0,0,0,-0.0118933502083528,-0.0200270651866887,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.09918198497842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857124570550803,0,0,0,0,0,0,0,0,0.190691384199957,0.096992884985071,0,0,0.194633963104433,0,0,0,0,0,0,0,0,0,0,0.015246194171552,-0.105267021623255,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0949447356531122,0.509186376218498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050908209798156,0,0,0,0.0535959913438437,0,0,0,-0.131781167894273,0,0,0,0.340699401923705,0,0.0414689931207363,0,0,0.0892243612214734,0,-0.106594969785687,0,0,0,0,0,0,0.0411729501978669,0,0,0,0,-0.140179426747338,0.0071785113681098,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0424712074882632,0.0508073399925391,0,-5.42101086242752e-20,0,0,0,0.217162474585954,0,0,0,0,0,-2.71050543121376e-20,0,0,-0.035935185153242,0,0,0,0,0.61431185303393,0.200473772976566,0,0,0,0,0,0,0,0.0313672123528104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156510456350794,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442347293861425,-0.034369016679859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304193495193545,0.0738530254201365,0,0.206176175440256,0,0.376409482882227,0.0797601194960137,0,0.221024849204476,0,0,0,-0.0383078880830911,0,0,0,0,0,0,0,0,-0.00523710511100457,-0.0663099638185966,0,0,0,0,0,0
X600111.SH,0,0,0,0.0881030559164839,0,0,0,0,0,0,0,0,0,0.471596566675331,0,0,0,0,0,0.0548380206007993,0,0,0,0,0.0335076447372279,0,0,0,0,0,0,0,0,0.147117005896204,0,0.0678728378630727,0.112079645833807,0,0,0,0,0,-0.153317370398354,0,0,0,0,0,0,0.0680686020096664,0,-0.00636636027626307,0.0502032050342745,0,0,0,0,0,0
X002460.SZ,-0.15072132076708,0,0,0,0,0,0,0.0110250452531518,0,0,0,0,0,0,0,0,-0.0797661558095749,0,0,0,0,0.85097960308411,0,0,0,0,0,0,0,-0.0754322470795649,0.0651243570525246,0,0,0.111068456886545,0,0,0.124924897723112,0,0,0,0,0,-0.0563045413877006,0,0,0,-0.131851883165534,0,0.0666768366672965,0,0,0.000584866162614043,-0.0616891381658712,0.0673906629600093,-0.21891940537848,0,0,0,0
X600516.SH,0,0.0383783954089973,0,0,0.0149110565649526,0,0,0,0,0,0,0,0,0.308012400542077,0,0,0,0,0,0.122693241389498,0,0.239370580019081,0,0,0,0,0.046858727965694,0.10212344704918,0,0,0,0,0,0.0518265968185896,0,0,0.126558993247708,0,0.0916838480564535,0,0,0,0,0,0.0275538414153594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0.0940762323213853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251205408842697,0,0.00596124291226594,0,0,0.0404099245684327,0,0.099785059481822,0.127444969393578,0,0,0,0,0.031371617680831,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508821021219207,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0988101510911192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000698189754082971,0.04490907330225,0,0,0,0,0,0,0.392419298421088,0,0.181956644620989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148590113061021,-0.103448230458262,0,0,0,0,0,0
X600352.SH,0,0,0,0.0520381281497103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142274495349316,0,0.214668707578001,0,0,0,0.122836131916241,0,0,0,0,0,0.0704270855136051,0,0.125901163591284,0,0,0.102490739038529,0,0,0,0,0,0,0,0,0,0.0236973967782785,0,0,0,0,-0.00900744409779178,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0395373460018536,0.00759595060918403,0.728654322578547,0,0.00693226689535766,0,0,0,0,0,0,0.208380989342669,0,0,0,0,0,0,-0.0234493393235387,0,0.0303029962961098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168612272720516,0,0,0,0,0,-0.00843300128001948,0,0,0,0,0,0,0
X000629.SZ,0,0,0.0680712474320562,0.212651513581361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223985079057008,-0.179368660353133,0.103336099638576,0,0,0,0,0,0,0,0,0.234565208029901,0,0.227913252474438,-0.104317153544101,0,0,0,0,0,0,0.522141308088717,0,0,0,0,-0.0841217359651123,0,0.129839575168813,-0.0313480351127947,0.0252398976387133,0,0,0,-0.0422298512822349,0,0
X600808.SH,0,0,0,0,0,0,0.00803834608900446,0,0,0,0,0,0.0599046248911824,0,0,0,0,0,0,0,0.344600697233377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187287805675796,0,-0.0987415881899479,0,0,0,0,0,0.56733017693202,0,0,-0.0616488369951466,0,0,0.00353114667992016,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.092412743660739,0.154218918929796,0,0,0,0,0,0,0,0,0,0,0,0.0805810485298757,0,0,0,0,0,0,0.216866075577599,0,0,0,0,-0.101815821713302,0,0.01887745591946,0,0,0,0,0,0,0.190368787182754,0,0,0.042439624669925,0,0,0,0,0,0,0,0.0193130266722964,-0.0148125965251546,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150630108793674,0,0.187076988429938,0,0,0.0131089466678785,0,0,0.146517194254596,0,0,0,0,0.235606495337313,0,0,0.124201206194803,0,0,0,0,0,0.162677651645566,0.229332279665338,0,0,0,0.157584827033561,-0.185825432845921,-0.0229014688234296,-0.14662365604698,0,0,0,0,0,0
X601158.SH,0.0859352951984437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714286662150563,0,0,0,0,0,0.0615600999100687,0,0.00103937313703897,0.170096989909378,0,0.0411004746467217,0,0,0,0,0,0,0,0,0,0.0129449184868305,0,0,0,0,0.0926601734973137,0,0,0,0,0,0,-0.00769300446374147,0,0,0,0,0,0
X600801.SH,0,0,0,0.439670884252636,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00531027322037265,0,0.120156672653227,0,-0.032174953560593,0,0,0,0.251425329160369,0,0.00182027917773877,0,0,0,0,0.177408694730814,0,0.380956239366993,0,-0.0568171755883232,0,0,0,-0.0420668405951152,0,0,0,0,0.00703655493501831,0,0,0,0,0,0,-0.125498050559487,0,0
X000786.SZ,0,0,0,0,0,0,0.0174761288507863,0,0,0,0,0,0,0,0,0,0,0.0816949730944641,0,0.182723312004765,0.13777466955621,0,0.197790176861525,0,0,0,0,-0.0265091536340677,0.458537087772798,0,0.0842372369525637,0.0225031004762521,0,0,0,0.0209479078038068,0,0,0.0961457123575648,0,0,-0.276059210313662,0,0,0,0,0,0,0,0,0,-0.0231775475882852,-0.0138067950898469,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.129967830326214,0,0.0984984700380047,0,0,0,0.107565349645826,0,0,0,0,0,0,0.099421803102526,0,0,0,0,0.00113875759457555,0,0,0,0,0,0,0,0,0.064783161286294,0,0,0,0,0,0,0,0.0997042234668044,0,0.325395088435059,0,0,0,0,0,0,0,-0.0155188033054664,-0.00769490977323663,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140299575416483,0,0,0,0,0,0.129525828358072,0,0,0.264669236217449,0,0,0,0,0,0,0,0.0950046354890089,0,0.118110328709869,0,0,0,0,0,0,0.0405400799780162,0,0,0,1.38777878078145e-17,0,0.333187302775743,0,-0.0537141181592535,-0.0179521328829234,-0.103214036404119,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0780421926665102,0,0,0,0,0,0,0,0,0.0871127120111478,0,0,0.0176928694004978,0,0,0,0,0.0525494678323276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116262047037089,0,0,0.046154068801987,0,0,0.173845198486022,0,0,0,-0.0384984743873438,0,0,0,0,0,0
X600583.SH,0.48163900344462,0,0,0,0,0.120777764598644,0,0,0,0,0,0,0,0,0,0,-0.147137273138984,0,0,0,0,0,0,0,0.0817543569990637,0,0,-0.0785711046156253,0,0,0,0,0,0.108427805630683,0,0,0,0,0,0,0,0,0,0,0.426246543729865,0,0,0,0,0.129660678188307,0,-0.00596955724628216,0.0272799745783843,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252017985211981,0,0.332887801229808,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0266627782386561,0,0,0.192093722139306,0,0,0,0,0,0,0.0577288456128375,0,0.0161393654290222,0,0,0,0,0,0,0,0,0,-0.0394175489694754,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.182800871294913,0,0,0,0,0,0,0,0,0,0,0.110378028180941,0,0,0,0,0,0.139467181854179,0,0,0.0967719468974975,0,0,0,0,0.180609903413346,0,0,0,0,0.167232358135374,0,0,0,0,0,0,0.0480673068924253,0,0,0,0,-0.0245558460086895,0.000532273280454028,-0.0719633351829117,0,0,0,0,0,0
X601699.SH,0,0,0.0276361763603541,0.00342533439126849,0,0,0,0,0,0,0,0,0,0.177160336870828,0,0,0.0385690470799498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243960745160395,0.0346968868849673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017824323877217,-0.00879537284164703,0,0,0,0,0,0
X600339.SH,0.155204280731966,0.497891614773088,0,0,0,0,0,0,0.0162017378664917,0,0,0,0,0,0,0,0,0,0,0,-0.0891218580213003,0.121048602193915,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0824044287877805,0,0,0,0,0,0,0.284967471253937,0,0,0,0,0.128636101455261,0,0,0,0,0,0,-0.00490640826564083,0,0.0152084828772283,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.4581480355939,0.200543559070648,0,0,0,0,0,0,0,0,0,0.254437044974213,0.0192923285877695,0,0,0,0,0,0,0,0.048320243396808,-0.034163962022517,0,0,0,0,0,0,0,0,0,0,0,0.125707087618326,0,0.262758650900389,0,0,0,0,0,0,-0.00524521652191349,-0.0127669343596853,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0516180711877324,0,0,0,0,0,0,0,0,0,0.00903171824604768,0,0,0,0,0,0.158470101594834,0,0,0,0,0,0,0,0,0.556443039201684,0,0,0,0,0,0,0,0,0,0.318828198137671,-0.0257735601419591,0,0,0,0,0,0,0.102509283660989,0,-0.00691420445195148,-8.67361737988404e-19,0,0.0614902884611351,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614716814800733,0,0.149850530676781,0,0.079877573190886,0,0,0,0,0,0.0345174422491955,0,0,0,0,0,0,0,0,0,0,0.10517840120154,0.0865175576749894,0.138296424381518,0,0,0,0,0.00206605408571261,-0.0034303473514088,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0101776464333651,0,-0.0349078038235489,0,0,0,0,0,0,0,0,0,0,0.245889343539531,0,0,0.00928729247642765,0,0,0.158421686119494,0,0,0,0,0,0,0,0.0536393912951062,0,0,0,0,0.30241555177798,0,0.00721402323707323,0,0,0,0,0,0,0,0,0,0,0.00146770054552417,8.67361737988404e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648877322595904,0,0,0,0,0,0,0,0,0,0,0,0.168449216924626,0,0,0,0,0.0875547570687451,0,0,0.0621020121433987,0,0,0,0,0,0,0.0376602658658963,0,0,0,0,0,0,0,0,0,0,-0.0297903287017942,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.106135562815057,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288696060716921,0,-0.0481335958530248,0,0,0,0,0,0.0099077804688596,0,0,0,0,-0.0939879138381896,0.254296453778131,0,0,0,0,-0.106126192632851,0,0,0,0,0,0,-0.229695776727197,-0.0356045808178955,-0.167111582015124,0,0,0,0,0,0,-0.0564164739838309,-0.162718835426438,0,0.113221224848699,0,0,0,0
Slope,0,0,0,0,0.096040900290495,0,-0.766757156172658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.761431071504275,0,0,0,0,0,0.607276352554212,0,0,0,0,0,-0.144177419140048,0,0,0,0,0,0,0,0.941813219204137,0,0,0,0,0,0,0.30431121453137,-0.968383943477547,0,0,1.20793370437635,0,0,0,-3.24679741331943,-7.14402134102923,0
TED,0,0,0,0.160840020640098,0,0.400370054248885,0.0558201978318818,0,0,-0.551014145742494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222167342020759,0,0,0,0,0,0,0,0,0,0,0,0,0.0263597427750777,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.684517089365553,0.0821035201895364,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0148800475803392,0,-0.0270376892824735,0,0,0,0,0,0,0,0,0,0,-0.05439851382407,0,0,0,0,0,0,0,0,0.0217882918711599,0,0,0.0998984708543323,0,0,0.131313470521103,0,0,0,-0.0887906446166737,0,-0.130681708263134,0,0,0,0,0,0,0,0,0,-0.0330991590339209,0,0.106966340883059,0,0.0525218465806319,0,0
MKreturn,0,0,0,0,-0.15228808049903,0,0,-0.187023275137167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530857260002737,-0.10732705381706,0,-0.165186029576519,0,0,0,0.0668766973569716,0,0,0,0,0,0,0,0,0,-0.0105091766869763,0,0,0,0,0,0,0.076903856166579,-0.00504057702053507,-0.0579396269321342,0.130572358522788,0,0,0,0,0
MKvol,0,0.00694324869932933,0,0,0,0.00416709432768339,0,-0.000370391200227941,0,0,0,0,0,0,0,0,-0.00160776172191117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449597970263319,0,0,0,0,0,0,0.00371923476747266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204558536170829,0.00145240613982883,0,0,0,0.00651389664291809,0.0345310959537682,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507943168775534,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238961229321506,0,0,-0.00773177262873707,0,0,0,0.0290861210518062,0,0,0,0,0,0,0,0,0,0,0.0564587907332692,-0.0157155778151494,0,-0.0966000749857646,0.14046375753249,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0358764759475747,0,0,0,0.036458176144032,0,-0.0724348889091167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729528405283127,0.0313260836180786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272968025226796,0,0,0,0,0,-0.0563876453361504,0.111249985001593,0,0.0470088732399139,0,0,0,0
CarbonVol_Hubei,0,0,-0.00377678774151029,0,0,0,0,0,-0.000203158166630715,0,0,0,0.00745851390960024,0,0,0,0,0,0,-0.00269418846779333,0,0,0.00456510610475911,0,0,0,0,0,0,0,0,0,0,0.00205164954781629,0,0,0,0,0,0,0,-0.000146218383407788,0,0,0,0,0,0,0,0,0,-0.00648934354508668,0.00645332331427839,0,0,0,0,0.0786846648046524,0
