,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X002460.SZ,X600111.SH,X600516.SH,X600886.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600352.SH,X000553.SZ,X600027.SH,X000408.SZ,X002271.SZ,X600489.SH,X600219.SH,X601699.SH,X600339.SH,X000983.SZ,X600808.SH,X000959.SZ,X601158.SH,X000630.SZ,X000883.SZ,X002470.SZ,X002092.SZ,X000723.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.506830941994528,0,0,0.0206061464778236,0,0,0,0,0,0.0329520440983569,0,0,0.0538380964015133,0,0,0,-0.138955544025459,0,0,0,0,0.130913782612721,0,0.0679581514259302,0,0,0.0102174216944603,0,0,0,0,-0.0285188492543754,0.0788627523343493,0,0,-0.0628908176241233,0,0,0,0.0327536204665323,0,0,0,0,0,0,0,0,0.000861139214290334,0,0,0,0,0,0,0
X600028.SH,0.540621586990466,0,0.0339585206209825,0,-0.015991129945101,0,0,0.0371556657462117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560989571116798,0,0,0,-0.00805585861198984,0.0322763300342526,-0.0881091732283315,-0.0311909881879893,0,0,0,0,0,0,0,0,-0.0953033619844696,0,0,0,0,0,0,0,0,0,-0.000171739010162538,0.0122452432395363,0,0,0,0,0,0
X601088.SH,0,0,0,0.188146718215,0.146173684298979,0,0,0,0,0,0.147956322001806,0,0,0,0,0,0,0,0,0,0,0.050661169491789,0,0,0,0,0,0.0566339199551217,-0.0446202602025659,0,0,0,0.00956226984109353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120225360373256,0,0.263544190875143,0,0,0,0,0
X600019.SH,0,0,0.0934866071068436,0,0,0,0,0,0,0,0,0.0877060669516697,0,0,0,0,0,0,0,-0.128917097609979,0,0.0377685275307358,0,0.168134166416277,0.648792066315793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293737018981364,0,0.025113102186332,0,0,0,0,0
X600585.SH,0,0,0.416934225123015,0,0,0,0,0,0,0,0,0,0,0,0,0.11503283410885,0,0,0,0.134616081306565,0,0,0,0.0358608974439745,0,0,0,0.224138190365932,-0.135209481102136,0,0,0,-0.222697793579752,0,0,0,0,0,0,0.0660869579328473,0,0,0,0,0,0,0,0,0,-0.0143233241684395,0.0176355212636836,0,0,0,0,0,0
X600010.SH,0,0,-0.0296212674627572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161511416782772,0,-0.00928808290115138,0,0,0,0,0,0.0194569352924614,0,0.0563624031147987,0.0965502751906982,0,0,0,0,0,0,0,0.229329966600107,8.67361737988404e-19,0.225084516863538,0,0,0,0,0.00155815451889764,0,0,0,0.00200741038724374,0,0,0,0,0,0,0
X600309.SH,0,0,0.15190579119581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505687799557868,0,0.240119308362532,0,0,0,-0.0150666765392135,0,0,0,0,0,-0.159519435567293,0,0,0,0,0,0,0,0,0,0,0,0.0781923705441288,0,0,0,-0.0480575934187314,-0.0521409325139228,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0650495026493533,-0.00486715859659918,0,0,0,0.00674838949516427,0,0,0,0,0.0896786220017245,0,0,0.0485268194665934,0,0,0,0,0,0,-0.0433437060499933,0,0,0,0,-0.043590784143391,0,0,0,0,0,0,0,0,0,0.0624072995586441,0,4.33680868994202e-19,0,0,0,-0.0404507402349717,0,0.0696920926748637,0,0,-0.00620843364683561,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0226264283133155,0,0,0,0,0,0.127118771075383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760896634219913,0,0,0,0,0,0.0593819589407861,0,0.228813875172476,0,0,0,0,0,0,0,0,0.0321906677624325,0,0.00102808333292382,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0533145248037419,0,0,0,0,0,0.23893158417067,0,0,0,0,0,-0.0171011829181539,0,0.0519466528548716,0,0.13453509589228,0,0,0,0.0299147158641494,-0.00990144326450227,0,0,0,0,0.103203121796874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186068097450695,0.0105606356922698,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0412056836194744,0.149631885772826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108184288661435,0,0,0,0.0603673752754367,0,0,0,0,0,0.0931389636128408,0,0,0.0143044514131963,0,0,0,0.198602765434981,0,0.279830163795571,0,0,0,0,0,0,0,0,0,0,0.0350894127236968,-0.0478695355275815,0,0,0,0,0,0
X600362.SH,0,0,0,0.307637896022382,0,0,0,-0.0137840037369756,0,0,0,0,0,0,0,0,0,0,0,0,0.189874330466552,0,0,0,0.0669156086912777,0,0,0,0,0,0.022308685407531,0,0,0.11620771052646,0,0,0,0,0,-3.46944695195361e-18,0,0,0.453599055390805,0,0,0,0,0.102250838530181,0,-0.00184806061477101,0.0157609287591314,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0917162701522283,0,0,0,0,0.0245056017281611,0,-0.0763922817639002,0,0.0562512116632397,0,0,0,0,0,0,0,0.110042380021195,0,0.0235208510965463,0,0,0,-0.0228348179745178,0,-0.137849819849451,0.139811641260747,0,0.000544412112413166,0.0236138277742512,0,0,0,0,0,0,0,0,0,0,0,0.0467126574307249,0,0,0,-0.00277090701828469,-4.33680868994202e-19,0.0335640863987842,0,0,0.0443018531501456,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.173234950641417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132500291225267,0,0,0,0.230683735074507,-0.0775452315913894,0,0.0519180779802056,0,0.0824385802885331,0,0,0,0.0374146071553974,-0.0574477095428911,0,0,0,0,0,0,0,-0.183928900289066,0,0,0,-0.0333364565581392,1.73472347597681e-18,0,0,0,0,0,0
X600795.SH,0,0,0,0.116348903073851,0,0.313927160440537,-0.101956451425077,0,0,0,0,0,0,0,0,0,0,0.0203135076877901,0,0.0668981562801938,0,0.0481334249555818,0,0,0,0,0,-0.0493591312000189,0,0,0,0,-0.0900564271373892,0.0764083984637825,0,0.0207905387684355,-0.034579330729364,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668225717899582,0.0229098353110381,-0.0253954467555378,0,0,0,0,0
X002466.SZ,0,0,0,-0.061223172717394,0,0,0,0,0,0,0.126128718397025,0,0,0,0,0,0,0,0,0.761753398068681,0,0.0770194415777353,0,0,-6.93889390390723e-18,0,0,0,0,0.0417354106457793,0,0,0.0899240879523347,0,0,0,0,0,0,-0.130357683079343,0.039014382791423,0,0,0,0,0,0,0,0,-0.0168553068287353,0.0648441039906963,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.00398196441403352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847222030050458,0,0,0,-0.0474708198105134,0,0,0,-0.0112670243132043,0,-0.0743859740804576,0.201832517063966,0,0,-0.0230260662382518,0.309370340402941,0,0.0481495157386415,0,0,0.0815023301626253,0,0,0,0,0,0.049474186017723,0,0,0,0.000513611019713746,0.00378319397911045,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0504695076245684,0,0,0.0942501273596894,0,0,0,0,0,0,0.0250650196886459,0,0,-0.0421801295198779,0,0,0,0.15064376619729,0,0,0,-0.0508462188683337,0,0,0,0,0,0,0.726169214541132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332216773437743,0,-0.0677249613980189,0,0,0,0,0
X601991.SH,0,0,-0.0492341871087107,0,0,0,0.1267616249116,0,0,0,-0.0248950879418683,0,0.112648139696418,0,0,0.0141322410067336,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245296354130137,0,0.0485667597533069,0,0,0,0,0,0,0,0,0,0,0.0031393667648823,0,0,0,0,0,0,0,-0.0155099902499762,0.000198446022801194,0,0,0,0.0654293523119273,0,0
X002460.SZ,0,0,0,0,0,0.155966584967132,0,0,0,0,0,0,0,0,0,0.629031277164397,0,0,0,0,0,-0.0580328461550188,0,0,0,0,0,0,0.0959274439085886,0.154353604644309,0,0,0.0342258445806417,0,0,0,0,0,0.0181042400219908,0,0,0,0,0,0,0,0,0,0,0.00386155460044693,-0.056176273292748,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.315898491675077,0,0,0,0,0,0,0,0,0,0,-0.0629803335399372,0,0,0,0,1.73472347597681e-18,0.195193838376169,0.0646339782795164,0,0,0.065116005137951,0,0,0,0.0942007027069479,0.0129360377148365,0,0,0,0,0.134283570377031,0,0,0.140029718403567,0,0.153046115188045,0,-0.000448651946180983,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.414167484778158,0,0,0,0,0.0595148967921107,0,0.232218318381424,0,0,0,0,0,-0.0480809366682226,0,0,0,0,0,0,0,0.163878536712314,0,0,0.138803373652125,0,0,-0.187207492061651,0,1.29409881450352,0,0,0,0,0.112906160777112,0,0,0,0,0.125230327487972,0.400372274363006,0,0,-0.0235005467035132,-0.0442033032440357,0.291954569218079,0,0,0,0,0
X600886.SH,0,0,-0.0450615550536527,0,-0.0380429951615172,0,-0.0972728303201363,0,0,0,0,0,0,0,0,0.0297822146252803,0,0,0,0,0,-0.0568185442950708,0,0,0,0,0,-0.0159571938132191,-0.0519916254402929,0,0,0,0,-0.0395751169183665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031622495610711,0.0171548407191842,0,0,0,0,0,0
