,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X600547.SH,X601158.SH,X600309.SH,X600583.SH,X600489.SH,X000709.SZ,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X600352.SH,X000630.SZ,X002470.SZ,X000629.SZ,X300072.SZ,X000060.SZ,X600098.SH,X600160.SH,X000723.SZ,X600176.SH,X000983.SZ,X600612.SH,X600021.SH,X000012.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196552583719737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993843037565253,0.0830434828666398,0,0,0.190858147389269,0,0,0.190319503945565,0,0.0784199695791421,0,0,0,0.024438106889192,0.0135344369608055,0,0,0,-0.00221428882287249,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.118648424181225,0,0,0,0,0,0,0.023220808937001,0,0,0,0,0,0.0490021957067789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931166918183827,0.102429630764392,0,0.146336536187485,0.122115780085137,0.0427809734538921,0,0,0.0161523978063007,0,0.0353994006222903,0,0,0,-0.0250062991497736,-0.0063609365700008,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.249428732095634,0,0,0,0,0,0,0,-0.0395827411937571,0,0,0.018441588853442,0,0,0.0309615871827901,-0.0196828258423305,0,0,0,0,0,0,0,0,0.540434944446342,0,0,0,0,0,0,-0.0714648071190314,0.00393635636090325,0,0.0969798643650627,0,0.0117046888186906,0,0,0.0461241260778863,0,0,0,0,0,0,-0.0384069522854076,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223176171033596,0,0,0.0190374689200336,0,0,0.236770008592173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201672312389491,0,0.0623591202408803,0.123283316746037,0.112200216536003,0,0,0,0,0,0.0504466044763502,0,0,0,0.027811210637756,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.229537785478004,0,0,0,0,0,0,0,0,0,0,0,0,0.115727884810097,0.0216881813648755,0,0.145310701499829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.165787999662128,0.0223796154353987,0,0.124530558464952,0,0,0,0,0,0,0.0119586868317578,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108672997569177,0.215109564639163,0,0,0,0,0.0843632218786246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823965414562632,0,0.19068874667542,0,0.0215596712231255,0,0,0,0,0,0,0,0,0,-0.0357363494555018,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233132965207243,0.0311077349260209,0.195611413045548,0,0,0,0,0,0,0,0,0,0,0,0.142476227211972,0,0,0,0,0,0.164596362628911,0,0,0,0.130130857828392,0,0,0,0,0,0,0,0,0,0.114038748146874,0,0,0,0.00368667007928885,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.182038402330343,0,0,0,0.14128785798123,0,0,0,0,0,0.128325664998335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189591581446164,0,0,0.0666344347735528,0,0,0.138589096850475,0.0610093110825408,0.0304600456931669,0.168140242488421,0,-0.0628870371869423,0,0,0.0867292575882437,-0.0757272017515453,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086567240479756,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0945455078011133,0,0.619731033208612,0,0,0,0,0,0,0,0,0.116890896324647,0,0,0,0,1.38777878078145e-17,0,0,0.288856603414033,0,-0.0300866291907773,0,0,0,-0.109612545376011,0,0,0.0392870672336801,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.269124745610412,0,0,0,0,0.192405626950527,0,0.00722772460811108,0,0,0,0.0663156067595568,0,0,0,0,0,0,0,0,0,0,0,0.0747658184217424,0,0,0,0,0.0393803612284165,0,0,0,0,0.0587646178108586,0,0.213954457447533,0,0,0,0,0,0,-0.0053671933168787,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793092248265702,0,0,0.0171807670094304,0,0,0.0829869489504427,0,0,0,0,0,0,0,0,0,0,0,0.114947620317533,0.104983506308831,0,0,0.0182023440109729,0,0.00373074992780408,0,0.0608797003761664,0,0,0,0,0.345722356061243,0.0720230760107337,0,0,0,-0.0119076204172688,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224972545632513,0,0,0,0,0,0.0530054873666353,0.382918619405714,0,0,0.269796201090045,0,0,0,0,0,0,0,0,0,-0.0930664168040077,0,0,0,0,0,0.697950334303415,0,-8.67361737988404e-19,0,0,0,0,0,0.24929748816375,0,0,-0.166910270725291,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336099754930304,0,0,0,0,0,0,0,0,0,0,0.186794206996076,0,0,0,0.238357345286566,0,0,0,0,0,0,0,0,0,0.1795791531351,0.236638223103782,0,0.151171728633529,0,0,0.169984843494249,0,0,0.0078633871759304,0,0,0,-0.052617364406815,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344859082122729,0,0,0,0,0,0,0,0,0.261054986633475,0,0,0,0,0,0,0.00400284223646863,0.185889018470443,0.0658566668317467,0,0,0.0717161175744985,0.0451113481486046,0,0,0,0,0.0280469017564186,0,0,0.104180557099089,-0.0554423464022857,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.00125198574196363,0,0.202467917426336,0,0,0,0,0,-0.082646997396978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189027809420267,0,0,0.0818826863269691,0,0.0104227460997047,0,0.148481359955661,0.0716411424836582,0,0,0,0,0.0498831549368086,0,0,0,0,0,0,0,0,-0.099138403899656,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370662640827462,0.156537309993867,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759990366557605,0,0.0784164352292967,0.0781898233246167,8.67361737988404e-19,0.157991566745808,0,0,0,0.0903950249942487,0,0,-0.161697972852039,0.0295117850979983,0.100910138220968,0,-0.00952022144228554,-0.0509520658900527,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0443882527330267,0,0,0,0,0.0443696517734289,0,0,0,0,0,0.0550092083484104,0,0,0.186978115204207,0,0,0,0,0,0,0.243215606816506,0,0,0,0.0476578743524347,0,0,0,0,0.00845256995603427,0.0706775962516929,0.0918877919529515,0.0344736526736915,0,0,0,0,0.0652243441372313,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775293056671749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168366564093545,0,0.0803021889146144,0.00818098431180994,0,0.190696934267763,0,0,0,0.154369118094316,0,0,0,0,-0.0407181046844446,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.872914787090309,0,0,0,0,0,0,0,0,-0.136777375259182,0,0,0,0,0,0.00694650210119316,-0.00707378411432976,0,0,0,0,0.0897616306625646,0,0.104247433138647,0.0633345735841245,0,0,0,0,0.0101593550539149,0,0,0,0,0,0,0.0864146968563719,0.0341686680242547,0,0.151491318923166,0,0,0,0,0,0.0269286201938801,-0.0292636526942726,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10113392528769,0,0,-0.0740183745190047,0,0.107295020036032,0,-0.0735553908381076,-0.0163325470663974,0,0,0.0222657638485598,0,0,0,0,0.176014176114284,0.122029858878603,0,0.0794517619613784,0,0,0,0.00803489222955563,0,0,0,0,0,-0.0517466659733327,-0.0782246175779841,-0.245588958147318,0,0,0,-0.0197703619860355,0,0.0141252459214128,-0.00382590284692001,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.296443812027608,0,0,0,0,0,0,0,0.181548862516584,0,0,0,0,0,0,0,-0.286995417711481,0,0,0,0,0,0,0,0,0,0,0,0,0.230324761195483,0,0,0.470773596090933,0,0,0.11737661059048,0.193926869995424,0,0,-0.644498647437371,0,0,0,0,-0.276014930073244,0,0.0706003503745022,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393163078806462,0,-0.122154007955556,0,-0.0439397020805507,0,-0.156383326549112,0.00919177682056271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891312992477729,0,0,0,0,0,-0.495319494336911,0,0,0,0,-8.67361737988404e-19,0,-0.590466501661075,0.0743810123119956,0,-0.293950475922189,-0.00192920331824097,0,0,7.49847485577992,0
RealEstate_excess,-0.299566488500033,0,0,0,0.0330844230470853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385739085003312,0,0,0,0,0,0,0,0,0,0,0.0734578143413334,0,0,0,0,0,0,0,0,0,0,-0.131427432735844,0,0,-0.0739273244833087,0,0.00288862279925426,0.0142088011492223,0,0.106064491765717,0.00774972021582945,0,0.126053542773297,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105599114677219,0,0,0,0.0464999177898502,0,0,0,-0.173355124306356,0,0,0,0.0238605863565807,0,-0.321365942492862,0,0,0.0231350325279627,0,0,-0.0192667624728528,0,0,0,0,0,0.0561843880762072,0.0201320723057251,0.593133554534548,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000320404516882115,0,0,0,0.00221035454340624,0,0,0,0,0,0,0.00282580170904115,0,0,-0.00361635409959158,0,0,0,0,0,0,0,0,0,0,0.00783520820166639,0,0,0,0,0,0,-0.00432891160926739,0,0,0,0,0,-0.00521752028089492,0,0,0.0104471348745669,-0.0111587639142859,0,0,0,0,0.0535432086111737,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153650504638687,0,0,0,0,0,0,0,-0.0102959262100937,0,0,0,-0.00109364730327403,0,0,0,0,-0.00848379448712075,0.00348935837859544,5.42101086242752e-20,0,0,0.0126056590905671,0,0,0,0.00667507048304425,0,0,0.0104438602341114,-0.0143955417607012,0,0,0,0,0.0402167642129711,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.000888756971798885,0,0,0,0,-0.00352246914458338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515095344476441,-0.00226288452512727,0,0,0,0,0,0,0.00828441287097155,0,0,-0.00882824417921121,0.00239008031493124,0,0,2.71050543121376e-20,0,-0.00565483121348201,0.00302211978462447,0,0,-0.00572916821506073,0.0145563652666093,-0.0122926318160583,0,0,0,0,-0.0105876972413903,0
