,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X000539.SZ,X002466.SZ,X600309.SH,X000630.SZ,X000792.SZ,X600623.SH,X600352.SH,X000709.SZ,X600660.SH,X600098.SH,X000883.SZ,X000898.SZ,X600160.SH,X600021.SH,X002470.SZ,X601918.SH,X600863.SH,X600489.SH,X600808.SH,X000060.SZ,X600578.SH,X600307.SH,X600547.SH,X000629.SZ,X002004.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0.0116027693948469,0,0,0,0,0,0,0,0.0737155720039089,0,0.152581361862541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687999202435238,0,0,0,0,0,0.321296645669223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433889784521581,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0969233255545738,0,0,0,0,0,0,0.245228344523329,0.209351435065428,0,0,0,0,0,0,0,0.104482335335068,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0109434290026054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535109023118932,0.0291102026462589,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0644101610971505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625230166779368,0,0,-0.061212073619226,0,-0.331542117800159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102539869926117,-0.106762798364902,-0.182183522090009,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.154806509298966,0,0.160897523251353,0,0,0,0,0,0,0,0.0204829684131328,0,0,0,0.143481019537753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219841617359047,0.0935071091551376,0,0,0,0,0,0,0,0.269092004771882,0,0,0,0,0,0.0171813905306152,-0.0430987911626315,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.228565882886217,0,0,0,0,0,0,0,0,0,0.0849490577755103,0,0.0199537334698129,0.0517646802367505,0,0,0.0467590247436953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175154083847296,0,0,0,0.225342057505631,0,0,0,0.00403067286647748,0.00947403508901496,0,0,0.00745060248290525,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.127299925090643,0.0684121417361897,0,0,0.0134279580686293,0,0.173217901300031,0,0,0,0,0.102564719652038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140214554820376,0,0,0,0,0.185488932503813,0,0,0.0319495008755468,0,0,0,0,-0.00289153410092824,0.0401738198836837,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.077775194050825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164074620786662,0,0,0,0,0,0,0.120706885196962,0.195732456017844,0.0172173894166482,0,0,0,0.175623127584089,0.112657143849426,0,0.0622697221003269,0,0,0.0369101582707513,0,0,0.0210114944668645,0.0245961996298583,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.108840916859668,0,0,0,0,0,0.365298762547921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526606324295309,0,0,0,-6.93889390390723e-18,0.0523620913463001,0.0690951404762419,0,0,0,0,0,0,0,0.162044627580711,0,0,0,0,0,0,0,-0.00633745900082695,0,0,0,0,0,0,0
X601992.SH,0,0,0.013187759058395,0.39442335740069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183498449172898,0,0,0.0926908882050823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035640137108912,0,0,0.195635558272442,0,0,0,0,0,0,0,-0.0469307558193479,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0625527559572049,0,0,0,0,0,0,3.46944695195361e-18,0,0.0390471749585265,0,0.315265090914168,0,0,0,0,0,-0.047174889925093,0,0,0,0,0.0012262234643633,0,0,0,0,0,0.16314135756879,0,0,0,0,0.368263155479143,0,0,0,-0.0973855040193127,0,0,0.0129612510298096,-0.00784891428106197,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.159610357802627,0,0,0,0,0,0,0.0553011122792877,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0945901650305494,0,0.188684554336334,0.18027385924155,0,0,0,0,0,0,0.122096652549369,1.73472347597681e-18,0,0,0,0,0,-0.0298214804396505,0.026282822896873,0,0,0,0,0,0
X600583.SH,0,0,0.0459467980780013,0,0.0792431825365873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12695536105311,0,0.11520343458912,0,0,0,0,0,0,0.241822057792918,0,0,0,0,0,0.00117869346074672,0,0,0,0,0,0,0,0.0752478430478522,0,0,0,0,0,0,0,-0.0213748441569487,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0406876097003487,0,0,0,0.0107149585384089,0,0,0,0.387601169746508,0,0,0.00727513796362989,0,0,0.0272232009042494,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0234098063421544,0,0,0.145229106674762,0,0,0,0.0863478220307482,0,0,0,0,0,0,0,-0.0366574920861651,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309888368410836,0.0408815875268806,0,0.516493499323853,0,0,0,0,0,0.0158370276257146,0,0,0,0,0,0,0,0.0777195122627098,0,0,0.1164004107418,0,0,-0.0346499354177736,1.73472347597681e-18,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.126744714395149,0,0,0,0,0,0.133584986348807,0,0.115393080917114,0,0,0,0,0,0,0,0,0,0.0502240640574955,0,0.0796638231506213,0,0,0,0,0,0.133999683003258,0,0.142646575291312,0,0,0,0,0,0,0,0,0,0,-0.0054040996817433,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106810147175951,0,-0.125756909143678,0,0,0,0.106853857069388,0,-0.07376540541515,0,-0.0837252919574529,0,0,0,-0.0181206180846543,0,0,0,0,0,0,0,-0.0135616472176052,-0.0464049260859899,0,0.261053165256235,-0.0940806829637559,0,0.0349512991105892,0.0468351314754796,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.260438444052504,0,0.0860341833911401,0,0.152540244370689,0,0,0,0,0,0,0,0,0.175896442100796,0,0,0,0.0191922529178318,0,0,0,0,0,0,-0.036131009298825,0,0.111797400690026,0,0,0,0.152502908581039,0,0,0,0,0,0,0,0,0,0.0802047620231225,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646120503788754,0,0,0,0,0.101271708422268,0,0.195796210992358,0,0,0,0,0,0,0,0,0,0,0.153042994783517,0,0,0,0,0,0,0.161060923444661,0,0,0,0.232345221141832,0.0974804121065221,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141023935867882,0,0.0176973794816102,0,0,0,0,0,0,0,0,0,0.0678865941526964,0,0,0,0,0,0.0612683054667113,0,0.186335280384746,0.0349521226910444,0,0,0.119020991091487,0.102302304497765,0.0326427299360965,0,0,0,0,0,0.0842833191379717,0,0,0,0,0,-0.0013780277823036,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206216438263728,-0.0335310800120493,0,0,0,-0.0215809264267537,0,0,0,0,0,0,0,0,0.230614971008926,0,0,0,0,0,0,0.241211120557308,0,0,0,0,0,0,0,-0.123467502084471,0.132949813389467,0,0,0,0,0,0
X600660.SH,0,0,0,0.0756918373999524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.076529045168503,0,0,0,0,0,0,0,0,0,0,0,0,0.0574567709279998,0,0,0.0831885627731729,0,0,0,0,0,0,0.0461194192584679,0,0,0,0,0,-0.0575782899211534,0.0321326625644729,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152232722326102,0,0,0,0,0,0,0,0.41096926495031,0,0,0,0,0,0,0,0.0983894777641894,0,0.207338712160114,0,0,0,0,0,0,0,0,0,0,0,-0.0137739151351363,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.203794883420373,0.05185068053038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261422700654162,0,0,0.0317221843050716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314894614459225,0,0,0,0,0,0,0,0.16808645508186,0,0,-0.00429832673489197,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34899733618217,0.0707735894909859,0,0,0.0659399146656396,0,0,0,0,0.0129376711346446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300285750922787,0,0,0,-0.0368203084317319,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0284320439430446,0,0,0,0,0,0,0,-0.277229637766737,0,0,0,0,0,0,0,0,0,0.17408958659614,0,0,0,0,0,0,0.139004323554194,0,0.455791301699588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168778131399317,0,0.00178383595452346,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.286691272850924,0,0,0,0,0,0,0,0,0,0.0260260676419446,0,0,0,0,0,0,0.152765804358596,0,0,0,0.0505848039990932,0,0,0,0.23470391084388,0,0,0.148847880070015,0,0,0.00449996747905427,0,0,0,0,0,0,0,0.0231885598061264,0.0233048608115379,0,0,-0.0296580275992743,0.0358353566794488,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14129206379741,0,0,0,0,0,0.0212862315139417,0,0,0.431681975983604,0,0,0,0,0,0,0,0,0,0,-0.084223489565276,0,0,0,-1.38777878078145e-17,0.344232871072981,0,0,0,0,0,0,-0.00239393794966539,0.0336064246517026,0,0,0,0,0,0
X601918.SH,0,0,0,-0.158626290209183,0,0,0,0.111112684225008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983588212423684,0.453923736369719,0,0,0,0,0,0,0,0.0294280512331467,0,0,0.11492623051702,0,0,-0.0075411100638438,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.067087696681319,0,0,0,0,0,0,0,0,0.139638927513515,0,0,0,0,0.0375751728240709,0,0,0,0,0,0.0150564554435584,0,0,0.344778815206826,0,0,0.0350720353958181,0,0.0192292344064719,0,0,0,0,0,0.109029784680808,0,0,0.0884169053327774,0,0,-0.00222699517679464,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0706039893204853,0,0,0,0,0.00394720459730238,0,0.0439706536593056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104472201718609,0,0,0,0,0,0,0.405244364126548,0,0,0,0,-0.0445497048593078,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0204227191066976,0,0,0,0.0196083820453267,0,0,0.125463230516309,0.117523795759295,0,0,0,0,0,0.0273704451130841,0,0,0,0,0,0,0,0,0,0,0,0.125810415855322,0,0.0890109526258844,0,0,0,0.0963683493709743,0,0.0298625895434733,0,0.00859035076754554,0,0,0,-0.0376016593974428,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853102290878136,0,0,0,0.125854976492454,0,0,0,0,0,0.0556312422638238,0,0,0,0.118584350278672,0,0.0151846389310659,0,0,0,0,0,0,0,0.14943081364884,0,0,0,0,0,0.162113294628522,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0251279972851638,0,0.162253136410584,0,0,0,0,0,0,0,0.0940670836156328,0,0,0.221605998556967,0.0906298150779376,0,0,0,0,0,0,0.118404086448661,0,0,0,0,0,0,0,0,0.125448728557167,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234341844737543,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495191395922914,0,0,0.0922847270320706,0,0,0.03327475147486,0,0,0,0.096440501331216,0,0,0,0.0866128828768739,0,0,0,0.0817747702249883,0,0,0.141555358979073,0,0,0.139206219311283,0,0,0,0,0,0,0,0.0267540887533666,0,0,0,-0.0179891025923091,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119944751248578,0,0,0,0,0,0,0,0,0,0,0,0,0.100672041783951,0,0,0,0,0,0,0,0,0,0.506189075418378,0,0.0394796628215467,0,0,0,0.062895608389004,0,0,0,-0.0252628011837311,0.0115767158583014,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0631912879997755,0,0,0,0,0,0,0,0.200029648305989,0,0,0.0589605382688869,0,0,0,0.0740070430522585,0,0,0,0,0,0,0,0,0,0,0,0,0.0980418426575583,0,0,0,0.242174409284638,0.181955182215893,0,0.0272190679333105,0,0,0,0,0,-0.0392393930977598,0.0193567605846885,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116826458183243,0,0.517544728928077,0,0,0,0,0,0,0.00979459494910832,0,0,0.238696443156707,0,0,0,0,0,0,0,0,0,0,0,0.0121012966280567,0.0121580764454312,0,0,0,0,0,0
X600315.SH,0,0,0.0704549242355244,0,0.0177737501328619,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039592759300922,0.0156635087844582,0,0,0,0,0,0,0,0,0.0707800869498812,0,0,0,0,0,0.177796525811518,0,0,0,0,0,0,-0.0525125740662302,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042603859943857,0,-0.0143547374685247,0,0,0,0,0,0,0.0666393807373478,0,0,0,0,0,0,0,0.0335183712769135,0,0,-0.030837871669266,0.0513465189967031,0,0,0,0,0,0,0,0,0,0,0.0250393823459419,0,0,0.0155640749882297,-0.0327558571789275,0,0,0,0.0623089998468583,0,0
Slope,0,0,0,0,0.134144989085748,0,0,0,0,0,-0.760950934644338,0,0,-0.604325902808438,0,0,0,0,0,0,0,0,0,0,0.330327928649749,0,-0.467790917734931,0.0341772886203736,0,0,0,0,0,0,0,0.820033010437186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672961813525066,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266783048989759,0,0,0,0,0.106768657910523,0,0.023440588283764,0,0,0,0,0,-0.123302200117367,0.12268975977027,0,0,0,0,-0.161146932851634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132807799938021,0,0,0,0,2.77591378305282,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.100261271545356,0,0,0,0,-0.272731794575407,0,0,0,0,0,0.00723236872930954,0,0.0192519129224065,0.143964184892881,0,0,0,0,0,0.0534251674051809,0,0,0,0,0.165059976044112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198296539858799,-0.0333801446777312,0,0.0851997452087679,0,0,0,0
MKreturn,0.14264951550167,0,0,0,-8.67361737988404e-19,0.174517096458967,0,0,0,0,0,0,0,-0.213404366360607,0,0.0419168766996461,0,0,0,-0.0794650984927208,0,0,0,0,-0.0407680129636829,0,0,0,0,0,0,-0.00142380327145814,0,0,-1.73472347597681e-18,0.0840850534732093,0,0,-0.0223630204143998,0,0,0,0,0,0,0.0327545313043033,0,0,0,0,-0.0937085883295005,0.0457542327573801,0.258725480903803,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671033608881651,0,0,0,0.0115801045929835,-0.00325541238232613,0,0.00468636658096327,0,0,0,0,0,0,0,0,0,-0.00913822118361006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677652905561338,0,0,0,0,0,0.00629328278869503,0.00969629825725805,0,0,0,0.0137715739646643,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141424190509385,0,0,0,0,-0.05720993700155,0,0,0,0,0,-0.0912914254505499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823640357031753,0,0,0.0751668587734313,0.126198709729208,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00501611744026033,0,0,0,0,0,0,0,0,0,0,0,0,-0.00602657365378206,0,0,0,0,0,0,0,0,0,0,-0.00438087603451292,0,0,0,0,0,0,0,0,-0.00291933085041919,0,0.00303588215081574,0,0.0018528871787743,0,0,0,0,0,0,0,0,-0.0118950617528625,0,0,0,0.0083305202405989,0,0,0,0,0.0311582561522216,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860326666063862,0,0,0,0,0,0.00139494198374526,0,0,0,0,-0.00232523225523242,0,0,0,0,0,0,0,0,0,0,0.000328503855044383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104722533479357,0.0161651724332804,0,0,0,0,0,0
