,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600886.SH,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X000983.SZ,X600489.SH,X600803.SH,X600176.SH,X600027.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X000629.SZ,X600688.SH,X002080.SZ,X002353.SZ,X300037.SZ,X002128.SZ,X600612.SH,X600801.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.0692010341801063,0,0,0,0,0,0,0,0,0,0,0,0,0.0848597715542967,0.133525202829282,0,0,0,0,0,0.16287716106516,-1.6940658945086e-21,0,0,0.0278212086676391,0,0.100376712169417,0,0.364116310750261,0,0,0,0,0.000605822991355778,0,0,0,0,0,0,0,0,-0.0581128252344274,0,0,0,0.00846336816263841,0,-0.000199770406522591,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00598882327173689,0,0,0,0,0,0,0,0,0.0632930615816845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931531810999487,0,0,0,0.192177196519195,0,-0.0442917115460335,0,0,0,0,0,0,0,0.0605542828959805,0.0383464285016196,0,0,0,0,0,0.0312879797923139,0.00538527013778229,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0605111467526912,0,0,-0.0771825170104587,0,0,0,0,0,0.810920240780381,0,0,0,0,0,0.0956984678199176,0,0,0,0,0.0447235042348386,0,0,0,0,0,0,0,-0.0590845308574933,-0.00834252801262152,0,0,0,0,0,0,0,0,0,0,0,0.155829675726637,0,0,0,0,0,0.00359744660656148,-0.0297749648167838,0,0,0,0,0,0
X002466.SZ,0.0540756688161147,0,0,0,0,0,0,0,0,0,0,0,0.82478958803187,0,0,0,0,0,0,0,-0.0259821071301117,0,0,0,0.0810297324235074,0,0,-0.00878588015233492,0,0,0,0,0,0,0,-0.0606988934043473,0,0,0,0,0,0,0,0,0,0,0,0.0748340148325559,0,0,-0.106378097167839,-0.0257165464160146,0.0373346028381096,-0.052820147836828,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.128643244673267,0,0,0,0,0,0,0.36017729378708,0,0,0,0,0.0232900167727932,0,0,0,0,0,0,0,0,0,0,0.0383133126633752,0,0,0,0,0,0,0,0,0,0,0,0.00179341695028837,0,0,0,0,0,0,0,0.0201794059201422,0,-0.0447824082607853,-0.00646930584038099,8.67361737988404e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0374235880814641,0,0.269056943467533,0,0.00604017073652721,0,0,-0.0378616624282545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849990793465783,0.164150247469637,0.248646752678077,0,0,0,0,0,0,0,0,-0.0651447033909951,0,0,0,0,0,0,-0.0541203242317849,0,0,0,0,0,-0.00988586896384477,-0.00956981639774602,0.0568095392853427,0.0726286540161889,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.172265628163659,0,0.122469615573412,0,0,0,0,0.0311226554429953,0,0,0,0.0213675483380561,0,0,0,-0.0093918643982913,0,0,0.149598875852757,0,0.108093238986687,0.0807653307681675,0,0,0,0.0430390809843268,0,0,0,0,0,0.311561369930095,0,0,-0.0652576989872585,0,0,0,0,0,0,0,0.00203995750048414,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.212202154894414,0,0,0,0,0.107231201399533,0,0.00941817803165426,0,0,0,0,0,0,0,0,0.117766478795916,0,0,0.270834915215411,0,0,0,0,0.0495981263815284,0,0,0,-0.0882652591604911,0,0,0,0,0,0,0,0,0,0.0282307857387057,0,0.00946015710622633,0,0,0,0,0,-0.00462392435285501,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150402195105748,0,0.149522067725595,0,0,0,0,0.268209246456968,0,0,0,0,0,0,0.0258299715753347,0,0,0,0,0,0,0.00751881112717884,0,0,0,0,0,0.0784929268270688,0,0,0.00340237116374832,0,0,0.0498417555559393,0.0336075744227982,0,0,0.0208985120210317,0,0,0,0,0,0,0
X000301.SZ,0.0123335936042285,0,0,0,0,0,0,0,0,0,0,0,0.17290884625535,0,0,0,0,0.0325944605049864,0,0,0,0,0.0786246333328747,0,0.0844699065906324,0.0088099789027133,0,0,0,0,0,0,0,-0.0147454879517222,0,0,0,0,0,0,0,0,0,0,0.150341021076709,0,0,0.0880048966878225,0,0,0.0609779665953876,0.00105607848794471,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.088804935922802,0,0,0,0,0.0324076650703526,0,0,0,0,0.0602189435369542,0,0,0,0.0271290041924487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111732216911498,0,0.104129467759774,0,0,0,0,0,0,0,0,0,0,0,0.261838028446012,0,-0.00861473298535489,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0437355670821333,0,0,0,0,0.0947650694940179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202647828477718,0,0.0741401219610823,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0839834649758771,0,0,0.186711154446072,0,0,0,0.000424711006669767,-0.0110430125786659,0,0.0604210508499176,-0.0355474499991755,0,0,0,0,0
X600362.SH,0,0,0,0.0043299635628139,0,0,0,0,0,0,0,0,0.0261481383633131,0.096681699048129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934075169789559,0,0,0,0,0,0.151123487045282,0,0,0,0,0,0,0,0,0,0.101400522561993,0,0,0,0,0.113447245289822,0,0.015656320799029,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.00203045000312402,0,0,0,0.114940443782723,-0.0724370578997676,0,0,0,0,-0.0612751521029008,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187551169228287,0,0,0,0.132563693624117,0,0,0,0,0,0,0,0.0311549544828721,0,0,0,0.0919252152369766,0,0,0,0,0.326754203848553,0,0,0.0414564040188923,-0.0371192125996669,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0315160771460642,0,0,0,0,0,0,0.1775439914236,0,0,0,0.22457549572977,0,0,0,-0.314902404387062,0,0,0,0,0,0,0,0,0,0,0,0.189255945905135,0,0,0,0,0,0.0214601355483599,0,0,0,0.037011308803186,0,0.0515534531769095,0,0,0.344390761227165,0,0.0997859241552922,0.0137122550014996,0.00191126280741688,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.425949889197603,0,-0.358862300453118,0,0.0393002419358009,0,0,0,0,-0.0352250917977621,0,0,0,0.0696098250735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172414970490843,0,0,0,0,0,0,0,0.0961693945742298,0,0,0,-0.238982673747105,0,0,0,0.206950358731913,0,0,0,-0.0100170340625228,-0.00622269692682267,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.264670138416189,0,0,0,0,0,0,0,0.00851940287576013,0,0,0,0,0.00996305938731216,0,0,0,0,0,0,0.0602239339381456,0.0509875363709881,0,0,0.0016450127028971,0,-0.0406219854552912,0,0,0,0,-0.00167167818820987,0,0,0,0.135707105311718,0,0,0,0,0,0,0.187861800908436,-0.082591730810671,0,0,0,0,-0.0187213236636436,0.100015708045507,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.550615154825913,0.157358308141605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028762607934894,0,0.0790358870466962,0,0,0,0,0.00857950498223203,0,0,-0.0697917860360978,0,0,0,0,0,0.15984029911413,0,0,-0.0181753481565011,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.0525137223438763,0,0.242276700967349,0,0,0,0.104031802219215,0,0,0,0.182793100229246,0,0,0,0,0,0,0,0,0.128292117454889,0.170070696482223,0,0,0,0,0,0.568706647486664,0,0,0.257895883546806,0,0,0,0,0,0,0,0.131135385606702,1.38777878078145e-17,0,0,-0.026655967939384,0,0,0,0,0,0.072147912326171,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0243784637184898,0,0,0,0.0588709908133095,0,0,0,0,0,0,0.20272547480236,0,0,0.185160488893321,0,0,0,4.33680868994202e-19,0,-0.0190188934707185,0,0,0,0.1471662323592,0.172002908135684,0,0,0,0,0,0.106339830881374,0,0,0,0,0,0,-0.100657388149229,0,0,0.0424773750989484,0,0,0,0.0837547585576002,-0.114777694254116,0,0,0,0,0,0
X600027.SH,0.0934395748102138,0,0,0,0,0,0,0.459006469928781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166937595092558,0.156006983432998,0,0.0500925599455339,0,0,0.152494537617386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776270834391016,0,-0.0260315625939109,-0.00110565457898995,0.0253108381960856,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.241078658018955,0,0,0.0738657376809309,0,0,0,0,0,0.061374385417001,0,0,0,-0.247862915134429,0,0,0,0,0,-0.0729084194019061,0,0.0627384909359396,0.1759408049309,0,0,0,0,0,0,0.33942198270635,0.215032107333639,0,0,0,0,0,0.0133695870615749,0,0,0,0,0.240556095575601,0,0,0.00142401629479342,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.229720281574336,0,0,0,0,0,0.0816378365623542,0,0,0,0,0,0,0,0,0,0,0,-0.0566642983172523,0,0,0.0645313010914004,0,0.127151690841744,0,0,0,0,0,0,0,0,0,0,0,0,0.20101066537202,0,0,0,0,0.0159041300577452,0,0,0.000966659579009605,0.00189085684839758,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.125643354143628,0,0,0,0,0,0,0,0.0452521479295352,0.019321130409431,0,0,0,0,0,0,0.111106350959252,0,0,0,0.550800483151151,0,0.00753217859527676,0,0,0,0,0.16649328360447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202076168890501,0,0,0,0,0,0.0427695371318693,0,0,0,0,0,0,0
X000932.SZ,0,-0.148093138322026,0,0,0,0.405689743240283,0.0300057843123262,0,0,0,0,0.130650183595229,0,0,0,0,-0.123295913552622,0,0,0,0,0,0,0,0,0.0579015457073596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110850479297402,0,0,0.0224877946826842,0,0,0.18812923606914,0.250286500887204,0.139958233946603,-0.0835153002345898,-0.00851144755600181,0,0,0,0,0,0,0
X600160.SH,-0.253289275272477,0,0,0,0,-0.02286008659066,0,0,0,0,0,0,0.234371149043811,0,0,0,0,0,0,0,0.0882864177749962,0,0,0,-6.93889390390723e-18,0,0,0.0832920001650855,-0.0887741120579422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821391574011953,0,0,0,0.029661411437046,0.0965422749553595,0,0,0,0,0,0
X000630.SZ,0,0,0,0,4.33680868994202e-19,0,0,0.0878597471401059,0,0.0478734001018381,0.320351949792665,0,0,0.0105090531913462,0,0,0,0,0,0,0,0,0,0,0,0,0.147422606942165,0,0.162096922411511,0,0.0108319180804151,0.103470519165055,0,0,0,0,0,0.0444470253005752,0,0,0,0,0,0,0,-0.0615415097497677,0,0,0,0,-0.0564291474739243,-0.0126042050129077,0,0,0,0,0,0,0
X000933.SZ,-0.0639102386984533,-0.0181877068811296,0,0,0.248253090919901,0,0,0,0,0,0,0,0,-0.0232828426000277,0,0,0,0,0,0,0,0.0360415108276737,0,0,0,0,0,0,0,0,0,0.461265030967918,0,0,0.0911276004806276,-0.0104216790462377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135057389796215,-0.0317871959909069,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0538943895657454,0,0,0,0,0.124127066687791,0,0.0723984147981996,0,0,0,0,0.028301539727465,0,0,0.190690234328301,0,0,0,0,0,0,0,0.0634165879528103,0,0,0,0,0,0,-0.0600820697282004,0,0,0,0,0.0773466209576511,0,0,0,0,-0.0256062727143598,0,0,0.00973124239955361,0,-0.0114103191808096,-0.0062392848649513,0.0298347149168115,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.237981722789778,0,0,0,0,0,0,0,0,0,0,0,0,-0.014421942911775,0,0.427542671518401,0,0.152378225562869,0.099303644183113,0,0,0,0,0,0,0,0,-0.056317625778733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672229830658131,-0.00108281923058789,0.0270836282160626,-0.177539901710718,-0.0528177945181917,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.27874406351299,0,0.269735750719439,0,0,0,0,0,0,0,0,0,0.186070749880041,0.169898764647339,0.0108091549170264,0.0640811938442441,-0.0162305072002357,0.172695041674705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706837020996909,-0.0645774471175332,0,0,0,0,0,0.0200090944008774,0,0,0,0,0,0,0
X000629.SZ,0.114351662645517,0,0,0,0,0,0,0,0,0,0,0,0,0.216034432480977,0,0,0.098829773933246,0,0,0.162483195531929,0,0,0,0,0,0,0,0,0,0.0539359102408572,0,0.0585156943939231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761466941281886,0,0,0.000788767842118207,0.00948657957943794,-0.0037403212468673,0,0,0,0,0,0
X600688.SH,0.0338915658082745,0,0,0,0.0317573158474311,0.0656808588232859,0,0,0,0,0,0,0.0635183522011437,0,0,0,0,0,0,0.0899176602906167,0,0.0317147731090068,0,0.233788923011342,0,0,0,0,0,0,0.107189438302336,0,0,0,0,0,0,0,0,0,0,0.115920420525952,0,0,0,0,0,0,0,0,0,0.035888132539486,-0.0457836507445922,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.335922718035208,-6.93889390390723e-18,0,0,0.0276112777215801,0,0,0,0,0.207684150504377,0,0,0.171919544126939,0,0,0,0,0,0,0.19902902604405,0,0,0,0,0,0.185253676022433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121040114477334,-0.0343044940373698,0,0,0,0,0,0
X002353.SZ,0.0781726984330538,0,0,0,0,-0.178134737975945,0,0,0,0.364458274074487,0,-0.12458470860325,-0.249373670827675,0,0,0,0,0,0,0.356390505674013,0,0,0,0,0.120122144640416,0.0541685121305006,0,0,0.444631734921707,0,0.00055754154655669,0,0,0,0,-0.221176830311764,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0515840101632287,0,0,0.259144176838871,0,0,0.0231097881185709,0,0,0,0,0,0,0
X300037.SZ,-0.0137941419567533,0,0,0,0,0,0,0.109945285380132,0,0,0,0,0.0395681261360265,0,0,0,0,0,0,0,0,0,0,0,0.295897526521474,0,-0.136619483529197,0,0,0,0,0,0.100363399125654,0,0,0,0,0,-0.199112669540168,-0.0155025067582614,0,0,0,0,0,0,0,-0.0868034082361182,0,0,0,-0.0826691385869697,0.1099906865362,0,0,0,0,0,0
X002128.SZ,0.0838980787696273,0,0,0,0,0.0462264150757591,0,0,0.29360639866855,-1.73472347597681e-18,0.0305611430204428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152576187177412,0.0754066513707772,0.0192098627936672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517009138710543,0,0,0,0,0,0.0206630690262565,-0.0374411429681529,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.0753744602283078,-0.0721322250636032,0,0,0,0.115864690881043,0,-0.0326618947682027,0,0,0,0,0,0,0,0,0,0,0.0653793594481807,0,0,0,0,0,0,0,0.148931992541736,0,0,0,0,0,0,-0.113589337575551,0,0,0,0,0,0,0.10357110497924,0,0,0,0,0,0.120755261063264,0.0275741353764256,-0.0418370754358389,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.388129060381183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758491827705894,0,0,0,0,0,0,0,0.0346097454782896,0,0,0.177935431626546,0.027819858278363,0,0,0,0,0.0244919691908293,0,0,0,0.0148733927787925,0.0119638768000498,0,0,0,0,0,0,0.0274928355729719,-0.0921184142791347,0,0,0,0,0
X601168.SH,0,0,0,0,-2.16840434497101e-19,0,0,0,0.161598520840007,0,0.0738058858772133,0,0,0.0094227184062059,0,0,0,0,0,0,0.00425672182230086,0,0,0,0,0,0,0.384727486718975,0,0,0,0,0,0,0.106250441846012,0,0.128350184632061,0.0989960676716299,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0685948335018382,0,0,0,0.0157091656239608,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-1.08623486999143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000953704661359838,0.0196354342730362,0,0,0.0228946496141727,0,0,0,-0.0252050888345335,0,0,0,0,0,0,0
Slope,0,0,0,0,0,4.33680868994202e-19,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.632349185519084,0,0,0,1.38777878078145e-17,0,0,0,0,0.190713055130786,0,0.605139423657709,0,0,0,0,0.543062016486807,0,0,0,0.167218965721406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13693111252813,0.130338289998981,0,0,0,0,0
TED,0,0,0,0,0,0,0.0282679952562628,0,0,0,0,0,-0.0727592651239936,0,0,0,0,0,0,0,0,0,0,0,0,-0.330543061250404,0,0,0,0,-0.18015357950677,0,0,-0.0347559901355651,0,-0.125280118974437,0,0,0,0,0,0,0,0,0,0,0,0,0.258136771594679,0,0,0.658629932381459,0,-0.210912467361563,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0541441893616136,0,0.154209421962519,0,0,0,-0.15302667572755,0,0,-0.0300246271572491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240178690939443,0,0,-0.17331636485264,0.0809286093126928,-0.123839277740297,0,-0.000873531924028346,0,0,0,0,0,0,0,0.0559086982739892,0.0503823897210875,0,0,0,0,0,0,0,0.00811068108945428,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.155554541784954,0,0,0,0.0243379548738085,0,0,0,0,0,0,0,0,0,0,0,-0.00627759729662861,0,0.00340231101838468,0.103533218918902,0,0,0,-0.0901250243388408,0,0,-0.047225142266388,0,0,-0.146616558073382,0,0,0,-0.0601471672671088,0,0,0,-0.0144051895396521,0,0,0,0,0,-0.0560379858797804,0,0.0177699290044971,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00113771619309372,0.00199426037304846,0,0.000849254810446792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000734492428934753,0,0.00085970912109301,0,0,0.00123741907408999,0,0,0,0,0,0,0,0,0,0,0.000951711973326864,0,0,0.00151469552379559,0.000366596290796546,0,0,0,-0.00113719419374418,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,2.16840434497101e-19,-0.011947450692543,0,0,0,0,0,0,0,-0.000793614747758234,0,0,0,0,-0.00644873308139642,0,0,0,0,0,0.0035033097139722,0,0,0,0,0,0,0,-0.00114767583919667,0,0.000150865705918702,0,0,0,0,0,0,0,-0.00303433751748071,0,0,0,0,0.00399753861414818,0,0,-0.00783181679224864,0.00473936734451005,0,-0.0119957108254157,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00089366130115872,0.00153746942762054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001487235660445,0,0,-0.000359919674380378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106041879742783,0,-0.00449144030644712,0.00556468462941551,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00351017908894676,0,0,0,0.00307310656523924,0,0,0,0,0,0,0,-6.7762635780344e-21,0,-0.000443799160544306,0,0,0,0,0.0027418277370002,0,0,0,0,0,-0.00808314040315628,0,0,-0.00537548873792749,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128448657113713,0.00816258012574515,-0.000739766593545572,0,0,0,0,0
