,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X002466.SZ,X600362.SH,X600547.SH,X600660.SH,X600795.SH,X601992.SH,X002460.SZ,X300072.SZ,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000792.SZ,X000709.SZ,X600299.SH,X600027.SH,X000825.SZ,X600489.SH,X002271.SZ,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X002470.SZ,X600315.SH,X000883.SZ,X600157.SH,X600583.SH,X000630.SZ,X600808.SH,X002408.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.331560879206907,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0521156659171672,0,0.141635831875644,0,0,0,0,0,0,0.0251156616542848,0,0,0,0,0,0.0686149149818801,0,0,0,0,0,0,0,0,0,0,0.106501593821544,0,0.0136406124982795,0,0.0220044914458132,0,0.00773207396750867,0.0155345235828923,0,0,0,0,0,0
X600028.SH,0,0,0.275526153332876,0,0,0,0,0,0,0.00497881773937998,0,0,0,0,0.201679568272666,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455805900106413,0,0,0,0,0,0.0228602692377835,0,0,0,0,0,0,0
X601088.SH,0,0.120263799656565,0,0.219268687340497,0,0,0,0.0255986113926185,0,0,0,0,-0.00602450758025276,0,0,0,0,0,0,0,0,0,0,0,0.00962767849454748,0,0,0,0,0,-0.170642613125172,0,0,0,0,0,0,0.389722576917614,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824023086038952,0,0,0,0,0,0
X600019.SH,0,0.00681706960808939,0.154198966271623,0,0.155517861267029,0,0,0,0,0.0320661668993697,0,0,0,0,0,0,0,0,0,0,-0.0831062478590736,0,0,0.0771376056220331,0.0439302151008082,0,0,0,-0.0846088593586409,0,-0.0796877807014709,0,0.058878422381897,0,0,0,0,0.161605988927596,0,0,0,0,0,0,0,0.237689119950691,0,0,0,0.0193677259148227,-0.0105370718960272,0,0,0,0,0,0
X600585.SH,0,0,0,0.505415855812907,0,0,0,0,0,0.0589313474161462,0,0,0.0872142985521468,0,0,0,0,0,0,0,0,0,0,0,0.147712132637278,0,0,0,-0.0700559456992664,0,0.191791231986228,0,0,0,0,0,0,0.154472849359602,0,0,0,0,0,0,0,0,0,0.0663250847851603,0,0,0.0742711063429453,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0196618089065141,0,0,0,0,0,0,0,0,0,0,0.15722078658103,0,0,0.0379566755557789,0,0,0,0.0509194882228965,0,0,0.0269490519041897,0,0.026252752010443,0,0,0,0,0,0,0.125977242333015,0,0,0.00519218471372592,0.0982715156484818,0,0.118105681262805,0,0,0,-0.012621413785891,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.239221825576576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155860416231666,0.0330672095075778,0.0694929618069119,0,0.146077446675289,0,0,0,0.0659302039835298,0,-0.011153037342435,0,0,0.262049312709368,0,0,0,0,0,0.204065187400274,0,0,0,0,0,0,0,0,0,0,0,-0.0203975898924828,-0.0251026600082064,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.257407609982751,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.255730225079584,0,0,-0.0949436392170276,0,0,0,-0.219130239446563,-0.171074741188457,0,0,0,0,-0.0465125652966526,0,0.382183861246976,-0.158963952469303,0,0,0,-0.374271728695761,0,0,0,0,0,0,0,0,0,0.0992618263017831,-0.353015196462191,-0.290063132003007,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0518545502064719,0,0,0,0.281178702765849,0,0,0,0,0,0,0.0294452405745037,0,0,0,0,0,0,0.0189904274418884,0.0635931123157201,0,0,0,0,0,0,0,0,0.0608625324893079,0,0,0,0,0,0.0892465591297847,0,0.0847101421586317,0,0,0,0.0172347665807299,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.179751638702952,0.0865380177814948,0,0,0,0,0,0,0,0,0,0.17983839571999,0,0,0,0.171206345704098,0,0,0,0,0.258951214450155,0,0.0533249898435763,0,0.100841147314995,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.287993595705925,0,0,0,0,0,0,0,0.14035078877565,0,0.120677113577445,0,-0.0183215553122984,0,0,0,0,0,0,0
