,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X600010.SH,X600660.SH,X600188.SH,X002271.SZ,X000877.SZ,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X000723.SZ,X600362.SH,X600176.SH,X600426.SH,X000408.SZ,X601991.SH,X000786.SZ,X002080.SZ,X600219.SH,X600795.SH,X600803.SH,X600027.SH,X600399.SH,X600688.SH,X300037.SZ,X300073.SZ,X600021.SH,X600801.SH,X002326.SZ,X600141.SH,X600486.SH,X000825.SZ,X600157.SH,X600516.SH,X600352.SH,X000959.SZ,X600489.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.422059034683402,0,0,0,0,0.0393851504894722,0,0,0,0,0.017668395765245,0,0.000561218956124656,-0.0229426954267603,0,0,0.0580025809306735,0,0.050564595822189,0,0,0.0167279626253277,0,0,0.0348365211564114,0,0,0,0,0,0,0,0.124743259135861,0,0.0643790328881117,0,0,0,0,0,0,0,0,0,0.0875288374864418,0,0,0,0,0,-0.00944384009035612,0,0,0,0,-0.0657178323357381,0,0
X600028.SH,0.219301652416755,0,0,0,0,0,0,0,0,0,0,0,0,0.0753743444354552,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0885797867029383,0,0.00602156589902141,0,0,-0.0296505232788491,0.0383286894871895,0.0880819622087803,0,0,0,0,0.084275961136871,0,0,0,0,4.33680868994202e-19,0,0,-0.0140245994626907,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0563217147933084,0,0,0.124421394822935,0.132101947277327,0,0,0.323661724369283,0,0,0,0,0,0,0,0,0.122362754593746,0,0,0,0,-0.0597081955687068,0,-6.93889390390723e-18,0,0,0,0,0,0.147553245371018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.019026447862517,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0749181611537385,0,0.0497934523002481,0.10912387163222,0.0456850387338961,0,0,0.124309492720551,0,0,0,0,0,0,0,0,0,0,0,0.0435188753694696,0.138501806192514,0,0,0,0,0,0,0,0,-0.0217323625601221,0,-0.0602866080526923,0,0,0,0,-0.0489171550008391,0,0.0165602161768495,0,0,0.0402301267935492,0,0,0,0,0,-0.0324773820431329,0,0
X600585.SH,0,0,0,0,0,0.0602903491776366,0,0,0,0,0.0619787132200719,0,0,0.105686091506567,0,0.123750263826901,0,0,0,0,0,0,0,0,0.167399258406805,0,0.0189793138336956,0,0.112131975512939,-0.0139013040686828,0,0,0,0,0,0,0,0,0,0.320560386937197,-0.0533217334593279,0,0,0,0,0,0,0,0,-0.140532543726257,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.492851518605926,0,0.496734804108168,-0.00262452278411622,0,0,0,0,0,0,0.177446114222108,0,-0.0210657598775492,0,0,0,0.0733554128411014,0,0,0,0,0,0,0,0,0,0,0.0610071480108071,0,-0.0922074324299859,0.0452229168996364,0.226169710940589,0,0,0,0,0,0,0,0,0,0,-0.0241735093278756,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.162455188867718,0.14998986566037,0,0,-0.0395990564650691,0,0,0.193158103692227,0,0,0,0,0.112406431440741,0,0,0,0.276292009245029,0,0,0,0,0,0,0.115351393565304,0,0,-0.113995599893493,0,-0.166756464129337,0,-0.0379031022156746,0,0,0,-0.0751133041651825,0,0,0,0,0.139577735032854,0,0.00308293357972737,0.0160399251800711,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0202513031541763,0,0.0953063268039233,0,0,0,0.00646677478948513,0,0,0,0,0,0,0,0,0.0409922509592646,0,0,-2.16840434497101e-19,0,0,0,0.0847603541571042,0,0,0,0,0.0115434404419811,0.244568790885799,0,0,0,0,0,0.0197712422060013,0,0.0887573939107139,0,0,0,0,-0.0307656263118459,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0696436728693708,0.393983340934421,0.18446477779811,0,0,0.0501690316405125,0,0,0.170876461630133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112113470959126,0,-0.0128208276192913,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104644824359628,0,0.00280706083734641,0,0,0,0,-0.140802661842247,0,0,0,0,0,0,0.318743666298718,0.0514931828466926,0,0,0,0.483413060620985,-0.0670834654404075,0.103242803854593,0,0,0,0,0,0,0,0,0,0,0.001461377208191,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.38447420128202,0.241633933259622,0,0.0525383289774151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137777569528641,0,0,0.141123482517507,0,0,0,-0.0363266158310111,0,0,0,0.106100915870247,0,0,0,0,0,0,0,0,0,0.06811596720696,0,0.0673161336574636,0,0.0186416730794744,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.391481287848468,0,0.0170671522817589,0,0,0,0,0,0,0,0,0,0,0,0.0579072534511888,0,0,0,0.0328379228586375,0,0,0.0411362583437249,0,0.0633437736328003,0,0,0,0,0,0,0,0.0358793630881739,0.00566819779271258,0,0,0.0635776812356503,0,0.043642774042523,0,0.147689751373685,0,0.0565436935973984,0,0,0.0290113015218217,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.145621709580829,0,0,0,0.0264046996499809,-0.0481874144084436,0,0.0613788389817849,0,0,0,-0.115044262960605,0,0,0,0,0.0889238402036584,0,0,0.0147117746420421,0,0,0.0825277041343436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142218523451236,0,0,0.0594302644581848,0,0,0,0,0,0
X600188.SH,0.19056475884106,0,0.15492712227805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213839592847305,0.0104222377702782,0,0.645507465384388,0,0,0,0,0,0,0,0,0,0.026662055080891,0,0,0,0,0,0.129354846410127,0,0,0.00351937490715105,0.0533946955580974,0.0343976623272494,0,0,0,0,0,0,0,0,0,0,0.0271535243339645,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0496018897364308,0,0,0.0842410856375137,0,0,0,0.0110043258264398,0,0,0,0,0,0,0,0,0,0,0,0.826454530399921,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0963586193082637,-0.0172907706270613,0,0,-0.01679851485432,0,0,0,-0.0670612565684673,0,0,0,0.0199993655276716,0,-0.025653621199381,0.0138683273420584,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.0454891851162563,0,0,0,0,0,0,0,0.00820558153786812,0,0,0,0,0,0,0,0,0,0.0298646761073274,0,0,0,0,0,0,0.0102756122736226,0,0,0,0,0,0.44100119327962,0.0142193528095323,0.0730716867323641,0,0,0,0,0.172793104028264,0.0194894036341005,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0.0187150935286021,0.0635654122144854,0.154932452435503,0,0,0,8.67361737988404e-19,0,0,0.0365411369750581,0,0,0,0.054586344488395,0,0,0,0,0,0,0,0,0.122827555449732,0,0,0,0.0963270244548173,-1.73472347597681e-18,0,0,0.351763880911511,0,0,0,0,0,0.113931529929474,0,-0.0376395205599135,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.13174988595907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61574060487169,0,0,0,0.109748730480952,-0.0297141663093474,-0.014766016735459,0,0,0.130737341000669,0,0.050129196052092,0.0298844771019066,0,0,0,0.347794713747121,0,0,0,0,0,0,0,-0.113754336389036,0,-0.0362536946828687,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0600459093953363,0.00181842323768669,0,-8.67361737988404e-19,0,0.0547403856544011,0.151850472231059,0,0,0.140229097828146,0,0,0,0,0,0,0.004720960082856,-0.0370074582936064,0,0,0.00875993864353309,0,0,0,0,0,0,-0.0827968266277178,0,0,0,0.0932885667634647,0.0187607608816085,0,0,0,0,0.122369569319765,0,0,0,0,0,-0.0101885301536482,0.0267160483497663,0,0,0,0,0,0
X601898.SH,0,0,0.121219640875207,0,0,0,0,0,0,0,0.00561586074112329,0,0,0.26311961587137,0,0,0,0,0,0,0,0,0,0,0,0,0.0189965874962949,0,0,0,0,0,0,-0.0469767918522182,0,0.0132175508357665,0,0,2.16840434497101e-19,0,0,0,0,0,0.454702587438189,0.1142788704722,0,0,0,0,0,0,-0.109303110996916,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0428011387457764,0,0,-0.0617925543728198,-0.0568820379398606,0,0,0,0,0,0,-0.120025749578078,0,0,0,0,0,0,0,0,-0.0123504362863053,0,0.00827942727533682,0,0,0,0,0,0.0818010025818273,0,0,0,0,0,0.0392717808486012,0.136172546691986,0,0,0,0,0,0,0.086209031233932,0,0,-0.0145973585874411,0,0,0,0,-0.0360655478973386,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172980799301202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252320798018599,-0.119339889354356,0,0.00202878452864464,0,0,0.116471355340032,0,0.0586453679765647,0,0,0,0,0,0,0,0.0657025260581529,0,0.198606116954809,0,0,0,-0.0143378976317742,0,-0.0525063696527752,0,0,0,0,0,0,0
X000723.SZ,0,0,0.0856689704762829,0,0,0,-0.0449676148582267,0,0.0519027615449975,0,0,0.191172093813461,0,0.143506565827069,0,0,0,0,0,0,0,0,0,0,0.0656409291296595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575147874058687,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,-0.0515125923188424,0.0413417080002314,0.0134243061823671,0,0,0,0,0.142461590622757,0,0,0.0596040562952408,0,0,0.001123731765649,0,0,0,0,0,0,0,0,0,0,0,0,0.146540370680838,0,0,0,0.064931086553031,0,0,0,0,0,0.0462395140857966,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0146667974437071,0,0,0,0.0300790913176467,0,0,0,0.0183007565660302,0,0,0,0,0,0.0297148086684201,0,0.0489323806615811,0.101155875295458,0,0,0,0.091790270031466,0,0,0.038264318012933,0,0,0,0.0856958289925937,0,0,0,0.0738095973083712,0,0,0.0408798859266879,0,0,0,0,0,0,0,0,0,0,0,0.0201244929182802,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.121793470391879,0,0.0852479201586513,0,0,0,0,0,0,0.134501911665381,0,0,0,0,0,0,0,0,0.117450635404088,0,0,0,0,0,0.142139861425394,0,0,0.00579132222198622,0,0,-0.0993009293663052,0.110591625246781,0,0,0,0,0.0988697929576611,0,0,0,0,0,0,-0.00347509022106846,-0.0134608153607414,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.114363888742665,0,0,0,0.168891418276044,0,0,0,0,0,0,0,0,0,0,0,-0.047815879605623,0,0,0,0,0,0,0,0,0.109255839677303,0,0.0172165924336068,0,0,0.0534496565485201,0.0186152721950559,0.0760859230340664,0,0.0184072308317,0,0,0,0.182629048483168,0.142323312440227,0,0,0,0,0,0,-0.00560733388379238,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.122118941292421,0,0,0,0,0.0960137778338373,0,0,0,0,0,0,0,0,0,0,0.0572257648393605,0,0,0,0,0,0,0,0.0605261154555313,0.163307545930006,0,0,0,0,0,-0.174928971789323,0.387412246517294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173667028803601,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239271330903612,0,0,0,0,0.10855524600583,0,0,0,0,0.0113354560183133,0,0,0,0,0,0,0,0,-0.0895540698240895,-0.0378017542840902,0,3.46944695195361e-18,0,-0.0810539051601831,0.321477056822309,-0.134256845380036,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0548889678713682,0.0683000344566626,0,0,0,0,0,0
X002080.SZ,0,0,0,0.240303647706249,0,0,0,0,0,0.176594326536009,0,0,0,0,0,0,0,0.283456609760278,0,0,0,0,0,0,0.0196364800852866,0,0.107999539568333,0,0,0,0,0,0,0,0,0,0,0,0.146667706889058,0,0,0.142580037441619,0,0,0,0,0,0.0447293898646336,0,0.119648269063365,0,0.0200551014298421,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0748306816722675,0,0,0,0,0,0,0.0505950118007437,0,0.342407020783044,0.0671710756071917,0.0585835108989868,0,0,0.00388713160995081,0,0,0,0,0,0,0,0,0,0.0707311849806921,0,0,0,0,0,0,0,0.0452327561857297,0,0,0.0456060732773322,0.0183817857906577,0,0.0753189639980785,0,0.0723062348220263,0,0,0,0.0202068247889727,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0924516395216304,0.0076173014382747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228744894507231,0,0.0668835407929129,0,0,0,0.254912978968723,0,0,0,0,0.00517113898490433,0,0,0.038887329814677,0,0,0,0,0,0.0650251443979952,0,0,0,-0.0238372179276532,-0.0122191677713563,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.0282328217563405,-0.113605115493573,0,0.13404915403616,0,0,0,0.0577079589379851,0,0,0,0,0,0,0,0.222968881154478,0,0,0,0.128872212532334,0,0,0,0,0,0,0,0,0.0305840180669702,0,0,0,0,0,0.0432007745857401,0.0789732061221649,0,0,0,0,0,0,-0.0430050042231513,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.341429936067761,0,0,0,0,0,0,0,0,0,0,0,0.0305331446680082,0,0,0,0,-0.032355392881287,0,0,0,0,0.597560771655444,0,0,0,0,0.0182959511492876,0,0,0,0,0,0,0,0,0.126485679171219,0,0,0,0,0,0.0275664006735531,-0.0162363241584344,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.0627214683661958,0,0,0,0,0,0,0,0.0464511398485842,0,0,-0.198168181720153,0.0685446772328354,0,0,0,0,0,0,0,0,0,0.0896155708433532,0,0,0,0,0,0,0,0,0.0335446431875986,0,0.0600854712511571,0,0.147066029941222,0,0,0,0,0,0,-0.0797417732033205,0,0,0,1.73472347597681e-18,-0.0788515527117636,0,0,0,0,0,0
X600688.SH,0,0,0.0440662956160516,0,0,0,0,0,0,0.0652156993685797,0.122515446861779,0,0,0.114723841622537,0,0,0,0,0,0.0886491563532871,0,0,0,0.194529700648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000516075160732397,0,0.188422355841552,0,0.0696252925757358,0,-0.0222631576805418,0,0,0,0.00844084710715013,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.091017869725929,0,0,0,0,0,0,0,0,0,0,0.0530616971675293,0,0.120554053951415,0,0,-0.0755429261675066,0,0,-0.0792814737367688,0,0,-0.337507798871248,0.0603525064128034,0,0,0,0.0209707547044894,0.123952009619814,0,0,0.255738355050308,0,0,0,0.144525136924594,0,0,0,-0.121684082579596,-0.00643650607716045,0,0,0.00127778804665807,0,0,-0.0796500340566353,0,0,0,0,0,0
