,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X601600.SH,X600795.SH,X600688.SH,X600585.SH,X601991.SH,X600886.SH,X600027.SH,X600157.SH,X600362.SH,X000709.SZ,X600583.SH,X600188.SH,X600111.SH,X000539.SZ,X601992.SH,X000898.SZ,X600309.SH,X002075.SZ,X601158.SH,X000027.SZ,X600863.SH,X000883.SZ,X600352.SH,X000629.SZ,X600021.SH,X000792.SZ,X002353.SZ,X600307.SH,X600578.SH,X000060.SZ,X600808.SH,X000825.SZ,X601918.SH,X600098.SH,X600489.SH,X600022.SH,X600660.SH,X600547.SH,X000878.SZ,X600008.SH,X002470.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304370947523281,0.281728115672443,0,0,0,0,0,0,0,0,0,0,0,0.0496001822729114,0,0,0,0.0785023867630596,0,0,0.0628246633829873,0,0,0,0,0.0832798292980025,0,3.46944695195361e-18,0,0,0,0,0.0470544276086075,0,0,0,0,-0.0144562536345395,-0.0207528773266481,0,0,0,0,0,0
X600188.SH,0,0,0.18292207395501,0,0,0,0,0,0,0,0,0,0,0,0.024786212218584,0,0,0,0,0.408144304878891,0,0,0.0334603517177503,0,0,0,0,0,0,0.126803790045378,0,0,0,0,0.0428929546035327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139950130791544,-0.0197673548532116,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.262333565100422,0,0,0.0480935849975454,0,0,0,0,0,0,0.0220643793499993,0,0,0,0.14886554346061,0,0,0,0,0,0,0,0.101065940258367,0,0.0248136906847188,0,0,0,0,0,0,0,0.0107780892354477,0,0.109832686727647,0,0,0,0,0,0,0,0,0,0,0,-0.0119502930791768,-8.67361737988404e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.128333314398255,0,0,0.0383980239244974,0,0,0,0,0.061433337754585,0,0,0,0,0,0,0.166690314437687,0,-1.73472347597681e-18,0,0,0.102841707442129,0,0,0,0,0,0.163750957762679,0.0959759395047612,0,0.0495149352685996,0,0,0,0,0,0,0,0,0.0240699575511273,0,0,-0.00309853520066425,-0.00617519417677476,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.00634267777389461,0,0.166891354150579,0.0837796428785064,0,0,0,0,0,0,0,0,0.121390983246906,0,0,0,0.0381127543302915,0,0.258518403227628,0,0,0,0,0,0,0,0,0,0,0,0,0.166180742111409,0,0.135249111579336,0.0253744658954453,0,0,0,0,0,0,0,0,0,0,0,0.00496710770350502,-0.00943609271799623,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.261741260416389,0,0,0,0,0,0,0,0,0,0.106242023907606,0,0,0,0,0.114190675619896,0,0,0,0,0,0.114924194472512,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0501568799779952,0,0.186035024623734,0,0,0,0,0,0,0,0,0,0,0,-0.000346286659833199,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265312365963066,0,0,0,0,0,0,0,0,0,0,0,0.0613403329254516,0.239818816611179,0,0,0,0,0.0476275462655156,0,0,0,0.123061915615295,0,0,0,0,0,0,0.0700437392903175,0,0,0,0.167674979119071,0,0,-0.00591578812075561,-0.0177274807819168,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0188292572138485,-0.0987176858918193,0,0,0,0,-0.0528335596901676,0,0,-0.0199646133418037,0,0,0.205855133646056,0,0,0,0,-0.426287509057629,0,0,0.0912965614123217,0.335505310209623,0,0.113255092771445,0,0,-0.158147651094784,0,0,0,0,0.0404902895482585,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0345049996108408,0.0524786569635148,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366573283635953,0,0,0,0,0,0,0.0697506634367391,0.0400839593522441,0,0,0,0,0,0,0,0,0.112993231376431,0,0,0,0,0,0.017182317832314,0,0.11175280522367,0,0,0,0,0,0,0.203918997496038,0.0771570211389559,0,0,-0.0109533542824505,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.127285419403295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141082271180716,0,0,0,0,0,0,0,0.0623585066311451,0.0574902931884481,0.0112746462860868,0,0,0,0.0867868609563646,0.169297210372312,0,0,0,0,0,0.0314355984102158,0,0,0,0,0.179540206957569,0,0,-0.0179136871727747,-0.0079023218432575,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.395869816855959,0,0,0,0,0.161659592795983,0,0,0.0742075670799458,0.0286461738831789,0,0,0,0,0,0,0,0,0.0517656107002376,0,0,0,0.0338395179528341,0.0219771250584168,0,0,0,0.152398156692137,0,0,0.044454995997826,0,0,0,0,0,0,0,0,0.0957593976916092,0,0,0.00071638716907414,-0.00533197814832567,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.038213041118341,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0991043543144811,0,0,0,0,0,0,0.0653460011695503,0,0,0,0,0.118733691049363,0,0,0,0,0,0.0823829990265279,0,0,0,0,0,0,0,0,0,0.0024472180623226,0,0,-0.0447637464313695,-0.00110741351726364,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.322805239116334,0,0,0.106995381311943,0,0,0,0,0,0,0.0432004566544102,0,0,0.0868805853664427,0,0,0,0,0.0440687494087226,0,0.0272970046127626,0.0357757421648786,0,0,0,0,0,0,0,0,0,0,-0.00768888948374816,-0.000862441611897988,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.164406582185016,0,0,0,0,-0.0842415222699069,0,0,0,0,0,0,0.297752008951717,0,0,0,0,0,0,0,0,0.0309182717431531,0,0.0239721754226444,0,0,0,0,0,0.103422653712132,0.0694923091227169,0,0,0.0613670296297189,0.0352570123665782,0,0,0,0.194048492235739,0,0,0,0,0,0,0,-0.0116946902801082,0.0106110147399646,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.0921714389828986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221394647769107,0,0,0,0,0,0,0,0,0,0.288667493351472,0.0838188565055938,3.46944695195361e-18,0,0,0.0620017417674062,0,0.158499829627552,0,0,0,0.1582328969934,0,0,0,-0.0199112404690504,-1.35525271560688e-20,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0699381620252857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427427180146778,0,0.0801515140070279,0,0,0,0,0.0102483787094219,0,0,0,0,0,0,0,0,0,0.0571173710244986,-1.38777878078145e-17,-1.73472347597681e-18,0.0812085555255005,0.0110867564190669,8.67361737988404e-19,0.172615121291639,0,0,0,0.002159918125664,0.188106773763409,0,0,-0.00389607609099541,-0.0195695310018156,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.187061150923822,-0.058544815914523,-0.1844120275045,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0978233226574808,0,0,0,0,0,0,0,0,0,0,0,0.025748503794455,0.0221933080533843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11058257724112,0,0,0,0,0.0248583128509934,0.00140440889222903,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.256429356558958,0,0,0,0,-0.0231697473510416,0,0,0,0,0.152749158017257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861387182542658,0,0,0,0,0,3.98170500472926e-05,0,0.0645225481892355,0,0,0,0,0,0,0,0,0,0,0,-0.0330804387990001,-0.0141966513513082,0,0,0,0,0,0
X600578.SH,0,0,0,0.271355825541687,0,0,0,0,0.0417334882174578,0,0,0.28622133237817,0.0341585667832366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144905361418471,0,0,0,0,0,0,0.0886642981675052,0,0,0.110446035501851,0,0,0,0,0,0,0,0,0,0,0,0,0.0069161517705754,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968768493273243,0,0,0,0,0.130994662442841,0,0,0,0,0,0.154852132986569,0,0,0,0.0974807422333029,0,0.0523745920913706,0,0,0.0934415248322693,0,0,0,0,0,0,0,0.149591536867453,0,0,0.174625910570688,0,0.104589821222311,0,0,-0.0201257991501218,0.0172559120453402,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0786621667903669,0,0.241174908528316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695337830995965,0.0233335926971336,0,0,0.0928668603825894,6.93889390390723e-18,0.0982883314797042,0.0504022586491638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297945403166523,0,0,0,0.00906918465599019,0,0,0,-0.000299159882126687,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507626919306517,0,0,0.245612542885715,0.0320699763786006,0,0,0,0,0,0,0.0333459984406241,0,0,0.0237945000192534,0,0.0308994762457639,0.167996274535462,0,0,0,0,0,0.266595485546427,0,0,0,0.0326496217522041,0,0,0,0,0,0,0,0,0,-0.00318536679827003,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0.17679864118119,0,0,0,0.0553435860619201,0,0,0,0.0579443354758114,0,0,0,0.304637287156006,0,-0.174972667339745,0,0,0,0,0.189701595527882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241880155298256,0,0,0,-0.0348948471345423,-0.014179791414329,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940850819863358,0,0,0,0,0,0,0,0,0,0,0,0.0855151550523148,0,0,0.0783288634114135,0.0621391290732589,0.0654133756992586,0,0,0,0,0,0.0377061652286866,0,0,0,0,5.42101086242752e-20,0,0,0,0.059015048985348,0,0,0,-0.0257346172712203,-0.00587851677898837,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750053991819069,0,0,0,0,0,0.047381551060976,0,0,0,0,0,0.00679056716367773,0.120658905131279,0.0125282946186544,0,0,0,0,0.387168286627059,0,0.222680923941061,0,0,0,-0.000910326357612593,0.00905253056449797,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.115635083227193,0,0,0,0,0,0,0,0,0,0.234654153258103,0,0,0,0,0,0,0,0,0,0,0,0.191671433603409,0,0,0,0.0865793618886011,0,0,0,0,0.0687244751745502,0,0.122724651463809,0,0,0.0369874779601411,0,0,0,0,0,0.036736921893258,0,0,0,0,0.00445978676649509,0,0,0,0,0,0
X600660.SH,0,0,0,0.149970101547127,0.0908452307411548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188156496751107,0,0,0,0,0.131658917431463,0,0,0,0,0,0.0883631201071561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834680823148457,0,0,0.000629388497731479,-0.0122720393907313,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.14544271105611,0,0,0,0,0,0.13385561371781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860517096977945,0,-0.0115635416761529,0,0,0,0,0.0847706425447205,0,0,-1.73472347597681e-18,0,0.699904110482619,0,0,0,0,0,0,0,0,-0.0146913915609758,-0.0150834843578574,0,0,0,0,0,0
X000878.SZ,0,0,0.100749303440423,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0321170378726619,0.0358393822400893,0,0,0,0,0,0,0,0.0365432279904795,-0.0876614548465195,0,0,0,0,0,0,0,0,0,0.167256457593483,0,0.0377974347080214,0.168153997481895,-0.000650070493372807,0,0,0.0112368162318699,0,0,0,0,0,0,0,0,0.00236781250630306,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0.115142752975028,0,0,0,0,0,0,0,0,0,0,0.0254088716327793,0,0,0,0,0.242206504429861,0.126901244481808,0,0,0,0,0,0,0,0,0,0.100115713566498,0.00131090624460077,0,0,0,0,0.0475039256609595,0,0,0,0,0.253786632094748,0,0,-0.00971202582119101,2.16840434497101e-19,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.0253541632224649,-0.0672747945871699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137757600328458,0.0171148975553644,0,0.295027537349666,0,0.0780675927522705,-6.93889390390723e-18,-4.33680868994202e-19,0.184291344804835,0,0,0,0,0.0380067119299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384534045088161,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112551582416759,-0.00883928846188863,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.006343800650821,0,-0.0247549240203989,0,0,0.0748476609680628,0,0.0509450351133381,0,0,0.131698700901645,0,-0.146856039387649,0,0,0,0,0.00338473056955863,0,0,0,-0.131843912653599,0.0364792219863054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108984557322591,2.16840434497101e-19,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.967055323736688,0.368067183083614,0,0,0,0,0,0,0,0,-0.388528708219634,0,-0.872137174244012,0,0,-0.755652020993038,0,0,0,0,0,0,0.709239041304578,1.87781708603028,0,0,0,0,0.565120364842572,0,0,0,0,-1.35382075332106,0,-1.28099055300695,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806396731062386,0,0,0,-0.598618663977573,0,0,-0.347941164487702,0.615311438708384,0,0,0,-0.348918103474428,-0.15264862077352,0,0,0,-1.60846985313109,0,0,-0.393291432830427,0,0.0740259220008864,0,0,0,0,0,0,0,0,0,0,-0.261680044091154,-0.420435795794569,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.126019999987217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100230107302204,0,0,0,0,0,0,0,0,0.0220764532477641,0,0,0,0,-0.0435181326882565,0,0,-0.0291647684491548,0,0,0,0,0,-0.0119984186400716,-0.264333083489802,0.1366029325225,0,0,0,0,0,0,0,-0.0136417765567568,-0.0146519984140209,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0129996319775667,0,0,0,0,0,-0.0764744224117028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240828931996886,0,0.0500436123897361,0,0,0,0,0.003805761492319,0,0,0,0,0,0,0,0.282516092691456,-0.132542209280398,0.0414186165500512,0,0,-0.178630787842923,-0.0140036673242126,0,0.190355311871451,0,0,0,0,0
MKvol,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.000380219543006487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00904722479553146,0,0,0,-0.0056065721192108,0,0,-0.00230872244794453,0,0,0,0,0,0,0.00105114867916556,0,0,0,0,0,-0.00457473153113547,0,0,0,0,0.0270466277114497,0.00510021696569723,0.00963317960008562,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105478384712332,0,0,0,0,0,0,0,-0.0292647313790637,0,0,0.00199089651615559,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160620030988832,0,0,-0.00724678378896803,0,0.0295882041315067,0.00922643251601685,0.00664531120136101,-0.00820143955356695,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00458022499014971,0,0.0165634803884468,0,-0.00713521436635099,0,0,0.00246204554590492,0,0,0,-0.00255710336757637,0,0,0,0,0,-0.00274429180968815,0,0,0,0,0,0,0,0,0,-0.00561643606592492,0,-0.00438670102301108,0,0,0,0,0,0,0,0,-0.00534448871623531,0,0,0,0,0.0141026994443843,0.00130188127635836,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000472280680896852,0,-0.00443091464528339,0,0,0,0,0.00347533512146099,0,0,-3.53900794919606e-05,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,-3.26763840039631e-05,0,-0.00232514247360828,-0.00218692665384013,0,0,0,0,0,0
