,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X601991.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X600096.SH,X000408.SZ,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600141.SH,X600157.SH,X000630.SZ,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.608107571264551,0,0,0,0,0,0.00668185476047458,0,0.317704819787545,0,0,0,0,0,0,0,0,0.0380755122436513,0,0,0,0,0,0,0,0,0.0154202739471479,0,0.00828920085784317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259679619272225,-0.0157886024652506,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.42181222575214,0,0,0,0,0,0,0,0,0,0,-0.0377830807572716,0,0,0.00507228972357298,0,1.73472347597681e-18,0,0,0.0421156603152698,0,0.0475347567646309,0.0315687668690128,0,0,0.13216748018262,0,0,0,-0.0327372906004528,0.0433036363431015,0,0.0324331298108658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111757009745101,0,0,0,0,0,0,0
X600028.SH,0.576558852867677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119692775895592,0,0,0.00414784493109952,0,0,0,0,0,0,0,0,0,0.0629076016557122,0.0705999434061051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294100725948658,-0.0166191490622464,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773952622611049,0,0.157947216405606,0,0,0,0,0,0.307951499285873,0,0,0,0.13215251942519,-0.00494943192867503,0,0,0,0.121991037501198,-0.153222779259937,-0.0847078475265318,0,0,0,0,0.0927597780922319,0,0,-0.209783317786203,0,0,0.102874279837967,0,0,0,0,0,-0.00270685655113017,-0.00443630100918334,0,0,0,0,0,0
X600188.SH,0,0.70551206809822,0,0,0,0,0,0,0,0,0.100276484472217,0,0,0,0,0.0466510361566026,0,0,-0.0762308305607659,0,0,0,0,0,0,0,0,0,0.0235746052604233,0,0.0567758029589261,0,0,0,0,0,0,0,0,0,0,0,0,0.19933424793714,0,0,0,0,0,0,0,0.00253488284726046,0.0654894319957207,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.446673975672806,0.10415322284988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123300929944368,0,0,0,0,0,0.122684463359994,0,0.0099277965228597,0,0,0,0,0,0,0,0,0.0056991299197714,0.0268802511189428,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0330719289882209,0,0,0,0,0,0,0,0,0.172877362114764,0,0,0,0.196131875910252,0,0.0598340055142528,0,0,0,-0.00783244232912813,0.0231256360936534,0.109058618945589,0,0,0,0.413148107891526,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00232145111662644,-0.00314822001740336,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.634212719183445,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.158275059343492,0,0,0,0,0,0,0,0.0860116387155612,0,0,0,0.0176626787373531,0,-0.0970658747408617,0.132562100377187,-0.0314294957814565,0.192326700560082,0,0,0,0,0,0,0.0756305887857741,0,0,0,0,0,-0.073024229461575,0,-0.0149717599565229,-0.0197399891546479,-0.0433466106443885,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.290649570243451,0.0890893352788909,0.165473597611166,0,0,0,0,0.221877585621559,0,0,0,0,0,0,0,0,0,0,0,0,0.00455676867618417,-0.0289171877372088,0,0,0,0,0,0.0313198460992565,0,0,0,0,0,0,0.09080288866772,0,0,0,0,0,0,0,0,0,0,0.0386405153499498,-0.0202935602641644,-0.0240028296716376,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0272557226281491,-0.100142519552007,0,0,0,0.0403788782351711,0,0,0,0,0,0,0,0.388018414947641,0.0670357465149919,0,0,0.177245133863313,0,0,0,0,0,0,0,-0.063818293205703,0,0,-0.101477962525863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443612244165664,0,-0.00329127690910785,0,0,0,0,0,0,0
