,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600011.SH,X601898.SH,X600019.SH,X600660.SH,X600111.SH,X600547.SH,X000708.SZ,X600010.SH,X000301.SZ,X600795.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X000629.SZ,X600160.SH,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600348.SH,X600995.SH,X600096.SH,X600489.SH,X002080.SZ,X600157.SH,X000933.SZ,X000807.SZ,X600985.SH,X600141.SH,X600688.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0.0900124171385728,0,0,0.00793018259142659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747729896722996,0,0,0,0,0,0,0,0,0,0,0.111793993811376,0,0,0.286620765880969,0,0,0,-0.00489728104995052,0.0552303004866809,0,0,0.215520293821725,0,0,0,0,0,0,0,0,-0.0213332173656507,0.0637109031977989,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.200320373103904,0,0,0,0,0.186144166529522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806963043958134,0,0.0201241935769088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942658850630459,0,0,0,-0.0456703793370997,-0.00109060120580667,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.199191093269883,-0.0537528171452396,0,0,0,0.517295777977908,0,0,-0.193405616397205,0,0,0,0,0,0.432659950108364,0,0.100739214393401,0.0663630178801645,0,0,0,0,0,0,0,-0.229291042052773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479127500996076,0,0,0,0,0,0.429107418613466,0.0183639701569457,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.423195541549798,0,0.0896505411706533,0,-0.0765684460817546,0,0,0,-0.26147352437819,-0.0776172872243188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363748634143312,0,0.0762981491575395,0,-0.00250988474086254,0,0,0,0.0364204725128794,0,0,0,0,0,0.120390147546817,0,0,0,0,0,0,0.00423249444127656,-0.0671373327110807,0,0,0,0,0,0
X000983.SZ,0,0.189777711633833,0,0,0.123812833872228,0,0,0,0,0,0.128118656320976,0,0,0,0,0,0,0,-0.0683686366449151,0,0,0,0,0,0,0,0,0.0891909423802928,0,0.16126732184981,0,0,0,0,0,0,0,0,0.212331716884752,0,0,0,0,0,0.163399496511719,0,0.366832378222272,0,0,-0.121153828643793,0,-0.0249598472052797,-0.00579634412041598,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.150280069387021,0,0.475372662307866,0,0.285110738786779,0,-0.0676806793427668,0,0,0,-0.0514957006172756,0,0,0,0,0,0,0,0,0,0,0,0.0724105185811966,0,0,0,0,0,0,0,0,0,0,0,-0.0187098777263664,-0.0630014249875057,0.0312058759676026,0,0,0,0,0,0,0,0,0.0216310704155843,0,-0.0089430555959682,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.103984984992012,0.424499435497288,0,0,0,0,0,0,0,0,0,0,0,0,-0.187033534813635,0,0,0.0417268369311841,0,0,0,0.0203950516332222,0,-0.150684749826008,0,0,0,0,0,0.0482326108250744,0,0.543266228165364,0,0,0.392777530580231,0,-0.039782336785613,0,0,0,0.00821830313508538,0,0,0,0,0,0,-0.0153265369112173,-0.0487425904867129,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10378075322023,0,0,0,-0.245124478671386,0,0,0.105834367619898,0,0,0,0,0.169498783900285,0.306802327532025,0.0778241052849664,0,0,0.155593655585772,0,0,0.137531769810958,0,0,0,0,0,0.0069427095980027,0,0,0,0,0,0,0
X000786.SZ,0,0.00966276518414957,0,0,0,0,0,0.374024637326919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176341919306688,0,0,0,0,0.301180339021586,0,0.0657352420621123,0,0,0,0,0,0,0.285482843676036,0,0,0,0,0,0,0,0,0.0411131593239674,0,0,0,0,0,0,-0.0103562630081512,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236604916527874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368576302690416,0,0.177586422034342,0,0.0573456987596463,0,0,0,0,0,0.00951368121001755,0.0129182494745613,0,0,0.120171170574922,0,0.10194344360668,1.73472347597681e-18,0,0,0,0.104975170061716,0,0.00571699308287458,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.036242793547879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169272708966386,0.0846327835976982,0,0.205541301269275,0,0,0,0,0,-0.0368975429999003,0,0.0383496696756513,0,0,0,0,0.0117328558128243,0,0,0.0712787765384612,0.117383766757072,0,0,0.0909856581800614,0.222147232387939,0,0,0.144850671699135,0.0525341265318109,0,-0.0221181834327057,0,0,0,0,0,0,0
X600378.SH,0,0,0,0.0482051306364035,0,0.0782172385533952,0,0,0,0,0,0,0,0,0,0.0727991230711043,0,0.0951321803598764,0,0,0,-0.0486452293679518,0,0,0,0,0,0,0,0,-0.184520628388234,0,0,0.234481620540103,0,0,0,0,0.0558620437992462,0,6.93889390390723e-18,0,0,0,0,0.122851746826512,-0.129826674339364,0.108395518476963,0,0,0,0.0284545345839538,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.0860805499517509,0.436214237449801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156261189762991,0,0,8.67361737988404e-19,0,0,0,0,0.234962698984397,0,-0.141402919457146,0,0,0,0.182144191608012,0.0716786064263264,0,0,0,0,0,0,0,0,0,0,0,0.094752703445805,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,-0.127872471702891,0,0,0,0,0,0,-0.0699778311811681,0,0,0.266579030058133,0,0,0,0.139602635318346,0,0,0,0.181064061299343,0,0,0,0,0,0,0,0.356632235244203,0,0,0,0.33616976913307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137075106341633,-0.0341374156334991,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.163788543121773,0.299032138493803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204596155199681,0,0,0,0,0,0,0.212934387404737,0,0.0460920350889584,0,0,0,0,0,0.0140078404092015,0,0,0,0,0,0.136108500559849,0,0.0469483389683475,0,0,0,0,-6.93889390390723e-18,0.110076001276553,0,0,0,0,0,0
X600489.SH,0.137850777359905,0,0,0.0666123276176497,0,0,0,0,0,0,0,0,0,0,0.221926272781591,0,0,0,0,0,0,-0.0174873364669327,0.0799433763513218,0.00773738313504353,0.249644996051475,0,0,0.0182403467670057,0,0.0088030317819117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621456770603781,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.206118856660968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417371687287202,0,0,0,0,0.109115656943733,0.140410430997527,0,0.109690748222737,-0.143438943900421,0,0,0.149181536761388,0,0.110311142953323,4.33680868994202e-19,0,0,0,0.0608768004244948,0,0,0,0,0,0,0.227424947127557,0,0,0.0282307032725997,0,0.020170118657473,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.00658507048635634,0,0,0,0,0,0,0.00126722544559018,0,0,0,0.20275638352103,0,0.00318604976288466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131355988718709,0,0,0,0,0,0,0,0,0.0886530897066966,-0.0232952270160216,0,0,0,0,-0.0261084516565333,0.003517583212634,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.705075790648107,0,0,0,0,0,0,0,0,0,0,0,0,0.0594073526485173,-0.117117967790177,0,0,0.118565051362383,0,0,0,0,0,-0.147680888417815,-0.0571832236806017,0.0718071818899868,0,0,0.156839997212994,0,0,0,0.586559112963745,0,0,0.228655002089066,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0113292710876578,-0.0701093592196644,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155301936202348,0.0838852662852897,0,0,0,0,0,0,0,0,0.131190314591151,0,0,0,0,0,0,0,0.0361075411779453,0,0,0,0,0.206475350764287,0.201448124464993,0,0.0244177788156776,0,0,0,0,0,0,0,0,0.0113026892842645,0,0,0,-0.0375203315210642,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.135101120669722,0,0,0,0,0.134641427473828,0,0.0488866180836731,0,0,0.411380882057884,0,0,0,0,0.109059359704384,0,0,0.0725650625035795,-0.00417189328312362,0.125562116335405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254177931632543,0,0,0,-0.037912854554159,0,0,-0.00882755051077847,0.0171120262687892,0,0,0,0,0,0
X600141.SH,0.00501830119944631,0,0,0,0,0,0.0742813161417117,0,0,0,0.0187451232101373,0,0,0,0,0,0,0,0,0,0,0,0.0608545412918252,0,0,0,0,0.0194233235350942,0,0,-8.67361737988404e-19,0,0.0230650149691137,0,0,0.0739407892586256,0.105236525544832,0,0,0.00878841787574333,0.283702791974412,0,0,0,0.0252615978059462,0,0,0,0,0,0,-0.0144301290806592,0,0,0,0,0,0,0
X600688.SH,0.00989350080060609,0,0,0,0,0,0,0,0,0.0110575029197914,0,0,0,0,0,0,0,-0.0428182010300012,0,0,0,0,0,-0.125163088532049,0,0,0,0.147493663144062,0.115927588910897,0,0,0,0,0,0,0.0747236011339665,0.23442251781389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151972029839743,0,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0252371301959055,0,0,0,0,0,0,0,0,0,0.530372987433939,0,0,0.339682915041725,-0.0842717881275374,0,0,0,-0.11136042712031,0,0,0,0,0,0,0,0.00193297043892649,0,0,0.0113554616235684,0,0,0,0.0760276867015932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655906032657477,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.140938286900096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542619009158889,0.154772685243841,0,0,0,0,0,0.0546630761828869,0.000388414389909402,0,0,0,0,-0.0418277217895095,0,0,-0.0148455471309145,0.116457231505262,0,0,0,0,0,0,0.0452955732803886,-0.252034351628843,0.0783436931943585,0,0,0,0,0
Slope,0,-1.03399574660773,0,0,0,0.72762252536082,0,0,0,-4.429851191177,0,0,1.63813205791774,0,0,0,0,-1.43221678709531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92229067760867,1.46778377869157,0,0,-0.203425102182962,0,0,0,0,-2.72342716767187,0,0,0,0,0.0148600033888075,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0773441398374449,0,0,0.125796245174073,0,0,0,0,0,0,0,0.185326381673925,0,0,0,0,0,0,0,0.165175324753409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243109959130242,0,-0.216006757054726,-0.0493334252961688,0,0,0,-0.894403121130654,0.287325770873327,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.157995107081858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794177275001596,0,0,0,0,0,0.0343253155448179,0,-0.0651282140377738,0,0,0,0,0,0,0,-0.184405156932327,5.50645587982797e-05,0,0,0,0.217225001249153,0,0,0,0,0,0,0.0155431770252507,0,0.00546583111190038,-0.0129698718300452,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.120682048170056,0,0,0,0,0,0,0,0,0,0,0,0.0996748078024714,0,0,0.105931838286273,0.00799099318305135,0,-0.0545421187460829,0,-0.0569281103364171,0,-0.0309623060705548,0.0582408574830358,-0.00874807238270247,0,0.0518780119213555,0.0149844636965445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111417198390745,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000586494282743129,0,0,0,0,0,0,0,0,-0.000346097516919261,0,0,0,0,0,0,0,0,0,0,7.52847453131656e-05,0.00117651219290917,0,0,0,0,0,0.000121421126676113,0,0,0.000162129395018412,0,0,0,0,0,0,0,0,-0.00317081607962951,0.000578472544151159,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0319940072529685,0.0225506716153621,0,0,0.00682550268108763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012196139821394,0,0,-0.0287156864064914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359158572574004,0,-0.0028766445950232,0,-0.00421583516492703,0.0252473927033953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-1.35525271560688e-20,0.00225727502230725,0,0,0,0,0,0,0,0,0,0,0,-0.000500391053625072,0,0,0,0,0,0,0,0,0,-0.00249376803428497,0,0.000226990329124836,0,0,0,0,0,0,0,0.00219749559417418,0,0.00132635856891112,0,0,0,0,0,0,0,0,0,0,-0.00415949249475967,-0.0145558079720634,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0070357513731594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305672214858695,0,0,0,-0.00698450480436075,0,1.0842021724855e-19,-0.000961659573935503,0,0,0,0,0,-0.0115474927292831,0,0,0,0,0,0,0,-0.00173727575269034,0,0,0,0,0,0,0,0,0.0130210218515268,-0.00272318638744402,0,0,0,0,0,0
