,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600027.SH,X600362.SH,X600426.SH,X601991.SH,X600176.SH,X600803.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000539.SZ,X000408.SZ,X600995.SH,X600160.SH,X600219.SH,X000932.SZ,X002080.SZ,X600612.SH,X000629.SZ,X600688.SH,X002409.SZ,X600157.SH,X600378.SH,X000027.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.638537489982617,0,0,0.226051616444399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828325275484496,0,-0.1106249153112,0.0370385715957892,0,0,0,0,0,0.346563065100941,0,0,0,0,0,0,0,-0.330894562480221,0,0.166442948583247,0,0,0,0,0,0,0,0,0.0146814923001009,0,0.0475059787334386,0,0,0,0,0
X600028.SH,0.687685406900192,0,0,0,-0.0423624526967292,0,0,0,0,-0.0491988113504167,0.0435716947949739,0,0,0,0,0,0,0,0,-0.0354058156580698,0,-0.00469584134434768,0,0,0,0,0.0807335776200761,-0.0144143137772537,0,0,0,0,0,-0.0396529132467781,0,0.0428836097233631,0,0,-0.0662969821778415,0,0,0,-0.00722077900533985,0,0,0,0,0,0,0,0,0.0214054456268628,0,0,0,0,0,0,0
X601088.SH,1.38777878078145e-17,0.158801547613889,0,0,0,0,0.0194498587648175,0,0,0,0.392384337833114,0,0,0.19508724690872,0,0,0,0,0,-0.0179147034082253,0,0,8.67361737988404e-19,0,0,0,0.0767207246293702,0,0,0,-0.00874385251203805,0,0,0.130130221770902,0,0.0189305096049651,0,0,0,0,0,0,0,0,0,-0.00751285739077171,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.255120798770204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868721950849971,0,0.163654484750649,0.0500502506175878,0,0,0,0.0443133788592818,0,-0.00529147849765768,0,0,0,0,0,0,0.0176728886656,-0.0025832089327874,0,0,-0.00698311598652784,0,0,0,0,0,0.00509088805735979,-0.00743109748534901,0,0,0,0,0,0
X600188.SH,0,0,0.138358622502326,0,0,0,0,0,0.148432520672049,0,0.386898991948299,0,0,0,0,0,0,0,0.0880989177863886,0,0,0,0,0,0,0,0,0,0,0,-0.0941838398922495,0.208145108862237,0.181840166121497,0,0.112693212570315,-0.0722199539059395,0,0.025722639173923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314293046476219,-0.0640806551897781,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.175281448403435,0,0,-6.93889390390723e-18,0,0,0,0.0538625910074014,0,0,0.328583756047306,0,0,0,0,0,0,0,0.448422981605361,0.219346955870581,0,0,0.121955707678589,0,0,0,0,0,0,-0.358135865494055,0,-0.0130847390226125,-0.145942631872658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.121840569072687,0,0,0,0.0923785980912163,0.0468367159293892,0,0.063137221529251,0,0,0,0,0,0,0,0,0,0,0,-0.041850380522509,0,0,0,0,0,0,0,0,0,0.110486443311547,4.33680868994202e-19,0,0.00940533888172387,0,0,0,0,0,0,0.131310653585449,0,0,0,0,0,0,0,-0.0612315811543464,0,0,0,0,0,0,0
X002460.SZ,-0.00638465343718941,0,0,0,0,0,0,0,0,0.523079574035722,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.21356307083215,0,0,0,0,0,0,0,0,0,-0.0550605250622077,0,0,0,0,0,0,0,0,0,0,0,-0.0136987888263234,0.0817908743555037,0,0,0,0,0,0,0.12354546928849,0.00327249424586938,0,0,0,0,0,0,0
X600019.SH,0,0.0744151770035537,0,0,0.162866608466994,0,0,0,0,0,0,0.00496828345346659,0,0.201820830325593,0,0,0,0,0,0,0,0,0,-0.0119486232212342,0,0.0407686187249067,0,0,0,0,0,0,0,0,-0.0342005027391679,0,0,0,0,0,0,0,-0.0576949079774105,0,0,0,0,0,0,-0.126824797446149,0,0.019780366343027,0.0715169138700195,0,0,0,0,0,0
X002466.SZ,0,-0.0456299552348312,0,0,0.119382542908838,0,0,0.249921775368137,0,0,0,0,0.0897327809003057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383814601187991,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.04345641721608,0,0.146627982462591,0,0.083458663777179,0,0,0,0.2066333569557,0,0.0334035607564874,0,0,0,0,0,0,0
