,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002271.SZ,X600027.SH,X600111.SH,X601992.SH,X000723.SZ,X600176.SH,X002460.SZ,X002466.SZ,X000898.SZ,X002353.SZ,X600516.SH,X600583.SH,X600299.SH,X600489.SH,X600426.SH,X000709.SZ,X601158.SH,X000883.SZ,X600219.SH,X600612.SH,X000792.SZ,X000553.SZ,X000629.SZ,X000027.SZ,X000825.SZ,X000630.SZ,X002110.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.133012513114293,0.0321173086273943,0,0,0,0,0,0,0,0,0,0.104270517962525,0,0,0,0.0491895618541062,0,0.0488077385010112,0.00268368229791058,0,0,0,0,0,0.0163828104975203,0.106417719100825,0,0.0411384911445737,0.0034261170904235,0,0,0,0,0,-0.0426625438502492,0,0,0,0,0,0,0,0,-0.0115446938967085,0,0,0,0,0.000275645776933195,0,0
X600028.SH,0.119395916690918,0,0,0,0,0,0,0,0.0647595521089861,0.00284161856579976,0,0,0,0,0,0,0,0,0,0.0516486065374926,0,-0.00472221705884291,0,0,0,0,0.0958079919820487,0,-0.0157715077244495,0,0,0.0145911731033949,-0.0458357940592094,0.0321549301716373,0,0,0.0737990297163393,0,0,0,0,0,-0.0146338337302018,0,0,0,0,0,0,0,0,0,0.0144453177898027,0,0,0,0,0,0
X601088.SH,0,0,0,0.218020143089244,0,0.417964337359374,0,0,0,0,0,0,0.0663598474571255,0,0,0,0.00980098563896162,0,0,0,0,0,0,0,-0.109177986468885,0,0,0,0,0.0394800601243411,0,-0.0235619863451612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239406433185824,-0.0139789201929201,0,0,0,-0.0565662056550747,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0447391384277574,0,0,0.0901690990441522,0,0,0,0.339621566611995,0,0,0,0,0.0814919361016286,0.0554272491365804,0,0,0,-0.0662337961374025,0,-0.0733156005516398,0.087085467227253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377425307618499,0,0,0,0,-0.0197950204879491,0,0
X600309.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0767244316324981,-0.0804961732744574,0,0,0,0,0,0.127235831412884,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.100287652120073,0.12684301780499,0.0239362879658386,0,0,0,0,0,0,-0.00820692388124105,0,0,0,0,0,-0.0427415761570787,0,0,0,0,0,0,0,0,-0.0333922389979059,0,0,0,0,-0.00124667765006055,0,0
X600019.SH,0,0,0.179741388453576,0,0,0,0,0,0,0.0492558636863599,0,0,0,-0.00687144587275296,0,0,0,0,0,0,0,0,0.0538062483938244,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013122996260482,0,0,0,0,0,0,0,0,0.00931531203911994,0,0,0,0.0241441928843889,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397310928279685,0,0,0,0,0,0,0,0,0,0,0.0200252715157846,0.0521565024109912,-0.123836452637097,0,0,0,0,0,1.29086144250774,0.129334382830409,0,0,0,0,0.151139218106481,0.133736666648126,0,0,-0.150973236049264,0,0,0,0,-0.0538368359252402,-0.0185573068705324,0,0,0,0,-0.0180212032399842,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.155209730415134,0,0,0,0,0,0,0,0,0,0,0,0,0.0437771880197602,0.136089818222746,0,0,0,0.0477384648412133,0,0,0,0,0,0.0864215231127811,0.0682014888088382,0,0,0,0,0,0,-0.0172648522992746,0.108809085113521,0,0,0,0,0,0.0928654359190466,0,0,0,0,0,0,0,-0.0480135314090724,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.175443164635796,0.0162296986674282,0,0.298105087338799,0,0,0,0,0,0,0,0,-0.245147770782041,0,0,0.0823700723710978,0,0,0,-3.46944695195361e-18,0,0,0.0800095140355228,0,-0.0025546123606248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115099214307942,0.007008769229514,0,0,0,-4.33680868994202e-19,0,0
X000708.SZ,0,0,0.555824096661509,0,0,0,0,0,0,0,0.330441625211359,0,0,0,0,0.219852566513948,0.0726005039286177,0,0,0,0,0,0,0,0,0,0,0,0,0.0723010613539382,0,0,0,0,0.139984527632495,0.315447028025849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214586297303173,-0.0251279030694967,0,0,0,0.0259010597382494,0,0
