,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600111.SH,X600886.SH,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X601158.SH,X600489.SH,X600309.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X000898.SZ,X000539.SZ,X600352.SH,X002407.SZ,X000027.SZ,X000723.SZ,X000630.SZ,X002470.SZ,X600176.SH,X002460.SZ,X000012.SZ,X600021.SH,X000983.SZ,X600549.SH,X600098.SH,X600612.SH,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.132934837974725,0,0,0,0,0,0,0.200183307424798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154411981630538,0,0,0,0,0,0.102724815437112,0,0,0.0642498282514703,0,0,0,0,0,0,0,0,0.0250649693488826,0.0132892830259472,0,0,0,0,-0.00799496970147398,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034226639398755,0.016475141506555,0,0,0,0,0.0897052246498006,0,0,0,0,0.104561887391399,0,0,0,0,0,0.030515326347092,0,0,0,0,0,0.148873163970937,0,0,0,0.0543280335010454,0,0.065934089645737,0.0249826644894816,0,0,0,-0.0270793820126839,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074023167772745,0,0,0.0405047353651855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519899977655832,0,0,0,0.0461863266980579,0,0,0,0,0,-6.93889390390723e-18,0.101020240141089,0,0,0.209221889672877,0,0,0,-0.0195193020302868,0,0,0,0.246824584353505,0.108094644188275,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0569962362713524,0,0.0349314775671498,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0338779797097035,0,0,0,0,0,0.00998321518075351,0.130004375023382,0,0,0,0.104171953536283,0,0,0,0,0,0.0390307451554296,0,0,0,0,0,0,0,0,0,0,0.016390735354825,0,0.0168759121510038,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.121308236361789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020421343360273,0.131869196995582,0,0.0489342918352088,0,-3.46944695195361e-18,0,0,0.0684168181894643,0,0,0.161547439369223,0,0,0.00815380435640521,0,0,0,-3.46944695195361e-18,0.171754941727347,0,0.0235912755159962,0,0,0,0,0,0,0,0.0157235612082072,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103204322590988,0.104265884755557,0,0,0,0,0,0,0,0.234210685531981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222730601865568,0,0,0,0,0,0,0,0,-0.0503251877340682,0,0,0.207295207279763,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.117161502805493,0,0.177326157939075,0,0,0,0,0,0.117348464998372,0,0,0.0307972629957402,0,0,-4.33680868994202e-19,0,0,0.029304805974076,0,0,0,0,0,0,0,0,0,0,-0.093773101474337,0,0,0.0839217364826793,0,0,0,0,0,0.303898148914696,0.208973116810955,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.105753921747386,0.0942776421396329,0,0,0,0,0,0,0,0,0.0949147779103309,0,0.0833072311540154,0,0,-0.0292751277616221,0,1.73472347597681e-18,0.253006767325453,0,0,0,0,0,0,0,0,0,0,0.320197591426291,0,0,0,-0.107909639528186,0,0.538471275330788,0,0,-0.147578216165445,0.0477576965482312,0,0,0,0,0,0.131151671558964,-0.0901157236723719,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.297574261448946,0,0.136163406828433,0,0,0,0,0,0.0718881470207495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230980778537881,0,0,0,0,0,0,0,0.065297368409094,0,0.049140739073317,0,0,0,0,0.033643887952019,0,0,0.050295281430946,0.171715278413476,0,0,0.192102619711213,-0.0234634870660645,0,-0.00735698545552188,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0252841188101582,0.0639398058995752,0,0,0,0.0404695742390881,0,0,0,0,0,0,0.0303818522821911,0,0,0,0.165672671412618,0,0,0,0,0,0.13143308925532,0,0,0,0,0,0.00100519078095308,0,0,0,0,0,0.180505226207526,0.0505796029254393,0,0,0,0.0107781668677208,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.219288238903336,0,0,0,0,0,0,0,0,0,0,0.0876841432004418,0,0,0,0,0,0,0.0875675823905659,0,0,0,0,0,0,0,0,0,0.12102643415969,0,0,0,0,0,0,0,0,0,0.098876073024127,0,0,0,0,0,0,-0.0321405287041444,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421238601917011,0,0,0,0.0776694953413874,0.0638907685740854,0,0,0,0,0,0,0,0,0.930178466277861,0,0,0,0,0,0,0,0.00731094406493004,0,0,0,0,0,0,0,-0.0927820080315032,0,0,0.0106664407419733,0,0,0,0,0,-0.0445824946172539,0.14697791256964,0,0,0,0,0,0
X600660.SH,0,0,0,0.130990282337738,0,0,0.168733606247882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500894383584466,0,0,0,0,0,0,0,0,0.0113179527231052,0,0,0,0.0545780690703507,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00875249539617113,-0.029159111711717,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.334955790556132,0,0,0,0,0,0,0,0,0.197659163887465,0,0,0,0,0,0,0,0,0.0372377743809438,0,-0.0476032116090176,0,0,0,0,0,0,0,0.0261072173631632,0,0.124472218937346,0,0,0,0,0.0591286163483125,0,0,0,0.389930471632244,0,0,0,0,-0.0549051915657371,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0225143129993981,0,0,0,0,0,0.0677186881254991,0,0,0,0,0.079909989845582,0.116187086853709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120186579407123,0,0,0.0142465477042311,0,0.0719276609236176,0,0,0.251223669183631,0,0,0,0,0,0,0.0349320178835274,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0650011537895638,0,0,0,0,0.00751046296216281,0,0,0,0,0,0,0,0,0,0,0,0.273904531764468,0,0,0,0,0,0,0.0709157485523797,0,0,0.0261827082474345,0.0165157351377483,0,0,0,0.266285565853251,0.0979036456375296,0,0,0.119032859463831,0.028132067786403,0,0,0,0,0,0,-0.02458078784367,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.162353691694216,0,0,0,0,0,0,0,0.00482666009208882,0,0.0610821281371012,0,0,0.614712165030581,0,0,0,0,0,0,0,0,0.00589637253724875,0,0,0,0,0,0,0,0,0,0,-0.0157650478149354,0,0,0.0751699206077232,0.021082918397507,0,0,0,0,0,0,-0.0409921846223344,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.225950033635968,0,0.0258624692602144,0,0,0,0,0,0,0,0,0,0.107295210728748,0,0,0,0,0,0.115754115679472,0,0,0,0.00115107891919555,0,0.0906585347702253,0,0,0,0,0,0,0.0161293921194548,0,0,0,0,0.0446271936820913,0,0,0,0,0,0,0.12508941575113,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.182098004232129,0,0,0,0,0,0,0,0,0,0.0634071057944317,0,0,0,0,0,0,0,0,0.34617572231706,0,0,0,0,0,0,0,0,0,0.00787830001700485,0,0,0,0,0.171678676190511,0,0,0.0984392570298844,0.0616017698757686,0.014017475962058,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.160010271539558,0,0,0,0,0,0,0,0,0,0,0,0.118150909588892,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0737033293683138,0,0,0,0,0.108191278360496,0,0,0,0,0,0,0.145956993517428,0.0358450055333816,0,0,0,0.100113172822812,0,0.0114582449585912,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00787703515324954,0,0,0,0.0522784375669567,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0589579298658247,0.00925500268414154,0.10378430055714,0,0.0730776822454728,0,0,0.0431693905928934,0.377104064366446,0,0,0.0161521992602809,0,-0.00831053694719496,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0244411018945234,0,0.164776828877823,0,0,0.119665875568738,0,0,0,0,0,0.0567175623246061,0,0.340827735626557,0,0,0,0,0,0,0,0,0,0,0,0.0877753540700837,0,0,0,0,0,0.0196239415472032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.17665498959879,0,0,0,0,0,0,0.00842858114954898,0,0,0,0,0,0,0,0,0,0,0.216044046672319,0.181945360294675,0,0,0,0,0,0,0,0,0,0.0302130564420823,0,0,0.153802242883346,0,0,0,0,0.0118053486370993,0,0,0,0,0,0,0.0577888121538842,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0296170522827084,0,0,0,0,0,0,0,0,0,0.00506916918419439,0,0,0,0,0,0.0280861127065116,0.103450098445251,0,0,0,0,0,0,0,0,0,0,0,0.0930660178544364,0,0,0,0.0636632512761957,-6.93889390390723e-18,0,0.041225661834826,0,0.0083408915860414,0.23277171851774,0,0.0352341061868424,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,-8.67361737988404e-19,0.0792468541620772,0.0534269306970319,0,0,0,0.0830558810541009,0,0,0,0,0.0376797032020391,0.257917472968754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230914311565793,0.0259802472840012,0,0,0,0.0258467819084944,0,0.00941558196385345,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.193798397356604,0.030044464766224,0,0,0,0,0,0,0,0,0,0.553992254085627,0,0,0,0,0,0,0,0,0,-0.0157116056890965,0,0,0.153062527300535,0,0,0,0,0,0,0,0,0,0.115640245703482,0.336191697402759,0,0,0,-0.0224942036858628,0,0,0,0,0,-4.33680868994202e-19,-0.0048396096489992,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0106105167164442,0,0,0,0,0,6.93889390390723e-18,0,0.0142932506814693,0,0,0.0670881023005026,0,0,0.0450156258957444,0,0,0,0,0,0,0,0,0,0.132096421171561,0,0,0,0.0641832402127101,0,0,0,0.014680642662639,0,0,0,0.124995611412051,0,0.104838078109672,0,0.188014789328884,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.195854267242578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060451933290968,0.234702194738476,0,0,0,0,0.268398975246621,0,0,0.0759964854739667,0,0,0.0376745779266433,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00605601464851388,0.00627330983674091,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.209331302622141,0,0,0,0.117417397928077,0,0,0,0,0,0,0,0,0.0441407100669652,0,0,0,0,0,0.214094783576432,0,0,0.113736713421334,0,0,0,0,0,0,0,0.0626514151218437,0,0,0.0147800150931697,0,0,0,0,0,0,0,0,0,0.00120755003317585,0,0,0,0,0.00289633057082499,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154759332337211,0.0436835335956069,0,0,0,0.0201456950922338,0,0,0,0,0,0,0.0636917265167578,0,0.0596782452062373,0,0,0,0,0.191691813958593,-0.0452454972743435,0,0.260060719811166,0,0,0,0,0,0.0352992599649788,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.00706009248698853,0,0,0,0.00107237781881546,0,0.0446676608256217,0,0,0.0582285515516813,0,0,0.0100966322044386,0,0,0.0634550413506691,0,0,0.0896312313780639,0,0.0209376020545186,0,0.141139315445269,0,0,0,0.034344843654572,0,0,0,0,6.93889390390723e-18,0,0,0.0611782583653916,0,0,0,0.447813313685317,0,0,0,0,0,-0.0111092654203458,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.033790272622335,0,0,0,0,0.373539179270321,0.136476639560492,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.516691353860526,0,0,0,0,0,0,0,0.0388846435534581,0,0,0,0.165710711557554,0,-0.0281399465924514,0,0.0213204741884162,0.0091738455410815,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.09157419330629,0,0,0,0,0,0,0,0,0,0,0,0.0936912489344406,0,0,0,0,0,0,0,0.279908816245612,0,0,0.025848768188085,0,0.0511687387505592,0,0.0728763688380197,0.129317717267219,0.0708507532379575,0,0.166529776750429,0,0,0.0623295125675263,0,0,0,0,0,-0.00978131470850627,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00849613370054941,0,0,0,0,0,0,0,0,0,0,0,0,0.327850680698276,0,0,0,0,0,0.0270938179211024,0,0,0.191620178797027,0,0,0,0,0,0.0539171766271824,0.267739949070615,0.0456446152614099,0,0,0,0,0,0,-0.0595198535968861,0,-0.0123829710220407,-0.0480268667785285,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620824728022963,0,0,0,0.399971278403786,0,0.285151412245437,0,0.0175804999264779,0,0,0,0.0359699178878819,0,0,0.126929626203467,0,0.252636175500551,0,0,0,0,0.0724979150453593,0,0,0,0,0.0661968989953984,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.107145889727014,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.0786281585457781,0,0,0,0,0,0.0456143670185635,0,-0.00283351119150246,0,0.406778949867596,0.033696143186034,0.479642156351047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178311720520857,0,0,0.0390538293587443,0,0.1068651249621,0,0,0,0,0,0,0,0,0.0476449478508096,0.0511200559426278,0,-0.0649298926940884,0,0,0.239288974641545,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0127380444334833,0,0.0268352943728972,0,0,0.0423226781344167,0,0,0,0,0,0.160711496242117,0.0296120159700817,0,0,0,0,0,0.126983450836918,0,0,0,0,0,0,0,0,0,0.16269009425523,0,0.202320317345731,0,0,0.089920414506164,0,0,0,0,0,-0.0185536899867811,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118625956031415,0.111869525210947,0,0,0,0,0,0,0,0.178815589498626,0,0.104216832339701,0,0,0,0,0,0.0248596838548741,0,0,0,0,0.0620038448487665,0,0.0208328406474375,0,0,0,0.0221631514979962,0.028967718490343,0,0,0,0,0.0614036966138163,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.162462857172491,0,0,0,0,-0.0653501076461911,0,0.0441881648205561,0.330688324851128,0.015947216749909,0,0.0866622313122762,0,0.0282987483108806,0.0762113291766245,0,0,0,0,0.0816992825493373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208870310075756,0,0,0,0,0,-0.033570382126804,0,0,0,0,0,0,0
X000629.SZ,0,0,0.358502763686378,0,0,0,0,0.13387334104252,0.0911225177661465,0,0,0,-0.104934845451855,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186475426635978,0,0,0,0,0,0,0,0.216060413889555,0,0,0,0,0,-0.0206808861481354,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0991932213970745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503437565283494,0,0,0,0,0,0,0,0,0,-0.0495139656639637,0,0,0,0,0,0.0213803705597038,-0.168217324695711,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.453406054176671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190460296433899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342336690572553,-6.93889390390723e-18,-0.190039022948452,0,0,0,0,0,0,0,0,0,-0.345268721141041,0,0,0,0
TED,0,0,0,0,0,0.0180616097703688,0,0,0.290597515231773,0,0,0,0,0,-0.131588850471896,0,0,0.0670451849955749,0,0,0,0.0327207775737881,0,0,0,0,0,0,0,0,0,-0.301861590085818,0,0,0,0,0,0.0300870064764788,0,0,0,0,0,0,0,0,0,0,0,0,-0.785516623919554,0.556312327396935,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176035747424184,0,0,-0.240968614253151,0,0,-0.149150076079268,0.0811876345333889,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669161657889599,0.0196478891508273,0,0,0.0346598414862697,0,0,0,0,0,0,-0.0777477879862683,0,0,0.0692243607438388,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.21567294830819,0,0,0.118057966193679,0,0,0.0156219768501024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149747496936365,0,0,0,0,0,0.0343910918823845,0,0.0132687897549243,0,0.0713974304726824,0,0,0,0,-0.129777932670477,0,0.0405052467780782,0.0128360437873937,0.580902015021166,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0236362727443143,0,0,0,0,0,-0.00104826055321732,0,0.00233084531189163,0,0,-0.00197604066170863,0,0,0,0,0,0,-0.0153350999853704,0,0,0,0,0,0,0.0089610260543581,0,0,0,0,0,0,0,0,0,-0.00164760287206718,0,0,0,-0.000972761416092419,0,0,0,0,0.0341203124702058,0.00438854450590064,0.0416308511915743,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0143790069934767,0.0135597110268452,0,0,0,0,0.00935303437795279,0,0,0,0,0.00662295344634006,0,0,0,0.0461969825896106,-0.0222768506532532,0,-0.0245300999870458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309222305558854,0,0,0,0,0,0,0.00947512165976721,0,-0.0222681053518806,-0.0279757320059613,-0.0794794454360654,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00553119037848392,0,0,0,0,0,0,0,-0.00663942714085192,0.00379720549443149,0,0,-0.0184627134555502,0,0,0,0,0,0.00832311169433481,0,0,0,0.000652518968394655,-0.00139575686869447,0,0,0,0,0,0,0,0,-0.0110546785331136,0,0,0,0.00935210258248058,0,-0.00841330714735108,-0.00790659207510906,-0.0282023442955792,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0118232310498423,0,0,0,0,0,0,0,0,0,0,-0.00871132832964734,0,0,0,0,0,0.000817351450618432,0,0.00829633401137609,0,0,0,0,0,0,0,0,0.018209805327461,0,0,-0.00926518295261781,0,0,0,-0.00671099333915983,0,0,0,-0.0319985422821862,0,0,0,0,0,-0.00181466910059578,0.0607605843522209,0,0,0,0,0,0
