,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600801.SH,X002271.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X002466.SZ,X600111.SH,X600299.SH,X600027.SH,X000723.SZ,X600176.SH,X600489.SH,X000401.SZ,X000553.SZ,X000898.SZ,X600426.SH,X601158.SH,X600516.SH,X000792.SZ,X600219.SH,X000932.SZ,X002075.SZ,X000883.SZ,X000709.SZ,X600583.SH,X002353.SZ,X000027.SZ,X000630.SZ,X600126.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.215118534472034,0,0,0,0,0,0,0,0.103158326473348,0,0,0,0,0,0.129321748473959,0.0989711510751536,0,0,0,0,0,0.0388728162182845,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.174014898554072,0,0,0,0,0,0,0,0,0
X600028.SH,0.33128436528268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0722795094883824,0,0,0,0,0.0084490495615642,0,0,-0.0103174757098832,0,0,0.0232578501004247,0.0577040117375722,0,0,0,0.0709761803623687,0,0.027645065076049,-0.00683658122000169,0,0,0,0.0622118838851111,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.372280380944626,0,0,0,0,0,0,0,0,0.11316293673159,0,0.0241684142284733,0,0,0,0,0,0.0590090941896645,0,0,0,0.0259186135415808,0,0,0,0,0.102089751347039,0,0,0,0,0,0,0,0,0,0,-0.00874633611172478,0,0,0,0,0,-0.0536546709900582,0.0407223458322285,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44746926769858,0,0.137467429961358,0,0,0,0,0,0,0,0.0230882616506923,0,0,0,0,0,0,0.115084506370546,0,0,0,0,0,0.000561450073557587,0,0,-0.00106104469537662,0,0,0,0,0,0,0,0,0,0,0.0115914794339444,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740448891622633,0,0.224301681817549,-0.0221695943382843,0,0,0,0,0,0,0,0,0,0,0,0.315082585781073,0,0,0,0,-1.38777878078145e-17,0,0.0561998543480896,0,0,0,0,0,0,0,0.0903634486608745,0,0,0,0,0,-0.00237645235839013,0.0042703002890364,0,0,0,-0.188135636648769,0,0
X600019.SH,0,0,0,0,0,0,0,0.0351810432980799,0,0,0,0,0,0.0553861543395178,0,0,0,0.247406469723279,0.0577918050023495,0.140117972188729,0,0.0166609275566002,0,0,0,0.0276420884561711,0,0,0,0,0,0,0.0169287401143726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229743417448853,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786634762444595,0,0,0,0,0,0,0,0,0,0,0,0,0.707582064432392,-0.0140291691669092,0,0,0,0,0,0,-0.20324978320509,0,0.00283136924429477,0,0,0,0,0,0,0,0.399603391638216,0,0.0239098407725733,0.0146715976288997,0,4.33680868994202e-19,0,0.0526623947220194,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284331812994481,0,0,0.130489325645017,0,0,0,-0.087915098635345,0,0.2774472102476,0,0,0.00348943723391208,0,0.355552616893113,0,0,0,0,0,0,0,0,-0.0536747215385983,0,0,0.270124415826972,0,0,0,0.108287106284106,0,0,0.0195805747139908,-0.0116476652645644,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0360836229642315,0,0,0,0.0475061502855608,0,0,0,-3.46944695195361e-18,0.0433504046211851,0,0,0.0636149483732826,0,0,0,3.46944695195361e-18,0,0.0475314904470294,0.533359035426977,0.0113999157434521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109325158176132,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.324375259252024,0,0,0,0,0,0,0,0,0,0.174513178039475,0,0,0,0,-0.136388280899378,0,0,0,0,0,0,0.19617189505244,0,0,0,0.0165197506447295,0,0,0,0,0,0,0,0,0,0,0,0.1456707072226,0.00616659182406791,0,0.398497753982531,0.200094841786338,0,-0.0796847190200405,0,0,0,0,0.00210256334266844,-0.67689814034097,0,0,-0.0222209692392214,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380900500438669,0.370646086750808,0,0,0,0.0932081744590865,0,0.0377275845118515,0.0298857293954747,0,0,0,0,0,0,0,0,0,0,0,0.102108287161449,0.0259193280989368,0,0,0,0,0,0,0,0,0.0222499155025836,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.109919391346705,0.255622974732392,0,-0.0613492939460272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209082500040171,0,0,0.0924954342605242,0,0.093914263887349,0,0,0,0,0,0,0,0.0472713514396626,0,0.043888443722966,0.00722453299502079,0,0,0,0,0,0,-0.0317131325881558,0,0,-0.00372389034032326,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0129872343168336,0,0,0,0,0,0,0,0,0,0,0,0,0.211772594149537,0.098034297342212,0,0,0,0,0,0,0,0,0,0,0,0.00737606034551336,0,0,0,0,0,0,0.0824938876129191,0.0686830355477587,0,0,0,0,0,0,0,0,0,0,-0.00261057934267075,0,0,0,0,0,0
