,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X300072.SZ,X601992.SH,X002460.SZ,X600111.SH,X600516.SH,X000898.SZ,X600886.SH,X000786.SZ,X600176.SH,X000792.SZ,X000553.SZ,X000709.SZ,X600352.SH,X000825.SZ,X600027.SH,X600299.SH,X002271.SZ,X000408.SZ,X601699.SH,X601158.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X000630.SZ,X600583.SH,X600426.SH,X600157.SH,X002470.SZ,X600315.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.135800586760589,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-1.73472347597681e-18,0,0,0,0.187194139911576,0,0,0,0,0,0,0,0,0,0,0,0,0.0581330281354437,0,0,0,0,0,0,0,0,0.124779607831986,0,0,0.0615137488748446,0.0276594669522621,0,0,0,0,0,0.0054344512626618,0.0154268044837228,0,0,0,0,0,0
X600028.SH,0,0,0.308210719278416,0.0405489177040379,0,0,0,0,0,0,0,0,0,0,-0.00899514785044736,0,0.163847726724313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878640244700928,0,0,0,0,0,0,0.0321531251921838,0,0,0,0,0,0,0
X601088.SH,0,0.118781118329484,0,0.222156737477544,0,0,0,0.0229554438109558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172050538013272,0,0,0.391346638156722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000615431299863464,-0.0067551561685894,0,0.00180623487488634,0,0,0,0
X600019.SH,0,0,0.365383474311963,0,0.105643711831936,0,0,0,0.0641282703042,0,0,0,0,0,0,0,0,0.000103724280608384,0,0,-0.144063620534731,0,0,0,0,0,-0.0263726035090754,0,0,0,0.0909731658459616,0,0,0,0,0.0322470682200614,0,0,0,0.151185543199335,0,0,0,0,0,0,0,0.0966960907486703,0,0.0197658322557352,0.0020970760061216,0,0,0,0,0,0
X600585.SH,0,0,0.151705787795861,0.293053390565927,0,0,0,0,0.202677972419593,0,0,0,0,0.0706273371948637,0,0,0,0,0,0.0697622081409042,0,0,0,0,0.0907403425140572,0,0.0487026890631575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00688419483655013,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369656118881561,0,0.175165570912426,0,0.00858633635344868,0,0,0,0.0200974138106439,0,0,0.0713122511708158,0.0328442776710389,0,0.0098669612893324,0,0,0,0,0,0,0.105705683763877,0,0,0.0878466274737093,0,0,0.123442114072965,0.0113207436040196,0.000706587354708843,0,-0.0163298634936809,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.10317853287529,0,0,0,0,0,0,0,0.000183639015114253,0,0,0,0,0,0,0.0603305382111225,0.0765258305288897,0.187597427386785,0,0,0,0,-0.0149685565126098,0.033355757512154,0,0,0,0,0,0,0,0.220664835017976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213394435760776,-0.0122975208961463,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.728345391978824,0,0,0,0,-0.233017734572923,0,0,0.0477531270286181,-0.195218171853377,0,0,0,0,0,0,0,-0.111205832488177,0,0,0,-0.124327422766663,0,0,0,0.450376471559785,0,0,0,0,0,0,0,0,0,0,0,-0.216466758554383,0,-0.711043277018385,0,0.00209104710431254,-0.227569365107268,0,0,0,0,0,0
X600188.SH,0,0,0,0.149466020334293,0.0231298187965861,0,0,0,0,0,0,0,0,0,0,0,0.1799570466832,0,0,0.0931127125327106,0,0,0.373701070623964,0,0,0.272199427668588,0,0,0,0.0430695464692214,0,0,0,0,0,0.19535750446295,0,0,0,0,0,0,0,0.0659944119543731,0,0,0,0.0695777450857866,0,-0.010504482666863,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0746946530905608,0,0.0723078115801207,0,0,0,0,0.310338032141049,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0900880343726333,0,0,0.0699437382758986,0,0,0,0,0,0.0761194306952585,0,0,0,0.111082562554327,0,0,0.0257547171322137,0,0,0.114649973572135,0,0,0,0.00229036657598006,0.00397676345123516,0,0,0,0,0,0
