,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600362.SH,X600011.SH,X601600.SH,X000786.SZ,X600886.SH,X600426.SH,X600176.SH,X601898.SH,X600010.SH,X002466.SZ,X000301.SZ,X600188.SH,X600801.SH,X600352.SH,X600111.SH,X600489.SH,X300037.SZ,X600795.SH,X601991.SH,X600486.SH,X600688.SH,X600803.SH,X002353.SZ,X002080.SZ,X600027.SH,X600299.SH,X600219.SH,X601992.SH,X601168.SH,X000932.SZ,X000898.SZ,X600529.SH,X002409.SZ,X600399.SH,X000630.SZ,X600315.SH,X000807.SZ,X000878.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0241171612667025,0.0700725134096018,0.0410598765125808,0,0,0,0,0,0,0,0.0153915703363129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655059962047798,0,0,0,0,0.00715138044386892,0,0,-0.0245876095876252,0,-0.00259076144662186,0,-0.00506482693889956,0,0,0,0,0,0,0,0,0,-0.00419622629699889,0,0
X600028.SH,0,0,0,0,0.0157201866931756,0,0,0,0,0,-0.027451667299082,0,0.052641576890609,0,0,0,0.0300912301503929,0,0,0,-0.0206485127410834,0.000229804365841539,0,0,0,0.0296069277496007,0,0,0,0,0,0,0,0,0.0496840466011394,0,0,0,0,0,0,0.177064609569202,-0.0284271489428275,0,0,0,-0.0312543737403802,0,0.0399590823915653,0,0,0,0.00760548280078427,0,0,0,-0.00935486287523682,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.66142463122191,0,-0.0132720508062231,0,0.136816163996844,0,0,-0.00518911637218533,0,0,0,0,0.0281232388735804,0,0,0,-0.0369323356539153,0,-0.0173020449294307,0,0,0,0,0,0,0,-0.0929127787533299,0,0,0,0,0,0,0.010284387598588,0,0,0,0,-0.00814133675286699,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0115337351728491,0,-0.0573963565241384,0.0574916178775346,0,0,0,0,0.0548337749783925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880780539028342,-0.0166373640482489,0,0,0,0,0.0485827323100451,0,0.0762670743352559,0,0,0,0,0,0,0.0711418490150583,0,0,0.0384709850431919,0,0,0,0,0.00708270781270584,0,0
X600309.SH,0,0,0,0,0,0,0,0.117443414111576,0,0,0,0,0,0,0,0,0.0436382514492345,0,0,0,0.0544356347346652,0,0,0,0,0,0.41944902772738,0.0870009791011313,0,0,0,0,-0.0855363419717552,0,0.0526374041242669,0,0,0,0,0,0,0,-0.103073126608879,0,0,0,0,0,0,0,0,0.0035543753394231,0.0195973380728975,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0345794067469692,0,0.0602291457790739,0,0,0,0,-0.0776003974770544,0,0.0683304524867657,0,0,0,1.73472347597681e-18,0,0,0.0267787314788348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283196984871555,0,0,0,0.163376304110391,0,0,0.0397413826181821,0.0341126770383439,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.104650212301085,0,0,0,0.0845674114939438,0.252683043660838,0.027475468723315,0,0,-0.00279666850594814,0,0,0,0,0,0.381933176707747,0,0,0,0,0,0,0.32461190958858,0,0,0,0,0,0,0,0,0,0,0,0.16233612616818,0,0,0,-0.144046912435258,0,0,0,-0.105693190003244,0,0,0,-0.00478426233602164,0,0,0,0,-0.0248327470121872,0,0
X000708.SZ,0,0,0,0,0.0566749879834943,0,0,0,0,0,0,0,0,0,0,0,0,0.00555687566567097,0,0,0.00288847512038814,0,0,0,0,0,0,-0.0321345466529467,0,0,0,0,0.13972909846767,0,0,0,0,0.365895925032277,0,0,0.116176582423078,0,0,0,0,0,0,0,0,0,0,-0.0136158505057097,0,0,0,0,0.00510555971006526,0,0
X600547.SH,0,0,0,0,0,0,0.0361752903841902,0,0,-0.046446941371139,0,0,0.0239342093771374,0,0,0,0,-0.0898453612896266,0,0,-0.0252825799009677,0,0,0,0,0,0.634578735494081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00078744314125761,0,0,0.0467396425028554,0,0,0,0,0.0135788888096886,0,0,0,0,0.0080830891449047,0,0
X600660.SH,0,0,0,0,0,-0.141670690329173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900987425780588,0,0.115216669529401,0.0640643037886056,0,0,0.215760157546595,0,0,0,0,0,0.0451758664319793,0,0,0,0,0,0,0,0,-0.0331160938891597,-0.09080207640129,0.0723659128754657,0,0,0,0,0,0,0,0.0276939316265063,0,0,0,0.00840274249611489,0,0
X002271.SZ,0,0,0,0,0.109866588071847,0,0,0,0,0.00746962535901569,0,0,0,0,0,0,0,0.137062053942609,0,0,0,0,0.103122874358665,0,0,0,0,0.151301294511602,0,0,0.0691282371048871,0,0,0,0,0,0,0,0,0,0,0,0,0.0834426731755726,-0.035839207744788,0,0,0,0,0,0,-0.0874557948328497,0.206002829018248,0,0,0,0.0175721982193081,0,0
X600362.SH,0,0,0,0,0,0,0.0418182407715952,0,0,0,0,0,0,0,0,0,0.036796097142073,0,0,0,0,0,0,0,0,0.172023244474812,0.108990442412101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240604075263399,0.109075525797364,0,0,0.0580592466879693,-0.113298699165417,0,0,0,-0.00878484502572998,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.191332094881726,0,0,0,0.0977768957830403,0,0,0,0,0,0,0,0,0.00762353249982207,0,0,0,0.0855245321219041,0,0,0,0,0.0516678596816112,0,0,0,0,0,-0.0795178354833359,0,0,0.110796845953018,0,0,0,0,0,0,0,0,-0.0221213026959948,0,0,0,0,0.000616298742398994,0,0
X601600.SH,0,0,0,0,0,0.0937157629609911,0,0,0,0,0,0.100897435407878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387905279064168,0,0.0280076784834283,0,0,0,0,0,-0.0114235374494263,0,0,0,0.205407161130688,0,0,0,0,0,0.0170232351059244,0,0,0,0.112992936445389,0.154412853291512,0,0,0,0,0,0,0,-0.00897265281047218,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.143878194203924,0,-0.00480828336430093,0,0,0,0.143212149775617,0,0,0,-0.113514803284217,0,0,0,0,0,0,-0.0290126080159006,0,0,0,0,0.0871754312430875,0,0,0,0,0,0,0,0.276635942680962,0,0.159550541708557,-0.0190747129417629,0,0,0,0,0,0,0,0,-0.000295008556422798,0,0,0,0.00296082997703377,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180419645024576,0,0.158785870990567,0,0,0,0,0,-0.00420570328950779,0.0075398565352047,0,0,0,0,0.028638027942891,0,0,0,0,0,0,0.0750605786673336,0,0,0,0,0,0,-0.0898532018175357,0,0,0,0,0,0,0,0,0,0,0.0168063578190627,0,0,0,0,-0.0119596940992916,0,0
X600426.SH,0,0,0,0,0.369182165067478,0,0,0,0,0,0,0,0,0,0.206553513738378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399941023029787,0,0,0,0,0.00431875756598032,0.0806776990276002,0,-0.0394843768656488,0,0,0,0,0,0,0,0,0.0167332112220846,0.00629525934045815,0,0,0,0.00400475017470452,0,0
X600176.SH,0,0,0,0.554344392734018,0,0,0,0,0,0,0.0468645949485999,0,-0.0632108003530402,0,0,0,0,0,0,0,-0.156845045408306,0,0,0,0,0,0,0.0365800461814826,0,0,0.046768536531265,0,0,0.0949840748768729,0.25438770995052,0,0,0,0,0,0,0,0.0709777479714409,0,0,0,0,0,0.270864106393939,0,0,-0.012499159325645,0.0391701464729953,0,0,0,-0.0140524558250201,0,0
