,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600362.SH,X600010.SH,X600886.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X601992.SH,X000883.SZ,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X600315.SH,X000539.SZ,X000831.SZ,X000825.SZ,X600660.SH,X600352.SH,X601699.SH,X600808.SH,X600549.SH,X000027.SZ,X000983.SZ,X000630.SZ,X600307.SH,X600490.SH,X600578.SH,X000937.SZ,X000959.SZ,X600863.SH,X002470.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0498665176376158,0,0,0,0,0,0,0,-0.0478279615533843,0.015787507601061,0.0443054638889467,0,0,0.0552970310186097,0,0,0,0,0,0,0,0,-0.0401377661171705,0,0,0,0,0,0,0,0,0,0.0249701845643642,0,0.104756785620807,0,0.113365338151283,0,0.00919496260689586,0.000367717983026633,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.216055136491877,0,0,0,0,0,0,0,0,0,0.0122250515677808,0,0,0,0.12702685311975,0,0,0,0,0,0,0,0.248256792092223,0,0,0,0.00943427420545886,0,0,0,0,0.17721525885461,0,0.00649067172988313,0.00476661316919837,0,0,0,0,0.0363690983087472,0,0,0,-0.00768742151456194,0,0,0,-0.0288643372459574,0,0
X600010.SH,0,0,0,0,0,0,0.138268775208713,0,0,0,0,0,0,0,0,0,0,0,0,0.347814405446651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535294449260673,0,0,0,0,0,-0.0469333965226139,0,0,0,0.0360456059268702,0,0,0,0,-0.0249417733017178,0.0349090673831632,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.145362091711402,0,0,0,0,0,0,0,0,0,0.0668633665772067,0,0.0899429870330234,0,0,-0.0800657138094006,-0.048279630379712,0,0,0.0474301107795713,0,0,0,0,0,0,0.281849846110335,0,0.123411574824227,0.138800011588792,0,0,0,0.0691732856405298,0,0,0,0,0,0,0,0.0389627177692392,0,0,0,0,0.00159723866235868,0.0232874779723848,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13717252332252,0,0,0.166449839385676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033623076289202,0,0,0,0.099892172351237,0,0,0,0,0,0,0,0,0.32936027419879,0.00553471474243146,0.0887671742267993,0,0,0.0705309114822077,0,-0.00462049820747997,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.11349712766644,0,0,0,0.116929394109636,0,0.109220733413293,0,0.00174735788875759,0,0,0,0,0,0,0,0,0.0681981485644229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687182394176311,0.120126646214542,0,0,0,0.018565205919081,0,0,0.00423860134022942,0,0,0,0,0,0,-0.00799330418384037
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230739114386868,0,0,0,0,0,0,0.0665741301051376,0.14590242263593,0,0,0,0,0.00886072136708521,0.0735481861906121,0,0,0,0.093572873783995,0,0,0,0,0,0.151814007726597,0,0,0,0,0,0,0,-0.101505014474568,0,0.0684829358658333,0.0746455104567519,0,-0.00447663330333103,-0.0128766535968617,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0531210673250291,0,0,0,-0.112740100050035,0,0,0,0,0,0,0.132635494293506,0.0118440238771882,0.093920174149476,0.0940790472465642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110140788968296,0,0,0.0537758442613122,0,0,0,0,-0.0573590859193739,0,0,0,0,0.00505571468525304,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0758521422833758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153668654516802,0,0,0,0,0,-0.0493801061132525,0,0.00631354008918482,0,0,0,0.0440136745711837,0,0,4.33680868994202e-19,0,0,0,0.0140926410730657,0,0.107928457055726,0,0,0,-8.67361737988404e-19,0,0,0.00858262884963061,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.0783216726613234,0,0,0,0,0,0,0.11538650530488,0,0.0602214068946308,0.130584713365246,0.0182953586743145,0,0,0,0,0,0,0,0.0998858305594752,0,0,0,0,0,0,0,0,-0.0450177631151409,0.0233592716179917,0,0,0,0,0,0,0,0.000513841379867454,0,0,0.0623279760218498,0,0,0.0196192447154559,0,0,0,0,-0.0401732583247654,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288487291015662,0,0.125140860004591,0,0,0,0,0,0,0.263240671738227,0,0,0,0,0,0,0.18328281755336,0,0,0.202311858934148,0,0.641143753247787,0,-0.172616579252215,0,0.161456483827514,0,0,0,-0.000938395963614461,0.101255338024908,0,-0.382405860401287,0,0.117528692925577,0,0,0,0.0256998946484817,-0.0337191731462816,0,0,0,0,0,0
X002353.SZ,0,0.10016479696224,0,0,0,0,0,0,0,0,-0.0965372552961468,0,0,0.17518658010555,0,0,0,0.00232373689085248,0,0,0,0,0,0.055911837451106,0.0925443926600862,0,0,0,0.161235153508365,0,0,0,0.0815399748554055,0,-0.157574713330569,-0.0579257816566006,0,0.127277466880722,0,0,0.0190007830520824,-0.0165775576844069,0.0730850832666817,0,0,0,0,0,0.251565215603737,0,0,0.0278890166323431,0,0,0,-0.131245008075409,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.000518946246315932,0,0,0,0.0407706552739591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892895053312672,0,0,0.169853987785164,0,0.0679921411465429,0,0.0995124992572381,0,0,0,0,0.0192126014822261,0,0,0,0.070512697190028,0,0,0.0263412736977513,0.0461653748700582,0,0.0200082424336587,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539997175980685,0,0.238708280477455,0,0.00397389292253405,0,0.142307136397684,0.0126009502772314,0,0,0.288257291960229,0,0.0668329439505673,0,0,0,-0.0527335541219413,0,-0.0304623559593598,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520377011068899,0,0,0,0,0,0,0.125692695810578,0,0,0,0,0,0,0,0,0,0.0439666083723122,0,0,0,0.0419982960289856,0.0871861879290988,0,0,0,0.0759525078750468,0,0,0,0.0246229429180873,0,0,0.0265310230938548,-1.73472347597681e-18,0,0.00863243279124135,0.0107302681724674,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,-0.0597320618551861,0,0,0.352653720768244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533832660652055,0,0,0,0,0.118592303735656,0,0.0865566366068843,0,0.0489168697608554,0.240210324491431,0,0,0,0.226309624992416,0.140847992690602,0,0,0.135967785265663,0,0,0.0821669990140622,0,0,-0.0171306389604721,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0436875984374099,0,0,0.171917632260441,0,0,0,0.096858861447037,0,0.0908554671660589,0,0,0,0.161482154458598,0,0,0,0,0.239436442290055,0,0.398209381625475,0.0989709848076845,0,-0.006825277688518,0.279822016470314,0,0,0.214984000082642,0,0,0,0,0,0,0,0,0,0,0.172944677195327,0.156380567033529,0,0,0,0.0178335833450756,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.114056530868042,0.132828874621521,0.00552267842178722,0,0,0.0373042365734713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398704719645542,0,0.0378999498015685,0,0,0.0354387934951193,0,0,0,0.0249322415612874,0,0,0,0.0511953266440544,0.00972244769309594,0,0.0593396459310307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128141721987017,0,0,0,0,-0.0973930479984165,0.221728497942024,0.00111301002090789,0,0,0,0.0345466965770056,0.0516509699849886,0,0,0,0,-0.224463451384343,0,0,0,-0.0670290530434884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108979898724098,0.0125937380177866,0.0274800882682372,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.165459149837097,0,0,0,-0.0105100098525551,0.0329462140161237,0,0,0,0,0,0,0,0,0,0,0.0471806591511848,0,0.0214071672375398,0,0,0,0,0,0.125328544184782,0,0,0,0,0.0267461992398658,0,0,0.0390767102428393,0,0.156879260471363,0,0,0,0,0,0,0,0.0132264667991261,-0.0328063339524166,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.134846602341739,0.0634716345545722,0,0,0,0,0,0,0.00716517273909585,0.0744552711587135,0,0,0,0,0.0671540267486207,0.0120131123342271,0,0,0,0,0.135936786934138,0,0,0,0,0,0,0,0.136171535777101,0,0.0786134976856108,0,0,0,0,0,0,0,0,0,0.164638402240224,0,0,0,0,0.0120779554285238,-0.018179313476758,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219290240138763,0,0,0,0,0,0.0082006703710464,0,0,0,0.0263785692670739,0.225493624548015,0,0,0,0,0,0,0,0,0.016136044633942,0,0.0751225589610083,0,0,0,0,0,0,0.0199018027482859,0,0.227591341940959,0,0,0,0.0861584368170028,-0.0829499189655056,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177269017665387,0,0,0,0,0,0.246841138234388,0,0.0132971814576452,0,0,0.0573054405606517,0,0,0,0,0,0,0,0,0,0.0304403405645762,-0.083492500123181,0,0,0,0,0,0.0526964010049859,0,0,0,0,0.0780957287112861,-0.0103779215390003,0,0,-0.00383796557195234,4.33680868994202e-19,0,0,0,0,0,0
X600352.SH,0,-0.83968815060928,0,0,0,0,0,0,0,0,0,0,0,0.208496255319564,0,0,0,0,0,0,0.264036454641325,0,0.445981685735106,0,0,0,0,0,0.212240846506982,0,0,0,0,0,0,0,0,0,0,0,0,0.0489681531756656,0,0,0,0,0,0,0,0.367790369702978,0.0469866724527122,-0.00699943523070558,-0.0158263772015776,0,0,0.288635817263307,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039803159353962,0,0.111162277702473,0,0,0.183515047791878,0,0,0,0,0,0,0,0,0,0,0,0.0967443043764553,0,0,0,0,0,0.0231888619714922,0,0,0,0,0,0.45278613259451,0,0.0734910198960903,0,0.0241761306872346,0,0,0,-0.00800865480270283,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232844608494886,0,0.039884897490297,0,0,0,0,0,0,0,0.220932804946048,0,0,0,0,0,0.0786010509509218,0,0,0.142890269614599,0,0.300493313863962,0,0.163109746001289,0.276810387950738,0,0,0,0,0.0227809829464741,-0.0312492666262334,0,0,0,-0.133630596946332,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0947195854255392,0,0,0,0,0,0,-0.0264525363091016,0,0,0.11520585428439,0.104817522079386,0,0,0,0,0,0,0,0,0,0.221435796325455,0.0455882471968721,0,0,0,0.0215219256311998,0,0,0,0.14304403559748,0,0.11538487858885,0,0,6.93889390390723e-18,0,0,0,0.0290269162113352,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103487277602702,0.0663881073398999,0,0.0697728652032742,0.0146708053932191,0,0,0.159458979141127,0,0,0,0,0,0,0,0,0.25658792674498,0,0.0178038065102386,0,0,0,0.0554804105765621,0,0,0,0,0.059548247448446,0,0.0820455853321176,0,0,0.027794664277335,0.0587540465354178,0.0559698354213665,0,0,0.030177389270132,-0.0436513948231217,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0722752802562009,0,0,0,0,0,0,0,0,0,0,0,0.00497531077850918,0,0,0,0.140094181155789,0,0,0,0,0,0,0,0,0,0.348899841836143,0.0310574971575906,0.0101004248134548,0,0,0.0447469829964062,0,0,0,0,0,0,0,0.107470984673262,0,0,0,0.0112433360972315,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266440867517102,0,0,0,-0.060354917370033,0,0,0,0,0,0,0,0.227768049170684,0,0.16410716083845,0,0,0,-0.0951740373288562,0,0,0,0.168917486227744,0,0,0.123798885764314,0,0,-0.0144884182841713,0.0265913934150554,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118433992561805,0,0,0,0,0,0,0,0.246969841091664,0,0,0.474860813151365,0,0,0,0,0,0,-0.150793118915473,0,0,0.0468432435140786,0,0.157149046980161,0,0,0,0,0.00347235364284495,0,0,0.00888653791572577,0.0350160122896448,0,0.0307561561738299,0,0.0259506648007446,-0.0329560653939654,0,0,0,0,0,0
X600490.SH,0,0,0,0,0.0624262952103747,0,0,0,0,0,0.35002877198721,0,0,0,0,0.109121771497157,0,0,0,0,-0.118101958362176,0,0,0.328161593090612,0,0,0,0,0.160629405279841,0,0,0,0,0,0,0,0.00776559153875886,0,0,0,-0.246198333724851,0,-0.0951452590766567,0,0,0,0.0767620138106553,0,0,0,0.128460614542769,-0.290354183365609,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611136334388356,0,0,0,0,0,0.0315330817507303,0.0835261451923928,0.0171412367603113,0.113429787672547,0,0,0.0396932450622651,0,0,0,0.201269931416351,0,0,0,0,0,0.0233706618203747,0,0.0643512893621205,0,0,0.0336453347825297,0.0786556431604622,0,0,0.00404803864943935,0,0,0,0.135041465307026,0,0.00649447803455495,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.056938927040642,0,0.071083634512675,0,0,0,0,0.0547240702577856,0,0,0,0,0,0,0,0,-0.0536026883994559,0,0,0,0,0,0.461580843629107,0,0,0,0.12114167470679,0.0994488770140616,0,0,0,0,0.0688369797218049,0.0318130797727842,0,0,0,0,-0.0111120821466938,0.011272903102926,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.180467012702161,0,0,0,-0.145547413552139,0,0,0,0.0721292868246106,0,0,0.0475535677860799,0,0,0,0,0,0.476920531375232,0,0,-0.0556909810095712,0,0,0,-0.0381122825424931,0,0,0,0,0,0,0,0.0364460599175679,0,0,0,0,0,0,0,0.186267585312095,0,0,0,0,0,0,0,0,-0.038950540716346
X600863.SH,0,0,0,0,0,0,0,0,0.15194265427076,0,0,0,0,0,0,0,0.0126684065003739,0,0,0,-0.0324316704431905,0,0,0.298857373857653,0,0,0.0313361998089252,0,0,0,0,0.0658309456846806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11321593329089,0,0.173090281636955,0,0.00715683662494132,-0.00323713644275555,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.149963423021829,0,0,0,0,0,0.147731861174968,0,0,0,0,0.0411155941084734,-0.0379774523662145,0,0,0,0,0,0,0,0,0,0.0554967672286231,0,0,0,0.0456925146877734,0,0,0,0,0.0961756210199573,0,0,0,0,0,0,0,0,0,0,0.0512072445087534,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.286400141668544,0,0,0,0.106707273223466,0,0.286820571833897,0,0.0526815614011994,0,0,0,0,0.162841479485631,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.173710671745268,0,-0.151031868309756,0,0,0,0,0,0,0,0,-0.0217966848183447,-0.00192047857137575,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14334496434734,0,0,0,0,0.107683437652796,0,0,0.0244955368884385,0,0,0,0,0,0.105812356221596,0.099082411688772,0,0,0,-0.0572751759382272,0.0754554148669036,0,0,0,0,0.0784591289368897,0,0,0.0522930484293943,0.15586609843653,0,0.254525287554434,0,0,-0.0086992685459273,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0658915387459551,-0.0536179066555079,0,0,0.0249838758582614,0,0,0,0.0636267094899349,0.0483949418083441,-0.192259389867534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228879754829954,-0.000786371021465919,0,0,0.0599990625990891,0,0,0,0.0450023450666253,0,0.00102285052985828,-0.0536350286949411,0,0,0,-0.0874335362768237,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.397070797579167,0,0,0,0,0.679923638316746,0,0,0.0146282067362132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590772830113831,0,0,0,0.455675827042,0,0,0,0,0,-0.314945369136546,0,0,0,0,1.09397561372149,0,0,0,-3.90303709529995,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111522198846583,0,1.13631710331923,0,0,-0.342410940496442,0,0,0.353474779516756,0,0,-0.628894673140281,0,0,0,0,0,0.297141287970936,-0.273718552685004,0.32674864861325,0,0,0,0,0,0,0,0,0,-0.154693087905443,0,0,0,0,0,0,0,0.528360307351639,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105515879230526,0,-0.207955902547858,0,0,0,0,0,-0.154188543788005,0,0,0,0,0,0,0.0247760162218973,-0.210474918297475,0,0,0,0,0,0,0,0.034662206739858,0.0311097156611448,0.0255985218374237,0,0,0,0,0.0225836624694385,0,0,0.0447256475587414,-0.0488609747296758,0,0.209545609289267,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115599286159167,0,0.0342861573803406,0,0,0,-0.0246757808652129,0,0.0507606400777699,-0.179571149972976,0,0,0,0,0,0,0,0.093233498234791,0,0,0,0,0.0124533098743996,0,0,0,0.022975317001605,0,0,0,0,0,0,0.00903476546350883,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000840721328904299,0,0,0,0,0,0,0,0,0,0,0,0.000409839856100346,0,0,0,0,0.000289242115583046,0,0,0,0,0,0,0,-0.00128076080612516,0,0,0.00169826384395158,0,0,0,0.000356709490426878,0.00059684864209557,0,0,0,0,0,0,0,0,-0.00142247933932792,-0.000448224102569864,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758241461941916,0,0,0,0,0,0,0.110252922729772,0,0,0,0,0,0.0250114675959905,0,0,0.030897108746985,0,0,-0.0288028481720802,0,0,-0.0986971072896512,-0.0106232308221178,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706905084642352,0,0,0,0,-0.000533107413045691,0,0,-0.00234771159403377,0,0,0.0159918061184413,0,0,-0.0107238339381282,0,0,0.011803056375374,-0.00658256826547581,0,0,0.00521719662998152,0,0,-0.0122886514859254,-0.0134311242043662,0,0,-0.00252258940896659,0,-0.00552345526657003,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100382498566827,0,0.0209903450482368,0,0,0,0,0,0,0,0,0,0,-0.0113157249186352,0,0.00841591990650076,-0.00322758769535206,0,0,0,-0.069409859797234,0,0
