,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600660.SH,X600801.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600688.SH,X600111.SH,X000723.SZ,X002271.SZ,X601992.SH,X600176.SH,X002353.SZ,X600027.SH,X600516.SH,X600426.SH,X000898.SZ,X600583.SH,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000630.SZ,X000027.SZ,X000553.SZ,X600808.SH,X000825.SZ,X000878.SZ,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0139904615152876,0.14906332265313,0,0,0,0,0,0.00594036581248408,0,0,0.236910805974406,0,-0.025207830146496,0,2.16840434497101e-19,0,0,0.0103730578208628,0,0,0,0,0,0.00388310683772875,0,0,0,0,0.0343417814416278,0,0,0,0,0,0,0,0.00280449200079449,0,0,0,0.042872448156579,0,0,0,0.00409605905689372,0,0,0,-0.0159714215208594,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0388187118295638,0.046261146955902,0,0,0,0,0,0,0.15736163727387,0,0,0,0,0,0,0,0,0.00919252509570647,0.020657305643375,0,0,0.0417948832041916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492506040161808,0,0,-0.0158694357905895,0,-0.0108154999961155,0.0115079235851923,0,0,0,0.0181463653754912,0,0
X601088.SH,0,0,0,0,0,0.513649465745011,-0.0198834518452067,0.0327068095692634,0.0261275377797701,0.166795441405438,0.055463968313277,0,0,0,0,0,0.0308231891573508,0,0,0,0,0,0.0401747951356149,0.103929284719078,-0.0224020375623084,0,0,0,0,-0.114814798568566,0,-0.0474663057871247,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0111233438346594,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0768096267371929,0,-0.00872984306353087,0,0,-0.134445699365436,0.0265088209331825,0,0,0,0,0.378440916236621,0,0,0,0,0,0.0727146134166724,0,0,0,0,0.0625712208719351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116389311889025,-0.0119339648377553,0,0,0,0,0,0
X600309.SH,0,0,0,0.0594362366464106,0,0,0.127072504765926,0,-0.0656905273071661,0,0.225073051763451,0,0,0,0,0.0627885332591408,0,0,0,0,0,0,0,0,0,-0.0675707847239493,0,0,0,0,0,0.165128607504988,0.0601698212390014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052099988003341,0,-0.0229392290533458,-0.0835750458118968,0,0,0,-0.074576178867955,0,0
X600019.SH,0,0,0.140825821140567,0,0,0,0,0,0.0904016302939927,0,0.0856816394050125,0.0877820431888963,0,0.0971158810228039,-0.0140288097876991,0.0447387837591519,0,0,0,0,-0.0207916108535791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132514971895159,0.0362382189157124,0,0,0,0.0500748143744314,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13193389957716,0,0,0,0,0,0,0,0,0,0,0,0,0.22589321654698,0,-0.00380888656612357,0.026160433948715,0,0,0,-0.0282707075800607,0,0
X600011.SH,0,0,0,0,0.0123031630530807,0,0,0,-0.19579048388029,0,0,0,0,0,0,0,0.282556226363261,0.240181006989324,0,0,0,0,0,0,0,0,0,0,0.125690855987493,0,0,0,0,0,0.0962922082045553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287896243779555,-0.107212104424528,-0.0381730285851401,-0.002107779555901,0,0,0,0.0383336121592772,0,0
X000708.SZ,0,0,0,0.531214669901826,0,0,0,0,0,0,0,0.480053559071793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748132149559229,0,0,0,0.278449176490783,0,0,0,0,0,0.175377269492809,0,0,0,0,0,0.00970678661434063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.570478753103951,0,0,0,0,0,0,0,0.0617074251932634,0,0.0198535346424562,0,0,0,0,0,0.457276332731039,0,0,0,0,0,0.00300706096998402,0,0,0,0,-4.33680868994202e-19,0,0,0.0244206174398008,0,-0.0307131178622987,0,0,0,0,0,0,0,0,0,0.0310695880776383,0,0,0.180172903348907,0,0,0,0,0,-0.0415135490316148,0.0452101384089237,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0878707897547931,-0.0960009384241848,0,0.194424992131755,0,0,0,0,0,0,0,0.275485792695179,0,0,0,-0.0540083160179989,0,0.144953487546949,0,-0.16207100490733,-0.018833175945191,0,0,0.157860766215884,0,0,0,0,0,0,-0.0103431930883664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344563546992731,0,0,0,0,0,0,-0.0605537614020748,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.172039205212563,0.0491944739099488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019112408973991,-0.000237462198863003,0,0,0,0,-0.0559376219621458,0,0,0,0,0,0,0,0,0,0,0,0.408335622207153,0,0,0,0,0.0213365505327165,0.0478246728211039,0,0,0,0.0461997480265297,0,0
X601600.SH,0,0,0,0,0.036666557054252,0,0.0543773063448444,0,0,0,0,0,0,0,0,0.0453699375873601,0,0,0,0,0,0,0,0,0,0.106566297325891,0,0.21963099491737,0,0.0148465139401263,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0296557620839969,0,0,0,0,0,0,0,-0.0239560455839088,0,0,0,0.0599731054636886,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0936540738646349,0,0,0.0294112362897155,0.0389382111469954,0,0,0,0.0775070960481407,0,0,0,0,0,0.00799474868639709,0,0,0.014806894567971,0,0,0,0,0,0.087009177680465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26837284038793,0,0,0,-0.0039594610261239,0,0,0,0,0,0
X600660.SH,0,0,0,0.0420248268292876,0,0,0,0,0,0,0,0,0,0,0,0.0461110766095097,0,0,0,0,-0.000767525392076086,0.0468021971842867,-0.00199695994615666,0,0,0,0,0.0582601666431527,0,-0.0237777001560527,0,-0.0303798063630625,0,0,-0.098135542427675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354843164220549,0.0171607402926312,0,0,0,0,0,0
X600801.SH,0,0,0,0.24393099003408,0,0,0,0,0,0,0,-0.0539445759783524,0,0,0,0,0,0,0,0,0,0,0.00298469310392869,0,-0.134985924365004,0.063177990060888,0,0,0,0.0134399733447127,0,0.142285703410627,0,0,0,0.0571077285484461,0,0,0,0,0,0,0,0,0,0,0,0,0.118606894042964,0,0,0.0713629855885773,0.0221846433631182,0,0,0,0,0,0
X600188.SH,0,0,0.0434229416089492,0,0,0,0,0,-0.0719330292404521,0.138438338425322,0,0.119746135855635,0,0,0,0,0,0,0,0,0,-0.0220363908161198,-0.0106912411420853,0,0,0,0.0873682887844317,0.0368635256550249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09762023548693,0,0.218018066351736,0,0,0.0387176092301853,0.204567595874591,0,0,0,0.029339433763705,0.0217829278376012,0,0,0,0,0,0
