,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600027.SH,X600111.SH,X600188.SH,X600157.SH,X600583.SH,X600021.SH,X601992.SH,X000709.SZ,X600309.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X000825.SZ,X600489.SH,X000792.SZ,X000629.SZ,X600547.SH,X000883.SZ,X000060.SZ,X600808.SH,X000027.SZ,X600660.SH,X002353.SZ,X600863.SH,X600578.SH,X002470.SZ,X600008.SH,X000831.SZ,X000012.SZ,X600307.SH,X600549.SH,X000959.SZ,X000630.SZ,X600219.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.474143790195036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499217351653809,0,0,0.0731333500297542,0,0,0.024351855349532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657379346354706,0.00536691724844261,-0.0633587017221576,0,0,0,0,0,0,0,0,0,0.021616659302819,0,0,0,0,0,0
X600028.SH,0.663491701348698,0,0,0,0.0511134089393963,0.0213966883117175,0,0,0.00784195052210201,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00647270059809087,0,0,0,0.0268498066766944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745694021869043,0,0,0,1.01145148920638e-05,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.390353506371184,0,0.198680043973868,0,0,0,0,0,0,0,0.0608957539725606,0,0.00661335921626939,-1.73472347597681e-18,0,0,6.93889390390723e-18,0,0,0.0894459487117124,0,0,0,0.0333775307715172,0,0.0636671296028771,0,0,0,0,0,0.000934716540865594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.24952068105103,0.0759048499293404,0,0,0,0.0894137485515495,0,0,0,0,0,0.0175151550400006,0,0,0,0,0.213717096333462,0,0.0385143995452936,0,0,0,0,0,0,0,0,0,0,0,0.159958979947538,0,0,0,0,0,0,0,0,0,0,0,0.00527109821775036,0.00582088221513066,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.146302038068453,0,0,0,0,0,0,0,0,0,0,0.0720252477504997,0.0158778355506714,0.212480661350768,0,0,0,0.271300312090224,0.0284361979987857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00289111800634925,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.130443860860352,0,0,0,0,0,0.183215958388911,0,0,0,0,0.348364274268958,0,0,0,0,0.0820296536136295,-0.0491928311267331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172667434755155,0,0,0,0,0,0,0,-0.0181353925842588,0,0,0,0,0,0.0211764014397213,0,0,0,0,0,0
X600585.SH,0,0,0.340230967222784,0,0,0,0,0,0,0,0,0,0.133490371886092,0,0,0,0,0,0,-0.0364252984414025,0.117599678877757,0,0.140497387227639,0,0,0,0,0,0,0,-0.0434241620454152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575424167651752,0,0,0,0,0,0,0
X601600.SH,0,0,0.18045177077516,0,0.0122079029192044,0,0,0,0,0.104186561605954,0,0.0685327971865776,0,0,0,0,0,0,0,0.0119423526626717,0,0,0,0,0.00839801515328522,0,0,0.109802516146354,0,0,0,0,0,-3.46944695195361e-18,0.0688158838178994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000670538272477593,0.0487805509793171,0,0,0,0,0,0
X601898.SH,0,0,0.196701635188764,0,0.170276279572953,0,0,0.196989099402558,0,0.0021860901420802,0,0,0.0738598661693168,0,0,0,0,0,0,0.0263290456838063,0.0798933835544508,0,0,0.0292808458327197,0,0,0,0,0,0,0,0,0,0,0.02182934026373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440195702989104,0,0,0,0,0,0
X601991.SH,0,0,0,0.21846288197141,0,0,0,0,0.320623899303355,0,0,0,0.032220960637958,0,0,0,0,0,0.150174369594434,0.195257376711658,0.0184317041973478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021369871971224,0,0,0,0,0,0,0,0,0,0,0,0,0.125552649521632,0,0,-0.00598405102254394,0,0,0,0,0,0,0
