,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X601992.SH,X000723.SZ,X002271.SZ,X600176.SH,X002466.SZ,X002353.SZ,X600516.SH,X600583.SH,X000898.SZ,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0206378022515915,0.15432255194634,0,0,0,0,0,0.0215182633422016,0,0,0,0.177749696664871,0,0,0,0,0,0.00688885524728651,1.73472347597681e-18,0,0,-0.0171261530362426,0.00643992410508137,0.0669342268236913,0,0,0,0,0.0611429545840382,0,0,0,0,0,0,0,0,0,0,-0.0310649704470843,0,0,0,4.33680868994202e-19,0.00507997626100329,0,0,0,-0.0251607979439167,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0385184040339929,0.0404663359595584,-0.00769588635669506,0,0,0,0,0,0,0,0,0,0.00819097821779182,0,0,0,0,0,0.138732586317917,0,0,0,0.0101846726710627,-0.0581989641737375,0,0,0.125848101118712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308905917290228,0,0,0,0.010116127619555,0.00852066726085199,0,0,0,0.0125387114191748,0,0
X601088.SH,0,0,0,0,0,0.509756010219372,-0.00747252214789563,0.0314263206969388,0.00423473184601252,0.0458590620189917,0.0545006733436155,0,0,0,0,0.0807652520082858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031302724762488,-0.0983200957618143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196541644305639,-0.0130125816916429,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.162877159298366,0,-0.014434884594839,0,0,-0.0533059221706935,0.0203433459591721,0,0,0,0,0.384282203206467,0,0,0,0,0,0.0905162380853109,0,0,0,0,-0.0352191715733138,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232906824341212,0,0,0,0,0,0,0,0,0.0182500701622129,-0.0215736246210472,0,0,0,0,0,0
X600309.SH,0,0,0,0.105643475596188,0,0,0,0,-0.105294416866533,0,0,-0.0697870249928785,0,0,0,0.123613723384219,0,0,0,0,0,0,0,0,0,0,0,0.201605016587296,0,0,0,0.101119589288128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855317922122845,0,0,0.0125216158463095,-0.038260384881474,0.0163800369302062,0,0,0,0,0,0
X600019.SH,0,0,0.235772743618146,0,0,0,0,0,0.0426940266598092,0,0,0,0,-0.0427968551748196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862747957284641,0,0.0184071211533352,0,0,0,0,0.0182435272503463,0,0
X600547.SH,0,0,0,0,0,0,0,0.0288088131294204,0,0,0,0,0,0,0,-0.0100379731033782,0,0,0,0,0,0,0,0.0385863673248106,0,0,-0.114521154904372,0,0,-0.0275600516041961,0.0140955157408374,0,0,0,0.0490465670014784,0,1.33106377566646,0,0,0,0,0,0,0,0,0,0,0.18188788695733,0,0,0,-0.0122562117066879,0,0,0,0,-0.0317308640669378,0,0
X600011.SH,0,0,0,0,0,0,-0.0524807899794431,0,-0.157502832944755,0,0,0,0,0,0,0.0957193358703951,0,0,0,0,0,0,-0.0549210617058935,0,0.145815341289161,0,0,0.120708650896195,0.0222346601044589,8.67361737988404e-19,8.67361737988404e-19,0,0.0714898339202424,0,0,0,0,0,0,0,0,0,0,0,0.05699111912905,0,0,0.127483408595831,0,0.0118859574292721,-0.0813787455818795,-0.0247565567865946,8.67361737988404e-19,0,0,0,-1.73472347597681e-18,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.696663689372873,0,0,0.462702171918408,0,0,0,0,0.230619060188465,-0.157594521179061,0,0,0,0,0,0,0,0,0,0.175559993618416,0,-0.016268806278514,0,0.0781946118561991,0,0.361662965476764,0,0,0,0,0,0,0,0,0,0,-0.227078967070954,-0.1038725429771,0,0,-0.106505366911947,-0.0554896524115651,-0.193503875946313,0,0,-0.0158794962165811,0,0
X601898.SH,0.258889200593925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522512667571349,0,0,0,0,0,-0.11286012051634,0,0,0,0,0,0,0.151184137749308,0,0,0,0,-0.19499755212754,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173022952321039,0,0,0,-0.0486575981191126,0.0643175535900567,0,0,0,2.16840434497101e-19,0,0
X600886.SH,0,0,0,0,0,0.0641197510530477,-0.0775603597306772,0,0.141331510398329,0,0,0,0,0,0,0.0314594227254182,0.14222483859818,0,0,0,0,0,-0.193466800304332,0,0,0,0,0,0.0785649081205001,0.124058821417265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443829643938368,0,0,0,0,0,0.142151382153627,0,-0.0283980649400498,-0.0115847504724944,0,0,0,-0.0197374770528251,0,0
X600010.SH,0,0,0,0,0,0.349499178829965,0,0,0.121911998071995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603298070042243,0,0,0.0777312273874475,0,-0.0305637844079749,0,-0.0410074322897062,0,0,-0.00293868016572545,0,0,0,0.0907821376054091,0,0,0,0,0,0,0,0,0.217987345342672,0,0,-0.0297028041197531,0.0697804691150605,0,0,0,0.103050109242354,0,0
X601600.SH,0,0,0,0.16717400723634,0,0,0.0604099129294341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309539549005035,0,0,0,0.0427594104820793,0.135180782971412,0.0300816373666623,0.0334435245514061,0,0.00517378746076639,0,0,0,0,0,0,0,0,0,0,0,0,0.0521308687603348,0,0,0,0,0,0,0,0.0130750939636204,0,0,0,0,0.0297255260532093,0,0
