,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600886.SH,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600426.SH,X000877.SZ,X600795.SH,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X600027.SH,X600176.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600985.SH,X600219.SH,X000408.SZ,X000629.SZ,X600688.SH,X600801.SH,X300037.SZ,X600157.SH,X002128.SZ,X601168.SH,X000723.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0.020572177159543,0,0,0,0,0,0,0,0,0.548916690979324,0.0661452464301751,0,0,0,0.0147976023667379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842062260621967,0,0,0.0550364258222731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14970096865164,0,0,0,0,-0.0208464228837856,0,0,0,0,0,0
X600027.SH,0.0970549636142733,0,0,0,0,0,0,0,0.467750440532691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567469797420451,0,0,0,-0.0186162879595143,0,0.130510967889772,0,0.0490068627236695,0,0.140793585095167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099930975146992,0,0,0,-0.0268199124999351,0,0.0290944047885852,0,0,0,0,0
X600176.SH,0,0,0.0457564406050252,0,0,0.404598665242355,0.222744930394556,0,0,0,0,0,0,0,0,0,0,-0.166598825116565,0,0,0,0,0,0,0,0,0,0,0,0.0732049612247558,0,0.335217917070772,0,0,0,0,0.0785166865959538,0,0,0,-0.0875794527657477,0,0,0,0,0,0,0,0,0,0.236726945750119,0.203072929867873,-0.20732430269851,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,-0.163355415220153,0,0.127316303907195,0,0,0,-0.0114417744069371,0,0,0,0,0,-0.14243384147195,0,0,0,0,0,-0.0270270328053882,0,0,-0.129630957061906,0.201850753597164,0,0,0,0,0.272728491098397,0,0.15897714875024,0,0,0,0,0,0.180770986920577,0,0,0,0,0.173970823626609,0,0,0.0108075146187907,-0.00502911338727342,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.143062135367749,0,0,0,0,0,0.00876523926000279,0,0,0,0,0,0,0,0,0,0,0,0,0.263117010311807,0,0.137566248414518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128448875893519,0,0.00537237086200627,0,0,0,0,0,0.00123362885077552,0.00608886096220494,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.129931457585017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573790869891163,0,0,0,0,-0.00948843244589429,0,0.0174912896525222,0,0,0,0,0,0.0690870928795992,0,0,0.0616944883290776,0,0,0,0.01677347254176,0,0,0.0618136262696626,0.0958990619120501,-0.0625455805713609,0,0.0388696302040259,0,0,0,0,0,0,0
X000932.SZ,0,-0.150080883679097,0,0,0,0.271720457764863,0.205212135258118,0,0,0,0,0.0403301253735583,0,0,0,0,0,-0.124731402725376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133619938664553,0,0.239526419151772,0,0.15263815940258,0,0.0380449042863059,-0.0931372827038346,0,0.00986961202040578,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.355198657062218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15048885669814,0,0.131744775235088,0,0,0,0,0.0154197673539013,0,0,0,0,0.073094538494728,0,0,0,0,0,0.0648516266401335,0,0,0,0,0,0,-0.0164838750474988,-0.0124201046347078,0,0,0,0,0,0,0
X600160.SH,-0.402484345255584,0,0,0,0.0374269762691727,0,0,0,0,0,0,0,0.0706198983532741,0,0,0,0,0,0,0,0.0822418086669505,0,0,0,0,0,0,-0.16561853880685,0.313192713461099,0,0,0,0,0,-0.032500881028339,0,0,0,0.055034339780755,0,0.085430977429053,0,0,0,0,0,0,0,0.242597435219786,-0.037415437852062,0,0.0153007463955538,0.0811088308527268,0,0,0,0,0,0
X000933.SZ,-0.0244932065085474,-0.0825754311587294,0,0,0.28166396260116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432192980277902,0,0,0.162065471345676,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0317064955399136,0,0,-0.0210236553703367,0,0,0.0175453515542227,-0.0295368351799776,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.174255771664263,0,0,0,0,-0.0737771606993079,0,0,0,0,0,0,0,0,0.397767488750428,0,0,0.0451604730866833,0.178534013088913,0.023351271812048,0,-0.00944486677035334,0,0,0,0,0,0,0,-0.0226465340961186,0,0,0,0,0,0,0,0,0,0,0,0.223853157400051,0,-0.0254753703808024,0.00574117609954993,0.000377565452950857,-0.238039396358128,0,0,0,0,0
X600219.SH,0,0,0,0,0.0573420953576267,0.0617616381760219,0,0,0,0,0.108696271252661,0,0,0,0,0,0,0,0,0,0.228819444738172,0,0,0,0,0,0,0.0740382668090061,0,0,0,0,0,0,0,0,-0.000446264370659787,0,0,0,0.118963641949795,0,0,0.0733499954542238,-0.0139780317670646,0,0,0,0,0,0,0,0.00332194551004465,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.286973409748821,0.266778903712093,0,0,0.25942801199273,0,0,0,0,0,0,0,0.0984982055348376,0.0839927263313772,0.103059317194299,0,0.0105141086690013,0,0,-0.0675203511280528,0,0,0,0,0,-0.00180227163572503,0,0,0,0,0,0,-0.0850546726763742,0,0,0,0,0.214479198945976,0,0.00276871495019352,0,0,0,0,0,0,0
X000629.SZ,0.0336149266888348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149219375613618,0,0,0,0,0,0.197615461735223,0,0,0,0,0,0,0,0,0.0467466188124019,0,0.116362349165102,0,0,0,0,0,0,0,0,0,0,0.0740766707084468,0,0,0,0,0,0.000182840654943042,0,0.0404665948639864,0.0276111838565513,-0.0228731724715757,0,0,0,0,0,0
X600688.SH,0.0180142782478554,0,0,0,0.0736938753742181,0.0516599335905287,0,0,0,0,0,0,0.0689658577816153,0,0,0,0,0,0,0,0,0,0.0539051968107862,0,0,0,0,0,0,0.0888967536061387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165174998792362,0,0.031257142323867,0,0,0.0448039446254913,-0.0372841316092119,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.388129572113719,0,0,0,0,0,-3.46944695195361e-18,0,0.00205346814688172,0,0,0,0,0,0.00412153699450484,0,0,0,0.07506163252045,0,0,0,0,0,0,0,0.044375257449152,0,0.191601109440704,0,0.0416863924808031,0.0283746759563291,0.0553295134677307,0,0,0,0,0,0.00424498063740462,0,0,0,0,0.0168658224146855,0,0,0.0545493137275256,-0.0425936599443919,0,0,0,0,0
X300037.SZ,0,0,-0.0113031507622929,0,0,0,0,0,0.120891975912472,0,0,0,0.0459693734287867,0,0,0,0,0,0,0,0,0,0,0,0.297074493788536,0,-0.0997843014371926,0,-0.0893939963904173,0,0,0,0,0,0,0,0.0903671982043864,0,0,-0.188424487604051,0,0,0,0,0,0,0,0,0,-0.0194089608028472,0,-0.10001389300104,0.139788911465774,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137506684976197,0,-0.00664541248176501,0,0,0,0,0,0,0,0.0717344149862924,0,0,0.0743365329725513,0,0.0336254889694144,0,0,0,0,0,0,0,0,0.0443593649231974,0,0.00209188242302078,0,0,0,0,0,0,0.0918840715251567,0,0.00157665694135254,0,0,-0.0337494389626006,-0.0222990506735856,0,0,0,0,0
X002128.SZ,0.105129373552425,0,0,0,0,0,0,0.157244934458971,0,0.0566105058356312,0,0,-0.0245583084829969,0,0,0.0400053066232135,0,0,0,0,0,0,0,0,0,0,0.311010041618886,0.0468472582860005,0,0,0,0,0,-0.0112570819423986,0,0,0,0,0,0,-0.024896286543467,0,0.205341211371424,0,0,0,0,0,0,0,0,0.0152179308590588,0.00778564259653704,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0364590546803976,0,0,0.135675869195857,0,0.148000335283508,0,0,0,0,0,0.150276757393311,0,0,0,0,0,0,0,0,0,0,0,0,0.228891442309308,0,0,0,0,1.73472347597681e-18,0.0805615809079804,0.0529166770885023,0.0293247356195589,0.155430641537796,0,0,0,0,0,0,0,0,0,0,0.220431303032779,0,0,0.0199930932302466,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.105430981480387,0,0,0.0496305436759893,0,0,0,0,0.0279497662343305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275407076491499,0,0.0464272105189937,0,0,0.344934954084044,0,0.145817411442568,0,0.0201646204740427,0,-0.107797217760504,0,0,0,-0.0304089239735263,0,0,0,0,0,0,0
X002353.SZ,0.209756653031948,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.175288139267826,0,0,0,0,0,0,0,0.0725149451811579,0,0,0,0,0.0395625032673908,0.0843634243884639,0,0.491359830166963,0,0,0,0,0,0,0,0,-0.329334840677102,0,0,0,0,0,0,0.125095988522608,0,0.149621085756166,0,0,0,0,0,0.0175991351112679,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0226308422301344,0,0,0,0,0,0,-1.19285222176982,0,-3.46944695195361e-18,0.045033755653362,0,0,0,0,0,0.0625385721678914,0,0,0,0,0,0,0.0318853766740447,0,0,0,0,0,0,0,0,-0.0319787885640322,0,0,0,0,0,0,0,0.00974180388000964,0,0,0,0,-3.46944695195361e-18,0,-0.0346412643769926,0,0,0,0,0,0,0
Slope,0,0.370888396548119,0,0,0,-0.449789659386554,0,0,0.485149876504338,0,0,0,0,0,0,0,-0.965024615092222,0,0,0,0,0,0,0,0.374800964921841,0,0.678435165847994,0,0,0,0,1.22934837648332,0,0,0,0,0.287775145989634,0,0,0,0.163992728342981,0,0,0,0,0,0,0,0,0.290600817601689,-0.0595576639465328,0,1.13864939137847,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.286966425835284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356339248115779,-0.0450518008498062,0,0,0,0,0,0,0,0,-0.0115623820797624,0,0.188227327063485,0,0,0,0,0.0156628792889507,0,0,0,0,0,0,-0.247562008033013,0.560941754627545,0,-0.184095343505443,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.00923276547679686,0,0.198964267067888,0,0,0,-0.275201558954703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720793764739285,7.34549076603771e-05,0,0,0,-0.118195385113606,0.082534086466269,-0.109680497250457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722232930223509,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.159860265965319,0,0,0.050351670832292,0,0,0,0,0,0,0,0.0170651643559318,0,0,0,0,0,0,0.0955761788464078,0,0,-0.073107605406309,0,0,0,-0.0413172927136354,0,-0.133994789391189,0,0,0,0,-0.0676022906821842,0,0,0,0,0,0,0,0,-0.0237864767482976,-0.0565132326341023,-0.0054079709075783,0.0221891840175229,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000632842318479997,0.00156929383509996,0.00113326677536728,0,0.00166267077610109,0,0,2.18930255145396e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000756677259680802,0,0,0,0,0,0.00126868140143506,0,0,0,0,0,0,5.57339009749642e-05,0,0,0.000646065911828149,0,0,0,0,-0.00114107045604335,0.00110372514772204,0,0,-0.00120881651325498,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00173535997144715,-0.0105437480204768,0,0,0,0,-0.00273458369773975,0,0,0,0,0,0,0,-0.0101488803723842,0,0,0,0,0,0.00123812204286015,0,0,0,0,0,0,0,-0.00437485749862792,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000581708032715537,0,0,0,-0.00696514186594224,0.00355019901606827,0,-0.00835834663435663,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,4.83481238700942e-05,0,0,0,0,0,0,0,0.000198429660887061,0,0,0,0,0,0,0,0,0,0,0.00489841303250064,0.00145951764395736,0,0,0,-0.00341515903072383,0,0,0,0,0,0,0,0,0,0.00794973865471149,0,0,0,0,0,0,0,-1.6940658945086e-21,0.00170799474903558,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00107792130426777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197782448844206,0,0,0.0009005159330486,0,0,0,0,0,0,-0.00861991105427309,0,0,-0.00290695293316964,0,0,0.0014336159694016,0,0,0,0,0,0,0,0,0,0,-0.0129275771162381,0.00797349340213551,0,0,0,0,0,0
