,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600886.SH,X600157.SH,X600111.SH,X600489.SH,X601992.SH,X600309.SH,X300072.SZ,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X600583.SH,X000709.SZ,X000408.SZ,X000883.SZ,X000898.SZ,X000983.SZ,X000723.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000630.SZ,X000012.SZ,X601699.SH,X002460.SZ,X000060.SZ,X000937.SZ,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0705646612486921,0,0,0,0,0.0168743723754514,-2.16840434497101e-19,0,0,0,0,-1.73472347597681e-18,0,0,0.000286170079618609,0,0,0,0.00439307468721239,0,0,0,0,0,0,-0.00202881552510154,0,0,0,0,0,0,0.0268237804502573,0,0,0,0,0,0.0982069077062315,0,0,0,0.00641157774684096,0,0.0196380678071746,0,0,-0.00560707880125325,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0814142432638045,0.0166954538541616,-0.0252381683116771,0,0,0,0,0,0,0,0,-0.0126219942029647,0,0,0,0,0.00221038910242761,0,0,0,0,0.0312998099826087,0,0,0.058817638913324,0,0,0.0630646134763819,0,0,0.0179625998252885,0,0,0,0,0,0,0.0108436381824451,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.179482117347364,0,0.106668669147284,0,0,0,0,0,0,0,0.0300620300066941,0.0517764357582309,0,0,0,0,0,0.0483272264671825,0,0,0,0,0,0,0,0,0,0,0,0,0.0408045109628541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231913998372031,0.101808633635217,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.102241238917897,0,0,0,0,0.0807374909643664,0,0,0,0,0,0,0.111451289391554,0,0,0,0,0.0838375795893241,0,0,-0.0168054394401715,0,0,0.0345786443054335,0,0,0,0,0.123690354789043,0,0,0.0224661847793896,0,0.135384843181814,0,0,-0.0894122325591184,0,0.019304833208688,0,0,0,0,0,0,0,0,-0.00570461190509375,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0660695248569654,0,0.135357931052726,0,0,0,0,0.0312461443881828,0,0,0,0,0,0.350346540232074,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00569976327808803,0,0,0,0,0,0,0,0,-0.0570481053651521,0,-0.0436589716473605,0,0,0,0.155049850443573,0,0,0,0.00861305156090652,0,0,0,0,0,0,0,0.0459412337367379,-0.16945822669587,0
X600585.SH,0,0,0,0,0.066807810718003,0,0,0,0,0.118881535983876,0,0,0,0,0,0,0,0,0,0.0260615364645151,0,0,-0.0250593078318854,0,0.114094755326878,-0.000307627618175267,0,0,0,-0.0698475264949764,0,0,0,0,0.0644819361936818,0,0,0.165346448355551,0.0318879448216889,0,0.0249517372598385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0199740204317428,-0.0291678520030596,0,0,0,0,0,0,0,0.0346437107732252,-0.0348371044136821,0,0.00475442082897764,0,0,0,0,0,0,0,0,0,0,0.01821674664181,-0.0662283856329188,0,0,0,0.0912624170399559,0,0,0,0,0.0991543678790097,0,0,0,0,0,0,0,0,-0.041902642593414,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139275329182995,0,0.0701014507030337,0,0,0,0,0,0,0,0,0,0,0.0789344255510062,0,0.0988186544446525,0.11038546350042,0,-2.16840434497101e-19,0,0,0,0,0.263168773692882,0,0,0,0,0,-0.0201674663745456,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-0.0431782626880308,0,0,0,0,0,0,0,0,-0.0354703888557775,0,0,0,0,0.188134074519156,0,0,0,0,0.0343171424528187,0,0,0,0,0,0.12667431873598,0,0,0,0,0,0,0.145886708515695,0,0,0.0887303495847918,0.023706155074591,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.388667190945786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349148943185685,0,0.00779179860217807,0,0,0.0548043110975223,0,0,0,0,0,0,0,0,0,0,0.544659612876776,0,0,0,0,0,0,0,0,0.0942664754254,0,-0.0490883235097696,0.0312618442389822,0,0,0,0.0237052688611571,0.137591399569822,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772501961527995,0.684283402169138,0.102989003122904,0,-0.0975635022769555,0,0.242425694763325,0,0,0,0,0,0,0,0,0,0,-0.185455437780758,0,0,0,0,0,0,0,0,0.10318877873994,-5.42101086242752e-20,-0.0379447430360073,0,0,0.0802701089981359,0,0.101152290284685,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0468487078841121,-0.0107499170818477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890009412243987,0,0,0,0,0,0,0,0,0,0,0.0207390820740667,0,0,1.73472347597681e-18,0,0.046492218009482,0,0.102857999221817,0,0,0,0,0,0,0,0,-0.00736975058688784,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.12830511084384,0,0,0.045951047836421,0,0,0,0,0,0,0,0,0,0,0.079759913630121,0.100487985512921,0,0,0,0,0,0,0.0505217796290783,0,0,0,0,0,0,0,0,0.0954998678568928,0,0,0,0,0.0581540094191678,0.0104476929821676,1.73472347597681e-18,0,0.17283893501004,0.0870198764481585,0,0,-0.0596770949368418,-0.0540858525640817,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00977026833862268,0,-0.0388794238928877,0,0,0,0,0,0,0,0,0,0,0,0.0421901150041405,0,0,0,0,0,0,0,0,0,0,0,0,0.0121524605296194,0,0,0.0390026801627762,0,0,0.114494631804723,0.0397599209586068,0,0,0.0649812749665443,0,0,0.0160722499978511,0,0,-0.018305278353328,0,0,0,0,0,0,0
