,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600886.SH,X600188.SH,X600157.SH,X600111.SH,X601992.SH,X600299.SH,X002466.SZ,X000792.SZ,X600547.SH,X600660.SH,X601158.SH,X000709.SZ,X600583.SH,X600489.SH,X600309.SH,X000539.SZ,X000883.SZ,X000898.SZ,X600352.SH,X000027.SZ,X002075.SZ,X000630.SZ,X000959.SZ,X600578.SH,X000629.SZ,X600021.SH,X000983.SZ,X000060.SZ,X002470.SZ,X600160.SH,X600098.SH,X000012.SZ,X300072.SZ,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0223130110042976,0,0,0,0,0,0,0,0,0,0,0,0.115032444889062,0.0777112682064019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239108602248524,0,0,0.0822092992972754,0.220711476486073,0,0.00956205662722666,0,0,0.125208305441378,0,0,0,0,0,0,-0.00532772742992799,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0227566979113939,0,0,0,0,0,0,0,0,0.240730067309861,0,0,0,0,0.00625756706822115,0,0,0,0,0,0,0,0.147400696070738,0,0,0.0264799981226199,0,0.0339903461301162,0,0,0,0,0.218736652020352,0,0.0673524639670425,0,0,8.67361737988404e-19,0.0255813522332401,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.00331019829656852,0,0.00195577852873389,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0596268375264076,0,0,0,0,0,0,0,0,0,0,0,0,0.0410364375182,0,0,0.011484206718474,0,0,0,0,0,0.0452403933629518,0.219590610921281,0.108005474444816,0.122060009731533,0,2.16840434497101e-19,0.112291285332314,0.0106622208440279,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.219805435546222,0,0,0,0,0,0,0,0,0,0.18835722444891,0,0,0,0,0,0,-0.118298770074306,0,0,0,0,0,0,0,0,0,0,0.19654011475455,0,0.229763291143424,-0.00014593942440768,0,0.118736218830604,0,-0.0366206437617631,0.63422251093387,0,-0.500909865879354,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0196295759339507,0,0.314971546860678,0,0,0,0,0,0,0.215423474962243,0.0764236259092918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100713728972084,0,0,0,0,0,0,0.0520375046322269,0,0,0,0,-0.001669913214403,-0.0313772949978579,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0353913231403037,0,0,0,0,0,0,0,0,0.15896110956018,0,0,0.0458414765744292,0,0.0193346898658045,0,0,0,0,0,0,0,0,0,0,0,0.0139704363732451,0,0,0,0,0.0171538310453892,0.213406163186435,0.0462545702508193,0,0,0.02660311336172,0.0196223691639079,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.200449980404056,0,0,0,0,0,0,0,0,0,0,0,0,0.0878518924092723,0,0.216424794351072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092545245660718,0,0,0,0,0.00584476584650279,0,0,0,0,0,0,0.326131046317616,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.205398213458944,0,0,0,0,0,0.00177042737422241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254116152149213,0,0,0,0,0.0747529856991459,0,0,0.179500749937896,0.0401594032988236,0.0312414716922441,0,0.0813669094531002,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12652023172152,0,0.067775602581719,0,0,0,0.0116056822496716,0.0120157374509647,0,0,0,0.0797700116212895,0.203781106859743,0,0,0,0,0,0,0,0.0164944678755047,0,0,0,0,0,0,0,0.302126805803635,0,0.0476506174738644,0,0.0465992056166891,0,0,0,0,0,0.00598014172202331,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.116432686300239,0.0805844598912733,0,0,0,0,0,0,0,0,0,0,0.257616593798472,0,0.106767027437366,0,0,0,0,0,0.21117490228682,0,0,0,0,0,0,0,0,0,0,-0.0154014098716943,0,0,0,0,0,0,0.0792658359746897,0,0,0,0.029445844644173,0,0,0,0,-0.0807010745757576,0.0352336562344708,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.026516098780698,0,0,0,-0.0422799394025952,0,0,0,0,0,0,0,0.0261811050334421,0.0345581125462502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108525230284863,0,0.23468972774823,0,0.198408518621982,0,0.17200371371057,0,0,0,0,0.0305729712146593,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160428849369125,0.0686782412859637,0,0.391154992852657,-0.0934406589932984,0,0,0,0,0,0,0,0,0,0.190294211854316,0,0,0,-0.285590903965999,0,0,0,0,0.0644919991311752,0,0.262516847905342,0,0,0,0,0,0,0,0.0525573277344309,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.192698194625724,0,0,0,0.141955307176248,0,0,0,0,0,0,0.0871581861126999,0.187603517914917,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.126722845214136,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0171008987611903,0,0.283989768760688,0,0,0,0,-0.140027161929006,0.0329194727922029,0,0,0,0,0,0
X600547.SH,0,0,-0.0473191691446135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95063271043528,0,0,0,0,-0.0217307415891217,0,0.0316886730664225,0,0,0,0,0,0,0.204247443568823,0.0184484130402942,0.0151058353909462,0,-0.0389184920187992,0,1.0842021724855e-19,0,0,-0.0016934473891462,-0.00319547918875577,0,0.0495338822839608,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.132296258743968,0,0,0,0,0,0,0,0.0432098363601587,0,0,0.0256695353717247,0,0,0,0,0,0,0.0493273767380138,0,0,0,0,0,0,0.0782759774568654,0,0,0,0,0,0,0,0,0.0390685185857634,0,0,0,0,0,0.0250378064351306,0,0,0,-0.0147019524693033,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152888988623438,0,0.082149468271826,0,0.0337424059144887,0,0,0,0,0,0,0.269918616934525,0,0,0,0,0,0,0,0,0,0,0,0.0391264070467219,0,0,0.0764498704354316,0.0734511011206642,0,0.120253335162303,0,0.0103741079632389,0,0,0,0,0.00153906158347788,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0233639798298592,0,0,0,0,0,0,0,0,0,0,0,0.0640007580942093,0,0.047954371889824,0,0,0,0,0,0,0,0,0.332655396244595,0,0,0.0130951826204512,0,0.230283307446256,0,0,0,0,0.0707765095627304,0,0.145635634878135,0,0,0,0,0,0,0,-0.0046749192062851,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593074279175859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228325685716087,0,0,0,0,0.0243919227352045,0,0.0582316039663798,0.145107533497745,0.0695471702909937,0,0,0.0885498793221267,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.00912871907705808,0,0,0,0,0,0,0,0,0.0486809609369748,0,0,0,0.0250704259419964,-0.0153899165007044,0,0.554244730664197,0,0,0,0,0,0,0,0,0,0,0,-0.0190364663075682,0,0.182653083982795,0,0,0,0,0,0,0.0716516900387026,0,0.040323638675635,0,0,0,0,-0.0078327470769715,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.112442496369159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024645056073499,0.0222648419742661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616926598144298,0,0,0.180128920076988,0,0.0137389713808162,0.0838887233893489,0.00172974490434885,3.46944695195361e-18,0.122476725546561,0,0.15665839759968,0,0,0.0541318384411353,0.00420359135403596,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.12065730638349,0,0,0.149157583208058,0,0,0,0,0,0,0,0,0,0,0,0.0612995117756827,0,0,0,0,0,0,0,0,0,0,0,0,0.0939877535384139,0.055581296701117,0,0,0,0,0.135720905133508,0.180956545279738,0,0.00666123259469354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176608259088957,0,0,0.0340999978972308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116284700745553,0,0.0424306635349837,0.136425255851102,0,0.0980857692094342,0.0835477319105902,0,0,0,0,0,0,-0.017567234184966,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0777960501573466,0,0.0519782651570437,0,0,0,0,0,0,0,0,0.0787657223913692,0,0,0,0,-0.00137703429956027,0,0,0,0,0.497353566286515,0,0,0,0,0,0,0,0,0.0829194150140701,0,0,0,0,0,0.0125862203084269,0.157975445920756,0,0,0,0,0,0,0.00596781505601097,0,0,-0.0327807120928287,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0780404926532724,0,0,0,0,0,0,0,0,0.0644515120674781,0,0,0.124327588046106,0.090555189564611,0.11037469738254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924284386462564,0,0.0743504983625493,0.120347396999787,0,0,0,0,0.11889579423023,0,0.0237603694534962,0.0195330116781495,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.242171242610963,0,0,0,0,0,0,0,0,0.131421759993166,0,0.0430047945757735,0,0,-1.73472347597681e-18,0,0,0.0297257453476223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176835109871563,0,0.0697592440095224,0.240441129184616,0.115420109262064,0,0,0,0,0,0.0229727500169798,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196763210891861,0,0,0,0,0,0,0,0,0.157207425636341,0,0,0,0.0331615310726575,0,0,0,0,0,0.0810815542045355,0,0,0,0,0.0666336374026884,0,0,0,-0.033098177418603,0,0.113233118505123,1.0842021724855e-19,0,0,-0.377746494852385,0,0,0,0.371848851187095,-0.290767964807078,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0747866522845317,0,0,0,0.162434155008649,0,0,0,0,0,0.126440875575766,0,0,0.171050907460158,0,0,0,0.0497213811866268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136672894278705,0,0.0505836800009428,0.0466286467392644,0,0,0,0,0,0,-0.0208896448120483,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.860665310656317,0,0,0,0,0,0,0,0.0164125163113684,-0.0388763824952834,0,0,0,0,0,0,-0.019689394921266,0,0,0,0,0.171723968979917,0,0.088766403008122,0,0,0,0,0,0,0,0,0,0,-0.00370066470979921,0,0.105032060460015,0,0,0.0991909820615711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100094534868964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.334411361341979,0,0,0,0.208296808162908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525672331086878,0,0,0,0,0,0,0,0,0.0336375787869163,0.203483613386792,0,0,0,0,0,-1.38777878078145e-17,0,0,0.146559597657445,-0.0656716649643946,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165073961476476,0,0,0,0,0,0,0.020277244616837,0.174339307054595,0,0,0,0,0,0,0,0.355119193385535,0,0,0,0,0.0116564139951413,0,0,0,0,0,0,0.0414541148245994,0,0.190703392804498,0,0.0186785575171689,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.113685245842714,0,0,0,0,0,0,0,0,0,0.28624540524646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224959179064834,0,0.0859315572049061,0,0.084859885528411,0,0.074744383902773,0,0,0,0.0329655461951498,0,0,0,0,0,0.37946322417476,0,0,-0.0646309399148858,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140798451414864,0,1.0842021724855e-19,0.0457035851114327,0,0,0,0,0,0,0,0,0,0,0.0922611692297648,0,0,0,0,0,0,0.120227864810939,0,0.136922148163645,0,0,0.0387821030674011,0,0.200884952957967,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2740436214104,0,0,0,0,0.0600611499908951,0,0,0,0,0,0,0,0,0,0,0,0,0.0184385164071358,0,0,0,0.111337240056681,0,0,0.104306007129124,0,0.00582733710982999,0,0.160722510649373,0,0,0,0,-0.022816019129757,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143913823677081,0,0,0,0,0,0,0.181485340924702,0,0,0.43682420938874,0,0,0,0,0,0,0,0,0,0,0.087932840989401,0.364343085162959,0,0.14305248417262,0,0,0,0,0,0,0,0.118098258202302,0,0,0,0,0,-0.18804115931116,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07376667856868,0,0.00792676804736966,0,0,0,0,0,0,0,0,0,0,0.0655989544253465,0.167101944918523,0,0,0,0,0.0166399064269337,0.433454954236882,0,0.013145874659739,0,0,0,0.0524744850293246,0,0,0,0,0,-0.00546641852133373,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.254475609708148,0,0,0,0,0,0.014965788218392,0,0,0,0,0,0,0.118501306578703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431760547215097,0.185319504542358,0.0977666654262046,0.0356311932435438,0,0,0.085660988117515,0,0,0,0,0,0.00983542313022283,-0.0514141831232555,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266097113606735,0,0,0,0.137848489991478,0,0,0.233465578858306,-0.0569684885305294,-0.265000044989042,0,0,0.225797806298095,0,0,0,0,0,0,0,0.051185401968232,0,0,0,-0.100841489876018,0,0,0,0,0.225992231007287,0,0.0429284947765833,0,0,0,0.101485252655719,0,0,-1.73472347597681e-18,0.00348310833503136,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0647698781046783,0,0,0,0,0,0,0,0,0.115855693949216,0,0,0,0.0704930131534779,0,0,0,0,0.0201877422958807,0,0,0,0,0,0,0,0,0,0,0,0,0.219889576552927,0,0,0.0937753889173628,0,0,0,8.67361737988404e-19,0.132850489926103,0,0,0,0.0997753465523116,-0.0129165022958099,0,0,0,0,0,0
X601699.SH,0,0,0.0704158455547264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144734125338575,0,0,0,0,0,0,0,0,0,0.100620172881617,0,0.0617488713810985,0,0,0,0.380456059585208,0,0,0,0,0.000123848948926891,0,0,0,0.399837035380137,0,0,0,-0.0846375059831156,0,0,-0.0590432376274365,0,0,0,-0.0383363987109149,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803906402331017,0,0,0,0,0,0.152427968582972,0,-0.0130839937620606,0,0,0,0,0,0,0,0,0.178990206970809,0,0,0,0,0,0,-0.139192746385594,0,-0.0412324014828377,0,-0.058334858852858,-0.159453824619757,0,0.0445021684711541,0,0,-0.0248498468574479,0,0,0,0,-0.0312401712999709,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.295446583627338,0,0,0,0,0,0,0,0.0308915130774646,0,0,0,0,0,0,-0.240152877522527,-0.037154042222822,0,0,0,0,0,0,0,0,0,0,0,0.0413085165417676,0,0.109062640367789,0,0,0,0.371275169920771,0.270082718243234,-0.47901111868273,0,0,0.0376962767488969,0,0,0,0,0,-0.488780299083198,0,0.0532466340620743,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609085489401915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164102156826402,0,0,0,0,-0.356023795022594,0,-0.0521973430137327,-0.105874786647236,0,0,0,0,0,0.270661949740728,0,0,0,0,0,6.48054531351238,0
RealEstate_excess,-0.226927445891394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529624608322421,0,0,0,0,0,0,0,0,0,0,0,0.0244706948962981,0,0,0,0,0.0289035878968727,0,-0.0445442361076746,0,0,0,0.06954996329377,0.0090986374130008,0,0.149773079031331,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367075392765187,0,0,0,0,0.118176630708442,0,0,0,-0.175192841596539,0,0,0.0335256769049789,0,0,0,0,-0.00474384724749787,0,0,0,0.000265786200752398,0,0,-0.264465579168894,0,-0.015688593879201,0,0.0444623890785946,0.0214323334173489,0.663643413181564,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068746405920441,0,0,0.000761654263754556,0,0,0,0,0.00278379567237652,-0.00549587076073584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125610881885959,0,0,0,-0.0037545603437088,0,0,0,0,0.00979984730269002,-0.00942323069569163,0,0,0,0,0.0160847662983056,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266328005802028,0,0,-6.16898987513544e-05,0,0,0,0,0,-0.0120612500674136,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671974743921128,0,0,0,0,-0.000824922379136927,0,0.012736066291269,-0.0153299399398796,0.0245979070117613,0,0,0.00669772538409452,-0.0164328636202397,0,0,0,0,0.18544017144372,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00224336884361406,0,0,0,0,0,0,0,-0.000551204346149183,0,0,0,0,0,0.00765085498099427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187630689828564,0,-5.42101086242752e-20,0,0,0.00157890659657977,0,-0.0173996350627972,0,0,0,0.000497159619500154,0,0.00617650537930919,0,-0.00480285452498715,-0.000548379240224935,-0.00534988114595758,-0.00527628703312382,0,0,0,0,0
