,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X601991.SH,X600547.SH,X000898.SZ,X600111.SH,X600886.SH,X600516.SH,X600176.SH,X600352.SH,X000709.SZ,X000786.SZ,X000825.SZ,X002271.SZ,X600027.SH,X000792.SZ,X000553.SZ,X601699.SH,X600299.SH,X000408.SZ,X600808.SH,X601158.SH,X600219.SH,X600489.SH,X000959.SZ,X000932.SZ,X000883.SZ,X002110.SZ,X000630.SZ,X000983.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189994518282458,0,0,0,0,0,0,0,0,0,0,0,0.0103873878245174,0,0,0,0,0,0.549829787606413,0,0,0,0,0,0,0,0,0,0,0,0,0.118499533765058,0,0,-0.010894116791198,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0571680781669617,0,-0.123411328475933,0,0,-0.0189766836311586,0.459046791084892,0,-0.106543169453521,0,0,0,0.316576282409318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620150393211964,0,0,0,0,0.024324003234622,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0804855793817136,0,0,0.0117313220701813,0,0,0,-0.135204870860894,0.194146196681847,0,0,0.210028422758416,0,0.120792403024438,0,0,0,0,0,0,0,0,0.147047838459582,0,0,0,0,-0.00361193752091362,0,0,0,0,0,0,0
X600688.SH,0.12435327687876,0.384799287067481,0,0,0,0,0.160341228339214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141252148808628,0,0,0,0,0,0,-0.0391952304244591,0,0.0524640997031872,0,-0.101342115603421,0,0,0,0,0.0582851458627807,-0.0589216020328098,0,0.0107192767672781,0,0,0,0,-0.011384447677054,0,0,0.041000780118311,0,0,0,0
X600362.SH,0,0,0,0.0760379088700965,0.148830847832339,0,0,0,0,0,0.0768541137413028,0,0,0,0,0,0,0,0,0,0.0890495461366708,-3.46944695195361e-18,0,0,0,0,0,0,0,0.184284544134148,0,0,0,0,0,0,0,0,0,0.0980666131811209,0,0,0,0,0,0.75023349205992,0,0,0,-0.0190484775412345,0,0.0306091914879626,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0393840683238686,0,0,0.00773521777929588,0.0914052020921114,0.0225039328611085,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.100313598762497,0,0,0,0,0,0,0,0,0.0749498306638945,0.0685282286376639,0,0,0,0,0,0,0.00507527675824903,0.00414316331620967,0,0,0,0,0,0
X300072.SZ,0.020064578308084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267685725926893,0.179085169396566,0,0,0,0,0,0,0.320258479394784,0,0,0,0.0383910881695174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196265660083425,0,0,0,0,0.0612619088000183,-0.0913819677673318,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0732248413156382,0,0,0,0,0,0.157572016216991,0,0,0,0,0,0,0.191424032634611,0,0,0,0,0,0.105031033919964,0,0,0,0,0,0.0759393686346385,0.0577683331627209,0,0,0.204742827669919,0,0,0,0,0.0114567375625457,0,0,0,0,0,0,0.0391625594297891,0,0,0,0,0,0.00863260927100674,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.46441102820908,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0759463353770929,0,0,0,0.0405937154343744,0,0,0,0,0.0663376002376421,0,0.192724422578626,0,0,0,0,0,0,0,0.232069776116963,0,0,0,0,-0.0035443764739496,0,0,0,0,0,0,0
X601991.SH,0,-0.0356854342090697,0,0,0,0,0,0,0,0,0,0.0461833682740842,0,0,-0.0126698144891555,0,0.036263669071866,0.222814096761109,0,0,0,0,0.0857768912225816,0,0.0765382119637395,0,0,0,0,0,0,0,-0.0427641859252281,0,0.0855966569942574,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816373460498703,0,-0.00496959910302973,0,0,0,0,0,0,0
X600547.SH,0,0.228109680999706,0,0,0,0,0,0,0,0,0.0956109697037861,0,0,0,0.120375264648899,0,0,0,0,0,0,0,-0.182558346407865,0,0,0,0,0,0,-0.0741275773043362,-0.0454071899095723,0,0,0,0,0,0,0,0,0,0.767074453036964,0,0,0,0,0,0,-0.0113297217624703,0,-0.00660710932351144,0,0,0,0,0,0,0
X000898.SZ,0,0.0416668406931818,0.134685858219576,0.193053858407741,0,0,0,0,0.025680188120377,0,0.0196717783254838,0,0,0,0.0677444043106455,0,0,0,0,0,0,0,0,0,-0.0596862694387405,0,0,0,0,0.0698704040591004,0,0,0,0,0,0,0,0.444220831904649,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0170742040505081,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0286069858652046,0.0818010639516135,0,0,0,0,0,0,0,0,0,0,0.0144087656749079,0.0144170312650076,0,0.221695738629759,0.079897446466296,0,0,0,0.417705512011745,0,0,0,0,0,0,0.0296863557026632,0,0,0,0,-0.0102911474008193,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0556147325429125,0,0,0.0441969448597942,0,0,0.108193361806008,0.187063779156709,0,0,0,0,-0.0468848017781562,0,-0.0327752812243128,0.0119461212755132,0.0564644992687803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350355493386124,0,0,0,0.046378574679947,0,0,0,0,-0.0113511594926699,0.0142941311324794,-0.0430515712119806,0,0,0,0,0
X600516.SH,0,0,-0.170605996336667,0,0,0,0.307390809738841,0,0,0,0,0.0643695860430126,0,0,-0.026388994061836,0,0,0,0,0.0562353199377847,0,0,0.375758186854105,0,0,0,0,0,0,0,0,0,0.209930125843375,0.013258218233695,0,-0.0958836782022391,0,0,0,0,0,0,0.332344421516231,0,0.0702792909578905,0,0,0.269100082285794,0,0.0652333041759923,-0.1247708815212,-0.0835194144921093,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.188247666911881,0,0.583985640140393,0,0,0.0140828353504368,0,0,0,0,0,0,0,0,0,0,0.363977011315429,0,0,0,0,0,0,0,0.47309065237033,0,0,0,0,0,0,0,-0.116770755862029,0,-0.140852838388453,0.111827150750405,0,-0.0483529028917899,0.0423524360437205,-0.349418920915026,0,0,0,0,0
X600352.SH,0,0,-0.341700823500016,0,0,0,0,0,0,0,0.127842454974003,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116379680930929,0,0,0,0,0,0,0,0,0,0,0.194165372864749,0,0,0,0,0,0.0233054413097818,0,0,0.0195474263804243,-0.0682363174062598,0,0.744106941115341,0,-0.0366081585831971,0.0419925545639823,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.109702789242516,0,0,0,0,0,0,0.0853561509372843,0.0415711824028006,0,0,0.0490130409669355,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0179717783144535,0,0.000175874127521368,0,0.339263731799791,0,0,-4.33680868994202e-19,0,0,-0.0278464725247599,0,-0.000104586877266078,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.177743106500421,0,0,0,0,0,0.0735893987671614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102965010715888,0,0,0,0,0.21642171521816,0,0,0.000316458141378451,0,0,0,0,0,0,0,0,0,0,0.11540497799286,0,0.0038377745675202,0.0808649905760535,0,-0.0593624410734786,0.0697142745890121,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.145668973185519,0,0,0,0,0,0,0,0,0,0.261191179767168,0,0,0.0580700984976386,0,0,0,0,0,0,0,0,0,0,0,0,0.446877368133902,0,0,0,0.0270572725001027,0.0835323458098585,0,0,0,0,0.00941320376632635,0,0.00415619440052339,-0.0364686617732229,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0954009029122388,0.0585072599930497,0,0.0663221056644589,0,0,0,0,0,0,0,0,0,0,0,0.102745033064759,0,0.24954852271765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0441815732842917,0.0328101893314771,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.111024171781327,0,0,0,0,0,0,0,0.0424659514236425,0.0058314985117108,0,0,0,0,0,0,0,0,0,0,0,0.0291217567230791,0,0,0,0,0,0,0.0430323499325958,0,0,0,0,0,0,0,0.00797676402824747,0,0,0,0,0.195465906465762,0.0110756031542939,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.154471261386789,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21148285597639,0,0,0,0,0,0,0.37695439726818,0,0,0,0,0,0.413738444557913,0,0,0.330447141407553,0,0.0518353331640462,0,0,0,0,0,0,-0.229914158409569,0,0,0.108674071601954,0,0,0,0,0.00725772746281072,0,0,0,0,0,0
X000553.SZ,0,0,-0.130291470889574,0,0,0.0754159507824879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367222151186271,0,0.109205351144064,0.0974746760071315,0,0,0,-0.0668002264917041,0,0.238360974077317,0.182357153406071,0,0,0,0,0,0,0,0,0,0,0,0.0797107526484582,0,0,0.148203449864631,0,0,-0.00175692163274702,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0299381116726513,0,0.408103435867512,0,0,0,0.00865041523785052,0,0,0,0.0167399994832301,0,0,0,0,0,0.010200169282701,0,0,0,0,0.101750059752528,0.0956663258123373,0,-0.0318448925824322,0,0,-0.00947134171479418,0,0,0,0,0,0,0,0,0.0501428284479825,0,0.280119132844826,0,0,-0.0437155292986378,0.0500659323964576,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0433714965508229,0,0.179620577908007,0,-0.025086458795343,0,0,0,0,0,0.0590897319790047,0,0.0433674073591932,0,0,0,0,0,0,0,0.0688240652199976,0,-0.016602020942014,0,0,0,0,0,0,0.367604919969803,0,0,0,-0.20109897664482,0,0,0,0,0.0712497699583873,0,0,0,0,0,-0.155372757251891,0.0100111275260517,-0.00861513676165306,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105964676170589,0,0,0,0,0,0,0,0,0,0,-0.0089868512407027,0,0,0.315616662698746,0,0,0,0,0,0,0,0,0,0,0,0.140503925287539,0,0,0,0,0,0.00258240034149792,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0573828171011699,0.012627086298726,0,0,0,0.0233664942434153,0,0.0319182421588368,0.0253632658334546,0,0,0,0.272380613424725,0.0867836522645823,0,0,0,-8.67361737988404e-19,0,0.102245290356044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151589030009211,0,0.0600337248231496,0,0.183346200972443,0,0,-8.16270987566754e-05,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.133066830293311,0,0,0,0,0,0,0.0121528705024354,0.0584039545430336,0.0169047041560306,0,0,0,0,0,0.00378498858007373,0,0,0,0,0,0,0,0.00624382119584299,0.0279527940983695,0,0.0311541301489278,0,0,0,0,0,0,0,0,0.0181929520931326,0,0,0,0,0.00722085701163945,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717339807651117,0,0,0,0,0,0.130434239161452,0.0359178490867979,0.12772393386743,0,0,0.00161592863594028,0,0,0,0.088291788710379,0,0,0.152512530412248,0,0.0116534649787739,0,0,0,0,0,0,0.0452454691324332,0,0,0.0667411304969369,0,0.0221796358628341,0,0,0.00440055081038347,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11098171459282,0,0,0.0113760025861281,0,0,0.478905059373,0,0,0,0,0.000673482724486293,0,0,0,0,0,0,0.0464276766763907,0.12542888158258,-0.0339681205005351,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.00603507655830208,1.73472347597681e-18,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.118623917800308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266969046446609,0,0,0.0966892893742862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103761435196622,0,0,-0.0159394866891735,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0154502758368362,0.225162690822202,0,0,0,0,0,0.0288629388816747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488111641197608,0,0,0,0,0,0,0.289064292582284,0,0,-0.0540321222429403,0,0,-0.00916522515261182,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0101660389736279,0,0,0,0,0,0,0,0,0.13521561968446,0,0,0,0,-3.46944695195361e-18,0,0.036239747440918,0,0,0,0,0.0232145530158669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815933982123332,0,0.142043989994607,0,0,5.42101086242752e-20,0.000725611660603367,-0.0413349428784804,0,0,0,0,0
X002110.SZ,0,0,0,0.192783220007738,0,0,0,0,0.0188501214302142,0,0,0.142989586309066,0.346718416639672,0,-0.12312462684892,0,0,0,0.0785436239835384,0,-0.077862299065947,0,0,0,1.0842021724855e-19,0,0,0,0.0457075734284087,0,0,0,-0.114696791599309,0,0.059833908174837,0,0,0,0,0,0,0,0.502769329272372,0,0,0,0,0.265773228254814,0,0,0.0334478778434191,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155503479318433,0,0.0962103375661633,0,0.0266988115328104,0,0,0,0.0584343800312112,0,0.0214771224963587,0,0,0,0,0.0495180731337381,0,0,0.0249653173779275,0.064303820771701,0.0132057948506615,-0.0722703736352325,0,0,0,0,0.153782124866791,0,0,0,0,0,0,0,0,-0.00129770444653791,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0348433350225355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174794969426966,0,0.145093697807586,0,0,0,0,0,0,0,0.381517829851118,0,0,0,0,0,0,0.380924068975762,0,0,0,0,0,0,0,0.00797639952318534,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.124458462897632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833236637316083,0,0.509887655421779,0,0.580860206526905,0.0309390527327481,0.12603394644221,0,0.311152792463317,0,0,-0.115152841505682,0,0,0,0,0,0,0,0,0.356397512343349,0,-0.0845216402374679,0,0,0.203348415554,-0.18719891348183,0,0.187916460412218,0,0,0,0
Change_TY3M,0,-0.193323681429758,0,0,0,0,0,0,-0.0450662638740709,-0.189329284070961,0,0,0,0,-0.020150641958949,0,0,0.0490326320130211,0.0305163266372492,0,0,0,0,0,-0.0413127845705284,0,0,0,0,0.0516484478706954,0,0,0,0,0,-0.0900942410019506,-0.244136512485086,0,0,0,0.0205011327943017,0,0,0,-0.0284330285927538,0,0,0.0577996774737593,0,-0.0409742793754868,0.0247437894492798,-0.0986773099840873,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.131924660584483,0,0,0,0,0,0,0,0.436376410240955,0,0,0,0,0,0,0,0,-0.18416435437933,-0.0252150821700603,0,0,0,0,0,0.103053040815501,-0.436466609357476,0,-0.157397008028002,0,0,0,0,0,0,0,0,0,0,0,0.242539647119532,0,0,1.2506575666749,-0.145054166494062,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000188327893545254,0,0,0,0,0,0,0,0,0,0.521883754230951,0,-0.0561907675293878,-0.0762425048676324,0,0,0,0,0,0,0,0,0,0,-0.0808063084438753,0,0,-0.12104365188619,0,0.78383868693306,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0100153825119094,0,0,0,0,0.12612604272926,0,-0.053713736812499,0,0,-0.025486780919407,0,0,0,0,0,0,0.0888100414397258,0,0.0868446878933338,0,0,-0.0670424038148652,-0.0790210598772467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286833775695878,0.0349237969055884,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.254184086562829,-0.148152386906035,0,0,0,0,0,0,0.235779162784116,0,-0.0311090292683529,0,0,0,0,0,0,0,0,0.0229436986290538,0,-0.106060178849921,0,0,-0.068310668325417,0,0,0,0,0,0,0,0,0.0234425055805199,0,0,0.105145765910247,0,-0.0315881145969571,0.0313268121413748,0,0,0,0,0,0
MKvol,0,0,0,0.00110506859374052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157827675379452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245424596692343,0.00565939239037792,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0525252540510095,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0694518339782084,0,0.00691635848227829,0,0,0,0.0099284440766304,0,-0.0265343426772488,0,0,0,0,0,0,-0.0246535279242511,0.028383230933741,0,0,0,0,0,0,0,0.0277116121954184,0,0,0,0,-0.00655067520957077,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00514089968457416,0,0,0,0,0,0,0,0,0.00635862928731546,0,0,0,0,0,0.0143011729857172,0,0,0,0,0,0,0,0,-0.0213838751762197,0,0.0235721671342216,0,0,0,0.0115439410461485,-0.00240039687920046,0,-0.0088417228716064,0,0,0,0,0,-0.0220097875272169,0,0,-0.0076475098118053,0,0,0.00418917994815692,0,0.00788409596524636,0.00540761402166015,0,0,0,0,0,0
CarbonVol_Hubei,-0.0613850043708141,0,0,0,0,0,0.000939674422782317,0,-0.0576668307958775,0,0,0,0,0,0,0,0,0.0171489795709336,0,0,0,0,0,0,0,0,0.0171031672749318,0,0,0,0,0,0,-0.0348144847042494,0.00651867049477307,0,0,0,0,0,0,0,-0.00997835006764297,0,0,0,0,-0.00153874255335894,0,-0.0378311646344751,0.0410994344138383,0,0,0,0,0,0
