,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X601600.SH,X600688.SH,X600309.SH,X300072.SZ,X600547.SH,X600795.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X600027.SH,X600886.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X000959.SZ,X600299.SH,X601158.SH,X000883.SZ,X600219.SH,X600583.SH,X000408.SZ,X000630.SZ,X000792.SZ,X600578.SH,X600008.SH,X600352.SH,X002460.SZ,X000539.SZ,X000983.SZ,X000027.SZ,X002092.SZ,X000723.SZ,X600021.SH,X600176.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.0648976499585812,0.446208041703491,0,0,0.094949705317202,0,0,0,0,0,0,0.0441495228928489,0,0,0,0,0,0,0,0,0,0,0,0.154885316132164,0,0,0,0,0,0,0,0.101142455382907,0,0,0,0,-0.073533266190491,0,0,0,-0.069946508280607,0,0.0391955510021523,0,0,0,-0.0387492588535468,0,0,0,-0.00683863439367509,0,0,0,0,0,0,0
X600309.SH,0,0,0,-0.265336787234415,0.262555181937222,0,0,0,0,-0.128297674608892,0,0,0,0,0,0,0,0,0,0,0.0424800341284387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289314216033192,1.38777878078145e-17,0.172365554969911,0,0,0,0,0.13009943661745,0,0,0.307046464869591,0.124659102613177,0,0.000915657347038595,0.0165893479254211,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.407813360569533,0,0,0,0.0803101488655427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311530248576036,0,0,0,0,0,0,0,-0.0563800914407704,0,0,0,0.124566063871455,0.0535718732687328,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.151604307769995,0,0,-0.0293693586007436,0,0,-0.0556751730184596,0,0,0,0,0.0279202792275911,0,0,0,0,-0.00795945617902669,0,0,0,0.282311018677331,0,0,0,0.095334215958159,0,0,0,0,0.0762429137099522,0,0,0,0,0,-0.0698095977221165,0,0,0,0,0.107459032922026,0,0,0,0,-0.0022733569996686,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0247130473861977,-0.00911659735948621,0,0,0,0.00405945833752673,0,0,0.0286454667588898,0,0,0.0651083805754701,0,0,0,0,0,0.0436298355103106,0,0,0,0.0331849463636306,0,0,0,0.0201982504253712,0,0,0,0,0,0,0,0.0599202117585217,0,0,0,0.0382412775507472,0,0,0,0,0,0,0,0,0,0.00225905105528472,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.139645244415918,0,0,-0.0654592903514852,0.206981297137871,0,0.0427523285005008,-0.126487286724916,0,0,0,0.132217411025372,0,-0.0192179413802266,0,0,-0.1624113382816,0,0,0,0,0.360879841429904,-0.0648000737856621,0.0602014922760905,0,0,0,0,0,0,0,0,0,0.426674280448457,0,-0.120650733349037,0,0,0,0,0,0,0,0.0606449975122738,0,0.114493061825772,0,0,0,0,0,0,0
X600188.SH,0,0,-0.0124714755889105,0,0,0,0,0,0,0,0,0,0,0,0,0.0132033847168259,0,0,0,0,0,0.0952600047184293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.000431269221140286,0.0260262472818543,0.276439570456873,0,0,0,0,0,0,0,0.0149322139842702,-0.00248948936231846,0,0,0,0,0,0
X600660.SH,0,0,0.0508676991832789,0,0,0,0,0,0,-0.0989550014161204,0,0.129906768667097,0.119716557011099,0,0,-0.0766576580164408,0,0,0.174246775132643,0,0,-0.0215764228066121,0.244376467953683,0,0,0,0,0,-0.033782478136079,0.0707752411375379,0,0,0,0,-0.344328054403851,0,0,-0.0686834344755861,0,0,0,0,0,0,0,-0.0223948125173152,-0.0802487519406129,0,0,0,0,-0.00528455723005863,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0185582929194058,0,0,0.0513197375395951,0.238824154924132,0,0,0,0,0,-0.159219321422721,0,0,0,0,0,0,0,0,0,0,0,0.00577145305862325,0,0,0,0,0,0,0,0.521478676615946,0,0,0.0103531982673517,0,0,0,0.0687199050390945,0,0,0.0139026099792817,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.146179981009665,0,0,0,0,0.000657033114330197,0,0,0,0,0,0.0465847963188317,0,0,0,0,0,0,0.0453752629796559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390781915953171,0,0,0,0.00354558009842951,0,0.0563122775031811,0,0,0,-0.00942577515016975,0,-0.00952860937928512,-0.00412661381829409,0,0,0,0,0,0
X600886.SH,0,0,0.121816377125028,0,0,-0.215985867491118,0,0,0,0,0,0.0408490947909212,0.0280015729616673,0,0,0,0,0,0,0,0,0.140124458486985,0,0,0,0,0,0,-0.101632755506777,0,0,0,0,0,0,0,0,0.0463017922981708,0.0671928220348514,0,0,0,0,0,-0.0287844597162831,0,0,0,0,0,0.0349059576287324,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.173386594016511,0.037725430693004,0,0,0.050973696829799,0,0,0,0,0,0,0.116894537714935,0,-0.0731287542416425,0,0,0,0,0,0,0,0,0,0.263828340876933,0.523663010159392,0,0,0,0,0,0,0.246424534888257,0,0.361508121924094,0.0299295681080817,0,0,0.409842201559796,0,0,0,0,0,0,0,0,0.0153107098348268,-0.0203681087647352,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.375336861117497,0,0,-0.0862981576928693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785159091153412,0,0,0,0,0,0,0,0,0,0,0,0.61521412032044,0,0,0,0,0,-0.065937297398335,0,0,0,-0.00807008307913039,-0.00639615521032502,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0526100397035465,0,0,0,0,0,0,0.0172442696059532,0,0,0,0,0,0.000280279044295118,0.0610301183859977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103806303286359,0.188495251906585,0,0,0,0,0,0.0206869933248033,0,0.00342380546469159,0.00540622793792989,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00492225427779954,0,0,-0.0349261535399452,0,0,0.0227567303947283,0,0,0,0.0754665665480404,0,0,0.0675994862548487,0.0223404258992146,0,0,0,0,0,0,0,0,0,0,0,0.0640636042952701,0,0,0,0.215138681344978,0,0,0,0,0,0,0,0.0122964511609842,-0.002258812292203,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.776015634494645,0,-0.0088399619561206,0,0,0,0,0,0.0700613841262462,0.0283072891023451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121366793529946,0,0,0.0253912194897057,0,0,0,0,0,0,0,0,0,0.0533572986583028,0.0146801377467256,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0.0700314277920526,0.146571268208229,0,0,0,0,0,0,0,8.67361737988404e-19,0.0465441993416234,0,0,0,0,0.0231705968668705,0,0,0,0,0,0.0738819992934084,0.33059325742529,0,0,0,0,0,0,0,0,-0.225331432100388,0,0,0.139185275559534,0,0,0.263447970399912,0.0587887483781344,0.175472851062189,0,0,-0.213731392062412,0,0.0164415825897018,-0.00699075286048135,0,0,0,0,0,0
X000898.SZ,0,0,0.104421747078418,0.0206377627839622,0.0906767097736596,0.175094131674527,0,0,0,0.168084229459742,0,0,0,0,0,0,0.247513200921973,0,0.209778939254847,0,0,0.0267957626266763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519140801118421,0,0,0,0,0,0,-0.0466482414207714,0,0,0,0,0.0343118403788789,-0.00423113793163839,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.050437661155948,0,0,-0.0409111347075719,0,0,0,0,0,0,0,0,0,0,0,-0.22329544820058,0.0649214754011198,0,0,0,-0.098659568060583,0.16124315801613,0.0593032098710624,0,0,0,0,0,0.0155928629838727,0,0.183129224396388,0,0,-0.222161882539706,0.0844120437843939,0.0775385885718636,0,0,0,0,0,0,0.0385646675577099,0.38137321227265,0,0.0613803659796869,0.0338775747233963,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0736652399966407,0,0,0,0.12770405004119,0,0.0139005376374363,0.00424103267414379,0,0,0,0,0,0,0,0,-0.0361447526214147,0,0,0,0.220735845536173,0,0,0,0,0,0,0.0420417658382941,0,0,0,0,0,0,0,0,0,0,0,0.0508741531230949,0.0268362143722666,0,0,0.0316994613145106,0,0,0.000181816589252818,0,0,0,0,0,0
X601158.SH,0,0,0,0.0368372945525141,0,-0.0140265931200615,0,0,0,0,0,0,0,0,0,0,0.0554484672324674,0,0,0,0,3.46944695195361e-18,0.0120511047356041,0,0,0,0,0,0.10905108946007,0,0,0,0,0,0.0403526790117906,0,0,0,-0.0335333794285017,0,0,0.137213657325604,0.033221828572162,0,0.087627850629555,0,0.126262085968003,0,0,0,0,-0.0101862625564058,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.00255184302081566,0,0,0,0.0685628343431126,0,0,0,0.133398394329867,0,0,0,0,0,0,0,0,0,0,0,0.0565119834049661,0,-0.0450313359944639,0,0,0,0.146803696707574,0,0,0.0836008808876678,-0.0066782837655754,0,-0.082069652081909,0,0,0.210010074213361,0,0,0,0,0,0,0,-0.00229307327588995,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.126953349555823,0,0.126325318648699,0,0,0,0,0,0.0271413468707762,0,0,0.208766581250007,0,0,0,0,0,0,0,0,0,0.0025205209391667,0,0,0,0,0,0,0,0,0,0.00659295403037065,0.09756601958437,0,0,0.0183940242628547,0,0,0,0,0.145014061291313,0,0,-0.0130496270738286,-0.00677498306698813,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.41186441621039,0.00670917521353025,0.0555349786050846,0,0,-0.0775816632352379,0,0,0,0,0,0,0,0,0,0.0640407903887055,0,0,0.0358677272981325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0591984422652201,0,0.0857084045936564,0,1.0842021724855e-19,-0.0134367808264216,0,0,0,0,0,0
X000408.SZ,0,0,0,0.199197992425029,0,0.110081465098468,0,0,0.0898308881217209,-0.183679524775442,0,-0.00933213422754838,0,0,0,0,0,0,0,0,0,0.00828120589328621,0,0,0.218838460271215,0,0,0.00775387082063738,-0.099023870739252,0,0,0,0,0,0,0,0,0,0.1002120395585,0,0,0,0,0,0,0,0.0869092036695378,0,0,0,0.0257086411539772,0.033019050171697,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0145179920332509,0,0,0,0.00441299466196971,0,0,0,0.153925867886675,0,0.478136163017303,0,0,0.00677834908014716,0,0,0,0,0.121961487039742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693558918902099,0,0.00950227476169627,0,0,0,0,0,-0.00925373558017888,0.0169226155703891,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0643346967792327,0,0,0.0987455763341068,-0.0451573789341277,0,0,0,0.099217074961988,0,0,0,0,0.157152440265039,0,0,0,0.157243819215874,0.0600418403342722,0,0.0895688781274695,0,0,0,0,0,0,0,0,0,-0.0411481425508024,0,0.0566277807841896,0,0.169889157565184,0,0,0,0,0,0,0,0.0206903629687176,0.0368124324819899,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.150563341241703,0,0,0.123302761464569,0.0377091810197657,0,0,0,0,0,0,0,0,0.278915338135964,0,0,0,0.102960484574336,0,0,0,0,0,0,0,0,0,0,0.310826593353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324142364898414,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.236572270755066,0,0,0,0.609696189033971,0,0,0,0.289664176408189,0,0,0.0332294482107171,0,0,0,0,0,0.28693197077357,0,0,0,0,0,0,0,0,-0.0444573835299976,0,0,0,0.786597427217966,0,0,0.247998895135028,0,0,0,0,0.0410476909992642,0,0,0,0,0,0,0,-0.0644653677067165,-0.0477082059500551,0.361651308216391,0,0,0,0,0
X600352.SH,0,0,0,-0.180659852854579,0,0,0,0,0,0,0,0.00891619861425339,0.0110166991686834,0,0,0.027531120204609,0,-0.0560453367735601,0,0,0,0.00373312455577859,0,0,0,0.0195180727036317,0,0,0,0,0,0,0,0,0,0.307491734604422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157263666256138,-0.00266458015354705,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.232739747589975,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0534648447765079,0,0,0,0,0,0,0.894337299951452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148310064307754,0,0,0,0,0,0,0.0380995304779973,-0.0591194621976891,0,0,0,-0.0221787284299646,0,0.0341589773157333,0.0324275220459587,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0200891210665855,0,0,0.0367371972610575,0.0896100777644788,0,0,0,0,0.0486544522724071,0,0,0,0,0,0,0.106423721158296,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0872714167049438,0,0,0,0,0,0,0,0,0,0.0289268740757139,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0.157739227854404,0,0,0,0,0,0.209892900715765,0,0,0,0,0,0,0.402719874100886,0,0.146261661519562,0,0,0,0,0,0,0,0.0336170761977605,0,0,0,0,0,0,0,0,0,0,0,-0.0170983833400575,0,0,0,0,0,0,0,0,0,-0.0960508822483816,0,0.00702555677121164,0.0138788145750268,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.02375694814205,0,0,0,0,0,0,0,0,0,0,0,0,0.0560362128704049,0,0,0,0,0.0277852948072452,0,0,0,0,0.00757018620611467,0,0,0,0,0.0487678164208369,0,0,0,0,0,-0.0952170468080764,0,0,0,0.158606759687542,0,0,0,0,0,0,0,0,0.0128280281379829,0.0292347002943717,0,0,0,0,0,0
X002092.SZ,0,0,0,-0.0270358224886923,0,0,0.0356987492191969,0,-0.0103690290794153,0,0,0.136678734997246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508772066526553,0.0874772620837249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162514662342361,0,0,0.0264986527000679,0,0.0164116852336531,-0.0176357980840308,0,0,0,0,0,0
X000723.SZ,0,0.277393458975896,0,0,0,0,0,0,-0.0242220750931363,0,0,0,0,0,0,0,0.00120239735291641,0.0595362214181966,0.142518576534853,0,0,0,0,0,0,0.120302250079872,0,0,1.73472347597681e-18,0.480563595996712,0,0,0,0,-0.440152961666059,0,0,0,0,0,0,0,0,0,0.0257826887852675,0,0.350242126196948,0,0,0,-0.0837869940861419,0.147282768368483,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.114693109277512,0,0,0,0.0657279048250412,0,0,0,0,0,0,0.0431600381985106,0.00205215199492237,0,0,0,0,0,0,0,0,0,0,0,-0.00596847147139091,0,0,0,0,0.0963731490373634,0,0,0,0,0.0350644897344409,0,0,0,0.0147060068324165,0,0.158231520024662,0.128561024326729,0,0.0527489773438845,0,0,-0.0175188397137781,0.0188438903472005,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.099260007054493,0,0,0,0.21449021658086,0,0,0,-0.0195123565114789,0,0,0.116847093188309,0,0,-0.0190421239549577,0,0,0,0,0,0,0,0,0,0,0,0.0561386150167653,0,0,0,0,0.0505582462823064,0,0.0808230973256863,0,0,0,0,0,0,0,0.224455678771672,0,0.00877608501470932,-0.011445734376064,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0560720295492795,0,0,0,0,0,0.0168534899061597,0,-0.16452278484779,0,0,0,0,0.197131675873225,0,0,0,-0.0426655807148112,0,0.579715252676234,0,0,0,0,0,0,0,0,0.137153050198932,0.167833394581082,0,0,-0.270943610759101,-0.0272220631834282,0,0,0,0,0,0,0,0.0587963111584416,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.00489183148988098,0,0,0,0,-0.121153460574795,0,0.058902974992539,0,0,0,0,0,0,0,0,0,-0.0159707625991862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105703327361564,0,0,-0.134035039014101,0,-0.120659415075709,0,0,0,0.0285790758059662,0,-0.0359141591813572,0.0228207662482797,0,0,0,0,0,0
Slope,0,0,0,0,0,0.0792293057524372,0,0,0.0219317353159017,0.240405144843091,0,0,0,0,0,-0.284450882877913,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0565772039680052,0,0,0,0,0,0,0,0,0.454630273614751,0,0,-1.10182843778567,0,0,-0.904355405716234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5119515570724,0,0
TED,0,0,0,0.194315918452671,0,-0.166116217592708,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.557370231917721,0,0,0,0,0,0,0,0,0,0.264303074004246,0,0,0,0,-3.3982422000396,0,0,0,0,0,-0.831306982914452,0.603934691623947,0,0,0,-0.450003488728565,1.13923679167621,0,0,0,0,-0.0105289053540324,0,1.82882657217399,0,0,0,-3.62927964062486,0
RealEstate_excess,0,0,0,0.0593502382555061,0,0.0560090577095767,0,0,0,0,0,0,-0.119859672446986,-0.0316018472211862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988438223167868,0,0.0670114093452658,0,-0.0979101689894867,0,0,0,0,0.190178316183954,0,0,0,0,-0.0113873484072838,0.0387490541586222,0,0,0,0,0,0
MKreturn,0,0,-0.0119065027672747,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109434453085017,0,0,0,0,0,0.00390362517367125,0,0,0,0,0.00834137665975167,0,0,0,0,-0.0316994261740131,0,0,0,0,0,0.032336904565068,0.0137819990543521,0,-0.026587986788932,0,0,0,0,-0.03981284459286,0,-0.0961664889406288,-0.00607190705530113,0,0.0101206902424651,-0.00302043750598286,0,0,0,0,0,0
MKvol,0,0,-0.00133099255388957,0,0,0,0,0,0,0,0,0.000460839073533349,0,0,0,0,0,-0.000780107068071358,0,0,0,0.000796990043567432,0,0,0,-0.000405133206402847,0,0,0,0,0,0,0,0,0,0,0,0,0.000263875411017949,0,0,0,0,0,0,0,0,0,0,0,0.00328467459998768,-0.000740498425891014,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0103956595744724,0,0,0,-0.0251193138353098,0,0,0.0764795091511223,0,0,0,0,0,0,-0.0391422530187325,0,0,0,0,-0.0172028016653443,0,0,0.145930686053606,0,0,0,0,0,0.00713023302510305,0,0,0,0,0.0444537770875351,0,0,0,0,0.0136227513274171,0,0,0,0.0567410391282788,-0.00364684982043927,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00568830631601801,0,0,0.0103872977535101,0,0,0,-0.0141254884806527,0,0,0.00925225819008571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543405305520533,0,0.0255968836389727,0,0,0,0.0107348983007181,0,0,0,0,0,0,0,0.0517737452828804,-0.00898571543505844,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00477502650318916,0.0273855262393438,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154479517390219,0,0,0,0,-0.0152821556273413,0,0,-0.0129086791869699,0,0,0,0,0,0,0,0,-0.00201635863224192,0,0,0,0,0,0,0,0,0,0,-0.018816324099937,0.00703674462618194,0,0,0,0,0,0
