,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600352.SH,X601991.SH,X000723.SZ,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X000786.SZ,X002460.SZ,X600299.SH,X002271.SZ,X000629.SZ,X600489.SH,X600219.SH,X601158.SH,X002110.SZ,X600808.SH,X000990.SZ,X000883.SZ,X000553.SZ,X000630.SZ,X600985.SH,X000027.SZ,X000825.SZ,X600157.SH,X600583.SH,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00675358339561601,0,0,0,0.0661826109566593,0,0,0,0,0,0,0,0,0,0,0,0.0153354326621384,0,0,0.0328460880260389,0,0,0.0244252872372084,0,0,0.0399724761558787,0,0,0,0,0,0,0,0,0,0,0,0,0.150242831427403,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.139337373578951,0,0,0.0549645769576288,0,0,0,0.0768179183599701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0373951422681014,0,0,0,0,0,0,0.00973112763203872,0,0,0,0,0,0,0,0.0640421188977063,0.0910772462235493,0,0,0.00318685942978727,-0.0165138691867904,0,0,0,0,0,0
X601088.SH,0,0,0,0.201505977630729,0,0,0,0,0,0.211260141791201,0,-0.189436344418564,0,0,0,0,0,0,0,0,0,0.143214122966478,0,0,0.0441708680502661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284676529888748,0,0,0.0151717126847861,-0.0251466661489844,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.186319102174754,0,0,0,0,0,-0.0246630641172059,0,0,0,0,0,0,0,0,0,0.503947985216775,0,0,0,0,0,0,0,0,0,-0.0406446742815788,0,0,0,0,0,-6.93889390390723e-18,0,-0.00749706582388907,0,0,0,0,0,0,-0.0101936550511947,0,0,0,0.00583118843176886,-0.0157930573685344,0,0,0,0,-0.00237008255175141,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352791872552489,0,0,0.0806352739840991,0,0,0.0895911396664445,0,0.138636986292264,0,0,0,0,0,0,0,0.0523432071021147,0,0.034052992982248,0,0,0,0,0,0,0,0,0,0,0,0.0687194277367582,0,0,0.0903781933769722,0,0,0,0,0.008504971735357,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.00777082637168885,0,0.0328707545382204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145223163370781,0,0,0,0,0,-0.055684796938352,0,0.474634940083882,0,0.120122332531257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030769307144817,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223582385305812,0,0,0,0,0.385555885962858,0,0,0,0.412447170112082,0,0,0,0,0,0,0.0714942885286075,0,0,0,0,0,0,0,0,0,-0.042205735450925,0,0,0,0,0,0,0,0,0,0,0,0.028971008534361,0,0,0,0,0.0537047842464529,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231402986958418,0,-8.67361737988404e-19,0,0,0,0.0863666627426657,0,0,0.00174698561883136,0,0.291512464462493,0,0,0,0,0,0,0,0,0,0,0.147258760288073,0,0,0,0,0,-0.0558467822616675,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.00726765455751815,0,-0.0334059660101863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13059494153898,0,0,0.507112497105388,0,0,0,0,0.0188906801762152,0,0.0221056178579886,0,-0.00640875167284217,-0.0651674366769381,0,0.0797557189228871,0,0,0,0,-0.00578658498167289,0,0,0,0,0.0301000745098499,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167027578857756,0,0,0,0,0,0.152929844618524,0,0.0432481063212233,0,0,0.180652288119434,0,0,0,0,0,0,0,0,0,0,0.21199873802755,0,0,0,0.00528797856012094,0,0,0,0,0,0,0.0257812262628605,0,0.132682612178902,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0213974957607502,0,0.0116045646266554,0,0,0.301677911957676,0,0,0.0445900678128311,0,0.0159922008018297,0.035787060158918,0,0.115250680292592,0,0,0,0,0,0,0,0.0856242369594377,0,0,0,0,0,0,0,0,0,0,0.010013216604914,0,0,0.0505507171370055,0,0,0,0,-0.01494782971331,0,0,0,0,-0.0155241778397272,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.134646660206321,0,0,0,0,0.0943479204898805,0,0,0,0,0,0,0,0.142741722949898,0,0,0,0,-0.213899357945592,0,0,0.405553902681597,0,0,0,-0.0331164285059382,0,0,0,0,0,0,0,0.158819327307949,0.242721662088965,0,0,0,-0.144379090748615,0,0,0,0,-0.121801855392075,0.264618483428399,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0502498376461278,0,0,0,0,0,0,0,0,0,0,0.0119726963681568,0.0466859319392178,0.0576724434590411,0,0,0,0.0543609953669296,0,0,0,0,0,0,0,0,0.122029843042002,0,0.0968874242386703,0,0,0,0,0,0,0,0,0,0.0447751048169428,0.0579245587773248,0,0.0342034659572047,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.206133985283796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317444239690701,0,0,0,0.105465273642745,0,0.765390712877969,0,0,0,0,0,0,-0.0345793494315795,0,0,0,0,0,0,0.209350550339043,0,0,0,0,0.0314364035121369,0,0,0,0,-0.0729204910040907,0,0
X600660.SH,0,0,0,0,0,0.0379963076074221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844660389884466,0,0.0569674522019969,0.156099453696,0,0,0,0.128267671935903,0,0.00661161023508499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339143692150587,0.00245079273962142,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600688.SH,0,0,0.0270103335073022,0,0,0.0964148280765181,0,0,0,0.0890458621220407,0,0,0,-0.00890940529113331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118894171644193,0,0,0,0.0032417998038774,0,0,0,0.0639151476386242,0,0,0,0,0,-0.0380770192865726,0,0,0,-0.03314099016159,0,0
X600188.SH,0,0,0,0,0,0,0,0.048558297992646,0,0.00241206965026144,0,0,0,0.0449281865923857,0,0,0,0,0,0.129972338041472,0,0,0,0,0,0,0,0,0,0,0.136919825036857,0,0,0,0,0,0,0.0371770995007662,0,0,0,0,0,0,0,0,0.111706781817269,0,0.0762254653173615,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0520262884649244,0,0,0,0,-0.00112774969646142,0,0,0,0,0,0,0,0,0,0,0.00236182675737519,0,0,0.0855960290969751,0,0,0,0,0,-0.0656924575848904,0,0,0,0,0,0,0,0.0790782797565398,0,0,-2.16840434497101e-19,0.0868792358630805,0.102671434826981,0,0.0508450217594916,0,0,0,0,-0.012289264085165,0.00144934080407019,0,0,0,0.00582664623592131,0,0
X600795.SH,0,0,0,0,0,0,0.416394982518756,0,0,0,0,0,0,0.00782715873059532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167743419463795,0,0,0,0.043119212662708,0.132862095385905,0,0.0590321529555665,0.293325920724087,0,0,0,0.0405190050025342,0.0216190319477688,0,0.215452266014412,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.258957249049069,0,0,0,0.0582365395340665,0,0,0,0,0,0,0,0,0,0,0.238599497874634,0,1.73472347597681e-18,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0414559699165118,0,0,0,0.0262276711940658,0,0,0,0,0,0,0.0391503183845935,0.0975261272058494,0.0601869989617784,0,0,-2.69462825352301e-05,0,0,0,0,-0.0253014340434467,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116540786739688,0,0,0,0,0.0327092142302009,0,0,0,0,0,0,0.0347346333296375,0,0,0,0,0,0,0,0.0752996314604483,0,0,0,0,0,0.145391076410729,0.046095807375914,0.0621172088100624,-2.16840434497101e-19,0.253969733150821,0.126448038296099,-0.00606135603675844,-0.00189958027393015,0,0,0,-0.0308938180105611,0,0
X600801.SH,0,0,0,0.461771182144759,0,0,0,0,0,0,0,0.0225316036874867,0,0.0236657659010106,0,0,0,0,0,0,0,0,0,0,0,0,0.231376364865138,0,0,0,0,0,0,0,0,0,0,0,0,0.0336317188824667,0,0,0,0,0,0,0.0234443265757848,0,0.159772527402714,0,0,0,0.0220646295054995,0,0,0,-0.0517366054701577,0,0
X600027.SH,0,0,0,0,0,-0.0699372008790783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182543945341287,0,0,0,0,0.251453390430545,0,0,0,0,0,0,0.113439868056008,-0.0720432348149963,0,0,0,0,0,0.0337082243879655,0.0345442971593049,0,0,0,0,0,0,0,0.119881153677092,0,0,0,-0.0126384851778358,-0.103908795607031,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.00506855856095706,0,0,0,0,0,0,0,0.0361070140482938,0,0,0,0,0,0,0,0.0733741978257546,0,0,0.131815681839987,0,0,0.205124267666711,0,0.00807348382419513,0,0,0.192909008512604,0,0,0,0,0,0,0,0,0,0.0466717739917973,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00024569735224452,0,0,0,0,-0.0138875626279215,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886494467933054,0,0,0,0,0,0,0,0,0,0,0,0,0.0525229445326353,0,0,0,0.236563735674012,0,0,0,0,0,0,0,0.2570005883248,0,0,0,0,0,0.205592329490631,0,0.123657977937441,0,0,0,0,0,0,0,0,0,-0.0539846883899531,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239884837220808,0,0,0,0,0,0,0,0.229236011926398,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0039395937760907,0,0,0,0,0,0,0,0,0,0.141995273718599,0.0752423435262129,0,0,0,0,0,0.288827913098849,0,0,0,0,0,0,0,-0.0188889960508542,0,0
X600516.SH,0,0,0,0,0,0,-0.0192129339165552,0,0,0,0,0,0,0.0741256362078099,0,0,0,0,0,0,0,0.0679177232632073,0,0,0,0,0,0.619564918523814,0,0,0,0,0,0.123742423552654,0,0,0,0,0,0.0509439880347584,0,0,0,-0.210692599252486,0,0,0,0,0,0,0,0.0204215259521313,0,0,0,0,-0.189993195493365,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0723410905612678,0,0,0,0,0,0.105801884014951,0,0,0,0,0,0,0,0,0,0,0,0,0.137707537286579,0,0,0,0.555156679064671,0,0,0,0,0,0,0,0,-0.0548075635408808,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0487887867673261,0,0,0,0,0,-0.0426940414208098,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439675348682148,0,0,0,0,0,0.142066521244129,0,0,0,0,0.113918694812699,0,0.0122825614836706,0,0,0,0,0,0,0,0,0.0630603006832606,0,0,0,0,0,0,0,0,0,0,0,0,0.128651539579065,0,0,-0.011277764513197,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.271044361128881,0,0,0,0,0,0.0248197098683255,0,0.0747654562940673,0,0,0,0,0,0,0,0,0,0,0,0.00532254132394229,0.0688265470240663,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888702929916384,0,0,0,0.0234705989963725,0,0,0.0468495528111528,0,0,0,0,0,0.0516753105012085,0,-0.132117966063342,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01610287612406,0,0,0,0,0,0,0,0,0,0,0.138095869284112,0,0.0105284453947655,0.750985247535697,0,0.0935700692519992,0,0,0,0.0937166768222616,0.221283476963712,0,0,0,0,0,0,0,0,0,0,0,0.0302891991880407,0,0,0,0,0.0591861014265214,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493237315044415,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0613479900090528,0,0,0.0383731599187531,0,0,0,0,0,0,0,0,0,0.175316589473488,0,0,0,0,0,0,0.36228031625522,0,0.10436332304744,0,0,-0.0491712862039209,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0624651415532738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782765274851019,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.213548221431793,0,0,0,0,0.0535198229540088,0,0,-0.0169917872542879,0.050267386165458,0,0,0,-0.00585120752160692,0,0
