,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X601991.SH,X600688.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X000898.SZ,X600516.SH,X600547.SH,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X300072.SZ,X000786.SZ,X600299.SH,X000932.SZ,X600808.SH,X600801.SH,X000709.SZ,X600426.SH,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X600219.SH,X600985.SH,X601699.SH,X000830.SZ,X601003.SH,X600489.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0982620439323896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436065498175337,0,0,0,0,0.124186997137599,0,0,0,0,0,0,0,0,0,0.241409720238953,0,0.180847460221562,0,0,0,0.00869717047082144,0.0160774563618288,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0392982514863619,0.0822828098897542,0,0,0,0,0.412823907207584,0,0,0,0.0624415418846425,0,0,0,0,0,0.0242694949413642,0,0,0,0.0360379315960475,0,0,0,0,0,0.0160129751774423,0,0,0,0,0,0,0.0161533829910314,0,0,0,3.46944695195361e-18,0,0,0,0.0834663035997222,0,0,-0.00086627305125057,-0.00111868486915878,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0607963389352317,0,0,0,0,0,0,0.295654867077092,0,0,0.16277388418598,-0.131154553888849,0.088357380370096,0,0,0.00617292199829591,0.0256747048922751,0.0953534042076161,0,0,0,0,0,0.107652992997038,0,0,0,0,0,0,0,0,0,0,0.0118390223759474,-0.00459866128584936,-0.0083101273107367,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0578213057191051,0.13195630236338,0,0,0,0,0.314843850201725,0,0,0,0,0,0,0.0362054868345015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115370771215409,0,0,0,0,0.125611791050241,0,0,0,0.0511354830311378,0,0,-0.00953657626787722,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0453345787324199,0,0.164713932450015,0,0,0,0,0,0,0,0,0,0.154657979923072,0,0,0,0.354616407278686,0,0,0,0,0.562662411570391,0,0,0,0,0,0,0,0,-0.293093698827197,0,0,0,0,0,0,0,0,0,0,-0.274844999037104,0,0.325938615245033,0,0.0127865633929485,0,0.111183361773458,0.286766399792033,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0662912088919919,0,0,0,0,0,0.194435435738424,0,0,0,0,0,0,0,0.124202767863142,0,0,0,0,0.0737342117760741,0,0.0981069171721805,0.0539767424632759,0.0844104910567721,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.194268361574484,0.0484018171275086,0,0,-0.00217710413560033,0.000353865393240138,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119952852558036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297448399245152,0.316927642043788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274401661948356,0,0,0,0,-0.0348991872204096,-0.0387291653266742,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0269893136022973,0.00734424563993587,0,0,0,0,0,-0.0729273678359272,0,0,0,0.0526861610718821,0,0,0,0.0108142196242365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956836420200493,0,0,-0.00289838141018969,0,0,0.881431487507554,0,0,0.0151894625082699,0.0360041497495967,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.383156326229466,0,0,0.0179657453538377,0,0,0,0,0,0.576667321310619,0,0,0,-0.125941143772122,0,0,0,0.122601398286834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598552459919574,0,0,0,0.0254043378176012,0,0,-0.00722984312974551,0,0,0,0,0.00908375733232666,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00297870441094525,0,0,0.0920340658890813,0,0,0.0630689710888161,0,0,0,0,0,0,0,0,0,0.0645149316535217,0,0,0.0652438646554488,0,0,0,0,0.00109666935543053,0,0,0,0,0,0,0.0378992731299979,0,0.0613437337348253,0,0,0.0215353336773298,0.146999564203534,0,0.013345069223608,0,0,0,-0.00668560221425863,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.248319271753065,0,0,0,0,0,0,0,0,0,0,0,0.0490593887750329,0,0,0,0,0,0.0968023950373594,0.0384129378167788,0,0,0,0,0,0,0,0,0,0.133722071907589,0,0,0,0,0,0.11668216379544,0,0,0,0.112986109161505,0,0,0,-0.0191286008983491,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.112471506464317,-0.0389672827010978,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.385442711358316,0,0,0,0.011909320090827,0,0,0,0,0,0.0645823514568511,0,0,0,0,0,0,0,0,-0.00421776135603177,0,0.0553809656526216,0,-0.00270470776163463,-0.0264170955882687,0,0,0,0,0,0
X002460.SZ,0,0,-0.0276980504776157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305441353590117,0,0.494764364790624,0.14621342607723,0,0,0.185068702997246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121737651263503,0,0.0010881044738013,0,0,-0.0050124290344546,-0.0207589392212504,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.111282373831912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0843758259136936,0,0,0,0,0,0,0,0,0.0869274410457859,0,0,0,0.112858747135445,0,0,0,0,0,0.317067216829322,0,0,0,0,0.0132130590088725,0.00507832182365782,0,0,0,0,0,0
X000553.SZ,0,0,0,0.19693957434704,0,0,0,0,0,-0.383106094993634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301805754391331,0.33303733247421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940055073929094,0,0.38940814270665,0,0,0,0,0.00618797576198787,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.520165375183862,0,0,0,0,0,0,0,0,0.335907614168518,0,0,0,0,0,0,0,-0.165601544879515,0,0,0,0,0,0,0,0,0,0,0.171908401568504,0,0,0,0,0,0,0,0,0,0,0,0,0.165012896989828,0,0,0,0.00128049241494432,0,0,0,0,0,0,0
X300072.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0.152682791425476,0,0,0,0,0,-0.324629883476851,0,0,0,-0.235259171805283,0,0,0,-0.459832736716121,0,0,0,-0.00937107259662457,0,0,0,0,-0.0323711193779623,0,0,0,0,0,0.546348970485074,0,0.0258429506871133,0,0,0,0,0,0,0,0.341900735126179,0,-0.187265958142395,-0.0548295129910692,0,0,0,0,0,0,0
X000786.SZ,-0.167135168072481,0,0,0.064364671868277,0,0.11794069941418,0,-0.145497247569594,0,0,0,0,0,0.367770338579736,0,0,0,0,0,0,0,0.293248017485103,0,0,0.34438952625512,0,0.030822047821926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257284831792569,0,0.0416585985916064,0.0472555335616415,0,0,0,0,0,0
X600299.SH,0,0,-0.0937816101248821,0,0,0,0,0,0,0.091857621605978,0,0,0,0,0,0,0,-0.0118817492358884,0,0,0,0,0,0,0,0,0.299850566272022,0,0,0,0,0,0,0,0,0,0,0,0.0275410812458392,0,1.73472347597681e-18,0,0.109448720805403,0,0,0.177553969442116,0,-0.109773760217968,-0.389203597524579,0.00558834854126037,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578511633368477,0,0,0,0.202387103164991,0,0,0,0,0,0,0,0.120385192826663,0,0,0,0,0,0,0,0,0.442828385896325,0,0,0,0.0145499093275805,0.0205738974925169,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0433239972513002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177018009470001,0,0.0582267905613997,0,0,0.182388025794072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103595566906257,0,0,0.26061834547391,0.014072020034654,0,0,0.00509402513073088,-1.0842021724855e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0.413911286262232,0,0.0289768960482622,0,0,-0.0370270853087527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995416854967695,0.0541871340526349,0,0.149951332353456,0,0,0,0.143489803034322,0,0,0,0,0,0,0,0,0,0,0.105881776427129,0,-0.00688099851370786,0.0264050201369619,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.186145203052248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332685542749412,0,0,0.0212584034623912,0,0,0,0,0,0,0.27099459095636,0,0,0,0,0.0061353194428086,0,0,0,0,0,0.137944448720631,0.0435270864857045,0,0,0,-2.60059688503746e-05,-0.0201481708277942,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.00990833719203752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608380467237171,0,-0.248886691736705,0,0.173050673119667,0,0.108572831205048,0,0,0,0,0,0,0,0,0.0485533015478373,0,0,0,-0.192799273361088,0,0.771116835217178,0,0,0,0,0,-0.000304953299405113,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0178454274222061,0,0,0,0.0570833787906626,0.101612859349454,0,0.0146408068042603,0,0,0,0.0729748219387591,0.00587851132894659,0,0,0,0,0,0,0,0,0.166463658257738,0,0,0,0,0,0,0,-0.0905065620089105,-0.00016222334919419,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105788044476959,0,0,0,0,0,0,0,0,0,0.154764764316949,0,0,0,0,0,0,0,0,0,0,0.701328739059897,0,0.0381656771103751,0,0,0.0984491588805454,0,0,0,-0.012532728248949,-0.0201223006124852,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0155806443482289,0.0158336837459765,0,0,0,0.14235210516887,0,0,0,0,0,0,0,0,0.129394090497912,0,0,0,0,1.73472347597681e-18,0.0229722725627702,0,0,-0.0145939664193522,0,-0.0162730957685621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153701410447791,0,0,0,0,-0.0052337669854587,-0.00910414042968838,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.105407760891863,0,0,0.253683601308884,0,0,0,0,0,0,0,0,0,0,0,0,0.0552625273465234,0.131664373181521,0.0796924912765623,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0101429544772423,0,0,0,0,0,0,0,0,0,-0.134511811980803,0.0110792640590084,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0127493010052753,0,0,0.116778570590437,0,0,0,0,0,0,0,0,0,0.0332405797534091,0,0,0,0,0.00423674977866658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329689959177256,0,0.0146587484518914,0.0754806204024301,0,-0.00286361750695004,0.00134991876684964,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.342481947250572,0,0,0,0,0,0.160303550856485,0,0,0,-0.129923101381333,0,0,0,0,0,0,0,0,0.0779739235108958,0,0.175420074650398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621856791023497,0,0,0,0,0.0149877360527798,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.28491228209728,0,0,0,0,0,0.196231816803411,0,0,0.149078951849799,0,0,0,0,0,0,-0.0222078296262124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388790627462931,0,0,0,0,0,0,0.0456758856269511,0,0,0,0,0,0,-0.00211461856225701,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0622235471070678,0,0,0.11658409079513,0,0,0,0,0,0,0,0,0,0,0,0,0.0548358099712837,0,0.255706369259456,0.170456172135013,0,0,0,0,0,0,0,0,0,0.206561147543819,0,0,0,0.011672702249355,0,0,0,0,0,0.0171356157907494,0,0,0.0119231651822354,0,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0.0480111386905234,0,0,0,0,0,0,0,0,0,0,0.413780731734931,0,0,0,0,0,0,0,0,0,0.174404431608082,0,0,0,0.121676070959761,0,0.216784542408107,0,0,0,0,0,0,0,0,0,0,0,0,0.00618401111265581,0.0770199300483656,-0.0151613913270142,-0.00209135722279358,0,0.125860950321877,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.184538688288342,0,0,0,0,0,0,0,0,0,0,0,0,0.241035989750084,0,0,0.068186458594302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834678782524218,0,0,0,0,0,0.15963004765951,0.0426677751162723,0,0,0,0.00438335308257438,-0.0294938516952936,0,0,0,0,0,0
X002271.SZ,0,0,0,0.13307011109236,0,0,0,0,0,0,0.0876598252237446,0,0,0.172289764745059,0,0,0,0.0509201594915305,0,0,-0.138305593614226,0,0,0,0.100110890942798,0,0,0,0,0.235327014001425,0.189901277040829,0,0,0,0,0,0,0,0,0,0,0,0,0.0637751034678607,0,0.0228083699792053,0,0,0.41178518002229,0.057903243224918,0.0518244007618832,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.551572248164217,0,0,0,0,0,0,0,0,0,0,0,0.250940621723564,0,0,0.0184977471240359,0,0,0,0,0.138578252590353,0,-0.142268619412657,0.0469908664559437,0,0,-0.438618495378232,0,0,-0.260999282751844,0,0,0,0,0,0,0,0,0,-0.282629715501841,0.150784988692647,0,0,0,-0.0437164777701232,-0.112561463961888,0,0,0,0,0,0
Slope,0,-1.29092019608642,0,0,0.303529517989609,0,-1.21670684734172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121713684687261,-1.16390230400471,-2.40722349255041,0,0,1.6419233052811,0,0,0,0,0,0,0,0,0,0,0,0.320416887773244,0,0,0,0,0.663236360737676,0,0,0,0,0,0,14.0818872513151,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.946429788487515,0,0,0,-0.809415899887774,0,0,0,0,0.347543892765219,0,0,0,0,0,0,0,0,0,-1.11294805344287,0,0,0,-0.101550463622109,0,0,0,0,0,0,-0.285580384707688,0,0,0,0,-2.45884972320599,0,0
RealEstate_excess,0,0,0,0,0,0,0.0859342815688738,0,0,0,0,0,0,0,0,0,0,0.132455117972626,0,0,0,0,0,0,0,-0.0884409846365717,0,0,0,0,0.0655247867407239,0,0,0,-0.135504226340916,0,-0.0550409251172012,0,0,0,0,0,0.0122595542022382,0,0,0,0,-0.0494952616062472,0,0.00391163286518979,0,0,0.0177736877976771,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172263220673374,0,0,0.0780559277439058,0,0,0,-0.00939973312005349,0,0,0,0,0,0,0.0564922684223886,-0.00988846339854997,0,0,0,0,0,0,0,0,0,0,-0.0361356924493486,-0.159523996606603,0,0,0.00279437158669358,0,0.00305262356500887,-2.14725544923711e-05,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00174090544422207,0.00168649550404334,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025942403416808,0,0,0,0.000632892029633156,0.00200046836704298,0,0,0.00144177831454209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903324530499435,-0.00297398398230146,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.04196809986327,0,0,0.00597804748396492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487919572106831,0,0,0,0,0.0187049931505711,0,0,-0.0292080624574738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110041639786677,0,0.017074884949552,-0.0427108569395368,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102879833388131,-0.00854651242486696,0,0,0,0,-0.00375322436689376,0,0.000636949491796092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014670008949647,0,-0.00433527288981563,0.00624842951600895,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00644786911568829,0,0,0.00879499546018629,0,0,0,0,0,0,0.000112510632807005,0.00303105080101096,0,0,-0.00327015222384148,-0.00377963982843545,-0.00690228129498567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000283104838886934,0.012610997988593,0.000707996605958453,0.00664357596109001,0,0,0,0,0,0
