,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600188.SH,X300072.SZ,X600795.SH,X601992.SH,X600362.SH,X002466.SZ,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X600157.SH,X000709.SZ,X600176.SH,X600027.SH,X600352.SH,X000786.SZ,X000792.SZ,X000553.SZ,X000408.SZ,X600489.SH,X600219.SH,X002271.SZ,X600808.SH,X000959.SZ,X601158.SH,X600339.SH,X000883.SZ,X000723.SZ,X002092.SZ,X002470.SZ,X600299.SH,X000630.SZ,X000983.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.562122913513418,0,0.0189030201164797,0,0,0,0,0,0,0,0,0.0531936948922822,0,0,0.0702174691051484,0.002332079097892,-0.0818099075319142,0,0,0,0,0,-0.0307676831338268,0,0,0.0239596670045158,0,0,0,0.0206501866307749,0,-0.0374047304841136,0,0,0.0630306913249115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523605795874543,-0.0046690766601808,0,0,0,0,0,0
X600028.SH,0.525282747855111,0,0.050299905695503,0,-0.0994057211704991,0,0,0,0,0,0,0,0.0184373310495072,0,0,0,0,0,0,0,0.0500312776491817,0,0,0,0,0,-0.104417100862543,0,0,0,0,0,-0.0121463362090993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252545645580892,0,0,-0.0115571800499497,0.0157426059165655,-0.0686845178842761,0,0,0,0,0
X601088.SH,0,0,0,0.221040186644094,0.115230593232316,0,0,0,0,0,0,0.233173372197807,0,0,0,-0.238009291343026,0.0598563977452337,0,0,0,0,0,0,0.00172599751487545,0,0,0,0,0,0.0298058169256475,-0.0104445452966159,0,-0.0314873428872387,0,0,0.0695376682491317,0,0,0,0,0,0,0,0,-0.0931640739644478,0,0,0.102129927353159,0,0.0134731644010154,0.019488316307088,0,0,0,0,0,0
X600019.SH,0,0,0.119666540368327,0,0,0,0,0,0,0,0,0,0,0,0,0.0742994454030823,0,0,0,-0.0557618823602017,0,0,0.65329119700792,0.0141103310404373,0,0,0.204532840750941,0,-0.0926210779433241,0,-0.0591368590834477,0,-0.0294361037191864,0,0,0.0386549140858243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183298690117584,-0.00227856085754954,0.124475422902105,0,0,0,0,0
X600585.SH,0,0,0.44557944564405,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.178457517647119,0,0,0,0,0,0,0.0896331141551424,0,0,0.181589620323951,-0.16371948782005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272076444546267,0.0366904398826949,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0857317248947498,0,0,0,0.183747924490447,0,0,0,0,0,0.0708412375098279,0,0.0127044248437899,0,0,0.0564323681056182,0,0,0,0,0.0966645404387602,0,0,0,0,0.140147361651286,0,0,0,0,0,0.0438144508521245,0,0,0,0,0,0,-0.0109605152612051,0,0,0,0,0,0,0
X600309.SH,-0.0749719257628116,0,0.0636921995129481,0,0,0,0,0,0,0,0,0,-0.0148451832856396,0,0,-0.0521155949689225,0,0,0.261224629319104,-0.145075600537851,0,0,0,0,0,0,0.304910548628603,0,0,-0.0565870951908782,0,-0.114958793582386,-0.115981532235149,0,0,-0.10137104222301,0,0,0,0,0,0,0.547129638392452,0,0,0,0,-0.168523426121313,0,-0.0111007452542921,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0659649099957516,0,0,0,0.0238586749825182,0,0,0.065068170709352,0,0,0.0855723981994516,0,0,0,0.0712027472090624,0,0,0,0,0,0,0,-0.0695483932303537,0,0,0.0144217748815043,-0.0238763420729369,0,0,0,0,0,0,0,0,0,0,0.0608591538206392,0,-0.0713207481640409,0,0,0,0,0,-0.0218362816242377,0.0314249221531698,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0759991476407171,-0.0194249353921294,0,0,0,0,0.214486154058724,0,0,0.044974288743965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292615183731561,0.0372123637840206,0,0,0,0,0.0631294865045748,0,0,0,0,0,0,0,0,0,0.0506503732942196,0.0265790088324889,0,-0.0016734147965944,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0781630111295685,-0.0605077586113979,0,0,0,0,0.221636276303832,0,0,-0.0534298909964252,0,0,0,-0.0158975542866005,0,0,0,0.0413832742857099,0,0,0.0572971356949022,0,0,0.0683000530565681,0.0356862935012725,0,0.0513625747061241,0,0,0.105639456724367,0,0,0,0,0,0,0,-0.0774194651498929,0,0,0,0,0,-0.0320356405124441,0.0436160717231225,0,0,0,0,0,0
