,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X002466.SZ,X601992.SH,X600362.SH,X600660.SH,X601991.SH,X300072.SZ,X600547.SH,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X000898.SZ,X002460.SZ,X600516.SH,X000959.SZ,X600339.SH,X600489.SH,X600808.SH,X601158.SH,X600352.SH,X002271.SZ,X000983.SZ,X600219.SH,X000883.SZ,X000630.SZ,X600176.SH,X000723.SZ,X002092.SZ,X600299.SH,X600549.SH,X600578.SH,X601699.SH,X000408.SZ,X000792.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.162305530594804,0,0,0,0,-0.0147518092537177,0,0,0.0594377666072312,0,-0.0312920134093841,0,0,0,0,0,0,0,0,0,-0.0125522368089796,0,0,0,0,0,0,0,0,0,0,0,-0.0394551647291451,0,0,0,0,0,0,0,0,-0.0160908834678108,-0.000857184291764181,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.149619553828568,0,0,0,0,0,0,0.0398207197763904,0,0,0,0,0,0,-0.0748495473349641,-0.111381208224728,0,0,0,0,-0.0216269372764713,0,-0.0169528126120757,0,0,-0.0289249548110861,-0.124666667572025,0.0185250204486294,0,0,0.0378831287084754,0,0,0,0,0.0263831294268366,-0.0339142558051516,0,0,0,0,0,0,0,0,0,0,-0.00253497169416337,-0.134644915467085,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032039789316273,0,0,0,0.00507009648743459,0.031911937016217,0,0,0,0,0,0,0.020022504420217,0.011846603264269,0,0.00061705349546916,0,0.0104264638217758,0,0,-0.0171808923964341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888029326676749,0,0,0,0,0.0414502510862624,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.131358017880685,0.00987369198429039,0,0,0,-0.010444395036775,0,0.16610754553846,0.0242279771421231,0,0,0,0,0,0.0126296179802204,0,0,0.0226700848865512,0,-0.0329681704640068,0,0,0,0.385482329264358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151851766642553,0.0295995788564179,0,0,0,0,0,0
X600585.SH,0,0,0,0.181353905949726,0,0,0,0.365096200325682,0,0,0,-0.0232308649292279,0,0,0,0,0.174662129328358,-0.0896242862532262,0,0,0.19763815314809,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.12096052515491,0,0,0,0.0326797260784143,0,0,0,0,0,0,0,-0.011885331893224,0,0,0.0496597751001236,0,-0.0818845380310752,0,0.0137206181976587,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.0380947666509581,0,0,0,0,0,0.151362624967427,0.0834153127470556,0,0,0,0.0456909354813358,0,-0.078254688402658,0,0.0253141352243079,0,0,0.0571393588849263,0.114700811036318,0,0,0,0,0,0,0,0.0103395919913601,0.0614498310719228,0,0,0,0.0175373775697114,0,0,0,-0.00499209286297118,0,0,0,0,0,0,0,0,0,0,-0.00714008397638103,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268218843856049,0,0,0.279453080798169,0,0.014384945358938,0,0,0,0,0.256446665342066,0,0.053783733465944,0,0,0.0844906624469707,0,-0.120184486414835,0,0,0,0,0,0,0,0.050793608218646,0,0,0,0,0,0,-0.0554271379164867,0,0.0284434729620325,0,0.0189965426924107,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.348233840198722,0,0,0,0,0.199895220119469,0,0.186297576685717,0,0,-0.0585181392371528,0,0,0,0,0,0.0821592746259344,0,0,0,0,0,0,0.118303325369475,0,0,0,0,0,0,0,0,0,-0.055552971091964,0,0,0,0.138318973393646,0,-0.00450224301848171,-0.0631356950418158,0,0,0,0,0,0
X601898.SH,0,0,0,0.196654521223536,0,0,0,0,0,0.181223688786055,0,0.129972521023644,0,0,0,0,0,0,0.00143614250242608,0,0,0,0,0,0,0.241588206324865,0,0,0,0,0,0,0,0,0,0.132090483233203,0,0,0,0,0.0186281734209257,0,0,0,0.207551911152256,0,-0.0137230504788416,-0.0563493822267785,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548093109995593,0,0,0,0,0,0.0766174098177922,0,0.256041203910349,0,0,0.000480331556343153,0.11223158052596,0.0587039425944449,0,0.081059575919823,0,0,0,0.196955517725788,0,0,0,0,0,0.0513014363734151,0,0.0582205435117834,0,0,0,0,0,0,-0.00746902084211536,-0.0347681387742671,0,0,0,0,0,0
X600688.SH,0,0.00729150576289698,0,0,0.234101638606618,0,0,0,0,0,0,-0.0314365663441891,0,0,-0.0145451424522009,0,0,0,-0.0468619744454189,-0.0593580396944231,0,0.0277485448824176,0,0,0,0,0,-0.0469782944480866,0,-0.0313903164135188,0,0,0,0,0.0382722311105905,0,0,0,0,0,0,0,0,0.0508256371182219,0,0,0,0,0,0,-0.0108243149490408,-0.0171169563990905,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0709561573685439,0,0,0,0,0,0,0.052089744540892,0,0,0,0,0.00114811325847567,0,0,0.359783180544704,0,0,0,0,0,0,-0.200052402343332,0,0,0,0,0,0.486721974516999,0,0,0,0,0,0,0,0,0,0,0.0193385690231801,0,0,0,-0.011295615844501,-0.0227973878060022,0,0,0,0.195999808865754,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077830303328495,0,0,0.0561752462554212,0,0.0413253768538157,0,0,0,0.0178144534707945,-0.0456456236586898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124078323836738,-0.0151666054530856,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157640343305995,0,0,0,0,0,0,0,0,0.573597061786693,0,0,-0.0434213100227796,0,0,0,0,-0.0941391608457448,0.149189722659601,0,0,0,0,0,0,0,0,0,0,-0.0776957183204673,0,0,0.230665772924797,-0.011075174931835,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0460649305485586,0,0,0,0,0,0,0.165834632730203,0,0,0,0.750697659191306,0,0,0,0,0,0.177374229339456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309112740061963,0,0,-0.114481747328154,0.160496495410009,0,-0.0325178688465473,-0.0268223107844299,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.161238905791816,0,0,0.0451577553625263,0,0,0,0,0,0,0.0101538001018367,0,0,0,0,0,0,0,0.0523427840448452,0.0639196359143086,0,0,0,0,0,0,0,0.065104720658236,0,0,0,0,0,0,0,0,0,0.0672619373074089,0,0,0,0,-0.018891086717705,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0821272991033006,0,0,0.00498981610393253,0.063114629024273,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992847136489105,0,0,0,0,0,0.036176234823447,0,0,0,0,0,0,0.152067134560648,0,0,0,0,0,0,0,0,0,0,0,0.168106557017661,0,0,0,0.0222306608148315,-0.0367763029284134,0,0,0,-0.168515393417993,0,0
X601991.SH,0,0,0,0.172451016179552,0,0,0,0,0,0,0,0,0,0,0.0389283446308017,0,0,0,0,0,0,0,0.0462728252027019,0,0,0,0.0544076673723208,0.0402970725621456,0,0,0,0.0233258049702271,0,0,-0.0134419474241147,0.157984403093749,0,0,0,0,0,0,0.242584616193851,0,0,0,0,0,0,0,-0.00805603806396414,0,0,0,0,0,0,0
X300072.SZ,0,-0.0992543673613143,0,0,-0.779386277036856,0,-0.196914400270251,0.63295111490809,0,0,0,0,0,-0.43813927256776,0,0,0.621455333437346,0.638417333615161,0,-0.0672975188639024,0,0.896849036789253,0,0,-0.720889545214911,0,0,0,0,0,-0.19428054813728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350065801826066,0,0,0,-0.0304558145131954,0.118310083863189,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.350833793363848,0,0,0,0,0,0.578101073056523,0.0427504060300055,0,0,0,0,0.0841454567282535,0,0,0,0,0,0,0,0.0441154079427138,0,0,0,0,-0.0312661770742221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156955173302884,0,0,0,-0.0651667744271973,0.136220564738303,0,0,0,1.44928192370043,0,0
X600886.SH,0,0,0,0,0.057378070239889,0,0,0,0,0,0,0,0,0,-0.0161582863031674,0,0.097181432497114,0,0.0505208639487824,0,0,0,0,0,0.176485568740438,-0.0519233339605208,0,-0.0333992342816159,0,-0.026840514520436,0,0,0,0,0.0790162568846524,0,0,0,0,0,0,-0.0015635394020847,0,0,0,0,0,0,0,0,0.01088078890818,-0.0220818662472942,-0.0541157311277729,0,0,0,0,0
