,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X002460.SZ,X600660.SH,X002466.SZ,X600886.SH,X000792.SZ,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X600489.SH,X000807.SZ,X000786.SZ,X000983.SZ,X601699.SH,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X000408.SZ,X002080.SZ,X300037.SZ,X000629.SZ,X000539.SZ,X600688.SH,X000933.SZ,X000723.SZ,X600995.SH,X600157.SH,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.880642940532838,0,0,0,0,0,0,0,0.192593130213142,0,0,0,0,0,0,0,0,0,0,0,0,0.00722092097525899,0,0,0,0,0,0,0.148570274961365,-0.021614068828239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,8.67361737988404e-19,-0.049570704189106,0,0,0,0,0,0,0
X600028.SH,0.660317256025463,0,0,0,0.0287263559345054,0.117478355868643,0.145645375611471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838940838453421,0,0,0,0,0.013302418050065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352174647384599,0,0,0,0,0.0219882449142707,0.0880885492347016,0,0,0,0,0,0
X601088.SH,0.0372900241815244,0,0,0,-0.0571261475171455,0,0,0.324167437409079,0,0,0,0,0,0,0,0,0.0902911838034353,0,0,0,0,0,0,0,0,0,0.174047728671206,0,0,0,0.0511045039055203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305719388151971,0,0,0,0,0,4.33680868994202e-19,0.0439689768843647,0,0,0,0,0,0
X600309.SH,-0.0687731103452661,0,0,0,-0.138018613279514,0,0,0.0555207638522377,0,0,-0.0331829879709361,0,0,0,0,0,-0.00101756886114773,0,0.253033448181192,0,0.0551542138560253,0,0,0,0,0,0,0,0,0,0,0.0661170107395166,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00897073058131399,0,0,0.130705445577828,0,0,0,0,0,0,0,-0.0173892648820789,0,0,0,0,0,0
X600011.SH,0,0.176366413786686,0,0,0,0,0.298431901706262,0,0.0321678841327484,0,0,0,0,0,0.437604327784894,0,0,0,0,0,-0.0886629865434534,0,0,0,0,0,0,0.593856826983484,0,0,-0.127390282576864,0,0,0,0,-0.13216159077338,0,0,0,-0.0990929761436115,0,0,0,0,0,0,0,0.0344279293090498,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,-0.00285886034915742,0.00926019676338777,0,0.0529011997254893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784979770621837,0.0750717879378029,0,0,0,0.00672155474594957,0,0,0,0.205279092200199,0,0,0.0962213588216291,0,0.0721686102344502,0,0,0.00313560908271329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260416256334791,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.058533040678341,0.243322467615532,0,0,0,0,0,0.169248750069325,0,0.201766661413596,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130184311486101,0,0,0,0,0.168886315808423,0,-0.0514118686608012,0,0,0,0.149169113507597,0,0,0,0,0,0,-0.051661151467453,0,0,-0.246739234416739,0,0,-0.0310805171333899,-0.0916997100225841,0,0,0,0,0,0
X600188.SH,0,0,0.394371361824377,0,-0.0579774011851207,0,0,0,-0.0135707646493806,0.0825171906261331,0,0,0,0,-0.132960824832959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.701083328061135,0.0381129171817242,0,0,0.191102419873845,0.16718963018408,-0.090427721456964,0,0,0,0,0,0,0.0264378615436263,0,0.174018226619715,0.0376650163472326,0,0,0,0,0,0,-0.0163287290066554,0,0,0,0,0,0
X600547.SH,0,0.0846028720443622,0,0,0,0,0,0.0486215457979979,0,0,0,-6.93889390390723e-18,0,-0.098851141290889,0,0,0,0,-0.211435055954954,0,-0.0200266526166504,0,0,0,0,0.173246866105965,0,0,0,0.798992277542996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233481474535179,0.110401850733767,-0.149411078268091,0,0,0,-2.16840434497101e-19,2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0.177914617568921,0,0.0538598395102073,0,0,0,0,0.240412927594897,0,0,0,0,0,0.0335206316019746,0,0.0632838487279867,0,0,0,0,0,0,-0.188072013690842,0,0,0.0862842762396834,0,0,0,0,-0.00116889662058571,0.113371605222247,0.170524618281407,0.111313349034406,-0.0635057946774152,0,0,0,0,0,0,0,-0.165322943214043,0,0,0.0172759605028399,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.138258003458377,0,0,0,0,0,0,0,0,-0.10708644572953,0,0,0.118700099158438,0,0,0,0,0,0,0,0,0,0,0,0,0.0947167978345783,0.458043656496492,0,0,0,-0.113378144164672,0,0,0,0,0,0,0,0,0,0.231986964280478,0.0403636831860842,0.0436386071696625,0,0,0,0,0.0092891540383394,0,-0.0078171767486589,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763954002581453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00775001266635081,0,0,0,0,0,0,0,0,0,0,0,-0.0511290157719408,0.173099544718832,0,0,0,0,0,0,0,0,0,0.0846729366112641,-0.0305975765418728,-7.36876319097947e-05,-0.0421188525995764,0.28235645281591,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.00553528308889389,0,0,0.0111658546833119,0,0,0,0,0,0.0254442215930233,0,0,0,0.0217901878545155,0,0.0293927283018995,0,0,0,0,0.0589277413173645,0,-0.0397865256839991,0,0,0,0,0,0,0,0,0,0.132719238332551,0.112729021853042,0,0,0,0,0,0.0117432179904424,0,0,0,0,-0.0353192180326674,0.0217850927907605,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0142331591178982,-0.0286249095862108,0.102752388146532,0,0.667096057848285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311232959783558,0,0.109141193410716,0,0,0,0,0,0,0,0,-0.00512910339708199,0,0,0,0,-0.0598975008043487,0,0,0,0.0187759366399516,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0548210412373331,0,0,0,0,0,0,0,0,0,0,-0.217691367115355,0,0,0,0,0.0451818645081634,0,0.11276732677512,0,0,0.265078505017681,0,0.129546010811064,0.247884742309944,0,-0.162124322211409,0,0.0955912483607152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172865326823621,0,0,0,0,-1.73472347597681e-18,0.0451879406739182,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0691749751119633,0,0,0,0,0,0.33165908956779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310457101988208,0.0470463512636517,0,0,0,0,0.00674013698465522,0,0,0,0,0,0,0,0,0,0,-0.0200241769966588,0.0141846590659793,-0.0573551480648065,0,0,0,0,0,0
X600111.SH,0,0,0.132795771580865,0,0,0,0,0.00754041132187398,0,0,0.181816138082389,0,0,0,0,0,0,0.0643122650921107,0,0,-0.113375353634488,0,0,0,0,0,0,0.0085922311039127,0,0,0,-0.0557688748251409,0,0,0,0,0,0,0,0,0,0.549711127134106,0,0,0,0,0,0,0.0748507395862561,0,0,-4.33680868994202e-19,0.0214735431529714,0,0,0,0,0,0
X600010.SH,0,0.0297341900807474,0,0,0,0.170128365999971,0,0,0,0,0,0,0,0,0,0,0.393296824176161,0,0,0,-0.017407792938147,0,0,0,0,0,0,0,0,0,0.0178150278956521,0,0,0,0,0,0,0,0.070490328594614,0,0,0.0723828590079138,0.0404017105962102,0,0,0,-1.73472347597681e-18,0.0201007517819197,0,0,0,0.00967404242146547,-0.0472601551532849,0.0338193007635529,0,0,0,0,0
X000301.SZ,0,0,0,0.14163761838919,0,0,0,0.195983076183764,0,0,0,0.0195374661422259,0,0,0.0717304543281628,0,0,0,0,0,0.111927925073009,0,0.0477943364305562,0,0,0,0,-0.00964594756687971,0,0,0,0.0669635133974594,0,0,0.0478701873675415,0,0,0,0,0.0308675238352284,0,0,0,0,0,0,0.0508891748701532,0,0,0,0,0.0217261775938815,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.137000681177225,0,0,0,0,0,0,0,0,0,0,0,0,0.295638199070396,0,0,0,0.350660891017393,0,0,0,0,0,0,-0.133593061830818,0,0.0909634239123737,0.0144347534107371,0.100472832354429,0,0,0,0.0131028779122527,0,0,0,0,0.0157693992034371,0,0,0,0,0,0.0305936434522704,0.0169965983015452,0,0,0,0,0,0,0
X002271.SZ,0.20102779151062,0,0,0,0,0,0.345028031333497,0,0,0,0,0,0,0,0,0,-0.0229081339412814,0,0,0.083009764345766,0,0,0,0,0,0,0,0,0,0,0,0.462287765776898,0,0,0,0.197120648074502,0,0,0,0,0,-0.200382907548006,-0.152676094277919,0,0,0,0,0,0,0.189046530876984,0,0.00229901957063019,0.153684616922905,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.137029412909432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632994473458042,0,-0.0682456131618774,0,0,0,0,0,0.113668502916449,0,0,0,0.115053927204848,0,0,0,0,0.0430900440252686,0,0.0563591814616395,0,0,0,0,0,0.0261168971726876,0.165678504413114,0,-0.0113639860409062,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0.202873665682748,0,1.73472347597681e-18,0,0,0.373027442449794,0,0,0,0,0,0,0,0,0,0,0,0,0.251577140141643,-0.152790327662354,0,0,0,0.0168643973057542,0,0,0,0,0,0,0,0,0.0683067696103431,0,0,0,0,0,0,0,0,0,0,0,0,0.0118048339602256,0,-0.164988380389318,0,-0.0432906439690713,0.0484557072710254,0,0,0,0,0,0
X600362.SH,0,0.142319244668141,0,0,0,0,0,0,0.0777558565948335,0,0.105429357869542,0,0,0,0,0,0.0581124737923883,0,0.0999321950176465,0,0,0,0,0,0,0.031531106005289,0,0,0,0.0149364461925761,0.0567145226753115,0,0,0,-0.0504334614884421,0,0,0,0,0,0,0.0569208250377825,0,0,0,0.068080275510537,0,0,0,0,0,-0.00744782654386909,0.0108877099322233,0,0,0,0,0,0
X600795.SH,0.0514361148026264,0.00106705398676599,0,0,0.281654076647931,0,0,0.089429220449282,0,0,0.0197199458209864,0.0555468420994616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342450094724772,0,0.0134014930078194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247575134079617,0,0,0,0.0112443622968292,0.0177765472157784,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.110115030810879,0,0.188075206961386,0,0,0,0.435871103596526,0,0,0,0,0.0334713303953009,0,0,0,0,0,0,0,0,0,0,0.0955855831993828,0,0,0.124288640804801,0.112970512134276,0,0,0,0,0.299273957816195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.21196312343006,0,0,-0.0837134620909657,0,0,0,0,0,0,0.145173751416262,0,0,0,0,0.128071484269961,0.108439261251298,0,0,0,0,0.209562108669053,0,0,0.124072104651882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536394626050668,0.168542754869482,0,0,-0.0437498781693749,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.777454734794635,0,0,0,0,0,0,0,0,0,0,0,0.05896589119948,0,0,0,0,0,0,0,0,0,0,0,0.250786682137718,0,0,0.0424322044912207,0,-0.184772535597766,0,0,0,0,0,0,0,0,0.00159221415006416,0,0.208426287836287,0,0.114685993782195,0,0.172583660928248,0,0,1.73472347597681e-18,-8.67361737988404e-19,0,-0.254270165699492,0,0,0,0
X601991.SH,0,0,0,0,0.0226197642335431,0,0,0,0,0,0,0,0,0,0.042577120282068,0,0,0,0,0,0,0.0376954883641134,0,0,0,0,0,0.13723840752781,0,0,0,0,0,0,-0.014387069562429,0,0,0,0,0,0,-0.171757009869665,0.224737710057265,0,0,0.105402644506054,0,0,0,0.291717082256322,0,0,-0.0182157980328984,0,0,0,0,0,0
X600489.SH,0,-0.0921685478013902,0,0,0,0,-0.0484400939088318,-0.00423156511151359,0.711327353734376,0,0.0589851609257561,0,0,0,0,0,0.0395189920294725,0,0,0,0,0,0,0,0,0,0,0.10729019272376,0,0,0,0.0735327714909119,0,0,0.0888310198896313,0,0,0,0.0538109870666597,0,0,0,0.00219077818062302,0,0,0.0837554835190081,0,0,0,0,0.0156480143264148,0,-0.00859557653288868,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.339654883420834,0,0,0,-0.0697077961473257,0,0.264866166833881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161721089449282,0,0,0,0,0,0.0221104476199651,0,0.282639478330489,0.108353013572368,0,0,0,0,0,0,0.0288393992262853,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.167785764170865,0.104051040808475,0,0.178624717093728,0,0,0,0,0.00292355550145152,0,0.347075336664763,0,0,0,0,0,0,0.0313959004817842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491960077709749,0,0.0266496356864338,0,0,0,0,0,0.0466569667801136,0.0775853327633429,-0.0638237442331466,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0726012157885232,0,0.0228710205624571,0,0,0,0,0,0,0,0,0,0.0346307207970005,0,0,0,0,0,0,0,0.123772494852089,0.082462788526524,0,0,0,0,0.251415774163106,0,0,0,0,0,0,0,0,0.207552354586116,0,0,0,0,0,0,0.00382104916809751,0.00560720283540239,0.0722401674150746,0,0,0,0,0
X601699.SH,0.175398177335692,0.0392089989840644,0,0,0,0,-0.384890149414621,0.043752957137226,0.0417611580322162,0,0,0,0,0,0,0,0,0,-0.00378536444245277,0.208975918556115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126700113470093,-0.0590129362640198,0,0,0,0,0.242729743206699,0,0,0,0,-0.293463808538779,0,-0.00177109139427953,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195005354991055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182458284046251,0.0214014081088487,0,0,0,0,0,0,0,-0.00994326180011072,0,0,0,0.0663308324254462,0,-0.0958983989512111,0,0.0352767227091087,0,0,-3.46944695195361e-18,0.170642760437098,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.694031744036983,0,0,0,0,0,0,0,0,0.0521382298838535,0,-0.0530347326497533,0,0,0.0201500182936208,0.0467695088582712,0,0,0,0,0,0,0,0.0110234495456838,0,0,0,0.0266856375480841,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503180896758237,0,0.0476601715550136,0,0,0.0272487324232855,-0.0474097306215336,3.46944695195361e-18,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321251552255411,0,0,0,0,0,0,0,0.212288717085164,0,0,0.0914091315705199,0.00631688017381901,0,0,0.15240061289706,0,0,0,0.0196275063521757,0,0,0,0,0,0,0,0.167458195558297,-0.0858352685133431,-0.0497399698000358,0.0564437914983048,0,0,0,0,0,0
X600219.SH,0,0.0296433536958441,0,0,0,0.075095157168144,0.239007858093626,0,0,0,0.0269343509050951,0.0197664725666973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561132742566003,0,0.097829121354434,0,0.0537151635127009,-8.67361737988404e-19,0,0,0,0,0.00482090460961575,-0.0473768886757463,0,0,0.0528226494555761,0.0985622448839817,0,0,0,0.050212617084093,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.00238395120946532,0,0,0,0,0.219712390845009,0,0,0,0.331673851669885,0,0,0,0,0.126221661521298,0,0,0,0,-0.0369258954511496,0,0,0,0,0,0,0,0.15174196343517,0.0572913433027639,0,0,0,0,0,0,0,-0.0289667654676399,0,0,0.0585755351632492,0,0.0529030543965957,0,-0.0168720755680109,0,0.0088441466642631,0,0,0,0,0,0,0
X002080.SZ,-0.147470341166968,0,0,0,-0.156206310139451,0,0.0207139394108696,-0.0340318860942518,0,0,0,0,0,0,0,0,0.106114448039812,0,0.341615192367777,0,0.0993159776588219,0,0,0,0,0,0.0758074228476132,0,0,-0.0417654818502252,0,0,0,0,0,0,0,0,0,0,0,0.0453610352737441,0,0,0,0,0.141608925096904,0,-0.0249118729061274,0.144211415546309,0,-0.0459610877701079,0.0369131741153042,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0984553645818925,0,0,0,0,0,0,0,0,0,0,0,0,0.046025587449544,0.178404537178038,-0.276127396799723,0.0991209165037257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294472103150941,0,0,0,0,0,0,0,0,0,0,0,-0.0210662971617206,0,0,0,0,0,0,0
X000629.SZ,0.0872930741465825,0,0,0,0,0,0.259029396162338,0.0220712442904679,0,0,0,0,0,6.93889390390723e-18,0,0,0.545205471680847,0.126675406031401,0,0,0,0,0,0,0,0,0,0,-0.0394163727006007,-0.0445598434864592,0.0682345549759411,0,0,0.0566328593049872,0,0,0,0,0,0,0.0647793098142102,0,-0.0264132657395642,0,0,0,0,0,0,0,0,0.0206691479825009,-0.0780518964921046,0,0,0,0,0,0
X000539.SZ,-0.14291041411535,0,0,0,0.341220534889468,0,0,0.0807664931499967,-0.151537570144389,0,0,0,0,0,0,0,-0.168115018346506,0,0,0,0,0,0,0,0,0.0794506483496391,0,0.217151033074916,0.353672061613791,0,0,0.100399439055614,0,0,0.130575147847611,0,0,0,0,0,0,0,0,0,0,0,0.0540620930345068,0,-0.0448009960490253,0,0,0.0602595092417563,0,0,0,0,0,0,0
X600688.SH,0.0873032066479084,0.0915245987378796,0,0,0,0,0,0,0,0,0.0957392284338252,0,0,0,0,0,0,0,0.0129810266856703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193075243845639,0,0,0,0,0,0,0.055624606209619,-0.00853164543837693,0,0,0.076491679307382,0.0199820094928319,0,0,0,0,-0.0137813806667249,0,0.0813793594494319,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.0608768310419492,0,0.00602318743509927,0.202929088714993,0,0,0,0,0,0,0,0,0.0877852305601166,0,0,0,0,0,0,0,0.0451989107407055,0,0,0.393638974218192,0.0911228068135534,0,0.0122726224213474,-0.0342500987688616,0,0,0,0,0,0,0.0492638794950226,0,0,0,0,0,0.0548340991309685,0,0,0,0.017956494106177,0,0,0,0,0,0,0
