,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600111.SH,X601898.SH,X600019.SH,X002271.SZ,X000301.SZ,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X600011.SH,X601600.SH,X600547.SH,X600886.SH,X600795.SH,X600176.SH,X000983.SZ,X600362.SH,X600426.SH,X600096.SH,X000408.SZ,X600803.SH,X000723.SZ,X601699.SH,X600141.SH,X000786.SZ,X600486.SH,X601991.SH,X600219.SH,X002353.SZ,X300073.SZ,X600295.SH,X002192.SZ,X002080.SZ,X000807.SZ,X600801.SH,X600985.SH,X600157.SH,X000683.SZ,X000830.SZ,X000630.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0743142377097972,0,0,0,0,0,0,0,0,0.0348867450517094,0.0254090970086891,0,0,0,0,0,0,0,0,0,0,0.0800052240576498,0,0.172124877901744,0,0,0,0,0,0,0,0,0,0.052875553680144,0,0,0.0262727461134301,0,0.115276592264458,0,0,0,0,0,0,0,0,0.115199013327127,0,0,0,-0.029902871340053,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.180345165860129,0,0,0,0,0,0.0818103556947836,0,0,0,0,0,0,0,0.0319479635613465,0,0,0,0.0365286339360879,0,0.076133202547637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807114844067268,0,0,0,0.0525737370894704,0,0,0,0.247425841286715,0.0743545653456031,0,0.0226021906152897,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0035877861322929,0,0,0,0,0,0,0,0,0,0,0.0735671900109127,0,0,0.0565105727282453,0,0,0,0.0394444708196607,0,0,0,0,0,0,0,0,0,0,0.0188446096306894,0,0.0580190520013013,0,0,0.0194649661729915,0,0,0,0,0,0.0610364769248093,0,0,-0.0123376913573096,-0.0262656439407469,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0579186901773245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233778154145259,0,0,0,0,0,0,0.0101568079410878,0,0,0,0,0,0.155427654816955,0,0.109536165634408,0,0,0,0,0,0,0,0,0.0294041388477444,0,0,0.00940292416941236,0,0,0,0,0,0,0
X600188.SH,0,0.341314628839816,0,0,0,0,0,-0.0201679438153833,0.107726003476996,0,0,0,0,0,-0.0158053790719189,0,0,0,-0.215874103259909,0,0,0,0,0,0,0,0,-0.0644926510019727,0,0,0,0.298592555854474,0,0.0929036040974817,0,0,0,0,-0.0992361715752361,0.00978320001976519,0,0,0,0,0.204961460499168,0,0.0858271746734583,0,0,0,0,0.048378500628356,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.414936570587149,0,0.272027064659826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217562509285446,0,-0.0297780462495015,0,0,0,0,0.169800876518603,0,0,0,0,0,0,0,0,0.0168368927121501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0205037924823531,0,0,0,-0.0239066648375318,-0.0706983635258669,0,0,0,0.162204936903543,0,0,0,0,0,0,0,0.0780449594380747,0,0,0,0,0,0,0.112512074599244,0,0,0.0257339022843664,0,0,0,0,0.0184134389906803,0,0,-0.0123531447840227,0,0,0,0,0.242006737499402,0,0,0,0,0,0.162910374963681,-0.0207199690261904,-0.0208310047985239,0,0.0459889952423678,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.134880610799032,0.721065090211849,0,0,0,0.0799396185379017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145863847697555,0,0,0.0665591687418635,0,0,0,0,0.0390276478339115,0,0.0505560835094868,0.154518893776463,0,0,0,-0.00262565868788672,0.0674794916939221,0,0,0,0,0,0,0,-0.0769252521422248,0,0,0.011304763885405,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.139297579539998,0.0369004782346727,0,0,0,0,0,0,0,0,0,0,-0.0588615829093733,0,0,0,0,0,0,0,-0.0687647483438818,0,0,0.144952978020817,0.304170310067887,0,0,0,0.0765130630084494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10041087807868,0,0,-0.0326128334784125,0,-0.0518187261149496,0,0,0,0,0
X600111.SH,0,-0.104379127915131,0,0,0,0.145414628614803,0,0,0,0,0,0,0,0,0,0,0,0.442358690059232,0,0.154920021293076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287734549322934,-0.00127855005724718,0,0.014207670636514,0.144619405287694,0,0,0,0,0,0,0,0,0.0336890377110355,0,0,0,0,0,0,0
X601898.SH,0,0.174215045418282,0,0.0789825408014752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197940553004083,0,0,0.0979881223159515,0,0,0,0.0179789324473672,0,0,0,0,0,0,0,0.129309757660749,0,0,0,0,0.133237065734529,0,0,0,0.0292715934481478,0,0,-0.0137559712616066,-0.0661021656798316,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0128403511964794,0,0,0,0,0.0860961642145409,0,0,0,0,0.166898025077822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529699727663614,0,0,0,0,0.144949041963869,0,0,0.0425831164151587,0,0,0,0,0.0824804624903928,0,0,0,0,0.0554694703721095,0,0,-0.0362844496094227,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0566753092827483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444672985095934,0,0.0334355724993728,0,0,0,0,0,0,0,0.263302218713338,0.0878375401363809,0,0,0,0,0,0,0.0192895060275782,0.0544905773147414,0,0,0,0,0,0
