,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X002075.SZ,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X600309.SH,X601992.SH,X600021.SH,X000027.SZ,X000898.SZ,X000883.SZ,X000539.SZ,X600352.SH,X000878.SZ,X600022.SH,X000629.SZ,X601918.SH,X600660.SH,X600098.SH,X000792.SZ,X600863.SH,X600307.SH,X002470.SZ,X600578.SH,X600489.SH,X600808.SH,X600547.SH,X000060.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.900737209814076,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0045879484780641,0,0,0,0,0,0,0,0,0,0,-0.0180671289061368,0,0,-0.00420382773105225,0,0,-0.039306983148596,0,0,-0.0321369926823352,0.0372654217300636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398902710469901,-0.0593690081430128,0,0.0391597350908473,0,0,0,0
X600028.SH,0.390610544870272,0,0,0,0,0,0.080914956277882,0.141112518069933,0,0,0,0,0,0,0,0,0,0,0,0,0.0391574230337279,0.041774518395879,0,0,0,0,0,0,0,0,0,0,0,0.0717323475848691,0,0,0,0.0768412383797165,0,0,0,0,0,0,0,0,0,0.0147020376428822,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.117559343002096,0,0,0.217224487828498,0.109005270295887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17709974298269,0,0,1.73472347597681e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0170022115083934,0,0,0.0675352364334157,0,0,0,0,0,0,0,-0.0170836656197478,0,-0.0306173746834548,0,0,0,0,0
X600011.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0.191826464395773,0,0,0.0280761173906125,0,0.143218742589357,0,0,0,0,0,0,0,0,0,0,0,0,0.0425915942890596,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.360364734559829,0,0,0,0,0,0,0,-0.00613068689131398,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902458361144144,0.0990023719270911,0.112837255891222,0,0.0503026002181277,0,0,0,0,0,0,0,0,0,0.0181176407877921,0,0,0,0,0,0,0,0,0,0,0.201351039111182,0.0455410670420231,0,0,0,0,-0.00804761758027691,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187747789667433,0,0,-0.45544744003358,0,0,-0.0189223593492287,0,0,0,0,-0.0111550347196267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546434563061352,0.0424028802658551,0,0,0,0,0,0
X600585.SH,0,0.0740034272532733,0,0,-6.93889390390723e-18,0,0,0.0884615145713578,0,0,0,0,0,0,0,0,0,0.093809531233439,0,0,0,0,0.105832296835654,0,0,0,0.0276774726769991,0,0,0,0,-1.38777878078145e-17,0,0,0.231523212180144,0,0,0,0.00375321816343751,0.0627922893720769,0.0761346635970794,0,0,0,0,0,0,-0.00928834928603679,0,0,0,0,0,0,0
X600019.SH,0,0.0211796508839269,0.191160184739338,0.0704181488233984,0,0,0,0,0,0,0,0,0.0612414944950094,0.0270960337100935,0,0,0,0,0,0,0,0,0.0273115546963962,0.0298803054951858,0,0,0.104261184259752,0,0,0,0,0,0,0.0682432389934035,0,0,0,0.15965632665758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.00202640650758307,0,0,0,0,0,0,0,0,0.142912769686586,0.099972165413509,0,0,0,0,0,0,0,0,0,0,0,0,0.229687472621849,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.110093356933221,0,0,0.0323267621457017,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.139116435365041,0,0.106291530441684,0,0,0.0386424248218676,0,0,0,0,0,0,0,0,0,0.0519889440493925,0,0.061202721316481,0,0.066211834473956,0,0,0,0.0011044143613541,0.0113826272155313,0.0136660493270825,0,0,0,0.151400399539195,0,0,0.154671473457393,0,0.0189184625770219,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0292476262458647,0,0,0.0463933575338039,0.0381427551441164,0.105890645747501,0,0,0,0,0,0,0.00176336727365178,0,0,0.00115696856694093,0,0,0.0302026263725199,0,0,0,0,0,0,0,0,0,0,0.140119399231118,0,0,0.114109233221132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0242944074526426,0.14888823337731,0,0,0,0,0.0626633011851754,0,0,0,0.0709496676227826,0,0.211057531846127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584000389350513,0,0.0146328699394208,0,0.00459607386278029,0,0,0.189913240341027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,-0.0996159888543018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336537921109954,-0.0162816879867834,0,0,0,0.0753105636719615,0,0,0,-0.0758088243451088,0,0,0,0.340781299325408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600027.SH,0,0,0,0.0547008054632872,0,0,0,0,0,0,0.108376884024537,0.243287706209116,0.0708295803568415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165304510422589,0,0.0591297157304982,0,0.198937458070921,0,0,0.0442499646338251,0,0,0,0,0.0796711148573961,0,0,-0.0421957185641972,0,0,0,0,0,0
X000709.SZ,0.0829269205252787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471711371996785,-0.235826334732644,0,0,0,0,0,0,0,0,0,0,0.294971085440402,0,0,0,0,0,0,-0.0982449901928212,0,0.0324953792980458,0,0.331388704715684,0.0772476927976683,0,0,0,0
X600157.SH,0,0,0,0,0.0131889818126743,0,0,0,-8.67361737988404e-19,0,0,0.0684613778835026,0,0,0,0,0,0,0,0,0,0.0493927621339204,0,0,0,0.147681487928946,0,0,0,0,0,0.0526627985564228,0,0.0704202556682632,0,0,0.0264180518838065,0,0.155014712353671,0,0,0.0384649954152093,0,0,0,0,0,0,-0.004737725432274,0,0,0,0,0,0
X002075.SZ,0,0,-0.00308267153171806,0,0,0,0,0,-0.0211733824597882,0,0,0,0,0,0,-0.0366981829895832,0,0,0,0,0,0,-0.0007914764091378,0,0,0,0,0,0.0466581316774378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215625183472024,-0.00811206263788998,0,-0.0708868041713131,0.0376890020291056,0,0,0,0,0,0
