,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X600489.SH,X600309.SH,X000898.SZ,X600299.SH,X601158.SH,X000723.SZ,X002466.SZ,X000792.SZ,X000959.SZ,X600623.SH,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000883.SZ,X600352.SH,X000983.SZ,X000630.SZ,X000539.SZ,X600098.SH,X000027.SZ,X600549.SH,X002092.SZ,X000012.SZ,X000060.SZ,X601699.SH,X000937.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0284272442378729,0,0,0,0,0,0,0,0,0,0.0464460530038644,0,-0.00648439961966866,0,0,0,0,0,0,0,0,0,0.00208087575139494,0,0,0,0,0,0,0,0,0,0.212365640450186,0,0,0,0,0,0,0,0,0.00837184673867347,0,0,0.0538871422332706,0,0.0141322993525687,0,0,0,-0.0277013702916234,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00516644170398573,0,0.0367153199774585,0,0,0,0,0.017636015957823,0,0,0,0,0,0.0719196802097805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315715650335593,0,0,0,0.0408365704042656,0,0,-0.0858779248229494,0,0,0.0841659662969611,0,0,0,-1.0842021724855e-19,0,0,0,-0.00985870194547284,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0386767504358143,0.179522444408024,0.0112976513929371,0.0669319084189443,0,0,0.0157871629365815,0,0,0,0,0,0,0,0,0,0,0.0908211866577224,0,0,0,0,0,0,0,-0.148176287922977,0,0.064669184630097,0,0,0,0,0,0,0,0.0302157499926296,0,0,0,0,0.0573545367573267,0,0.0503166232004474,0,0,0,-0.0861698897642475,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0021647942892293,0,0.0580538989351686,-0.0406304261578161,0,0,0,0,0,0.0788060005760295,0,0,0,0,0,0.0553790748318068,0,0,0,0,0,0,0,0.0202466239822064,0,-0.0353790132095788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287016001768281,0,0,0,0.0168244188118421,0,0,-0.0425599130123746,0.0512877368055161,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.338477693434089,0,0.0565086346596501,-0.0302824226461668,0,0,-0.0296501348096867,0.00710484687238722,0,0,0,0,0,0,0,0,0,0,0.248232275343296,0,0,0,0,0,0,0.0359969919209864,0.0564632282739103,0,0,0,0,0,0,-0.120801945706394,0,0,-0.0113225322278093,0,0,-0.0185975075096666,-0.0064035209195283,0,0.199439274737217,0.11236478440272,0,0,0.0632737572973196,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0534662992712942,0,0,0,-0.0448787049291591,0,0,0,0,0,0.0669950579677055,0,0,0,0,0,0.0425725125690926,0,0,0.0250281068048024,0.115258144533485,0,0,0,0,0,0.0967705589455412,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291130466792153,0,0,0.0640582060716874,0,0.0571431871494926,0.0750977205962051,0.00516391296195704,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0365798916179703,0,0,0,0,0.00540797483980399,0.00139991282243772,0,0,0,0,0,0,0,0,0,0,0,0,0.0328235476827848,0,0.0875996263506677,0,0,0,0.0863147518743106,0,0,0,0,0,0.0421301084323706,0,0,0.115713561635966,0,0.00769113656528187,0.0104367421599753,0.0628371105491169,0.0390344929749376,0.0118022648286061,0.0260455962913454,0,-0.0225156192303098,0.000304554223630206,0,0,0,0,0,0
X601898.SH,0,0,0.277973460322435,0,0,0,0,0,0,0,0,0,0.0206948826746595,0.0791429452876639,0,0,0,0,0,0,0,0,0,0,0,0,0.0385260168810246,0,0,0,0,0,0.0243941118012506,0,0,-0.0766152347487016,0,0.182607319453076,0.199329919680896,0,0,-0.0153447654670914,0,0,0,0,0,0.0119649449116307,0.0952071340524083,0,0,0,-0.0714542106553519,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204632407721311,0,0,0,0,0,0.97585330332407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300423099756644,0.0196219928350531,0,0.0132796470905198,0,-0.0341587478447846,0.15245364861754,0,0,0,0,0,0,0,0,0,0,0,-0.245812828053901,0,0
X601600.SH,0,0,0,0,0,0,0,0.253574130990812,0,0,0,0,0,0,-0.0179031866407325,0,0,0,0,0,0.205596637404024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223995959741987,0,0,0,0,0,0.132415813412859,0.125788649216847,0,0,0,0,-0.000743076031370802,0,0,0,0,0,0,0
