,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X002466.SZ,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X601991.SH,X002271.SZ,X600489.SH,X000786.SZ,X000408.SZ,X600985.SH,X600160.SH,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X300037.SZ,X600348.SH,X600612.SH,X601168.SH,X600219.SH,X002128.SZ,X600157.SH,X600688.SH,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0.0767726392893074,0,0,0,0,0.241685306561897,0,0,0,0,0,0,0.312408983299485,0,0,0,0,0,0.0593163438287545,0,0,0,0.0544958491434269,0,0,0.0978971746268984,0,0,0,0,0,0.0268651721984751,0.0498384357204253,0,0,0,0,0,0,0,0,0,0,0,0.00861589348529635,-0.0142904441766892,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.441303644404333,0,0,0,0,0,0,0.0798303177697796,0,0,0,0,0,0,0,0,0,0.347365317869624,-0.000113985527159688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238291722865423,0,0,0,0,0.0163246420388151,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0977495184145382,0,0,0,0,-0.10897961954554,0,0,0,0,0,0,0,0.171846867309015,0,0,0,0.135673761490097,0,0,0,0,0,0,0,0,0,-0.0253951824834242,0,0,0,0,0.170353814977476,0.00758865175675994,0,0,0.143779889866779,0,0,0,0,0,0.225988965122832,0,-0.0233523431688972,0.0434186367169171,-0.0946305011510955,0,0,-0.029507614295684,0,0
X601699.SH,0,0.140516258758992,0,0,0.222362054462196,0,0,0,0,0.0516340243073337,0,0,0,0,0,0,0,0,0,0,0,-0.0370538305672114,0,0.104070676938651,0,0,-0.314394001105744,0,0,0,0,0,0,0.259727744644417,0,0,0,0.270882272603853,0,0,0,0,0.147704803387582,0,0,0,0,0,0,0,0.0933285915562992,0.0241682861299021,-0.0187541376542223,0,0,0,0.0330153044514266,0,0
X600111.SH,0.0592216519998783,0,0,0,0,0,0,-0.0772727554294896,0,0,0,0,0.29182761573817,0,0.0159167053841725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296689078143596,0,0,0,0,0,0,0.000380810155374677,0,0,0,0,0,0.216943069555343,0,0,0.0274265069180774,-0.0303306600496505,0,0,0,0.0525655487994782,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107818941481374,0,0,0,0,0.0431553897206737,0,0.390083340286215,0,0.116378191347389,0,0,0,0,0,0,0.153573636160217,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.029729815829398,0,0,0,0,0.149100845385275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433766033839385,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564077492421084,0.210643263288311,0,0,0,0,0,0.0513604723811762,0,0,0,0,0,0,0,0,-0.0302314623492077,0.121041329825498,-0.00125998014084607,0,0,0,0,0.00872198313771932,0,0,0,0.168761689465872,0,0,0,0,0,0,0,0,0,0,0.0130792400642106,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0256736060421184,0,0,0,0,0,0,0,0,0,0,0,0,0.17185171166982,0,0,0,0,0,0,0,0,0,0,0,0.019853288600652,0.0615352135833167,0,0,0,0,0.281149618857331,0,0,0,0,0,0.064426590234159,0.117206654054144,0,0.0283310582299978,0,0,0,0.200728203609237,0,0,-0.00669340484981013,0.0172763285312259,-0.0308805575625261,0,0,0,0,0
X000983.SZ,0,0,0,0,0.125124851915609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476628831775766,0,0,0,0,0,0,0.286027191926078,0,0,0,0,0,0.0414928081121203,0,0,0,0,0,0,0,0,0,0.148466816326473,0,0,0,0,0,0,0,0,0,0.042456177117793,-0.0358539017672631,0,0,0,0.216817780637092,0,0
X600027.SH,0,0,0,0,-0.086488302993201,0,0.410874427137168,0,0,0.0524550402281835,0,0,-0.00783118879222775,0,0,0,0.0693782175512012,0,0,0,0,0,0,0,0,0,0,-0.135604127301011,0.28449230373399,-0.137805239393767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00802360424008788,0.00264364923711306,0,0,0,0,0,0
X000877.SZ,0,0,-0.0886061890434059,0,0,0,0,0.140009600659302,0.327298399450228,0,0,-0.170423222006613,0.0232466485391511,0,0,0,0,0,0,0,0,0,0,0.109695271506767,0,0,0,0,0,0,-0.0402376565398549,0,0,0,0.209882171685218,0,0,0,0,-0.0645219965031706,0,0,0,0,0,0,0,0,0,0,0,-0.00641554606559784,8.67361737988404e-19,0,0,0,0.00803784553822158,0,0
X600426.SH,0,0,0,0.397762102054477,0,0,0,0,0,0,0,-0.0391570296315177,0,0,-0.021384429314164,0,0,0,0,0,0,0,0,0,0,0,0,0.0945069773118736,0,0,0.194827616138909,1.73472347597681e-18,0,0,0,0.148960110897075,0,0.245687837918461,0,0.0714068889728965,0,0,0,0,0,0,0,0,0,0,0.138224855720795,0.0284603858259611,0,0,0,0,-0.00952480896679805,0,0
X600803.SH,0,0,0.0497291233994731,0.164254879272049,0,0,0,0,0,0,-0.0424968406129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028047110074602,0,0,0,0,0.0751363925086664,0,0.275169338110833,0,0.0903324004875102,0,0,0,0,0,0,0,0,0,0.223809735310641,0,0.0180784720085188,0,0,0,0.147734619442319,0,0
X601991.SH,0,0,0,0,0,0,0.0344574282153788,0,0,0,0,0,0,0,0,0,0.158992629859933,0,0,0.126020351180801,0,0,0,0,0.0189699047154795,0,0,0,0,0,0,0,0,0,0.0795476737933178,0,0,0,0,0.0188731253383737,0,0,1.73472347597681e-18,0,0,0,0,0.051201824816206,0,0.0395158172778259,0,-0.0315988973654111,0.022584940760589,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109008442720982,0.0229403884408843,0.355218925131836,0,0,0,0,0,0,0,0,-0.310888429683149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126168416743751,-0.060853403021949,0.124704549848814,0,0,0,0,0,0,0,0,0.0383912698509719,0,0,0.0391755629144454,0,0,0,-0.191811735972956,0,0
X600489.SH,0,0,0.0384565729037549,0,-0.0489507053799481,0,-0.0316074876680918,0,0,0,0.563733681076711,0,0.0230941145095109,0,0,0,0,0.0972041329791238,0,0,0,0,0,0,0,0,0,-0.0361073671438162,0,0,0,0,0,0,0,0,0.0766579115102019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689063902224108,0,0,0,-0.0159434711425599,0,0
X000786.SZ,0.0020107761201682,0,0,0,0,0.0780068673265654,0,0,0,0,0.10264446849115,0,0,0,0,0,0,0,0,0,0,0,0,0.04565687380229,0,0,0,0,0,0.63222665371185,0,0,0.0604388233816777,-0.00217354232263249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434375802359232,-0.0250944715728024,-0.0657244366026793,0,0,0.233502970586371,0,0
X000408.SZ,0.0628284149423136,0,0,0,0.230586449977814,0,0.0599796400856983,0.0877160696240252,0,0,0,0,0.144274507879522,0,0,0.28662678398126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255113603387714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000238020584217635,-0.0136567420000071,0,0,0,0.0609927848380873,0,0
X600985.SH,0,0,0,0.293609074061194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435912899795191,0,0,-0.449232328919546,0,0,0,0,0,0,0,0,0,-0.17289660894468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248337109340486,0,0.000754065573017137,0,0,0,0.0339742845300526,0,0
X600160.SH,0,0,0,0.135826167037024,-0.223283720675517,0,-0.0522024973769344,0,0,0,0,0,0,0.191866237871526,0,0.196870031807629,0,0,0,0,0,0,0,0.101255677354764,0,0,0,0,0,0,0.0697679337632825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151742085340151,0,-0.0206030355746715,0,0,0,-4.33680868994202e-19,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636867677025255,0,0,0,0,0,0.250746076684985,0,0,0,0,0,0,0,0,0,0,0.108534728491097,0,0,0,0.139272486705693,0,0.19521858303119,0,0,0,-0.00891773040701617,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00327161434738299,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,3.46944695195361e-18,0,-0.187338675317111,0,0,0,-0.450534582885301,0,0,0.830905187940546,-0.0457676234946577,0,0,0,-0.135496979088489,-0.0914252419613218,0,0,0,-0.0403995691853388,0,0,0,0,0,0.0890589356513068,0,0,0,0,0,0,0,0,0.0737737654390411,0,0,0,-0.00616789770821911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686477128311579,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46669488075651,0,0,0,0,0.15138282861842,-0.0611613624251714,0,0,0,0.154117679377458,0,0,0.255857771171799,0,0,0,0,0,0,0,0,0,0.0747446222919731,0,0,0,-0.0747140627945067,0,0,0,0,0,0,0,0,0,0,0,0.0204360519326768,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562973077358053,0,-0.0401262885497754,0,0,0,0,0,0,0,0,0,0,0,0,0.191730967495184,-0.0811200466867166,0.0746309284872098,0,0,0,0,0.0178234496267648,-0.144662407997401,0,0,0,0,0,0,0,0,0,0,0,0,0.0184338906421196,-0.00281720950545717,-0.000104218989552687,0,0,0,0.371514760127682,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024953148771852,0,0,0,0,0,0,0,0.272460037869564,0.0152505237506157,0.232233984366438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105614541655335,0,0,0,0,0,0,0,0.0226855735085042,-0.0181692004623486,0.0207096283500934,0.141838478283437,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.0940826367050748,0,0,0,0,0,0,0,0.0283125259089562,0,0,0,0,0,0,0,0,0.0634654564063772,0,0,0,0,0,0,0,0.0956198619996304,0,-0.18113629952602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419112639685732,-0.0358185212063422,-0.0112875238438261,0,0,0,-0.0586782114650263,0,0
X600348.SH,0,0,0,0,0.0813640822691096,0,0,0,0,0,0,0,0,0,0,0,0.0211223889836262,0,0,0.0361644340911681,0,0,0.0471765766673765,0.0244853965252396,0,0,0,0,0,0,0,0,0,0.330550745391368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422714367539514,0.0343189147550448,0,0,0,0,0,0
X600612.SH,0.0696545197275193,0,0,0,0,0,0,-0.0565133791971392,-0.180724370814448,0,0,0,0,0.03431601727206,-0.143188646351843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196513266090644,0,0.138110191472144,0,0.0544133749910708,0,0,0.142670053746957,0.286664772850699,0,0,0,0,0,0,0,0.158737041923738,0,0,-0.0200645545798479,0.00364939432448855,0,0,0,0.0597926040568026,0,0
X601168.SH,0,0,0,-0.065925359459399,0.248865790810372,0,0,0.231503354977222,0,-0.126250110485843,0,0,-3.46944695195361e-18,0.149108039201169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542113320912172,0,0,0,0.109980096205176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256388436231975,-0.0106156728085849,0,0,0,0,-0.0321246834239532,0,0
X600219.SH,0,0,0,0.0418711500360663,0,0,0,0.0405006025079064,0,0,0,0,0,0.00700497862274631,0,0,0,0.00718202341670827,0,0,0,0,0.115378516611753,0,0,0,0,0,0.107019798704729,0.0993625301151081,0,0,0,0,0.00107596268793169,0.225949510407717,0,0,0,0,0,0.0143552489322814,0,0.026045496447543,0,0,0,0,0,0,0,0,0.00529100352378066,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.254437833747823,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0712864808840369,0,0.0162814036268892,0,0,0,0,0.0385428916571847,0,0.163697409127373,0,0,0,0,0,0,0,0,0,0,0,0,0.0299073546303476,0,0,0,0,0,0,0,0,0,-0.00184259103015851,-0.00605125603201919,0,0,0,0.0674775866744113,0,0
X600157.SH,0,0,0,0,0.0452760750471886,0,0,0,0,0,0.00124182040201857,0,0,0,0,0.0153592594920326,0,0.0655491685300694,0.0739125362301223,0.161901978645675,0,0,0,0,0,0.0509703807865428,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0242950186096466,0,0,0,0,0,0,0.0458461127012025,0,0,0,0,0,0,0.0580675663522271,0,0,0,0.00791808810453026,0,0,0,-0.026489784564354,0,0
X600688.SH,0,0,0.0459851671795903,0,0,0,0,0.144092152797939,0,0,0,0,0.0894218503521313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267336005299737,0,0.396661316141779,0.0224500399308009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288280032483989,0,0,0,0,0,0,-0.000508252888357398,-0.0114636124779368,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0935386162050653,0,0,0,0.00037345861611872,0,0,0,-0.0177837983212524,0,0,-0.0465974710774618,0,0,0,-0.0531948937514591,0.395277292343174,0,0,0,0,0,0,0,0,0,0,0,0.0139329020720681,-0.0336157690903812,0,0,0,0.0425623830762826,0,0,0.0980675856500033,0,0,0.219665907067014,0,0,0,-0.011248886677333,0,0,0,0,0,0.0102780320791323,0,0,0,0,0,0
X000027.SZ,0,-0.0897087130336152,0,0,0,0,0.178207038745963,0,0,0,0,0,0,0,0.0394267283068261,0,0,0.0492716161949601,0,0,0,0,0,0,0,0,0,0,0,0.033600103436407,0,-0.0531407419065089,0,-0.00317910500319804,0.130565689037214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207656532146724,0,0.103917009742638,-0.0408966341144938,0.024098804420113,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0739706871329558,0,0,0,0,0,0,-0.0472408368959984,0,0,0,-0.414667948020571,0,0,0,0,-0.135525383027161,0,0,0,0,0,0.185995621291865,0,0,0,0,0,0,0,0,0,-0.240581316246435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468457543085417,-0.0993807122576728,0,0,0,-0.0925390073838863,0,0
Slope,0,0,-1.73472347597681e-18,-1.38777878078145e-17,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.799207095191231,0,0,-0.11526892781493,0,0.0104275999266491,0,0,0,0,0,0,0,0.0310976577601903,0,-0.501007243551753,0,0,0,0,0,0,0,0,-0.366386196147346,0,0,0,0,0,0,0,0,0,0.760135758773775,0,0,0,-2.66120978221061,0,0
TED,0,0,0,0,0,0,0,-0.0646764157253523,0,0,0,0,0,0,0.610143829758131,0,0,0,-0.0622488515953095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143293298853868,0,0,0,0,0,-0.553893791930004,0,0,0,-1.48609415766103,1.12262239584736,0,0,0,0,1.558163050044,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0188370354581625,0,0,0,0,0,0.0448644252054666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402075315254029,0,0.00647737729643027,-0.114606477564333,0,0,0,0,0,-0.0525318923866666,0,-0.0116687754090397,0,0,0,0,0,0,0,-0.0321108609817324,0,-0.00949730883363552,0,0,0,0,0,0
MKreturn,0,0,0,-0.0154203473453877,0,0,0.00276065225757992,0,0,0,-0.13361816025467,0.0481773923387113,-0.108267694414751,0,-0.00408491004242123,0,0,0,0,0,0,0,0,0,0,0,0,-0.039892056748289,0,0,0,0,0,0,0,0,0,0,0.00299887136436571,0,0,0,0,0,0,0,0,0,0.0567275542780965,0,0,-0.00723894899221599,0,0,0,0,0.0215669808831672,0,0
MKvol,0,0,0,0,0,0,0,0.000415686202584076,0,0,0,0,0,0,0,0.00294774886401134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264709805845725,0.00251723393267188,0,0.00094540219502436,0,0,0,0.00111190588370487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163730214679719,-0.00160040764301359,0,0,0,-0.00894269225999218,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170814674694058,0,0,-0.232634151432598,0,0,0,0,0,0,0,0,0,0.127739378690366,0,0,0,0,-0.0745059687722347,0,0,0,0,0,-0.0122272854049252,0,0,0,0,0,0,0,0,-0.314253023601258,0.307643168483466,0,0,0,0,0,0
CarbonVol_Guangdong,0.0119428601493492,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.00621966721831445,0,0,0,0,0.00523590697410532,0,0,0,0,0,0.00789404983548201,0,0,0,0,0,0,0,0,0,0,0.00378610121312011,0,0.0106340307691048,0.00207721413833161,0,-0.00499823419266167,0,0.00765708872725072,0,0,0.00622125645229714,0,0,-0.00427452903083983,0.00611934434601871,0,0,0,0.0166292276344542,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327841936088921,-0.00353863107588394,0,0,0,0,0,0,-0.00129043761928192,0,0,0,0.00540373380375184,0,0,0,0,0,0,0,0.0227464052479268,-0.00867911225129463,0.0129173955583108,0,0,0,0.060835614483963,0,0
