,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X000301.SZ,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X000933.SZ,X600096.SH,X600219.SH,X600378.SH,X000932.SZ,X002080.SZ,X000723.SZ,X600141.SH,X600688.SH,X600348.SH,X000831.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125554990202567,0.199876497431981,0.00032969659457414,0,0.131177770424005,0,0,0,0,0,-0.0465177217675943,0,0,-0.0107323219820357,0,0,0.00492115315877036,0,4.33680868994202e-19,0,0.669295783433383,0,0,0,0,0,0,0,0,0,0,0.145185974838782,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.194187558001105,0.0687349348921998,0,0,0,0,0.0345558639664605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242968996978076,0,0,0,0.219163077541077,0,0,0.000888937424271236,0.0228406063198568,0,0,0,0,0,0.0803630518892429,0,0.0169255631222432,0,0,0,0.0246210299612762,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0985416148496223,0,0,0,0.0852075653674081,-1.73472347597681e-18,0,0,0,-0.119838821263995,0,0,-0.128908548870347,0,-0.0615884325887489,0,0,0,0,0,0,-0.0663740152628778,0,0,0,0.0359423681918076,0,0,0,0.272619642829847,0,0,0,0,-0.112933317881196,0.0548343272594802,0,-0.00537467424112751,0,0,0,0,0,0,0,0,0,-0.0321498136948983,0.0549334145404688,0,0,0,0,0,0
X600426.SH,0,0,0,0.0869028601627791,0,0,0,0,0,0,0,0,-0.421057886578084,0.0455742231566872,0,0,0,0,0.236092503777396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270783668852767,0.0277645975945733,0,0,-0.266410966246502,0,0,0,0,0,0,0,0,0,0.0462485547828692,0,0,0.0172849465775678,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0743187887668895,0,0,0,0,0.0951222531613633,0,0,0,0,0,0,0,0,0.21353158186461,0,0,0,0.270895692457124,0,0.20113337688983,0.039725037418882,0.0169055874594349,0,0,0.368374988488793,0,0,0,0.0222409783365507,0,-0.342343822190991,0,0.0811215102401793,0,-0.0604668169406741,0,0,0,0,0,0,0,-0.00834153167172958,0,0,0,0,0,0,0
X600362.SH,0,0,0,-0.0385094605601119,0,0,0,0,0,0,0.07499946665586,0,0,0,0.264536354536771,0,0,0,0,0.135597296659228,0,0,0,0.0347885843540415,0,0.0106970705221551,0,0,0,0.050728734688857,0,0.0282027744341066,0,0,0.123517122560668,0.102160522750841,0,0,0,0,0,-0.0174369432369927,0,0,0,0,0,0,0,0,0,-0.00416416107139372,0,0,0,0,0,0,0
X601699.SH,0,0,0,-0.289696916834113,0.134191737505102,0,0,0,0,-0.135904930639113,0,0,0,0,0,0,-0.11830204409476,0,0,0,0,0,0,0,0.17602935814687,0,0.425142529895041,0,0,0,0,0,-0.0498357823997942,0,0,-0.0697927449275527,0,0,0,0,0,0.0934251579163559,0,0,0,0.395132084436364,0,0,-0.0375110641867408,0,0,-0.00191772259092759,2.16840434497101e-19,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0907832225747388,0.21222844543087,0.0154288434059666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305238310061012,0,0,0,0.0513076760004634,0,0,0,-0.315260720519708,0.143521493988563,0,0,0,0.422818763432192,0,0,0,0,0,0,0,0,0,0,0,0,0.114490666813274,-0.0828784530780845,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0809291627404247,0,0,0,0,0,0.107886176984749,0,0,0,0.0825993062181175,0,0.0199235366669601,0,0,0,0,0,0,0,-0.0197438410457114,0,0,0.0758187408869176,0,0,0,0.0686730454491757,0,0,0.0612075309930989,0,0,0.00504522076378023,0,0.292899908382503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.00520190009703809,0,0,0,0.430038671259855,0,0,0,0,-0.0514148182790265,0,0,0,0,0,-0.140773563395996,0,0,0,0.230455942389951,0,0.128889733126331,0,0,0,0,0.118411514637794,0.0747937613543701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384285044057682,0,0,0.0443521666267539,0,0,-0.0367690247303443,-0.00967452878906425,0,0,0,0,0,0
X600803.SH,0,-0.25573905618344,0,0,0.198350278650501,0,0,0,0.359318001891219,0,0,0,0,0,0,0.0942619114251181,0,0,-0.0276860582905849,0.197353255304399,0,0,0,0,0,0,0,0,-0.0283229460301223,0,0,0,0,0,0,0,0,0,0,0,-0.0777318583967238,0,0,0,0,0,0,0,0,0,0,0.00546100094455623,0.0104960373160613,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.181006245767741,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.100350285156266,0,0,0,0,0,-0.00265958287476174,0,0.441377697569672,0,0,0,0,0.0608998778314475,0,0.0564341679044233,0,0,0,0,0,0,0,0,0,0,0,0,0.106904906152831,0,0,0.0282066888930852,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093752975686903,0,0,0,0,0.112592193128913,0,0.244498259137147,0,0,0,0,8.67361737988404e-19,0,0,-0.0424400176528939,0.100727395090796,0,0,0,0,0.179092334516784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482517233547521,0,0.107264248952644,0.00645381641016948,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,-0.0427413620162535,0,0,0.387006991553365,0,0,0,0.0622291736301812,-0.273010101904647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423999927838998,0,0,0,0,0,0.180436338396513,0,0,0,0.131632594039876,0,0.211040118648314,0,0,-0.0713214224271079,0,0,-0.0799594962731215,0.0370300858839892,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310625304333922,0.0892286712095663,0,0,0,0,0,0,0,0,0.154968312173655,0,-0.00804859848449148,-0.155382348454824,0,0,0,0.0129614611321068,0,0.175373109682873,0,0.065256563730326,0.192849348972829,0,0.0199935065286688,0,0,0,-0.0132511929983076,0,0,0,0,0,0,0,0,0,-0.0130954222488722,0.0036064172586224,0,0,0,0,0,0
X000807.SZ,0,0,0,0.0268853898260889,0,0,0,-0.00282303578322502,0,0,0,0,0,0.134593928435513,0.215139726710569,0,0,0,0.10332763929529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338448423200134,0,0,0,0,0,0,0,0,0,0.0735324469324301,0.0236078063793165,0,0.0317975941191173,-0.0446096339211983,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168282790620959,0.372833878341568,0,0,0,0,8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687792880298658,0.0746486896259777,0,-0.00163197352591635,0.0179933931393056,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275062531910141,0,0.0931738851763143,0,0,0,0.491171702108367,0,0,0,0,0,0,0,0,0,-0.0417727868427409,0,0,-0.0142376826371716,0,0.108972590716987,0,0,0.0489597512476189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610115012638199,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.191365635433431,0,0,0,0.0478439466583215,0.0109195021065309,1.73472347597681e-18,0,0,0,0,0,0,0,0.142665900403174,0,0,0.0610837897007628,0,0.0295704532211985,0,0,-0.0772223883474094,0,0,0,0,0,0,0.0193391456733998,0,0,0,0,0,0,0,0,0,0.0893259883399465,0,0,-0.021112788979469,0.0489234914494018,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.226495670954639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229412047026529,0.049971176545363,0.00993912310346436,0,0,0,0,0,0.493871194416956,0.0394853789612409,0,0,0,-0.0534578096273172,0,0,0,0,0,0,0,0,0,0.207183569813982,0.0461557335923665,0.0168754002727947,0.0157682734286333,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0447911112704703,0,0,0,0,0,0,0,0,0.0239483470600081,0,0,0,0,0,0,0,0,0.0309761517664188,0,0,0,0,0,0,-0.0362658545564374,0,0,0.114225819208429,0,0.0614815344306754,0,0,0,0,0,0,0,0,0,0,0.730065393914418,0,0.0967363101997451,0,0,0,0.0595150761394351,-0.0429138443235887,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0203742733701513,0.0295861538882114,0,0,0,0,0,0,0.070216522781316,-0.0112481433770542,0.241803446453293,0.0884322137492195,0,0,0,0,0,0,0,0,0.161024057192123,0,0,0,0,0,0,0,0,0,0.0149070792222413,0,0,0,0.122634398635959,0,0,0,0,-0.012330934778323,0,0,0,0,0,0,0,-0.00583479080528001,0.030685904441125,0,0,0,0,0,0
X600378.SH,0,0,0,-0.0793565449688668,0,0,0,0,0.146108321307186,0,0,0,0,0,0,0,0,0,0,0.0532515506608751,0.168343637518344,0,0,0,0,0,-0.357286239721148,0,-0.0589372840671809,0,0,0,0,0,0,0,0,0,0,0.211029302122948,0,0,0,0,0,0,0,-0.104535914460416,-0.1767936075079,0,0.290925492609246,0.0766353780075552,-0.0273434925947163,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0324590585529325,0,0,-0.101211828281304,0,0,0,0,0.00912271211117172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208773685656673,0.0875558038657153,-0.0629378131654663,0,0,0,0,0,0,0,0,-0.00339290722258937,0,0,0,0,0,0,0.0846273117917649,0.121816716095862,0.0633524623480568,0,0.00572407965166415,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.108469995026759,0,0,0,0.029154240981164,0,0,0,0,0.152554007035986,0,0,0,0,0,0,-0.150090560124503,0,0.18730863894194,0,0,0.0321973269206442,0,0,0,0.00662820737766713,0.248143449173232,0,0,0,0,0,0,0,0,0,-0.0153587352751898,0,0,0,0,-0.0593422790281094,0.0213849314194722,-0.0342290563782056,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422959567959391,0.0386373171625064,0.00295017169027228,0,0.0445984134460837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514753958549434,0,0,0.0657280258780535,0.0385772136005792,0,0,0.0672253163700505,0,0,-0.00957389441795744,0,0,0,0,0,0,0.148816125472693,0.0769789655976386,0,0,0.022883389437961,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0820339531592293,0,0,0,0,0,0,0,0,0,0.0157801003539086,0,0,0,0,0,0,0.0417380742066729,0,0,0,0,0,0,0.0848173428155089,0,0,0,0,0,0,0,0.521870421109123,0,0,0,0,0,0,0,0,0,0.0683101256619474,0.00146208759756094,0.0334164845496964,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0165400728140479,0,0.0196914796851316,-0.0963953682580019,0,0.0584405741688412,0,0.0155892819628535,0,0,-0.0599605084303582,0,0,0,0.217863542479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300640676016467,0,0,0,0,0,0,0,0,0,0,0,0.0239210275294919,0,0,0,-0.0413292849943705,0.0508907249694674,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.211251478045563,0,0.013139709380782,0,0,0,0,0,0.0471816077074149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762753415471012,0,0,0,0.0646020803390484,0,0,0,0,0,0.00414335138850474,0,0,0,0,0,0,0.0309774781530045,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.142408924671765,0,0,0,0,0,0,0,0,0,0,0,0.656855795785067,0,0,0,0,0,-0.0579709337260236,0,0,0,0,0,0,0.138822368843287,8.67361737988404e-19,0,0,0,0,0.132226102221729,0.0563149327244399,0,0,0.09801090579086,0,0.0709237272135627,0,-0.249641451658057,0,0,0,0,0,0,0,0,0.0362284032359729,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.681234137707448,0,0,0,0,0,0,0,0.017674153794308,0.0125908070793509,0,0,0,0,0,0,0,0,0,0,0,0,0.0153237384835475,0.0936888451705093,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0596709114247386,0.111731330495447,0,0,0,0,0,0,0,0,0,0,0,0,0.00679552446110586,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0301325513682622,0,0,-0.331332072768349,-0.031292560405117,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.141222696268829,0.235521535632062,0,0,0,0,-0.104190740139605,0,0,0,0,0.286232855697248,0,-1.73472347597681e-18,-0.0299019745993292,0,0,0,0,0,-0.00039832871734827,0,0,0,0,0,0.14576739655437,-0.132183805397049,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117948294415807,0,0,0,0,-0.814270498524262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604914693322187,0,1.01195391127208,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.419841472332731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234104960510741,0,0,2.22122047695518,0,0,0,0,0,0,0,0,0,0,-0.0804070154425504,0,0,1.23964155615467,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0014339177491241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151270939475373,0,0,-0.007143643933456,0,0,0,0,0.0460590281355777,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0639428370286517,0,0.0390861013760044,0,0,0,0,0.066985757893841,0,0,0.0154562360276888,0.0578125298584189,0.0131197856158906,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00913066671453301,0,0,0,0,0.065058427991474,0,0,0,-0.0672637137564241,0,0,0,0,0,-0.0200919161595601,0,-0.0946655663282178,0,0,0,-4.33680868994202e-19,0.0428736681515526,0,0,-0.0291225196080717,0,0,0,-0.115391662787985,0,0,0,0,0,0,0,0,0,0.199988322393998,0,0,0,0,0,0.00191265270843676,0,0.0146348032579879,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000534701453116749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362545644406845,-0.00376011814824126,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0321438451863943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212962688684463,0.00420439702647776,0,0,0,0.00990075118504472,0,0,0,0,0.0021106558092853,0.00311829385194739,0,0,0,0,0.00524184981423499,0,0,0,0,-0.00842455011164975,0,0,0.000675111086867662,0,0,0,-0.00796288988839271,0,0,0,0,0,0,0,0.0189856948746076,-0.0130663455262919,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333855427708008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666835259355058,-0.000469958413528859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384867965715273,0,0,0.0320418407579883,-0.0327342044225931,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00860753414889334,0,0,0,0,-0.00593745309498427,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744146289923128,0,0,-0.000233244046064704,0,0,0,0,0,0,0,0,-0.025801948852964,0,0,0,0,0,0,0.0142219636691624,-0.0183361425549071,0.0265284065266164,0,0,0,0,0,0
