,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600188.SH,X600688.SH,X600352.SH,X600111.SH,X000723.SZ,X600801.SH,X600027.SH,X601992.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X600516.SH,X600426.SH,X600299.SH,X002460.SZ,X600612.SH,X000709.SZ,X601158.SH,X000883.SZ,X002466.SZ,X000629.SZ,X600219.SH,X000027.SZ,X000630.SZ,X002353.SZ,X600315.SH,X600583.SH,X000553.SZ,X601699.SH,X600985.SH,X000825.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.0148379237402189,0,0,0,0,0,0,0,0.0476362710161687,0,0,0.191519590545683,0,0.0599909709679062,0.055482772697954,0,0,0,0,0,0,0,0,0,0.218457648680967,0,0.0934569391562457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360649674257838,0,0,0,0.00892920991862032,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468060324196266,0,0,0,0.0689107598377084,0,0,0.110394383973644,0,0,0,0,0,0.00654651602188451,0,0.00466309841047203,0.0586776261801616,0.00346554120004192,0,0,0.0816352023149304,0,0.19545683845688,0,0,0,0,0,0,0,0,0,0.13141816263331,0,0,0.0244549821112519,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0600055198084746,0,0,0,0,0,0,0.137215057440173,0,0.0120213444736105,0,0.00276253675130494,0,0,0,0,0.077423632671892,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.101613832197749,0,0.118887728565583,0,-1.73472347597681e-18,0,0.00610069595710158,-0.0192582659479547,0,0,0,0.00945029235499991,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501613727701096,0,0,0.165283724754627,0,0,0,0.214427764183458,0.23799066051305,0,-0.0418226048515992,0.0351273592069806,0,0.0184924365498848,0,0,0,0.0599899377933715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124890048879156,0.0104106944425215,-0.0104793222738652,0,0,0,0.00348766137336715,0,0
X600362.SH,0,0,0,0,0.111877988207129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566423736771234,0.205608350248886,0.0790259659035732,0.073099541010854,0,0,0.0709200551359699,0,0,0,0,0,0.0296871295953882,0,0,0.0520466594236544,0,0,0,0,0.00628803203547071,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323737193790372,0.0388790553806393,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0812876826095603,0,0,0,0,0.00263812209997486,0,0,0,0,0,0,0.0146344227387336,0,0,0,0.0388946846707885,0,0,0.0218126269442726,0,0,0,0,0,0,0,0,0.112265089291992,0.0583436887305757,0,0,0,0,0.00710067121992624,0,0,0,-0.0171586812260268,0.0180982647229494,0,0,0,0,0,0,0,0.00248178080684172,-4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.0640819610066376,0,0,0,0,0.176129462942651,0.0446570242994425,0,0,0,0,0.011824841300527,0,0,0.0421768896788866,0,0,0,-0.0416963092173794,0,0,0.189541905424512,0,0.0918864921206387,0.159763255416725,0,0,0,0,0,0,0.0640498250369692,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155594345318538,0.0127475086658942,0,0.100100072627272,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0408358485452556,0,0,0,0,0,0,0,-0.0127367709608148,0,0,0,0.0265994842875534,0,0,0,0,0.0478050716714706,0.0894647839282398,0,0,0.0858058725179179,0.103548455059439,0,0,0,0,0,0,0.149808806169772,0,0,0,0,0.175610644746899,0,0,0,0,0,0.0211871385583271,-2.71050543121376e-20,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197365932626993,0.669978053292785,0.257278656137383,0,0,-0.191171206125615,0.0236209683634622,0,0,0,0,0,0,-0.085645939312561,0,0,0,0,0,0,0,-0.206639435125295,0,0.0254954491162252,0,0,0,-0.228848005466415,0.28527060686085,0,0,0,0.0558950373588851,-0.083949093354203,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0941658708122531,0,0.754211687364458,0,0,0,0,0,0,0,0,0,0,0,-0.0330679757728587,0,0,0,0,0,0.219741065430014,0,0,0,0,0,0,0,0,0,0,0.336441072126719,0,0,0,0,-0.144358027130401,0,-0.239196978999557,0,0,0,0,0,0,-0.0423022966742391,0.0271195283856182,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.176562548903898,0,0,0,0,0,0.0738232741206542,0,0,0,0.280361211491205,0,0,0,0.171299444402012,0,0,0,0,0,0,-0.148517615687239,0,0,0.144774242226722,0,1.0802658061681,0,0,0.0852215332339807,0,0,0,0,0,0,0,0.212277635969035,0,0,0,0,-0.264330978911448,-0.00499249817160907,0,0,0,0.0907845582273878,-0.097305004417524,0,0,0,0,0,0
X600801.SH,0,0,0,0.656265936135172,0,0,0,0,0,0,0,0,0,0,0.0445035133074766,0,0,0,0.128232986949473,0,0.0134808275739838,0,-0.0749117262688698,0,0,0,0.00350320484281738,0,0,0.0705715754988848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102239230832105,0.148657944865919,0,0.225354943251065,0,0.00761997514085956,-0.0248791869013751,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.622388065343965,0,0,0,0,0,0,0,0,0,0,0.0592668132528939,0.00086609629155396,0.0599050546178673,0,0,0,0.0920569557174606,0,0.00762572886794567,0,0,0,-0.0812613600079234,0,0,0,0,0,-0.0834780027687114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713266982239415,-0.0218835419334575,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.203897567464226,0,0,0,0,0,0,0,0.0764654967307511,0,0,0,0.0335730498781391,0,0.0153607939746223,0,0,0.0947650339582622,0,0.0998513262421918,0,0,0,0,0,0,0.118600535048748,0,0.0675207617345454,0,0,0,0,0,0,0.0111873900034304,0,0,0,0,0.0161285506441848,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.614246499627616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090819763200793,0,0,0,0,0.0619965197574582,-0.0797309199162152,0,0,0,0,0,0,0.133164317783207,0,0,0,-0.0680074829426767,-1.73472347597681e-18,-0.139059711425314,0.0748699531036958,0,0,0,0.194177340226725,0,0,0,0,0,0,0.00801663268863733,0.00518190465611356,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0529305367461963,0.134505179329106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221784285362659,0.12683704943548,0,0,0.0734399279800151,0,0,0,0,0,0,0,0,-0.245574741254401,0,0,0,0,0,0,0,0,0,0,0,0,0.0572277936117425,0,0,0,0.412209490746466,-0.0221718154254436,0.105199637464317,-0.0699487814003469,0,0,0,0,0
X000786.SZ,0,0,0,0.0308184844588663,0,0,0,0,0,0.31490701788301,0,0,0,0,0,0,0,-0.29650427456446,0,0,0,0.184492833634878,0,0,0.0141124732791054,0,0,0,0,0.30196688597116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.334515022505149,-0.0355100259606473,0.0167672361486421,0,0.172490381103853,0,0.09005300914354,0,0
X000898.SZ,0,0,0,0,0.108115956178217,0,0,0,0,0,0,0.106929229467402,0,0,0,0,0.209762620869205,0,0,0,0.000805545522062899,0,0,0,0,0,0,0,0,0.0812974435668783,0,0.0582043153028106,0,0,0,0,0,0.0700128039090977,0,0,0,0,0,0,0,0,0,0.0147313940390608,0,0,0,2.71050543121376e-20,0.0408298551713181,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0127749938728691,0,0,0,0,0,0,0,0,0,0.0333996092608095,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0788603620272598,0,0,0,0.232869952164188,0,0.0888386621865889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637619695432483,0,0,0,0,0,-0.0142485547992611,0.0249738283310278,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.236470510702947,0,0,0,0,0,0,0,0,0.0888677590670571,0,0,0.111411357161005,0.0394792453964427,0,0.0676517813685481,0,0,0.0610077036484853,0,0,0,0,0.106767288558588,0.035126581513559,0,0,0,0,0.241065031175751,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0185882353175147,0.0648334588034775,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0637518294690875,0,0,0.124610602347651,0.549081064993098,0,0,0,0,0,0,0,0.0353773023290505,0.143051875003393,0.103213580932507,0,0,0,0,0.0456253134158188,0,0,0,0.057019818097484,0,0,0,0,0,0,0,0,0,0,0,0,0.107009245293756,0,0,0,0,-0.063509197363183,0,0.0234827737635231,0,0.0166530565028614,-0.0171740760241136,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369899328042403,0,0,0,0,0.0780507435021231,-0.068388186956084,0.0120074006799236,0,0,0.00365096940923398,-0.057235501077643,0,0,0,0,0.0810122153258959,0,0,0,0.253448693086864,0,0,0,0,0,0.14959602577101,0,0,0.0400974005565998,0,0,0,0,0,0,0.153149131046837,0,-1.73472347597681e-18,0.0180600869003657,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.245683504810138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742549859322309,0.121319821760241,0,0,0,0,0,0,0,0,0,0,-0.0233697848328446,0,0.00215137958970418,-0.0111633545968055,0,0,0,0.0781116075932118,0,0
X600612.SH,0,0,0,0,0,0,0.173948312624434,0,0,0,0,0,0.139931739973639,0,0,0,0,0,0.0933329153695413,-0.0950464801910877,0,0,0,0,0.306653307147854,0.101979453383507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047455234018491,0.0228054265721437,0,0,0,-0.288870986082036,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0161640604656865,0,0,0,0,0,0,0,0,0.055883941974392,0,0,0,0,0,0,0,0.00973711202487625,0,0,0,0,0,0,0,0,0.0561927979027886,0,0,0,0.0981866350102077,0,0.0884076620154718,0,0.066426342016159,0,0.101191729906305,0.0518149621744787,0,0,-0.0108447321232404,0.0350272599458502,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0603586730025332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116232018012571,0,0.0177650927096037,0.0209055989667525,0,0,0.029765243709597,0.337816548743292,0,0,0.00671829346493306,0,0,0,0,0,0.0331453836212736,0,0,0,0,0.0167110851956747,0,0,0,0,0,0.117260281613983,0,0,0.0156993176520072,-0.0293361876461005,0,0,0,0,0,0
X000883.SZ,0,0,0.0988359512403872,0,0.0661418232587884,0,0,0,0.18909504524781,-0.0514542519244384,0,0,-0.0810603262253497,0,0,0,0,0,0,0,0.137669575768065,0,0,0,0,0,0.00110711702518839,0.190503550598821,0,0.00829045828974434,0,0.0204920562431471,0,0,0,0,0,0,-0.152383283186186,0,0,0,0,0,0,0,0,0,0,0,0,0.0348044189258045,-0.0368532187579146,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.161524793863843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691245878559681,0,0,0,0,-0.122352070015996,0.0388582099919307,0,0,0.397055064047327,0,0,0.56840864182689,0,0,0,0,0,0,0,0,0,0.144736225856518,0,0,0,0,0,0,0,0,-0.0575130972907035,0.0341767699849168,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204133190764904,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.214138098041828,0.0483531433331718,0,0,0,0,0,0,0,0,0,0,0,0.0495639687238624,0,0,0.125343469386931,0,0,0,0,-0.0136596326654225,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118381991133547,0,0.011249951390492,0,0,0.00925853226693064,0,0,0,0,0,1.73472347597681e-18,0,0.087418557998464,0,0,0,0,0,0,0.0739386237556681,0,0,0.134418371561514,0,0,0,0,0.0133017844950848,0.109313572944595,0,0,0,0.0132813787125418,-0.0231448182521836,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,-0.00726237041611594,0,0,0,0,0,0,0,0,0,0,0,0.0276139151735072,0,0.00570440389400638,0,0,0,0.0764606295911535,0.00813805821062654,0,0.184236469909925,0,-1.73472347597681e-18,0,0.0553480426698413,0,0,0,0,0,0,0,-0.00331535224552458,0,0,0,0,0.331853288314481,0,0,0.136121139403826,0,-0.0228304995378717,0,-0.0297224176661177,0.0547809367759195,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.179802247240585,0,0,0.102528358096657,0,0,0,0,0,0,0,0,0.0645488658820762,0,0,0,0.117677072884972,0,0,0,0,0.114635471737567,0,0,0,0,0,0,0.0620565899738878,0.0158759938189634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029669637515664,0,0,0,0,-0.0873676831986547,0.281942561777617,0.193068954331582,0,0,0,0,0,0,-0.17256356765558,0,0,0,0,0.172276180211411,0,-0.157029595386184,0,-0.0591721752016445,0,0,0,0.0632768115396306,-0.0196808015010472,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.0583942025513239,0,0,0.00173654719984887,0,0,0,0,0,0,0,0,0,-0.370116882392588,0.00770610587010677,0,0,0.0384586082697139,0,0,-0.170997693367946,0,0,0,0.185325421790628,0,0,0,0,0,0,0,0.108184960288111,0,0,0,0.0665706298805456,0,0,0,0,0,0,0.302363056071772,0,-0.0110915309760696,0.0338198746231167,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.456217978596665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657730101988203,0,0,0,0,0,0.0197189269136456,0,0,0,-0.022078754055484,0,0,0,0,0,0,0,0,0.0193712828470921,0,0,0.251868816231586,0,0.0789345791887952,0,0,0,0,0,0,0,0,0.0157725311530318,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.0975202948428179,0,-0.0772398666283039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335456484413179,0,0,0,0,0,0.0530918078751213,0.262345532323938,0,0.0827632774582551,0,0.0587395149063583,0.105036256790969,0,0,0,0,0,0,0,0,0,0,0.0459721839534054,0,0,0,0,0,0,0,0,-0.0106471467976968,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.0438379594897355,0,0,0,0,0,0.0879310537766086,0,0,0,0,0,-0.244850521653549,0,0.156361716854483,0.0823837402383659,0,0,0,0.344370633578182,0,0,-0.0861527512948445,-6.93889390390723e-18,0,0,0.182235464821236,0.057370035421879,0,0,0,0,0,0,0,0,0,0,0,0.0407339799575245,0,0,0,0.137840185570166,0,0.0147918114134173,0.017653510492797,0,0,0,-0.0632967489618667,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.349998903858772,0,0,0,0,0,0,-0.00105849102556148,0,0,0,0,0.0968821806144596,0,0,0,0,0,0,0,0.161816908105666,0,0,0,0,0,0,0,0.00764083097043398,0.345714125900112,0,0,0,0.327833709471878,0,0,-0.0420350895454635,0,0,0,0,0,-0.0101635181455486,0,0,0,0,0.091433050882592,0,0
X000825.SZ,0,0,0,0,0,0,0.0162050756626677,0,0,0,0,0.218682030551137,0,0,0,0,0,0,0.0235076142950025,0,0,0,0,0,0,0,0,0,0,0.117218714996866,0.00571452143227175,0.0956275430515766,0,0,0,0.252313527662098,0,0.0148546380449132,0,0,0.0552796088177089,0,0.0920399238718924,0,0,0,0,0,0,0,0,0.00544066805492982,0.00290504891623544,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781893158900854,0,0,0,0,0.227961175119252,0,0.722530385958389,0,0,0,-0.0555724007362495,0,0,0,0,0,0.0508133539244525,0,-0.175442325701554,0,0,0,0,0,0,0,0,0,0.174568982396523,0,0,0,0,0,0,0,-0.0330825004719433,0.00241034165476596,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.249986958400004,0,0,0,0,0,0.124828507915978,0,0,0,0,-0.0358187891457243,0,0,0,0,0,0,0,0,0,0,0.423664218220903,-0.024898783582329,0,0,0,0,0,0,-0.157804450349784,0,0,0,0,0,0,-0.151490297778722,0,-0.134706767638945,0,0,0,0,0,0,-0.0237889724769706,0,0,-0.0929447295315218,-0.160636936060426,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741258741258741,0,0,0,0,0,0
TED,0,0,0,0.409608280592953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272476544689082,-0.372713685061704,0,0,0,0,0.0794108297606005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447912930381969,0,0,0,0,0.573568323037996,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803192152409695,0.0360948387589081,0,0,0,0,0,0,0.0749794283300256,0,0,-0.0153926225885151,0,-0.0458828214928216,0,0,0,0,0,-0.053479008472084,0,0,0,0,0,0,-0.0737001964346801,0,0,0,0,0.00961258328870015,0,0.00169817595687793,0.0255347230881417,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,-0.170008911844427,0.111994704100527,0.175670112295532,0,0,0.234304510885054,0,0,0,0,0,0,-0.0109684697553788,0,0,0,-0.10763086863244,0,0,0,0,0,0,0,0,0,0,0,-0.0013932961775921,0,-0.025541822136616,0.0231276585513838,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,-0.00179978811175198,0,0,0,0,0,0,0.00243342833737904,0,0,0,0,0,0,0,0,0,0,0,0,0.00070650641194082,0,0,0,0,8.69672439635369e-05,0.013228045370835,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.417538084314473,0,0,0,0,0,0,0,0,0.0362135245172355,0,0,0,0.0655061644042757,0.172396353460018,0.332957162585433,0,0,0,0,0,0.199104322575144,0,0,0,-0.016798015103229,0,0,0,0,0,0,0,0,-0.296673563796569,0,0,-0.182314951681703,0,-0.300164103034686,0.115021778181249,0.132684213757442,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00203641768802415,0,0.00466679054085578,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,-0.00266171353093117,0,0,0,0,-0.00563295127171863,0,0,0,-0.00158212279955756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109378666933301,-0.00350144753805288,0,0,0,-0.0160590294253559,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418628963417464,0,0.0105435118087697,0.00919071035594072,-0.00715366924123148,0,-0.0159363837901608,0,0,0,0,0.0154146211297129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632394280346765,0.0282840597626176,-0.0388028583714471,0,0,0,0,0,0
