,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X300072.SZ,X601992.SH,X600660.SH,X600309.SH,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X600583.SH,X000898.SZ,X000408.SZ,X600352.SH,X000723.SZ,X000983.SZ,X000883.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000012.SZ,X002460.SZ,X000630.SZ,X000959.SZ,X601699.SH,X600219.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.0514076976218667,0,0,0,0,0,0,0,0,0,0.162406641634178,0.0734994996826498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160010201231894,0,0.0174266619843797,0,0,0,0,0.0883931831740953,0,0.327853050068348,0,0.140184005446709,0.0535955423159552,0,0,0.0364911317724854,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0294932562697141,-0.0318063718181404,0,0.0602850265260595,0,0,0,0,0,0.0474154257152787,0,0,0,0,0,0.00108319951902214,0,0,0.0522606095793787,0.0584239377018521,0,0,0,0,0.175405391840024,0,0,0,0,0.00430171740095477,0,0,0,0,0,0,0,0,0.187802894267878,0.0637286595014686,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.212001812296994,0,0,0,0,0,0,-0.032048388172007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011512470972088,0,0,0,0,0,0,0,0,0,0.0806525750250775,0,0.0206880291080102,0,0,0,0.0878366201558612,-0.0183138008185596,0,0,0.0556015041490439,0.0658511698463575,0.057373309060797,0,0,0.0416779931838418,-0.103558912974495,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.880193168878531,-0.112274289690389,0,0,0,0.104839566543614,0.0784333460531292,0,0,0,0,0,0,-0.00136472803238869,0,0,0.149755304953216,0,0,0,0,-8.67361737988404e-19,0,0.127666706031983,0,0,0,0,0,0,0,0,0,0,0.221659639440264,0,0,-0.161238311284776,0,0.109724397390014,0,0,0,0,0,0,0,-0.0515072584745822,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.240286860875412,0,0,0.688460638469108,0,0,0,0,0.325944872050572,0,0,0,0,0,0,0,-0.0137044322494164,0,0,0,0,-0.0047889151151403,0,0,0,0,8.67361737988404e-19,0,0,0.116065008981904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0426924355599745,-0.0449694968702792,0,0,0,-0.289340600575515,0,0,0,0,0,0,0.164891413006443,0.115754284580619,0,0,0,0,0,0,-0.0397555348370339,0,0,0,0.10159728724809,0,0,0,0,0,0,0.121084144601075,0,0,0,0,0,0,0.274558414640013,0,0,0,-0.025075918690133,0.130785953405884,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.268220557998893,0,0,0,0,0,0,0,0,0,0.0941322374612943,0,0,0,-0.154060625074794,0,0,0,0.164975006423493,0.0878720396085099,0,0,0.0862761724058765,-0.0198493239921445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186343883300542,0,0,0.0120375390870604,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.210544321673069,0,0,0,0,0,0,0,0,0,0,0,0,0.0331548349300856,0,0.155300638580488,0,0,0.227171700063481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251601651930889,0,0,0,0,0,0,0.00563833095944848,0.0896613086387028,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0575875926022556,0,0,0,0,0,0,0,0,0,0.0651827955984791,0,0.0843313835432922,0,0,0,0,0.148849232299496,0.0509422936765713,0.18528692390414,0,0,0,0,0,0,0,0,0.0244635170037935,0,0,0,0,0,0,0,0,0.0188067222738397,0.101652473839369,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.265338591529179,0,-0.0953512779803404,0,0,0,0,0,0,0,0,0,0.384407198558352,-1.73472347597681e-18,0,0,0,0,0,0.158009370893385,0,0,0,0,0,0,0,0,0,0,0.0878398950508747,0,0,0,0,0,0.0422353923923468,0,0,0,0,0,0,-0.0626602388005016,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.120740792534452,0,0,0,0,0,0,0,0,0,-0.121196214045952,0,0,0,0,0,0.160505249052058,0.102900675174533,0,0,0,0,0,0.143163550201909,0,0,0,0,-0.12360720447838,0,-0.0567575525603233,0,0,0,0.828479628042254,0,0,0.0102982134090859,0,0,0,4.33680868994202e-19,-0.0401834379587878,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.097107373026846,0,0,0,0,0,0,0,0,0,-0.0761382183605196,0,0,0,0,0,0,0,0,0.0341917141730271,0,0,0,0,0.237267970937477,0,0.0754427161235466,0,0,-0.0112477442521288,0,-0.0345562571103564,0,0,0.103888502976238,-0.0266995027450133,0,0,0,0.193466609273119,0,0,0,0.0836850715923234,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.128893237717356,0,0,0,0,0.0960829339247923,0,0,0,0,0.0709195641435062,0,0,0,0,0.00551515971881429,0,0,0.0114934272578242,0,0,0,0,0,0,0,0.0828911729046577,0,0,0,0,0,0,0.229896284347092,0.248412528125877,0,0,0,0.412640269182899,0,0,0.00398971342378767,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0339373606064475,0.146763393331375,0,0,0,0,0,0,0,0,0,0,0.00537848571909007,-0.244408268560303,0,0,0,0,0,0,0.39086372935723,0,0,0,0,0,0,0,0,0,0,0.167682342064321,0,0,0,-0.195159353771683,0.0668909712447837,0,0,0.106286291113768,0,0.0594854936268947,0.136789062451598,0,0,0.101856994820614,-0.745635602296464,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134714130354675,0.041934743137943,0,6.93889390390723e-18,0.0173592055101216,0,0,0,0,0,0,0,0,0,0,0.046244270970497,0,0.157833575764929,0.0605468268047963,0.0271838010111734,0.22377489867153,0,0,0,0.0395514834510803,0,0,0,0.00830800791137747,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.102879874259898,0,0.049603823982787,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0854336838415617,0,0,0,0.166145350303462,0,0,0,0,0,0,0,0.11587743678394,0,0,0,0.116626885616445,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.170607215233282,0,0,0,0,0.00420074295267379,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0425766280497437,0.0147957751830236,0,0,0,0,0,0,0,0,0.135538339353582,-0.00263788580160307,0,0,0,0,0,0,0,0,0,0.0744592861150541,0,0,0,0,0,0,0,0,0.0911214084955219,0,0.0875566682993948,0,0,0,0.0595811744302204,0,0.0738690620710493,0,0,0,0,0.0164175139599772,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182998294114608,0,0,0,0,0.059981903726493,0,0,0,0,0,0,0,0,0.0178947933546215,0,0,0.275114958680824,0,0.00707287253501268,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404262950939177,0,0,0.282109494921212,0,-0.227260436847946,0,0.055127003064487,-8.67361737988404e-19,0.0238311994994044,0.100489080866814,0,0,0,0,0,0,0,0,0.168839097379705,0,0.137078425048443,0,0,0,0,0,0,0,0.0341448954349095,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0303536034640115,0.132685501919764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637353061882135,0.0524950225703496,0,0,0,0.0236169612946204,0,0,0,0,0,0,0,0.0242706092030703,0,0.115870354095001,0,0.140136719327053,0,0,0,0.0244435275476935,0,0.0807974825602319,0,0,0.0594308494680225,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0282830905108691,0,0,0,0,0,0,0,0,0.12831739124749,0.121208391912204,0,0,0,0,-0.0199418161369889,0,0,0.0302461736338358,0,-0.074711918050767,0,0,0.0238167609114487,0,0,0,0,0,0.028577097454493,0,0,0,0,0,0,0,0.0652526071871383,0.00585356199422353,0.0543944595872133,0,0,-0.0494537248716489,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.405961081423465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122794798365949,0.092597338966544,0,0.164357781302767,0,0,0,0,0,0,0,0,0,0,0,0.0376832971516224,0,0.117851095758605,0,0,0,0,0.289982178364271,0,0,0,0.0117188916272317,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0964007949432734,0,0.0168419496196698,0.00855836602293503,0,0,0,0,0,0,0,0,0,0.0117519689823966,0,0.0239033605682826,0,0.0379166792059204,0.0531222675486612,0,0,0,0,0.0318841802334658,0,0,0,0,0,0,0.0274704589719333,0,0,0,0,0,0.060571484542577,0.038058651754627,0,0,0,0,0,0,0,0,-0.0252020487648215,-0.00144421236537202,0,-0.00609948212473495,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,-0.0442960067717002,0,0,0,0,0,0,0,0,0.450693022268778,0.122498474895512,-0.017370241709743,0,0,0.348638658966439,0,0,0,0.156346655129515,0.105507458254178,0,0,0,0,0,0.106745745898192,0.172731735217322,0,0,0,0,0,0,0,0,0.0686765300622882,0,0,0,0.0742898236926586,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.154427514702273,0,-0.0104043713753565,0,0,0,0,0,0,0,0,0,0.0174158255055491,0.0817465469533446,0,0.0849102737628778,0,0,0,0,0.0171305515101454,0,0,0,0,0,0,0,0.0140137552513254,0,0.0464928970870242,0,0,0,0.0599368071539654,0,0,0,0,3.46944695195361e-18,0,0,0,-0.00271541259146315,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109038289957641,0,0.177753686157756,0,0,0.105974776073154,0,0,0,0,0,0.0793496517661209,0,0,0,0,0,0,0,0,0,0,0,0,0.0746272102205471,0.132077030667853,0.0663488873238743,0,0,0,0,0,0,0.0190003757242113,0.0823430253920611,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0830382883771796,0,0,0,0,0,0,0,0,0,0,0,0,0.08134012262605,0,0,0,0.00989205927353811,0,0,0.0484591577592262,0.037968250262281,0.0600295509603518,0,0,0,0,0.015617278724761,0,0.0920111411241831,0,0.0458278414272544,0,0,0,0.0323396407245763,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0070981547815253,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.202803894679725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604552946546943,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0298004605477361,0,0,0.120061393647198,0.0397385045603576,0,0,0.149893069291189,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0.0484860342564647,0,0,0,0,0,0,0,0,0.120535267316705,0,0,0,0,0,0.0930345710513255,0.0907756290219285,0.0449840754085537,0,0,0,0,0,0,0,0,0,0,0,0.142830285321676,0,0.160391472147653,0,0,0,0,0,0,0.135618595441332,0,0,0,0.0168754417079092,-0.0864014868346778,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564901110860749,0,0,0,0,0,0.868823301815781,0,0.304295344660085,-0.159745356859873,0,0,0,0,0.189646321426155,0,0,0,0,0.00894324659641388,0,0,0,0,0,0,0,0.15060296937695,0,0,0,0,0.0327385332165868,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.480160800847343,0,0,0,0,0.0331338983177389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262302704218694,0,0.0476011320339147,0,0,0,0,0.0328868682438767,0.0318671209898959,0,0.0714379252831913,0.0224610588748381,0.0580050440914688,0,0,0.0398485938534881,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0754629498830327,0,0,0,0,0,0,0.00858364899171556,0,0,0,0,0,0,0,-0.0684067727338974,-0.0384496571631929,0,0.0364810784338307,0.0517215851908675,0,0.317032779916025,0.465575632719866,0,0,0.13088711263666,0,0,0,0,0,0,0,0,0.0276531987652549,0,0.174974735400864,0,0,0.100669218303615,-0.179035330833084,0,0,-0.0877399346816317,0.132552736487607,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.00422171908382589,0,0.320571819874889,0,0.126801777634377,0,0,0,0,0,0,0,0,0,0,0,0,0.109058943099249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178764138238724,0,0,0,0,0,0.0921166182385734,0,0,0,0,0,0,0,0,0.0125714627240974,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0879905585386563,0,0,0.0744725667410772,0,-0.0411013773384053,0,0,0,0,0.0305762164621849,0,0,0,0,0,0.410150834214879,0,0.0714100908226898,0.0229364149641925,0,0.0445210105016897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592058693309116,0,0,0,0,-0.0653447488303765,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.056800918137416,0,0,0,0,0,0,0.00374847498864505,0,0,0,0,0.0124140617459757,-0.0916157137143856,0,0.177348882750644,0.042796330982752,0,0,0,0,0,0,0.0488860002920862,0,0,0,0,0,0,0.0759072784253036,0,0,0,0,0,0.0158987776453897,0,0,0,0,0,0,0.0101013263798624,0.0235086909121636,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00589266240793917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546492332363385,0,0,0,0.0150218612848665,0,0,0,0,0,0,0,0,0,0.0169575634346963,0,-0.00351471596941939,0,0,0,-0.0317569479390047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016914460865873,0,0,-0.162706739452798,-0.172054568783879,0,0,0,0.220539915116981,0,0,0,0,0,0,0,0,-0.735005487347518,0.0136286053912256,0,0,0,0,0.355213412571415,0,-0.199630259497822,0,0,0,0,0,0,0,0,0,0,0,0.151183632860544,0,0,0,-0.94288186893374,0,0
TED,0,0,0,0,0,0,0,0,0,0.110489607931254,-0.0199864479090974,0,0,0,0,0,0,0,0,0,-0.0936224215990987,0,0,0,0,0,0,0,0.0558629253333479,0,0,0,0,0,0,0,0,0,0,0,0.176566923239133,0,0,0,-0.0455001882015285,0,0,0,0,0,0,0.277790922496756,0,0,0.263634143439178,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0148319327472541,0,0,0,0,0,0,0,0,-0.277789782107296,0,0,-1.0842021724855e-19,0,-0.000272116688625434,0,0,0,0,0.0571382339341028,0,0,0,-0.049476774685905,0,0,0,0,0,0,0,0,0,0.0290565385575062,-0.0340494301517335,0,0,0,0,0,0,0.0949956379034708,0,0,-0.15860664102434,0,0.0407520644451125,0.00689565974819404,0,0.328855294487872,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0784388599591875,0,0,0,0,0,0,0,0,0,0,-0.0348030602280984,0,0,0,0,-0.0916935703341294,0.0632869285832331,0.102589552450219,0,0,0,0,0,0,0,0,-0.0252794080823811,0,0,0,-0.0487918555972921,0,0,0,0,0,0,0,-0.0553619513397076,0,0,0,0,-0.0245192190332372,0,0.187727113801222,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00109550640456613,0,0,0,0,0,0,0,0,0,0.0118379735927973,0,0,0,0,0,0,0,0,-0.00660423809651512,-0.00254856503995712,0,0,0,0,0.000157667937348954,0,0,0,0,0,0,-0.00134444834578937,0,0,0,-0.000110719557499682,0,0,0,0,0.00631761243994652,0,0,0,0,-0.0389156813137464,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0096746687233613,0,0,0,0,0,0,0,0,0,0.00465622330129003,0,0,-0.0593311932514921,0,0.010827845480123,0,0,-0.0174886522327414,-0.0108033369268737,0,0.0751249599330172,0,0,0,0,0,0,0,0,0,0,0,0.0201174363031768,0.0509001907804387,0,0,0,0,0,0,0,-0.0890035276888709,0,0,0,0,0,-0.658875115161306,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385622197221642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890725134828795,0,0,0,0,0,0,0.00758722542108795,0.00706354728082825,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462747424966345,0,0,0,0,0.06833454419656,0,0
