,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600299.SH,X002466.SZ,X600623.SH,X000792.SZ,X601158.SH,X000709.SZ,X002075.SZ,X000898.SZ,X000723.SZ,X000983.SZ,X600583.SH,X000408.SZ,X000883.SZ,X600352.SH,X600549.SH,X000959.SZ,X000027.SZ,X000539.SZ,X600176.SH,X002470.SZ,X000060.SZ,X000630.SZ,X600021.SH,X000012.SZ,X601699.SH,X002460.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0715855339223972,0.00833844763157926,-0.0126361712180349,0,0,0.00439221599137689,0,0,0.00417175256400895,0,0,0,0.0167973649487954,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0110568562995372,0,0,0,0,0,0.0204803701539135,0,0,0,0,0.00165200672797692,0.0140545535629642,0,0,0,0.0432831682020294,0,0,2.16840434497101e-19,0.00928478526327106,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0283718696939248,0,0,0,0.0342892218928948,0,0,0,0,0,0,0,-0.0340176916872781,0,0,0,0,0.0233715711395666,0,0,0,0.0188938274151755,0,0,0.0815178400430607,0,0.00786020210225197,0,0,0.0542756843726143,0,0,0,-0.0136822884846857,0,0,0,0,0,0,0,0,-0.0159605271125443,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.164248887240139,0.0896992111733582,0,0,0,0,0,0,0,0,0,0,0.0665877329985253,0,0,0,0,0,0,0.0236648597375925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435195074719904,0,2.16840434497101e-19,0.0287372265530416,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0205960925846047,0,0.127041925164165,0,0,0,0.0690913115904564,0,0,0,0,0,0,0,0,0,0,0,0.0720242952927188,-0.03759352621573,0.0403625853185622,0,0,0,0,0,6.93889390390723e-18,0,0.0794104371447556,0,0.117673430899006,0.0456515942869017,0,0,0,-0.0756452223710987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,-0.0254177664345293,0,0,0,0,0,0,0,0.158523829936631,0,0,0,0,0,0,0,0.0104884582901439,0.0390263899759508,0,0,0,0,0,0,0,0,0,0,0.0916128246270387,0,0,0,0,0,0,0,0,0.0124118566408527,0.131570743796539,0,0,0,-0.0198025268123901,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0776258935630995,0.134451117463741,-0.0201046987869138,0,0,0,0,0,0,0,0,0,0.218433585763486,0,-0.110216093937266,0.194511020589856,0,0,0.132766510346081,0,0,0,-0.106522538743014,0,0,0,0,0,0,0,0.106450263517017,0,0,0,0,0,0,0,0,-0.106541386761739,0,0,0,0.0424161518067735,0.00211732064146422,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.039566894457269,0,0,0,0,0,0,0,0,0,0,-0.0204374173328228,0.0470016499228731,0,0,0,0.0110913923375237,0,0,0,0,0,0,0,0,0,-0.00771165641333736,0,0.0310995831728564,0,0,0,-0.00410533808824133,0,0,0,0,0,-0.00449072141431335,0,0,-0.0825213715663184,0.0369056810515171,-0.00945139384023309,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.150618575541911,0,0,0,0.00976873812761371,0,0,0,0,0,0,0.0170142286492646,0.0778092372427128,0,0,0,0,0.115341525721034,0,0,0,0.0247391669767509,0.312725212800941,0,0.00781714903555994,0,0.083292463372571,0,0,-0.0623529325633656,0.0537330855115976,0,0,0,0,0,0,0,0.0227979099012555,0.255138337068155,0,0,0.0186114786553393,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685586050263078,0,0,0,0,0.136216624539088,0,0,0,0.0193579989710321,0,0,0.231749820547171,0,0,0,0,0,0,0,0,0,0.10678993376954,0,0,0,0,0,0.0812836833153455,0,-0.0196592165884856,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0669198971799903,0,0,0,0,0,0,0,-0.165585226939198,0,0,0,0,0,0,0,0,0.0513203140769347,0,0,0,0.0606938935257369,0,0,0,0,0,0,0.582602511655678,0,0,0,0,0,0,0,0,0,-0.0556879465999244,0.369518699226561,0,0,0,0.00962806711336114,-0.0930775795023067,0,0,0.107840157285152,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.155879637615817,0,0,0,0,0,0,0,0,0,0,0,0,0.660694426091496,0.193174354882779,0,0,0,0,-0.0204380400096765,0,0,0,0,0,-0.19500483971111,0,0,0,0,0,0.0506012903302305,0,0,-0.134944148909289,0.0755072122007567,0.05061576486023,0,0,0,0,-0.0500274527535435,0,0.102168416069927,0.139469945455974,0,0,0,0.0658982802905946,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517830490208739,0,0.0939622693323657,0.0320503614024919,0,0,0.0335539330254098,0,0,0,0,0,0,-0.0049508124734268,0.0503204389102533,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0947690272506958,0.0211231698286551,0,0,0.00796674046812134,0,0,0,0,0,0,0,0,0.00893446522920873,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0498999166367647,0.0259728484301785,0,0,0,0,0,0.0645473814889831,0.0193146690901273,0,0,0,0,0.155246635611163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170412377487391,0.159534143786329,0,0,0,0,0.0991032124112513,0,0,0,0,0,0,-0.0680222342961792,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.0859816760270136,0,0,0,0,-0.494044038198112,0,0,0,0,0,0,0,0.176825003513853,0,0,-0.0104067355904629,0,-0.1453111894678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196256528537339,0,0,0,0,0,0.243533952091758,0.125736789032922,0,-0.0416051728890023,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0182745144919223,0,0,0,0,0,0,0,0.011641411165723,0,0,0,0.000996029761393314,0,0,0,0,0,0.0246147990094582,0,0,0,0,0.0102422895596398,0.154181485726648,0,0,0,0.0268331955526953,0,0,0.0358210232611439,0,0.109513687171111,0.0138452263512472,0,0,0,0.056057848983485,0,0,-0.0541871819448135,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.00238771528423486,0,0,0,0,0,0,0,0,0.250011702887032,0,0,0.0379642280475811,0.014270992947303,0,0,0.0235411465069428,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0700504665056071,0.0186870565732774,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00845468918656249,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.254431807122355,-8.67361737988404e-19,0,0,0,0.0189145720708213,0,0,0,0,0,0,0,0.0473985262294553,0,0,0,-0.0102853122712511,0,0,-0.0442269598435207,0,0,0,0,0.0129301623072351,0,0,0,0,0.0562325606893198,0,0,0,0,0,0.125644352116137,0.496866041346504,0,0,0.238706358455526,0,0,0,0,0,0,0,0,0,0
