,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600188.SH,X000301.SZ,X601600.SH,X600010.SH,X600886.SH,X600111.SH,X600011.SH,X600176.SH,X600426.SH,X002466.SZ,X601991.SH,X600803.SH,X600801.SH,X000932.SZ,X600352.SH,X000898.SZ,X000027.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600486.SH,X000723.SZ,X000825.SZ,X600157.SH,X002080.SZ,X600027.SH,X600516.SH,X000807.SZ,X000883.SZ,X600299.SH,X002353.SZ,X601168.SH,X300037.SZ,X601992.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.232355509937603,0,0.113629728508157,0,0.098950176396101,0,0,-0.0623654797734031,0,0,0,0.115739166683151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453839319437048,0,0,0,0,0,0,0,0,-0.00176324425004475,0,0,0,0,-0.000473878141939678,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0193328066517528,0,0,0,0.0183861263139676,0,0.0134183621720002,0,0,0.0848120313107568,0,0.136927166903788,0,0,0,0,0.0606511441145349,0,0,0,0,0,0.113668107023701,0,0,0.167999204984318,0,0,0,0.112696500268043,0,0,0,0,0,0.0424709579698075,0,0.019399673324259,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.121646482590949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924552805268967,0,0,0,0,0,0,0,0,0.197080359596644,0,0,0,0,0,0,0.344516399578922,0,0,0.252864721944039,0,0,0.0116863333855129,0,0,0,-0.0432898648778974,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.181414921582147,0,0,0,0,0,0,0.147969236506736,0,0,0,0.0133198710588338,0,0,-0.0339180778362629,0.053191506682334,-0.199628100715647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018897174103442,0,-0.0123038572779063,0,0.220923126404535,0,0,0,0,0,0.01078981403075,-0.0929103779055227,0,0,0,-0.000310694486429857,0,0
X600188.SH,0,0,0,0,0,0,0.119715671240733,0,0,-0.286303426010899,0.0392521683688636,0,0,0,0,0,0,0,0,0.129118756735956,0,0,0,-0.055506232533145,0,0,0,0,0,0,-0.176434557158787,0,0,0,0,-0.065801278367259,0,0,0.26116688522758,0,0,0,0.180802077494535,-0.0347258492126473,0,0.00515688981026746,0,0,0,0,0,2.16840434497101e-19,0.0163579660129921,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0164990369975933,0,0.0972023973072477,0,0,0.032770301918369,0.0267011840819745,0,0,0,0,0,0.20885844550089,0,0.19167120250774,0,-0.211578752116292,0,0.490369249976834,0,0,0,0,-0.00720103305679941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284396877018599,0,0,0,0,0,-0.0210465147618048,0,0,0,-0.0894872230937388,0,0
X601600.SH,0,0,0,0,0,0.0380312424730568,-0.0432410271455941,0,0,-0.0417830462216166,0,0,0.184899324026097,0,0,0,0,0,0,0.0768691483831437,0,0,0,0.0211341786643723,0,0,0,0.109415518472073,0,0,0,0.0846755509964148,0,0,0,0,0,0,0.0160454348601809,0,0,0,0.311572719573896,0,0,0,0,0,0,0.0297332447466107,0,0,0,0,0,0,-0.0297947353060061,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.106459395448376,0,0,0,0,0,0,0.0795394597367039,0,0,0,0,0,0,0,0.159120812458321,0,0,0,0,0,0.277590910188954,0.0399023919122465,0,0,0,0,0,0.220296733304462,-0.00539689536406478,0,-0.00696871828939515,0,-0.163576472360034,0,0,0,0,0.0183870355859083,0,0,0,0,0,0,0,0,0,0.0137256642067517,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278358329366366,0,0,0.0094800419440027,-0.00983941247331827,0,0,0,0.0197939531599093,0,0,0.155968601760476,0,0,0,0,0,0,0.0359118179069313,0,0,0.132415552693187,0,0.115596334703155,0.0337739611971767,0,0,0,0,0,0,0,0.00973220271371785,0.00800991263609509,0,0,0,2.16840434497101e-19,0,0
X600111.SH,0,0,0,0,0,0.0395483686827503,0,0,0.00142729597850755,0,0,0,0,0,0,0.209263926975743,0,0.458333559732597,0,0,0,0,0,0,0,0,0,0.154263188490686,0,0,0.0425324497499909,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958313915853696,0,0.300203793899468,0,0,0,0,0,-0.0122673767146238,0,0,0,0,-0.0832932802709519,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151499606627216,0,0,0.0326304694392468,0,0,0.0802727046980641,0,0.103965974850725,0,0,-0.0474239925003909,0.0208170089514561,0,0,0,0.00227308230657701,0.0271178359748553,0.0891820159819656,0,0,0,0,-0.0443849025983852,0,0,0,0.02148819492775,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.261025535250075,0,0,0,0,0,0.134172111595997,0,0,0,0,0,0,0,0,0,0.186724967102937,0,0,0.265731883921919,0,0,0,0,0,0,0,-0.0884622462548963,0,0,0,0,0.169474403770186,0,0,0,0,0,0,0.116048555709697,0,0,0,0,0,0,0,0,-0.00581482710430254,-0.0213967678067414,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0425644635969803,0.159800494403175,0.0445705882516087,0,0,0,0,0,0,0.0585562404327985,0,0,0,0,0,0.141023584606932,0,0.0432965271317685,-0.292773542357248,0,0,0,0,0,0,0.106286368152067,0,0,0,0.107208730330032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173635429495124,0,0,0,0,-0.00887562243794376,0,0
X002466.SZ,0,0,0,0,0,0,0,0.384837270615703,-0.0625970509607885,0,0.127291074319293,0,0,0,0,0,0,0,0,0.341163189056367,0,0,0.0840264912351882,0,0,0,0,-0.0647255566541561,0,0,-0.105713241021953,0,0,0,0,0,0,0,0,0.163485078218616,0,0.138334897572703,0,0,0,0,0,0,0,0,0.0974244669540437,0.0230679446815615,0,0,0,0,-0.0534642655447082,0,0
X601991.SH,0,0,0,-0.103628128762447,0,0,0,-0.000782816426014209,0,0,0,0,0,0,0,0,0,0,0,-0.102715796584758,0.495243741517985,0,0,-0.0495722770919223,0,0.0181575092674782,0,-0.0232233110639673,0,0,0.192904279094643,0.209233550261859,0,0,0,0,0,0,0,0,0,0.0850828051581813,0,-0.0906787142230757,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162790512210896,0,0
X600803.SH,0,0,0,0,0,0.0348276948404626,0,0.213603300740273,0.00416641720834695,0.286604644229367,0.0795195990810838,0,0.076522679622144,0,0,0,0,0,0,0.103530262590843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717881270022647,0,0,0,0,0,0,0,0,-0.0224003403397063,-1.73472347597681e-18,0,0,0,8.67361737988404e-19,0,0
X600801.SH,0,0,0,0,0.133419580032547,0,0,0,0.00266342610343557,0,0,0,0,0,0,0,0.0714389272532387,0.0656136018569845,0.18817713592048,0,0,0,0,0.0197024317811535,0,0,0,0.109959938828234,0,0,0,0,0,0,0,0,0,0,0,-0.0226444090733102,0,0,0.0403163349738827,0,0,0,0,0.0358039029529132,0,0,0,0,0,0,0,0,-0.000536011466990836,0,0
X000932.SZ,0,0,0,0,0,0.499480723660016,0,0.116037850927661,0,0,0,0,-0.0337265028640361,0,0,-0.0472395949333755,0,0,0,0.00728518999100402,0,0,0,0,0,-0.0241340865954248,0,0,0,0.354806994553181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330695627364038,-1.73472347597681e-18,0,0,0,0.00172225422888467,0,0
X600352.SH,0,0.0860365883044876,0,0,0,0,0,0,0,0,0,0,0.0881398329350442,0,0,0.168115245131702,0,0,0,0,0,0,0,0,-0.0538559840503187,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0485766036090487,0,0,0.0468171918500564,0,0,0,0,0.0483927215434073,0,0,0.152677813262038,0,0,0,0,0,0,0,0,0,0,-0.0119683522709651,0,0
X000898.SZ,0,0,0,0,0,0.250853542779268,0,0,0,0,0,0,0,0,0,0,0.0381657105305778,0.0755038971369995,0,0,0,0,0,0,0,0,0,0.113003420669596,0,0,-0.0896372412570949,0,0,0,0,0,0,0.104033500943115,0,-0.0325613149222487,0,0,0.0788727785440682,0,0,0,0.0165104315461884,0,0,0,0,0,-0.00514463545581703,0,0,0,-0.0263117878234905,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108527137801378,0.137616816856479,0,0,0,0,0.608832903805992,0,0,0.0718981725528758,0,0,0,0,0,0,0,0,0,0.0351346774270324,0,0,0,0,0.155082690567226,0,0.209449306806911,0,0,0,0,0,0,0.00718903511299124,0.0249288088047653,0,0,0,0.116067616250249,0,0
X600219.SH,0,0,0,0,0,0,0.145844893416182,0,0,0,0,0,0.0955184362590138,0,-0.0933498575319028,0,0.264833505967115,0,0,0,0,0,0.100110780259397,0,0.0223018033957172,0,0,0,0,0,0,0,0,0,0,0.0721112440955008,0,0.072760559228157,0,0,0,0,0.30153443115037,0.129384967339533,0,-0.108287218168047,0,0,0,0,0,-1.73472347597681e-18,-0.0650736278620325,0,0,0,-0.0719475849822799,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342497139018642,0.105884375095048,0,0,0,0.0390697466848597,-3.46944695195361e-18,0,0,0,0,0.00245331318619621,0,0,0,0,0,0,0,0,0,0.359603498666884,0,0.0628915555773638,0.0331351358455549,0,0,0,0,0,0,0,-0.00551006938453988,0,0,0,0,0.022791905873677,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.474091472279577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279509974466822,0,0,0,0,-0.00511866376069801,0.0528815535930646,0,0,0,0,0.05633377038192,0,0,0,0,-0.000207955631366209,0.115258344239616,0,0.0863074172743583,0,0,0,0,0.0729841496691106,0,0.00856260291304383,-0.0086962062158364,0,0,0,-0.0140069218701818,0,0
X600688.SH,0,0.0684090525831231,0,0,0,0,0.0633317600901227,0,0,0,0,0,0,0,0.0761745997065816,0,0,8.67361737988404e-19,0,0.129412638872821,0,0,0,-0.00124286164973127,0,0,0,0,0,0,0,0,0,0.177498243881489,0,-0.107571058131358,0.0180614220211434,-0.0355495246405033,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221582488978303,0,0,0,0,-0.0382996227194927,0,0
X600486.SH,0,0,0,0.155220010688558,0,0,0.118913805632159,0,0,0,0,0,0,0.280045049751108,0.106409532133539,0,0,0,0,0,0,0.0155783241012808,0,0.0740723317431174,0,0,0,0,0,0,-0.118124982893949,0,0,-0.0403306046287682,0,0,0,0,0,-0.0785864651700877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251227995176106,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0601203321063061,0.293051762609154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204167364176372,0,0.0186330548297928,0,0,0,0,0,0,0,0.020406843161671,0,0,0,0,-0.0309103445293888,0,0
X000825.SZ,0,0,0,0,0,0.309327455901897,0,-0.0445884745876734,0,0,0,0,0.120508604778367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964340927425165,0.351689705783409,-0.0449540714258609,0,0,0,0,0,0,0,0,0,0,0,0.0457731841339043,0,0,0,0,0,0,0,0,-0.00224455896405076,0,0,0,0,0.045965977666199,0,0
X600157.SH,0,0,0,-0.0679054055847822,0,0,-0.0912993386834716,0,0,-0.130053365503846,0,0.0330264680365779,0,0,0.0947463427580617,0,0,0,0,-0.00209163184716482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166315602246896,0,0,0,0,0,0,0.0287368004962797,0,0,0.0170221452942192,0,0.203316050207451,0,0,-0.0235115098835214,0,0,0,0,-0.0135332443755642,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.160327027449514,0,0,0,0,0,0,0,0,0,0.104231703647708,0,0.187993896892449,0.00185031068565001,0,0,0.0211634936334283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133946689868931,0,-0.0748855372670977,0,0,0,0.0356723404348124,0,0,0,-0.0227768996804643,-0.00373711034858728,0,0,0,-0.030399265806414,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00918296906210541,0,0,0,0,0,0,0.0222667367254386,0,0,0,0,0.326263872179149,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0706286303577246,0,0,0,0,0.0183048760225315,0,0,0,0.0234888394358935,0.0973427146172133,0.0704670501360663,0,0,0,0,0,0,-0.0153139738036698,0,0.0143551635025982,0,0,0,0.021486531651596,0,0
X600516.SH,0,0,0,0,0,0,0.0587732847679387,0,0,0,0,0,0,0,0.115938263655272,0.202034114540615,0,0,0,0.0845215079190857,0.3078019985357,0.0344668475983447,0,0,0,0,0,0,0,0.0527274179926544,0,-0.0591801225810358,0,0,0,0,0.285523883775361,0,0,0,0,0,0,0,0,0,0.244685883573746,0,0,0,0,0.0581736527241392,0.0228092565634701,0,0,0,-4.33680868994202e-19,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018481354797908,0.0436536733903593,0,0,0,0,0.18316862826957,0,0,0,0,0,0.374311485731556,0,0,0,0.296632326417737,0,0,0,0,0,0.192249077410099,0,0,0,0.118715021648252,0,0,0,0,0,0,0,0,0,-0.00819053077851611,0,0,0,0,0.0153842319668919,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367747919948519,0,0,0,0,0.293441063895035,0,0,-0.14974119644194,0.00202474024112721,0,0,0,0,0.128264689932198,-2.16840434497101e-19,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0415490995910694,0.0344796369761584,0,0,0,0.161173124515155,0,0
X600299.SH,0,0,0,0,0,0,-0.00976819904585007,0,0.150991587321172,0,0.102773455160968,0,0,0,0,0,0,-0.0633001250593809,-0.0278151596986598,0,0,0.0414008464552089,0,0.0582824328569782,0,0,0,0,0,0,0.0661100686896592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157284257827845,0.107285408124316,0,0,0,-0.0118132707573022,0,0,0,0,0.0259866988832124,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.158500026625556,0,0,0,0,0,0,0,0,0.225209115296103,0,0.201166815142233,0,0.160717109391404,0.111884287711883,0.214128604976484,0,0,0,-0.198943241087619,0,0,0,0,0,0,0,0,0,0.0488957181927927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894136280085214,0,0,0,-0.0353712321628597,0,0
X601168.SH,0,0,0,0,0,0,0,0.0605785288979421,0,-0.0424170483788858,0,0,0.246615282131806,0,0,0.292930571587474,0,0,-0.0703372183038347,-0.016247717753914,0,0,0,0,0,-0.158830754464541,0,0,0,0.0362686449529322,0,0.0812120548376064,0,0,0,0,0,0,0,0,0,0,0.0506489722852187,0,0.103495922011408,0,0,0,0,0,0,-0.048162169163281,0,0,0,0,-0.0513064903379764,0,0
X300037.SZ,0,0,0,0,0,-0.0319359839820287,-0.223740251247139,0.292672932768548,0,0.136360407790421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295624259252262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179548442516041,0,0.0882315557727247,0,0,0,0,0,0,0,0,0,-0.00016080164259581,-0.0561696207990361,0,0,0,-0.0502664823346489,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176081064512544,0.0951553877780911,0,0.0224928565811785,0,0,0,0.0267812921598021,0,0,0,-0.0355841269384104,0,0,0,0,0,0,0,-0.154960690977956,-2.16840434497101e-19,0.0509575767124752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02136131838855,0,0,0,0,0.00305417901773886,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.400383675775434,0,-0.0690254317889857,0,0,0,0,0,0,0,0,0.0134230176186465,0,0,0,0,0,0.0613098867286381,-0.0315698959575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146600071377598,0,0,0,0,0,-0.00739110881767089,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512657051066526,0,0,0,0,0,0,-0.0558561294986635,0,0,0,0,0,0,0,0,-0.0342052411879178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740376856233004,-0.0223303903519047,0,0,-0.210818125402279,0,0,0,0,0.121008225744758,-0.0782370482827563,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0506975416191686,0,0,0,0,0,-0.0664649951915174,0,0,-0.0719101951977061,0,0,0,0,0,0,0,0,0,0,0,0,0.0207350435406372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613345495832198,0.432028792936254,0,0.980405571315347,0,0,0,-0.260232565649185,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0778075880370513,0,0,0,0,0.100837424887598,0,0,0,0,-0.228556722984009,0,0,0,0,0,0,0,0.0496317810509897,0,0,0.0291992127890939,0,0,0,0,0,-0.0596165922281821,0,0,0.0794120398836191,0,0,0,0.0667830922234333,0,0,0,0,0,0,-0.825522151878353,0.815548318302317,0,0,0,0,0.0377751006394025,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0778821088068112,0,0,-0.0540728282262684,0,-0.0659769169640268,0,0,0,-0.0034378057502173,0,0.0456559011209155,0,0,0,0,0,0,0.0194868257833557,0,0,0,0,0,0,0,0,0,0,0,-0.0322821790474608,0,0,-0.0790133199576561,0.0563971474598593,0.107343746588235,0,0,0,0.0032390532443165,2.16840434497101e-19,0,0,0,-0.00445285645432603,0,0
MKreturn,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0705357350923781,-0.0436980275136359,0,0,0,0.0152592291094954,0,0,0,0,0,0,0,0,-0.0401916955939717,0,0,-0.0125188330303679,0,0,0,0,-0.00477977549328224,0,0,0,0,0,0,0,0,0,0,0.0395794141629942,0,0,0,0.0247344168855543,0,-0.0456497213514478,0,0,-0.109585260812484,0,-0.0205332124045167,0,0,0,-0.0200279321274917,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000582949414882478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352866223859524,0,0,0,0,0,-0.000374612752995842,0,0,0,0,-0.00480233584143864,0,0
CarbonVol_Shenzhen,0,0,0,0.187468906706486,0,0,0,0,0,0,0,0,0,0,-0.477474788754112,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.218791992750724,0,0,0,0,0,0.729032257936832,0,0,0,0,0,0,0,-2.13114845982038,2.23719332891442,0,0,0,0,0,-4.11653075276443
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00422160717145904,0,0,0,-0.000630311721139298,0,0,-0.000895874819217865,0,-0.00232154284253585,0,0,0,0.00205510493099993,0,0,0,-0.00164463300287434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691197475930638,0,0.00774763335366667,0,0,0,0,0.000389773514013587,0,0,0,-0.00573764908927142,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00352635109631744,-0.00300603439927557,0,0,0,0,0,0,0.00875019423074678,0.00147868771303222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282455873231181,0.0183948411629484,0,0,0,-0.0722579046765987,0,0
