,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X600019.SH,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X000983.SZ,X600362.SH,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000629.SZ,X600995.SH,X000807.SZ,X600160.SH,X000933.SZ,X000408.SZ,X600219.SH,X600096.SH,X600489.SH,X600378.SH,X000723.SZ,X002080.SZ,X000831.SZ,X000932.SZ,X600348.SH,X600801.SH,X600985.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0.063919005865229,0,0,0,0.30490161197233,0,0,0,0,0,0.0128718283690607,0,0,0,0,0.021826217652302,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0408740338359913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138734371275556,0,0,0,0,0.0704028438216787,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0185314061511132,0,0,0.0398857084978276,0,0.167849698474126,0,-0.0456970644845355,0,0,0.12086533819239,0.087685984807052,0,0.0361039773892722,0,0,-6.93889390390723e-18,0,0,0.0614631943222628,0,0,0,0,0,0,-0.0102616021932,0,0.731373069274392,0,0,0,0,0,0,0,0,0,-0.0893537438532933,0,0,0,0,-0.0379204888362079,0,0,0,0,0,-0.0138926080728815,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.241330826310053,0,0,0,0,0.0174990103805846,0,0,0,0.115497514940231,0,0,0,0.0569282019155221,0,0.00410842905808943,0,0,0,0,0,0,0,0,0,0,0.176710817562809,0.218790302636777,0,0,0,0,0,0,0,0,0.00231013830959342,0,0,0,0.137454559055919,0,0,0,0,0,0.00860971135688794,0.0165291374599105,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.201715289375572,0,0,0,0,0,0.045954448394783,0.0684306525990146,0.0229103779954685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702317189135021,0,0,0,0,0,0.109402651860046,0.0844320000422974,0,0,0,0.00872793907407527,2.71050543121376e-20,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0217385701730013,0,0.165290995753826,0,0,-0.165424869048473,0,-0.100606553490586,0,0,-0.0263104940584538,0,0,0,0,0.0835804530404435,0,0,-0.0562223933276268,0,0,0,0.147035928175632,0,0,0.0972507929385981,0,0,-0.113341565076673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133997580136301,0.00738509194028772,0,0,0,0,0,0
X600426.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.122002971655072,-0.192597837668145,0,0,0,0.238268117914687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983708281062731,0,0,0,0,0,0,0,0,0,0.0877268392082371,0,0.184962210656082,0,0,-0.561045003968964,0,0.0601103981712443,-0.0326284743471843,-0.0280157318946943,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.233778668072464,0,0,0.00318117427292929,0,0,0,0,0,0,0,0,0.00355700376514169,0,0.303207018708749,0,0,0,0.0593990689785077,0.202736039720429,0,0,0,0,0,-0.00302181391304108,3.46944695195361e-18,0.340194467004013,0,-0.272906291280287,0,0.0874063937474593,0,0,0,0,0,0,0,0,0,0,-0.0125685110750355,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.171245634161415,0,0.216454230075387,0,0,0,0,0,0,0,0.0285044712382767,0,0,0,0,0,0,0,0.276752007135005,0,0.114221318764921,0,0,0,0,-0.233675698152643,0.162940908630376,0,0.25403550406332,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.154430140048519,-0.110741079174763,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.087298984496003,0,0,0,0.181780321121419,0,0,0,0.15755140404733,0,0,0,0,0,0,0,0.0338277728738131,0,0,0,0.0342435629107121,0,0.228715805313061,0,0,0,0,-0.0211080345719654,0,-0.0134373539903902,0,0,-0.0113582135592845,0,0,0,0.0523494853936107,0,0,-0.0104185765177375,0.00579126929699957,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,-0.236994834279219,0,0,0,0,0,0,-0.0264728196059292,0,0,0.101559811042333,0,0,0,0,0,0.579078290976769,0,0,0,0,0.00844754236683307,0,0.0130168102495778,0,0,0.074794916268059,0,0,0,0,0,0,0.0446172305247495,0,0,-0.19383132322526,0,0.308468661534236,0,0,0,0,0,-0.00785107017692046,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0165978289921959,0,0,0,0,-0.0892244538457387,0,0,0,0,0,0.0987502629003577,0,0.0727384526334044,0,0,0,0,0,0,0,0,0,0,0,0,0.0858877447959933,0.0294923870703787,0,0.0142501307147759,0,0.0667007022366859,0,0,0,0,0,0,0.336310330921021,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.148823611929445,0,0,0,0,0,0.347793534291393,0,0,0,0,0.0271212818855064,0,0,0,0,0.175385410496165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195138939070673,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0743468442100813,-0.0195480626282608,0,0,0,0,0.476861722683757,0,0,0,0,0,0,0,0,0,0,0,0,0.410952820496564,0,0,0.0479322027855259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115141124214431,0,-0.0463878900630878,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.218028562545008,0,0,0,0,0,0,0,0,0,0,0.0451738523402081,0,0,0,0,-0.00658048508996114,0,0,0,0,0.340937512466972,0,0,0,0.084759438027393,0,0,0,0,0,0,0,0,0,0.0205077501309266,0.236061446752911,0,0,0.0253531102732908,0,0,0,0.0300619718685216,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0316417548462006,0,0,0,0,0,0,0,0.136237550794029,0,0.172390114784286,0.213195528406576,0,0,0,0,0,0.0320343050368233,0,0,0.079688542124525,-0.0726246397924163,0,0,0,0,0,0,0,0,0,0,0,0.0945746974339722,0,0,0,0,0,0,0,0,0,-0.00464686122142153,0,-0.0731689743570418,0,0,0,0,0
X000629.SZ,0,0,0,-0.183574893206704,-0.0278963653954848,0,0,0,0,0,0,0,0.40527434137005,0.136246365711246,0,0,0,0,0,0,0,0,-0.0178674874424443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294674759425083,0.132108255090561,0,0,0,-1.73472347597681e-18,0.0465365780730995,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457842262434484,0,0,0.018978796382455,0.156967319686783,0,0.0720148813346377,0,0.0912944435369712,0.127407445461035,0,0,0,0,0,0,0,0.0920470652641345,0,0,0,0,0,0,0,0,-0.00254141849577962,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.109136275835181,0,0,0.0362189528845126,0,0,0,0.121298724906212,0,0,0.564606154234552,0,0.0472733628552688,0,0,0,0,0,0.0739737759085776,0,0,0,0.048889842656355,0,0,0,0,0,0,0,0.120796460766775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227291935883442,0.0212249012484331,-0.0162489666546633,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0625934643220372,0.340948564501469,0,0,0,0,0,0,0,-0.201018067589101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347629910162812,0,0,0,0,0,0.237204919863702,0.110330869895344,0,0,0.19354033814116,-0.0960096970902832,0,0,0,0,0.0748554504800557,0,-0.0709696650226461,0.0493262117105212,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.339572512012412,0,0,0,0,0,0,0,0,0.0485918160679583,0,0.132612432784722,0,0,0,0,0.0796732570071328,0,0,0,0,0.119071641163863,0,0.339007572306934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735168581745222,0.0109504733720722,0.0214079691473045,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.108414918551172,0,0.124525317279972,0,0,0,0,0.0800430034144458,0,0,0,0,0,0,0,0,0,0.0461053400701403,0.0617592931818859,0,0,0,0,0.0385631404173301,0,0,0,0.0190705545742707,0,0,0,0,0,0,0,0,0,0,0.00192027810934069,0,0,0,0.121940652854164,0,0,-0.0178046111348612,0.0346736545956984,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0256596525078128,0,0,0,0,0,0.0328483367669178,0.0912602613802837,-0.0179033842359279,0.11371943389077,0,0.230653335598758,0,0,0,0,0,0,0,0,0.151390368614049,0,0,0,0,0,0,0,0,0.0436735659865851,0,0.117649509295948,0,0,0,0,0,0,-0.0371919591607618,0,0,0,0,0,0,0,-0.000389444314041536,0.0264777707887672,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799118010150819,0,0,0,0,0,0,0,0,0,0.0367746417981065,0,0,0,0,-0.0345154194734276,0,0,0,0,0.0677032184133889,0,0.0651120129846784,0,0,0,0,0.022296642856239,0,0,0,0,0,0.257093820054082,0,0,0.493887139869541,0,0.0791279299066152,-0.0640897623219749,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0836107737097602,0.0187631700303031,0,0,0,0,0,0,0.508435372075004,0,0,0,0,0,0,0,-0.0320334096099399,0,0,0,0,0,0.107158333724423,-0.0217416711698503,0,0.0577404004165769,0,0,0,0.0280659722356376,0,0,0,0,0,0,0,0,0,-0.00916865964350495,-0.00448796069513004,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.101107263401197,0,0.263795818405128,0,0,0.0530779476719656,0.152995600492401,0,0,0,0,0,0.101892073708396,0,-0.0514317907737866,0,-0.176887050082905,0,0,0,0,-0.179759512646153,0,0,0,0,0,0,0,0,0,0.043013523291849,0,0,0,0,-0.295045367677161,0,0,0,0,0,0.172326762919686,0.0460014735826375,-0.0147941606162684,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0444563783379521,0.0283491014217184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522370288355606,0,0.0662566021253415,0,0.0752810811357332,0,0,0,0,-0.00584257115568317,0,0,0.151514246268826,0,0,0.0940776314258594,0,0,0,0,0.0227023861766932,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.0295081072476254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109440554553789,0.274154431703551,0,0,0.0124173207025699,0,3.46944695195361e-18,0.106301898925685,0.0745482316067775,0.0454820284874861,0.11812532493184,0,0,0,0,0,0,0,0,0,-0.140930345808298,0,0,0,-0.0702704250991111,0.0140788350350614,-0.0150119532636392,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.439597961855485,0,0,0.184935940488778,0,0,0,0,0,0,0,0,0.00507915605818592,0,0,0,0,0,0.0655067660918623,0,0,0.0318847914303661,0,0,0.216215741738644,-0.325425922647293,0,0,0,-0.0143202759479072,0,0.0968547715558192,0,0,0,0,0,0,0.172121056056901,0.0509538371495333,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0515894435367893,-0.189412213087717,0,0,0,0,0,0,0,0.0329592815913882,0,0,0,0,0,0,0,0,0,0,0,0,0.00183160410509737,0.124365356221541,0.0980862577754149,0,0,0,0,0,0,0,0,0,-0.00210404882530146,0,0,0.0516585403211163,0,0,0.0972813343225226,0,0,0,0.00113551971855897,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0180186434230709,0,0,0.112502985693393,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0927811197197395,0,0,0,0,0.0453241052538783,0,0,0,0,-4.33680868994202e-19,0,0,0.0472395643866609,0,0,0,0,0.142204712680816,0,0.189501703970234,0,0,0,0,0,0,0,0.00965724903735955,0,0,0,0,0.0166704793635452,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.167300241388518,0.402093362031832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369236973970304,0,0,0,0,0,0,0,0,0,0.0535856834591848,0,0,0,0,0,0,0,0,0,0,0,-0.0504664805732265,0,0,0.0101005270615598,0.235515057147398,0.0374349571680791,0,0,0.0626764640413904,0,-0.00758102589119334,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.228240093310818,0,0,0.0141796447137679,0,0,-0.0331789017355413,0.107690680034551,0,0,0,0,0.112851612599149,0,0,0,0,0,0,0,0.134171413005342,0,0.131823025404931,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320495065441604,0,0,0,0,0,0,0,0.122505411054701,0,0,0,-0.0427629100940039,0.0256744629846674,0,0,0,0,0,0
X600141.SH,0,0,0,0,-0.0420406057551001,0,0.0585928735576702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553299702128144,0,0,0,0,0.0555111069211655,0,0.0651924352028511,0.164098378903837,0,0,0.0520086412647538,0.00841545610496886,0.0146415506175995,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.169479276416304,0,0,0,0,0,0.0349399081371196,0,0,0,-0.0390024563304438,0,0,0,0,-0.420510870794941,0,0,0,0,-0.105970332639081,0,0,0,0.115035152816734,0,0,0,-0.107866425386616,0,0,0,-0.246144871837647,0,0,0,0,0,0,0,-0.346605657704229,0,0,0.0589416131373594,0,0.288264767157054,0,0,0.045786411145493,-0.0285016209277223,-0.644068852903675,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.585148815155526,0,-0.250153308350569,0,0,0,0,-0.089608815596163,0,0,0,0,0.249786995261038,-0.20647118455094,-0.264550676832388,0,0,0,0,0,0,0,0.457738348152194,1.12659602950888,0,1.06329193221716,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.660723188388411,0,0,-1.38777878078145e-17,0,-0.641163571896291,0,0,0.735883145271029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481117850140966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34798296950253,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141730947864631,0.0728226176134935,0,0,0,0,0.0264977626743134,0,0,0,0.000786072558039332,0,-0.0912382657324139,-0.0516824667171311,0,0,0,0,0,0,0,-0.0415739536060402,0,0,0,0,0,0,0,0.0945213440604365,2.16840434497101e-19,0,0,0,0.0107875588152502,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0206608486924851,0,0,0,0.118125645137718,0,0.0265055194227031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274544651066044,0,0,0,0,0,0,0,-0.0105533916188772,-0.123654171643409,0,0.0508916578324854,0,0,0,0,0,0.0126673463679222,0,0.033497474012199,0,0,0,0.0586445165218559,0,-0.0583417059728955,0,0,0.0128473359665574,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.0010237038499183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137235591397704,0,0,0,0,0.000840308115265701,-0.00192571790216317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307334018453833,0,0.0152340338781617,-0.0171430021636402,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00387349880615373,0,0,0,0,0,-0.000824712148639932,0,0,0,0,0,0,0,0.00162958068614318,0,0,0,0.0055029469898912,0,-0.00431012048604987,0,-0.00381936886558492,0,0,0,-0.00330515109504197,0,0,0,0,0,0,-0.0180464426279122,0,0,0,0,0,0,0.00244735703338788,0,0,0,0,0,0,0.00521110225595852,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00630709565640991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201961423646542,0,0,0,0.0022975615503943,0,0,0,0,0,0,0.00584564013973715,0,0,0,0,0.00447476766166784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531937855363447,0,0,0.0167394122221934,-0.0234277098091939,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784905706372297,0,-0.00724949780408887,0,0,0,0,0,0,0,-0.00737672235615671,-0.00415542843387267,0,0,0,0,0,0,0,-0.0187820663054098,0,0,0,0,-0.0245975173031546,-0.00751092225129255,0,0,0,0,0,0,0.0157303257450786,-0.00765751144886695,0.0263479753707889,-0.000544084433807649,0,0,0,0,0
