,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X601699.SH,X600027.SH,X600160.SH,X000983.SZ,X000301.SZ,X002466.SZ,X600426.SH,X000786.SZ,X600803.SH,X601991.SH,X000877.SZ,X000933.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X601168.SH,X600219.SH,X002271.SZ,X000408.SZ,X600612.SH,X600348.SH,X000883.SZ,X600096.SH,X000932.SZ,X000027.SZ,X600995.SH,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0,0,0.0893666011325915,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.056262926000843,0,0,0,0,0,0,0,0,0,0,0.16759971483676,0,0,0,0,0,0,0,0,0.0839838396716932,0,0,0.122179037405217,0.00494475747797225,0,0,0,0,0,0,0,0,0,0.00396414580616571,-0.0079271944517301,-0.196817657285589,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283464759921536,-0.0120525268948373,0,0,0,0,0.054975845702912,0,0,0,0.146989404854571,0,0,0,0,0,0,0,0,0,0.0737044169269752,0,0,-0.112214261178551,0,-0.0574846511644528,0,0,0,0,0,0,0,0,0.0298235310390884,0.0113330243023888,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274876076906651,0,0,-0.0243776407469368,0,0,0,0.119916608929331,-0.0357096067272997,0,0,-0.0330543934260821,0.0402579903043647,0,0,0,0,-0.063505590080787,0,0.0389848271107194,0,0,0,0.10975195817943,0,-0.0646232838479249,0,0,0,0,0,0,0,0,0,-0.0922509227416816,-0.0143903394723153,-0.00551409254316632,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062530052135656,0,0,0,0.314165311097655,0,0,0,0,0,0.046913494609157,0,0,0,0,0,0,0,0,0,0,0.0381069060556418,0.00547130963231327,0,0,0.12877022602161,0.0172282486980445,0,0,0,3.46944695195361e-18,0,0,0.0668784975923549,0,0.01091597786722,0.0324125244551499,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.252710998984717,-0.0781292508502809,0,0,0,0,0,0,0,0.0703042240150645,0.0536912987021282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325423178228877,0,0.174492190529399,0,0,0,0,0.195000442166746,0,0,0,0,0,0,0,0,0,0,0,0.0535327927485108,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.341306743185808,0,0,0,0,0.183707483483915,0,0,0,0,0,0,0,0,0,0.240251737246256,0.0205199571812074,0,0,0,0,-0.00967898157397415,0,0.153065519823294,0,0.0530322632366652,0,0,0,0,-0.037889650722776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310631091890318,0,-0.0228879054077079,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.190214163880034,0.076891379972031,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0326996839166131,0,0,0,0,0,0,0.128439207004034,0.182653027849005,0,0,0,0,0,0,0.0835901293912506,0,0,0,-0.0150224010159453,0,0,0.00318250952322355,0,0.176194751723083,0,0,0,0,-0.124035400122666,0,-0.00701604760926395,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0964633200134086,0,0,0,0,0.0954296834644816,0,0,0,0,0,0,0,0.471167549692634,0,0,-0.142784101888488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612549599766246,0,0,0,0,0,0,0,0,0,0,0.0986271678901487,-0.0251332827774139,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0814656534210423,0.0153705938357949,0,0,0,0.114669748258254,0.0548204897933637,0,0,0.574573452339921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256893548768082,0,0,0,0,0,0.149060181488465,0,0,0,0,0,0.0575998684765228,0,0,0,0,0.0308283186896037,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.599621229565581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310258515240444,0,0,0,0.03553386703399,0.109232654487531,0,0,0,0,0,0,0,0,0.0097065609514799,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548310444819448,0,0,0,0,0,0,0,0,0,0.0110892521951117,0,0.0229717015082769,0.790690240454166,0,0,0,0.0620065972980812,0.0370723880078219,0.00935804801931963,0,0,0,0,0.0128954018747797,0,0,0.0207267487062357,0.0238810798990795,0,0,0,0,0.0268585597405103,0,0,0,0,-0.0131767367966024,-0.0210023818664427,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.348545547568411,0,0,0,0,0,0,0,0,0,0,-0.0754452269134422,0,0,0,0,0,-0.248134106277261,0,0.202917982933157,0,0,0,0,0,0,0,0,0,0,0,0,-0.253183846070334,0,0,0,0,0,0.210553181890912,0,0,0.123752718260688,0,0.0979607931052292,0.204854389698813,0,0.124476638629575,-0.0221370611720043,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.189191509269863,0,0,0,0,0,0,0,0.425159494774349,0,0,0,0,0.0265818819224206,0,0,0,0,0,0,0,0,0,0.248423953457556,0,0,0,0.184692044156128,0,0,0,0,0,-0.023506100680388,0,0,0,0,0,0,0,0,0,0,0,0.00148398821577747,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196891508399267,0,0,0.117363747690848,0,0.00159868503762527,0,0,0,0,0,0,0,-0.307178852248959,0,0.115767506252083,0,0,0,0,0,0,0,0,0,0,0,0.167923943977743,0.130953416639452,0,0,0,0.0565627142661713,-0.0600198333168329,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.000919484308163895,0,0,0,0,0,-0.0175557316716386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625339325002728,0,0.0245168272083977,0,0,0,0,0.186506274438034,0.021451527272713,0,0,-0.0392839055085934,0,0,0,0,0,0.156628426838906,0,0,0.117287143367804,0,-0.0101165971037556,0.371929260082233,0,-0.00171422103421386,-0.00530469518179506,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0760579297081169,0,-0.0789743050621094,0,0,0,0,0,0,0,0,0.128065138111012,0,0,-0.0187370608286459,0,0,0.0207700176686834,0,0,0.0419921199971686,0,0.0689489749887792,8.67361737988404e-19,0.00676000563296276,0,0,0,0.0948495242668387,0,0,0,0,0,0.166809932003749,0,0,0.152663891426271,0,0,0,0,-0.0352266585091896,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0916276189560662,0.509533804424259,0,0,0,0,0,0,0.756240184285327,0,0,0.0927550088047092,0,0,0,0,0.0254067616008565,0,0,0,0,0,0,0,-0.0600921459009158,0,0,0,0,0,0,0,0,-0.132587759040766,-0.370283132155386,0,0,0,0,0.0108896417283972,0.114726078604179,0,0,0,0,0,0
X600426.SH,0,0,0,0.194993320965084,0.0167523169677622,0.0095039567668154,0,0,0,0,0,0.0427390246629495,0,0,0,0,0,-0.0121510221358879,0,0,0.0857719273657079,0.0310459154437091,0,-0.0330700793171367,0,0,0,0,0.0446399183038601,0,0,0,0,0,-0.0822984982121795,0.228823650678131,0,0.414350527862213,0,0,0,0,0,0,0,0,-0.0311182313771216,0,0.102006741665926,0,0.0585218203531575,0.0466259229749755,-0.00998701812960574,0,0,0,0,0,0
X000786.SZ,0,0.0251310654070636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707317974296103,0,0,-0.0176075668367366,0,0,0,0.0704721942895832,0,0,0.062902516566853,0,0,0,-0.434926676625064,0,0,0.0230676518631031,0,0,0,0.369566407602576,0,0,0,0,0,0.15149711311755,0,0,0,0,0,0,-0.249340929677796,-0.035102915024114,-0.0547789042576642,0,0,0,0.142198501310519,0,0
X600803.SH,0,0,0,0,0,0,0.0103359767513414,0,0,0,0,-0.122268986763325,0,0,0,0,0.155852579967396,0,0,0,0,0,0.0506733490317022,0,0,0.0753386497215205,0,0,0,0,0,0,0,0,0,0,0,0,0.0817948282829608,0,0,0.0522150150271943,0,0,0.0488428301529746,0,0,0,0,0,0,0.12957089196171,-2.71050543121376e-20,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586933345952106,0,0.110453873001413,0,0,0,0,0.0663817239660226,0.0365669378262912,0.257016230099229,0.0919911954988097,0,0,0,0,-0.112619430196087,0,0,0,0,0,0,0,0,-0.0499743237596785,0,0,0,-0.0144773012908664,0,0,0.217195012431447,0,0,0,0.0948927947035031,0,-0.0378868142835967,-0.0135008138104674,0,-0.0036199633154321,0,0,0,0,0
X000877.SZ,-0.177730249849241,0,0,0,0,0,0,0,0.168757545977928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392763609230107,0,0,0,0.124295419537675,0.0334254007607432,0,0,0,0,0,0,-0.333498653109531,0,0.0336937155327947,0,0.328166635235589,0,-0.2231164292704,0,0,0,0.576905255311002,0,0.0660569200333772,0,0.0193223721865406,0,0.0542647490979346,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.161287936110863,0,-0.0194829059926972,0,0,-0.124756133247352,0,0,0,0,0,0,0,0.222290688607121,0,0,-0.0239973798278059,0.0999572372512781,0,0,0,0,0,0,0,0,0,0.671825513964438,0,-0.0362342320212904,0,0,0,0,0,0,0,0,0,-0.0377416827004337,0.0673871372217082,0,0.169246561715187,-0.0533851511131866,0,0,0,0,0,0
X600985.SH,0.136631454480865,0.0567972330302032,0,0,0,0.0906542482500209,0,0,0.00760818753561653,0.0261396555430917,0,0,0,0,0,0,0.0796012343230288,0,0,0,0,0,0,0,0,0,0,0,0.0516425841331466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138039091825809,0.00575346656367976,0,0,0,0,0.398166752706211,0,-0.00872646823087734,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650069976248459,0,0,0,0,0.0938038176065271,0,0,0.0180484049631405,0,0.0997928784256923,0,-0.136116922467102,0,0,0,0,0,0.0337290430518072,0,0,0,0,0,0.0376654496787747,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605402999659433,0,0,0,0,0.0379964657208253,0,0,0,0,0,0,0,0,0,0,0.244457231525937,0.111091870090791,0,0,0,0,0,0,0.0119401342842476,0,0,0,0.182746256841084,0.129524358065997,0,0,0,0,0,0.0491111668930333,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0638855857776292,0.350496464114161,0,0,0,0,0,0,0,0,0,0,0,-0.0518985295982786,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0271602627689797,0.335685012794205,-0.0080734944965332,0,0,0,0,0.12855199686236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104514567543289,0,0,0.183440170117593,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475183948752535,0,0,0,0,0,0.0934122987088204,0,0,0,0,0,0.0113618481618502,0,0,0,0,0,0,-0.0221440892860433,0,1.73472347597681e-18,0,0,0,0.156560644552484,0,0.053009271595032,0,0,0.432988995559988,0,0,0,0,0,0,0.00488008906497176,0,0,0,0,0,0
X601168.SH,0.158030345625875,0,0,0,0,0,0,0,0.19937330641485,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.00453922918112127,0,0,0,0,0,0,0,-0.0437461947739114,0,0,0,0,0,0.576850918403539,0,0,0,0,0,0,0,0.265914932705702,0,0,0,0,0,0,0.115470707253101,0,0,0.00143078470739502,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.176498374811601,0.0146807349328726,0,0,0,0,0.210182200521098,0,0.110209832222772,0,0.0796330261369113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273958681203198,-0.0192502070123212,0,0,4.6836596293209e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199106833498655,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.17468628749506,0,0,0,-0.0544820508147393,0,0,0,0,0,0,0,0,0,0,0.450212542351402,-0.0779673445069888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300740290009956,0,0,0,0,-0.0695925333472238,0,0,0,0.0481992232476877,0,0,0,0,0,-0.00278972914036239,-0.0332913028209425,-1.73472347597681e-18,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400428823952481,0.313388390415583,0,0,0,0,0,0.13219208621088,-0.117581041672243,0,0,0,0,0,0,0,0,0,0,0.0823786781236154,0,0,0,0,0,0.315682674263729,0,0,0,0,0,0,0,0,0,0,0,0,-0.149827101406672,0,0.249397716501494,0,0,3.46944695195361e-18,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.0065388486449897,0,-0.116751677959459,-0.0425124816238086,0,0,0.00859277623711183,0,0,-0.0997311750832919,0,0,0.0130068592990402,0.173530852687317,0,0.0675877036760245,-0.0416208779756592,0,0,0,0,-0.16666149614824,0,0,0,0,0.0705268420208189,0,0,0,0,0,0,0.046219461339253,0,0,0,0,0,0,0,0,0.0119752578479065,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.203464919219287,0,0.0240928610351726,0,0,0,0,0,0,0,0.0873508203083788,0,0.060710173020288,0.128455525029245,0,0.283413240752389,0,0.00887412699386504,0,0,0,0,0.214884099403209,0,0,0,0,0.0879900347985004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514745763069725,-0.0327987211278589,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.0739125056495767,0,0,0.0214943329761226,0.144607303389859,0,0,0.00581378130233661,0,0,0.0730779001556628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490552340486044,0,0,0.193073937640643,0,0,0.119785336277518,0,-0.0249695955053854,0.00545399815494623,0,0,0,0,0,0,0,0,0,-0.0179192909655701,0.0177935947863438,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171916964410602,0.22451543838141,0.127508855475591,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-1.73472347597681e-18,0,0,0,0,0.0160407325844193,0,0,0,0,0,0,0.0870057535030998,0,0,0,0.0370226846537496,0.00184721437344902,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.00444068885191086,0,0,0,0,0,0,0,0,0,0,0,0,0.059185653275451,0,0.163986480672609,0,0.107285841288574,0.0534845286843009,0.0943030733997832,0,0,0,0,0,0.341111261979675,0,0,0,0,0,0,0,-0.0375327348978594,0,0,0,0,0,0.114571225320159,0,0,0,0,0,0,0.0689402802596097,-0.537966758786558,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.106196540137723,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0137599586056869,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0262882808228763,0,-0.00633448642696095,0,0,0,0,0,0,0.0385263525618659,0.0765964842452477,0,0,0.320893191474341,0.0823320688074809,0,0,0,-0.0346626085318304,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0.0400745932046095,0,0,0,0,0,0,0,0,0.117531310677533,0,0.000205961704839891,0,0,0,0,0.00568677544480374,0,0,0.0948876571444701,0,0,0,0.0244396876952897,0,0,0,0.0378007285920579,0,0,0,0,0,0,0,0,0,0,-0.0611609078797629,0,0.0290437089165577,-0.0472706499113074,0,0,0,0.0953437631825262,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110846137578174,0,0,0,0,0,0,0,0.461433114950176,0,0,0.0312116047532623,0,0,0,0,0,0,0,0.0120787678427632,0.355657414176363,0.0227274437182685,0,0,0,0,0,0.181544810732133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.057065309016104,0,0,0,0,0,0,0,0,-0.134075194421443,0,-0.0252913618574411,0,0,0,0,0,0,0,-0.0996136495557607,0,0,0,-0.0144860719856962,0,0,-0.156176797849636,0,0,0,0,0,0,0,0.194727268354246,0,0,0,0.110426105471652,-0.116630088966644,0,0,0,0,0,0,0,-0.138518328100346,0.01009179521863,0.342957414855943,0,0,0,0,0
Slope,-0.0721091504471464,0,0,0,0,0.441277551765013,0,0,0,-0.224939497108324,1.28166298964123,0,0,0,0,0.427237997427146,0,-0.221345405148254,0,0,0,0,0,0,-0.349299749357248,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.162192175094769,0,0,0,0,0,0.0768257448247094,0,0,0.22946139016161,0,0,0,0,0,0,0.0909692057093153,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.167930435274097,0,0,0,0,0,0,0,0,0,0.0658066836571388,0,0,0,0,0,0,0,0,0,0,0.292278852831797,0,0,0,0,0,0,0,0,-0.503308442426276,0.00892104078124259,0,-0.342688233450183,0,0,0.472749952804149,0,-0.50386190431185,0,0,1.17017161460101,0,0,0,0,0.806735235248969,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0914675203616725,0,-0.288156387570104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142646891248025,0,0,0,0,0.0922773290227297,0,0,0,-0.0798912539214955,-0.0311251581486005,0.0473540208177529,0,0,0,0.0879765775847536,0,0,0,0,0,0,-0.101276794698252,0.07970764747934,0,0.0483093036254633,0,0,0.149160723113521,0,0,0,0
MKreturn,0,0,0,0,0,0.0508219469941574,0,0,0,0,0,0,0,0,0,0,-0.0227794398266204,0,0,0,0,0,0,0,0,0,-0.0309402892693857,0,0.0589360754042971,0,0,0,0,0.0115542075137501,0,0,-0.0334951061107438,0,0,0,-0.0716767899557917,0.000460180343179135,0,0.00744117020587099,0,0,0,0,0,0,-0.0723546372580522,-1.73472347597681e-18,-0.0175735183704043,0.0894752366835082,0,0,0,0,0
MKvol,0,0,-0.00682320427002066,0,-0.00133242369149244,-0.00048488391034852,0,0,0,0.000325751324284146,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,-0.00358345633049192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000417736422232259,0,0,0,0,0,0,0,0,0,0.00515645407008483,-0.00769565694291597,0.00414128092849061,0,0,0,0.0108419832411686,0,0
CarbonVol_Shenzhen,0,-0.0781261542543878,0,0,0,0,0,0,0,0.0632891559519673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101617405333824,0,0,-0.195078462074662,0,0,0,0,0,0,0,0,0,0.0329512108735785,0.0883759458437015,0,0,0,0.151575581435566,-0.0938820801360308,0,0,0.049206226978625,0,0,0.359150898745804,0,0.0598311741925426,-0.344524815225375,0.319964777631241,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00251970776425409,-0.00590686981136827,0,0,0,0,0,0,0,0,0,0,0.00348050573529732,0,-0.00365542623066251,0,0,0,0,-0.0111840692657862,-0.00598716268496908,0,0,0,0,0,0,0,-0.000935733973144415,0.0011827707749858,0.00140393285326371,0,0.0060666283816267,0,0,0,0,0,0,0,0,0,0,0.0137660886505633,0,0.0106000887141255,0,0,-0.0138170566819138,0,0
CarbonVol_Hubei,0,0,0,0,-0.0104617349510439,0,0,0,0,0,0,0,0,0,-0.0135858977536959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.000623916693967923,0,0,0,-0.00418878207804729,0,0,0,0,0,0,0,0,0,0.0135877230239908,-0.0359387249423051,0.0233943137451407,-0.00612970592803423,0,0,0.0149372475870156,0,0
