,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X600660.SH,X300072.SZ,X601991.SH,X600188.SH,X600547.SH,X600362.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X600489.SH,X601158.SH,X000959.SZ,X600008.SH,X000723.SZ,X600299.SH,X000883.SZ,X002460.SZ,X002271.SZ,X600176.SH,X600352.SH,X600219.SH,X000630.SZ,X600578.SH,X000539.SZ,X600583.SH,X000408.SZ,X000792.SZ,X000027.SZ,X600021.SH,X000786.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.359655985774619,0,0,0,0,0,0,0,0.0310590452914143,0,0,0,0,0,-0.00761372037259807,0,0,0,0.174287170132541,0,0.0403442462056437,0.186343720917554,0,0,0,0.0524556974082244,0,0,0,0.0304252932883384,0,0,0,0,-0.060727411533348,0,0,0,0,0,0,0,0.0692086461703474,0,0,0,0,0,0.269033977275672,0,0,-0.00915093619937759,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.308500020334609,0,0,0,0,0,0,0,0,0.0745314266887152,0.0163800340227518,0.0105955162856815,0,1.73472347597681e-18,0,0,0,0,0,0,0.0671522355125134,0,0,0,0,-0.0270215825570376,0,0,0,0,0.200622543690169,0,0,0,0,0,0,0.0408329579708682,0,0,0,0,-0.0311336237376354,0,0,0,-0.034105739225692,0,-0.281347762846873,0,0,0,0
X300072.SZ,0,0,0,0,-0.197603509312085,-0.275610013614064,0,0,0,0,0,0.695009594455119,0,0.236724370521427,0,0,0,-0.232518881707409,0,0,0,0,0,0,0.390766438642605,0,0,-0.567812502258631,0,-0.0960238121848833,0.271693843785549,0,0,0,-0.22832529546686,0,0,0,0,0,0,0,0,-0.142642144611861,0,0,3.46944695195361e-18,-0.0538758865576937,0,0,0.00867286486529021,0.0614959866135869,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.152277632190313,-0.259531217019217,0.131635413583674,0,0.0730212651856879,0,0,0,0,0,0,0,0.132097500833341,-0.0845620147640437,0,0.175327057511859,0,0,0,0,0,0,-0.00940877367193878,0,0,0,0,0,0,0,0,0,0,0,0,0.255574758564812,0,0,0.0645617242393509,-0.197434520212592,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.392443538702724,0.105097784074802,0,0,0,-0.20756547548014,0,0.064855066518775,0.0565730697220268,0,0,0,0,0,0,0.0568871920629599,0,0,-0.279627348197538,0,0,0,0,0.107454851276574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112128435903235,0,-0.0580748918910607,0.0298943806509929,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0482563000721722,0,0,0,0,0,0,-0.139227955493255,0.116720406984895,-0.23404623173927,0,0,0,0,0,0,0.00985042356890137,0.0713081821707375,-0.176234279614448,0,0,0.0750134542387162,0,0,0,0,0.17918649204192,0,0.801290506496285,0,0,0,0,0,0,0,0,0,-0.785387501069235,0,0,0,0,0.208153093125205,0,0,-0.0378110973327836,0.060117168684977,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0233122212757044,0,0,-0.174765485533401,0,0.000697874500008107,0,0,0.158587993748046,0,0.0135618031140945,0,0.0146570873808428,0,0.233395227715641,0,0,0,0.0117958912710967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154055053670173,0,-3.46944695195361e-18,-0.00919517422996763,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.152612353079413,0.0772030598734642,0,0,-0.0496171320516734,0,0,0,-0.0637860679175027,0,0.0503351294523088,0,0,-0.0212688993943505,0,0,0,0,0.0840041243621864,0,0,-0.0391684965068533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731744683814346,0,0,0.20088769797711,0,0,0,-0.0612198092317706,-0.0428862294182702,0,0.0150793350334259,-0.0364962150403935,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136503346417878,0,0,0,0,0,0,-0.0806905213679287,0,0.077574808229246,0,0,0,0,0,0,0.667167023643524,0,0,0,0,0,-0.0879335040096331,0,0,0,0,0,0,0.111326563760423,0.110812926382416,0,0.00407470938915868,0.00819112211201618,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0187300408580237,0,0,0,0.0396103232101419,0,0,0.0444330232850009,0,0,0,0,0,0,0.0174413313960492,0,0,0,0,0,0,0.0133471526902704,0.0183921915402578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370828738611703,0,0,0,-0.0139827759219409,0.0270146423260839,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0267910553982719,0,0,0,0,0.154103198707397,0,0,0,0,0,0,0,0,0,0,0,0,0.625073368017087,0.239611543001826,0,0,0,0,0,0,0,0,0,0.271331791427215,0.230726122611329,0,0,0.0213673375035581,0,0,0.107357092775965,0,0,0,-0.0978429437801398,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0150566342729581,0,0,0,0,0,0,0,0,0,0,0,0.0998815402881381,0,0.00308607895027551,0,0.00337698031939329,0,0,0.099875746500557,0,0,0,0,0,0,0.000293639456616105,0,0,0,0,0,0,0.0728899396063362,0.0269412961825453,0,0,0.0313945062044223,0,0,0,0,-0.0250821313237498,0.0250790046639762,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801824037323661,0,0,0,0,0,0.0184784675840736,0,0,0,0,0,0.00732412179696182,0.364471599643368,0,0.0138440830881053,0,0,0,0,0.172249301747179,0,0.0638239705483183,0,0,0,0,0,0,0,0,0,0,0,0.129403681716962,0,0.00176973925597355,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0819537684384748,-0.106145789643608,0,0,0,0,0,0,0,0,0,-0.0744597828832458,0,0,0,0,0,0,0,0,0,0,0,0.0461541338024032,0,0,0.0941246279566754,0,0,0,0,-0.0332838413143116,0,0,0,0,0,0,0.37711622589591,0.0895943546911527,0,0,0,0,0.379398684445159,0,0,0.0745078299473962,0,0,0,0.365326757288125,0,0
X000898.SZ,0,0,0,0.825986572428293,0,0,0,0,0.0291809662075794,0,0,-0.00717865907280029,0,0,0,0,0.0351529863025887,0,0,0,0,0,0,0,0,0.0518265378504671,0,0,0,0.0402857003026506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206023922583584,0,-0.0321637769154974,0.0334766579598427,0,0,-0.0260658497584637,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0589772708390432,0,0,0,0,0,0,0.0309838520731899,0,0,0,0,0.052476009811622,0,0.115820798159923,0,0.221608572950576,0,0,0,0,0,0,0,0.055213715872094,0,0.0671299551763842,0,0,0,0,0.179759551185816,0,0,0,0.0748627340376797,0.0699139972389975,0,0,0,0,0,-0.0182766136805377,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.0192128137614979,0,0,0,0,0,0,0,0,0,0.0660490982112334,-0.0281527992734276,0,0,0.0358468962065621,0,0.0756153185214064,0,0,0,0,0,0,0.058748669760907,0,0,0,0,0.000323031083572876,0,0.0387287857826085,0,0,0,0,0.066028203817799,0,0,0,0,0,0,0,0,-0.0139806663751788,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0812817037028289,0,0,0,0,0,0,0.218729302715038,0,0,0,0,0.0907833705418182,0,-0.0638299026847924,0,0,0,0.365065330382247,-0.229882314569872,0,0,0,0,0,0,0.140603068189112,0,0.151338896612844,0,0,0,0,0,0,0,0,0,0,0.445329869051107,0,0,0.0136075011961002,0.000607496936190333,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.244338135709568,0,0,0,0.777690141217835,0,0,0,0,0,1.38777878078145e-17,0,-0.156015455118016,0,0,0,0,0,0.0259132015318082,0,0,0,0,0,0,0,0,0,0,0,0.0691335049456284,0.0970778547955435,0,0,0,0,0.433817329845493,0.125391842963058,0,0.380811398636522,0.232764011780165,0,0,0,0,0,-0.0394900342245095,0.0383668887205402,0.280422481645733,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0266312292651084,0,0,-0.0108725730545275,0,0,0,0,0.0152922683995327,-0.000934210097074004,0,0,0,0,0.00634420402083305,0,0,0,0,0,0,0,0,0,0.0272361701524413,0,0,0,0,0,0,0,0.00595575944057434,0,0,0,0,0,0,0.0109048223781002,-0.00399273065771465,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0588794578279657,0,0,0,0,0,0.00424818258741156,0,0,0.157690589009262,0.114147939029492,0,0,0,0,0,0,0.0277877548115043,0,0.242138733521037,0,0,0,0,0,0,-0.0516137898174917,0.0833938553740465,0,0,0,0,0,0,0,0.13230763511709,0,0.0845140633126505,0,0,0,0,-0.0121940624001428,0.00630343664238843,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862561510270484,0,0,0,0,0,0,0.0057489724489567,0,0,0.109802945234943,0,0,0,0,0,0,0,0,0.0516049529514409,0,0,0,0,0,0.0475833896561347,0.0102355725262764,0,0.023499454305396,0,0,0,0.0697629555973116,0.0556878831948604,0,-0.0156193470872209,-0.0118902276551914,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.249445567644736,0,0,0,-0.0544218166050008,0,0,0,0,-0.167940968468229,0,0,0,0,0,0,0.72187218111754,0,0,0,0,0.263729258019144,0,0,0,-0.0204293622856327,0.0446326881328305,0,0,0,0,0,0,0,0,0,0,0,-0.123032024890412,0,0,0,0,-0.135253680812646,0,0,0.000658404342370455,0.0314876493893672,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.0344453807915274,0.146715292203467,0,0,0,0,0,0,0,0.367344617320433,0.0452711206996277,0,0,0,0,0,-0.160606927411943,0,0,0,0,-0.0350593333469497,0,0,0,0,0,0,0,0,-0.0412779261725685,0,0.0703827192867733,0,0,0,0,-0.0969253742496632,0,0.138079845176233,0,-0.0137356643497502,0,0.22943106747127,0,0,0.0489003547591685,-0.0343690034208019,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.278566468639309,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0224491620446881,0,0,0,0.0151875843174687,0.0105608279498261,0,0,0.0915703948563273,0.0703465878986959,0.0293778322638799,0,0,0,0.103452786001002,0,0,0,0,0,0.104693706722504,0,0,0,0,0,0,0.127446644651974,-0.0923280679154985,0,0.0156278331480705,0.0160791365332943,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0314350515254255,8.67361737988404e-19,0,0,0,0.0147117060361704,0,0,0,0,-0.0202413388779068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864034145607154,0,0,0,0,0,0,0.0127099944760623,0,0,0,0,0,0,0,0.0654764951309295,-0.00479711677814669,0,0,0,-0.014662947414008,0,0,0,0.000392344996143924,0,0,0,0.0969463300740621,0,0
X600219.SH,0,0,0,0,-0.00926636861856011,0,0,0,0,0,0,0,0.185509267884547,0.0624345465113353,0,0,0,0,0.0121356120606399,0,0,0,-0.01112844068897,0,0,0,0.0206423668750166,0,0,0,0.0148967374318558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462758417067483,0,-0.0218397848506697,0.00715559238673,0.0273128365359028,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411860369414694,0,0,0,0,0.0212170378978026,0,0,0,0,0.0673342782224515,0,0.0728405235947831,0,0,0,0,0,0,0.159611999275813,0,0,0,0,0,0,0,0,0.061625866269097,0,0.0435196690397545,0,0,0.00145255792644525,0,-0.0205206886663026,0.012845447694838,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.137817760245768,0,0,0.113070472275916,0,0,0,0,0,0,0,0,0,0,0.240957762869941,0,0,-0.0357610074876496,0,0.0479824413363551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398098758591001,0,0,0,0,0,0,0.0331658133661132,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14822835904394,0.0684252572262879,0,0.207389449242115,0,0,0,0.0486438540565565,0,0.242058996138274,0,0,0,0,0,0,0,-0.0845953477599813,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.243687454907071,0,0,0,0,0.138443154194476,0,0,0,0,-0.0346258631845452,0.0387015772076394,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22413931195601,0,0,0,0,0.0197104045775583,0,0,0,0,0,0,0,0,0,0,0,0,0.0932160246904729,0,0.17543107398558,0,0.150679914378647,0,0,-0.0689494929139242,0.0796106099565596,0,0,0,0,0,0
X000408.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.069158602638849,0,0,0,0,0,0,0,0,0,0.326238856948254,0.132716827914175,0,0,-0.172315598014808,0.149146554054617,0,0.201539148168934,0,0,0,0,0,0,0,0,0.061598986320493,0.144551601516591,0,0,0.0611337221918335,0,0.0569729852347593,0,0,-0.0532454346266647,0.0415640076654827,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0702049150159398,0,0,0.106122431702597,0,0,-0.0808861141212946,0,0.0336972746755565,0,0,0,-0.133830948926061,0,0.1165461629342,0,0,-0.0202042491653012,0,0.0679110836205326,0,0.0358352732174141,0,0,0,0,0,0,0.0209166013511996,0,0,0,0.0723816197305435,0,0,0,0,0,0,0,0.331493655768171,0,-0.0228362912929253,0.0330192986586339,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125455984290853,0,0,0,0,0,0,0,0,-0.0265798105061675,0,0,0,2.16840434497101e-19,-0.00418516558147188,0,0,0,0.0380768875217906,0,0,0,0,0,-0.137190010948452,0.0925720312264665,0.300849671229787,0.195489183582769,0,0,0,0,0,0,0.00595811599401044,0.0179554038406461,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.0956265911818319,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0425677232378279,0,-0.0546695299487343,0,0,0,0,0.464031932324972,0.0372053227454065,0,0,0,0,0,0,0,0,0,0,0,-0.00103856508436161,0,0,0,0,0,0,0,0,0,0,0,0,-0.17377167945771,0,0,0.0212746385335437,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.038686323577126,0,0.282943149277354,0.193723513863118,0.14129214199406,0,0,0.0922119506563527,0,0.170344610152653,0,0,0,0,0,0,0.502536002287119,0.0107516985094498,0,0,0,0,0.335445455331455,0,0,0,0,0.184515419266385,-0.0818315550666931,0.113781718355451,0,0,0,0,0,0,0,-0.0280620880037122,-0.0380318736452572,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.203988946048583,0,0,0,0.00319712671605846,0,0,0,0,0,0,-0.0174152957885367,0,0,0.404551247328669,0,0.302589805160307,0,0.0218051203085879,0,0,0.0930249528113327,-6.93889390390723e-18,0.155975512435299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252440723217542,0,0,0,0,0,-0.0178616244380359,0.0237186759213105,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503811558728882,0,0,0,0,0.0442383807305168,0,-0.00246345849956072,0.0443463761927583,0,0,0,0,0.0647488783817796,0,0,0,0.00879167275832615,0,0,0,0,0,0.0182036983388926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115097508302336,4.33680868994202e-19,0,0,0,0,0,0
Slope,0,0,0,0,0,1.6452734178495,0,0,0,0,0,-0.0132695977405755,0,0,0.436848737097446,0.185253856944846,0,0,0,0,-1.09237327234363,0,0,0,0,1.25218044953135,0,0,0,0,0,-1.52526080058194,0,0,0,0.643947337170275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730697494374774,0,0,0,0,0,0
TED,0,0,0,-0.106091246709638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672671716726594,0,0,0,0,0,0,0.087694350409588,0,0,0,0,0.0461468211155587,0,0,0,0,0,-0.222399092640874,0,0,0,-0.0568249532791831,0,0,0,0,0,0,0,0,-0.228825583520415,0.270705895128916,0,0,0,0,1.76071441722291,0,0
RealEstate_excess,0,0,-0.0647968288530442,0,-0.0110233384527442,0,0,0,-0.0151861953367068,0,0,-0.091804977242228,0,0,0,0.00782555325805912,0,0,0,0,0,0,0,0,0,0,0,0.0516934351651926,0,-0.0453022880967307,0,0,0,0,-0.118960910910815,0.163278307002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424152155111239,0.0506381205202278,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678321913083501,-0.000126042379679775,0,0,0,0,0,0.0274032496383701,0,0,0,0,0,0,0,0,0,0,0,-0.00526950596087457,0,0,0,-0.0689527883645658,0,0.019245866620988,0,0,0,0,0,0,0,0,0,-0.0084644637270705,0,0,0,0,-0.0194201078063583,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000227196401218055,0,0,0,0,0,0,0,0,0,0,0,-0.000152183748959454,0,0.000271993928654953,0,0,0,0,0,0,0.000389181766633741,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,-0.000747144015700915,0,0,0,0,0,0,0,0,0,0.000789476149581796,-0.00183954130119237,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0336949255507522,0,0,0,0,0,0,0,0,0,0,0,0.0286015549566004,0,0,0,0,0,0,0,0,0,0,-0.0126820917314119,0,0,0,0,0,0,0,0,-0.00645128930292694,0,0,0,0,0,-0.0428979098154303,0,-0.0024526050943746,-0.0415178480615546,0,0,0,0,0,0,-0.0360591265983528,0.0834382379245377,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00218437566332907,0,0,-0.00103203306805482,0,0,0,0,0,0,-0.000303399719513106,0,0,0,0,0,0,0,0,0,0,0,-0.0153511039691292,0,0,0,0,0,0,0,0,0,0,0,-0.0169272266578116,-0.00292155694537385,0,0,0,0,0,0,0,0,0,-0.0122172542972886,0.0245931440800978,0.0031392857534629,0,0,0.0659674572058329,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00095380768342507,0,0,0,0,0,0,0,0,-0.0218045684458589,0,-0.0291156798318706,0,0,0,0.0195696730836457,0,0,0,0,0,0,0,0,-0.0282533514295631,0,0,0,0,0.0420774800248032,0,0,0,0,0,0,0,0,-0.0480046956989784,0,0,0,0,0,0,0.0197475224790112,0.0241590334248263,0,0,0,0,0,0
