,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X601992.SH,X600623.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X600352.SH,X000792.SZ,X000709.SZ,X600489.SH,X600309.SH,X600583.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X300072.SZ,X000629.SZ,X000630.SZ,X002470.SZ,X000983.SZ,X002075.SZ,X000959.SZ,X600021.SH,X000060.SZ,X600176.SH,X600022.SH,X600098.SH,X000012.SZ,X002407.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0.250840592496065,0,0,0,0,0,0.00221336235794502,0,0,0,0,0,0.0193103925352782,0,0.00647470004343278,0,0,0,0,0,0,0.0508833102152284,0.0666852524503207,0.0334423885010958,0,0,0,0,0,0,0,0,0,0,0,0,0.0129014912743548,0,0.0391199389332333,0,0,0.0153016494051034,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.133264583504259,0,0,0.146480013292306,0.0760145508225927,0,0,0,0,0.00356039711353626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729596952586432,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00657439541356472,0.00283069002599096,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.000592040767397975,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.437972381629351,0,0,0,0,0.0615208701456464,0.0833658626354769,0.0829177171909275,0.0224690953647831,0,0,0,0,0,0,0,0,0,0,0.0119377234559232,0,0,0,0,0,0,0,0,0.0790874424976143,0,0,0,0,0,0,0,0,0.0402033882291404,0,0,0.0107158934155576,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.205131654265589,0,0,0,0.0188365187853264,0.100641904739816,0.0371836661472021,0,0,0,0,0,0.114602052503343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849946044421417,0.0465669428858834,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827209178797403,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0366363298996819,0.187059176302796,0,0,0,0,0.0831910979664322,0,0,0,0.00963196692237061,0,0,0.0290698741709441,0,0.310052980175538,0,0,0.0621586063147175,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.0673364762467689,0,0,0,0.0965153333962065,0,0.0178592151826077,0,0,0,0,0,0,0,0,0,0,0.0483883837607945,0,0,0,0,0,0,0,0,0,0,0,0.572544669505456,0,0,0,0,0,0,0,0.0882102015059299,0,0.0370304725227573,0,0,0,0,0,0,0,0,0,0.0578679575624322,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0278158222810431,0,0,0,0,0,0,0,0,0.0873495088588945,0.0119400263476134,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.146014163162744,0,0,0,0,0.0140867363270333,0,0,0,0,0,0.197987658651724,0,0,0,0,0.088483644953272,0,0,0,0.0624083712822812,0,0,0,0,0,-0.0251199368644361,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.222738947391096,0.14749791991445,0,0.0181280678970649,0,0,0,0,0,0,0,0,0.240019280769759,0,0,0,0,0,0,0.0653023322780533,0,0,0,0,0,0,0,0,-0.0222533740566671,0,0,0.259645211181048,0,0,0,0,0,0,0,-0.0258202027142891,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0424687621134879,0,0,0,0,0,0,0,0,0,0,0.00761092401679567,0,0,0,0.188055754808962,0,0,0,0,0,0.0304475970102366,0.057497704136203,0.0590371279898729,0,0,0,0.0955788441848575,0,0,0,0,0.23167842589197,0.0771494870652134,0,0.0508826029791095,0,0.0332609861485431,0,0,0,0,0.0800246802807983,0.0207799600548054,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209102831490098,0,-0.0569187655407202,0,0,0,0,0,0,0.0331276793422031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134658628543715,0.103969658864267,0,0.318870489524621,0,0,0.0668790359902499,0,0,-0.0116772070089209,0,0,0.131530746584483,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00489799222053851,0.119580911221139,0,0,0,0,0,0.0390734799991146,0,0,0,0,0,0.000944114532767804,0,0,0,0,0.0385257046591207,0,0,0,0,0,0,0,0,0,0,0.0928160466143606,0,0,0,0,0,0,0,0,0.158489560185806,0.195367255359524,0.00437697300295566,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046925247532262,0,0,0,0,0.0141789996999003,0,0,0,0,0.118348347207783,0,0.0495595905229735,0,0.0595865630868475,0,0.00793245072069705,0,0,0.0245082478983206,0,0,0.174976375704614,0,0,0.213113370116326,0.124523835848946,6.7762635780344e-21,0.0160325316063004,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.131233759902391,0.124518966972898,0,0,0.216504699157766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687966047825813,0,0,0,0.104634632998476,0,0.0539115498523261,0.101319508881483,0,0,1.73472347597681e-18,0,0,0.013696602726604,0,0,0.0104264095994121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.118791582277049,0,0.177815636221693,0,0,0,0,0,0,0.252366046038226,0.0331740285125759,0,0,0,0,0,0,0,0,0.053232033167374,0,0,0,0,0,0,0,0,0,0,0,0,0.170577598949804,0.0592724016896199,0.233755647687843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0.334738470894399,0,0,0,0,0,0,0,0,0,0,0.0875045539355427,0,0,1.73472347597681e-18,0,0,0,0.21384847194862,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416598015707598,0,0,0,0,0.0168998230988223,0.08405355837973,0,0,-0.0127632380936156,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502863752872669,0,0,0,0,0.026962817580069,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.478932236741416,0,0,0,0,0,0.106332999961733,0,0,0,0,0,0.0410003670995133,0.2373544400669,0,0,0,0,0,0.040268802136645,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230441966762883,0,0.0456615626521934,0,0,0.193724307205078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230169541525886,0,0,0,0.272239647594898,0,0,0,-0.0127570461657111,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.183899418168483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114574523510318,0,0.062059016931942,0,0,0,0,0.352528202776945,0.0200749249466004,0,0,0,0,0,0,0,0,0.0655232972208311,0,0,0,0,0,0,0,0,0.0446183218230405,0,0,0,0,-0.0459831651030739,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233255966738094,0,0.0123781494818492,0,0,0.114569712635143,0.0279512466372934,0,0,0,0.145575684112878,0,0.119428410707897,0,0,0,0.0598507733498855,0,0,0,0,0,0,0,0,0.0679125248487802,0.144247684249479,0,0.0181616832923882,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.00695740911173623,0,0,0,0,0,0,0,0,0,0,0.0404600276908419,0,0,0,0,0,0.019684963122891,0,0,0,0,0,0,0,0,0,0,0,0,0.228910797091116,0,3.46944695195361e-18,0,0.0808189083169264,0.0540527732581514,0,0,0.0556912048387881,0.115386555403601,0,0.0529070027058215,0.179641685482858,0.0905610472947911,-6.93889390390723e-18,0,0,0.0379394684049807,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.21782850958528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975015491629603,0,0,0,0,0.0776545453505539,0,0,0,0,0,0,0,0,0,0,0.18949115311145,0,0,0,-0.274101072307969,0,0.0159733222783868,0,0,0,0.245297079497452,0.461054730381314,0,0,0.0471260290903572,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040906772855466,0,0,0,0,0,0,0,0,0,0,0,0.0347265469161401,0.944736143952411,0,0,0,0,0,0,0.106260903835228,0,0,0,0,0,0,0,0,0,0.0418279239153434,0,-0.00693475937263722,0.0479081985134921,0,0,0.00971806979644661,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113213978124547,0,0,0,0,0,0,0,0,0,0.375950718349863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426716518302756,0,0,0,0.152617428322037,0.001889846143949,0,0,0.282390459215761,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.178127376934355,0.126295064497983,0,0,0,0,0,0,0,-0.0137898011274484,0,0,0,0,0.0322942237077416,0,0,0,0,0.0226910340457987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792322329165739,0.0548648868632377,0,0,0.0422423067353337,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0501181099030477,0,0,0,0,0,0,0,0.0441303537860874,0,0,0,0.14568089488597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912779448537896,0.0088514943632766,0.0600998485487157,0,0.137541982680735,0.0154448111807967,0,0,0,0.220728224802224,0,0.0459202702829346,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0842326106639934,0,0,0,0,0.163547717345513,0,0,0,0,0,0,0,0,0.124247357217986,0,0,0,0,0,0,0,0,0,0.191186180835571,0.112236363942946,0,0,0,0,0,0,0,0.111184462595232,0,0,0,0,0,0,0,0,0.125118898459424,0,0,-0.00316592260224128,0,0,0,0,0,0,0
