,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X000708.SZ,X601600.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000629.SZ,X600160.SH,X000807.SZ,X000408.SZ,X600378.SH,X600219.SH,X000723.SZ,X600489.SH,X600096.SH,X000831.SZ,X000933.SZ,X002080.SZ,X600348.SH,X000932.SZ,X600801.SH,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0.0900675757667405,0,0.472809218337903,0,0,-0.0643093094892996,0,0,0,0,0,0,0,0.111686016841767,0.0675894496121207,0.0679113141582411,0,0,0,0,0,0,0,0,0,0.0547161713125852,0,0,0.0604514732389353,0,0.100205208794589,0,0,0,0.0236269116916041,0,0,-0.0328308396870554,0,0,0,0.164746450245625,0,0.122450937923944,0,0,0,0,0.00487020261681433,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855483964086914,0,-0.233749352899348,0,0,0.0830617390229901,0,0.0811832483003051,0,0,0,0,0.225959230616306,0,0,0,-0.0207923236358942,0,0,0,0,0,0,0.0999271199816247,-0.111511627630297,0,-0.0689664312853165,0,0.0995122130273821,0,0,0,0,0,0,0,0,0,0,-0.00579842410205809,-0.121242489040613,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.153197270937363,0,0,-0.188479551275865,-0.0377514582426247,0,0,0,-0.062663471301758,0,0,0,0,0.0775200951768981,0,0,-0.0460529538525567,0,0,0,0.187683389533349,0,0.0330553756817266,0,0,0,0,0,0,-0.0624279030504496,0,0,0,0,0,0,0,0,0,0,0,-0.0176278081793781,0.000352089040999608,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.13933706278091,0,0,0.0383695174156209,0,0,0,0,0,0,0,0,0,0,0,0.28938092299526,0,0,0.26338650835009,0.127197045987304,0,0,0,0,0,0,0.238498481796108,0.0908135220386673,0,0,0,-0.292504704546787,0,0,0,0,0,0,0,0,0,0,-0.0051049105693262,0.0257632732316071,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0850660140821675,0,0,0,0.321851534463493,0,0,0.0273970201593898,0,0,0,0,0,0,0.0681198192014611,0,0,0.139573970505557,0,0.0867682251677128,0,0.0410904240293087,0,0.0168971253757985,0,0,0,0.117254975033758,0,-0.0159189895001326,0,0,0,0,0,0,0,0,0.00956641254516924,-0.0148024192235724,0.00634724322362376,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.044633684237315,0,0.230700439728246,0,0.166425724689086,0.0903230208444072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317902997240392,0,0,0.0933633116860253,0,-0.0265652654657335,-0.120095567751967,0,0,0.104125764314916,0,0,0,0,0,0,-0.0609207757656904,0.14047580411909,0,0,0,0,0,0,0,0.145977976704858,-0.0826449260221975,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.397282878268248,0,0,-0.0866776094824627,0,0,0,0,0,0,0,0,0,0,0.0478787141473117,0,0,0,0,0,0.191697961709552,0.0263099420898284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176933042544153,0,0,0.296572463694278,0,0,0,0,0,0.0321020845879806,-0.0411057457504011,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.11665609898151,0,0,0,0,-0.0832774560789652,0,0.116919515421793,0,0,0,-1.73472347597681e-18,0,0.00842832345157303,0.0501136191269457,0,0,0,0,0,0,0,0,0,0,0,0.0992878277566942,0,0.0138141129909008,0,0,0,0,0,0,0,0,0,0.0505402109708425,0.28788493611591,0,0,0,0,0,0,0.0105486467986587,-0.0141383495948574,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.510958303633987,0,0,0,0,0,0,0,0,0,0,0,0,0.341190267800048,0,0,0.0564940162844834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067036963915206,0.0165380203355173,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.128263674153025,0,0,0,0,0,0.373415194106018,0,0,0,0,0,0,0,0,0.201843469333524,0,0,0,0.0427673826872555,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199581950296511,0,0,0,0,-0.0326337894544486,0,0,0,0,0,0,0,0,0.021587891508391,-0.00451035173393016,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.202653869155127,0,0,0,0,0.0259550785385434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39886003200366,0,0,0,0.0901278420904887,0,0,0,0,0,0,0,0,0,0.21280803767761,0,0,0,0,0,0,0,0,0.0439572802576727,-1.0842021724855e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.00274859917628019,0,0,0,0,0,0,0,0.17853829312108,0,0.207375421049582,0,0.179568668722704,0,0,0,0,0,0,0,-0.0705529654024015,0.0716610533496819,0,0,0,0,0,0,0,0.118575188496183,0,0,0,0,0,0,0,0,0,0,0,0,0.046133124846423,-0.0117137721123746,-3.46944695195361e-18,-0.0893243772474755,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202949964690037,0,0,0,0,0.0048876085524452,0,0,0,0,0.108862341571978,0,0.194611476121883,0,0,0.0105990584447438,0.150872420834503,0,0,0,0,0,0,0.0695599870347944,0.0612682489392022,0,0.107650477366789,0.0134111337611875,-0.079587190287231,0,0,0,0,-0.0130518412371565,0.0131025847824035,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.225697976918365,0,0,0,0,0,0,0,0,0.366023200840229,0.176784292788652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082012328622112,0,0,0,0,0,0,0.0687542181612921,0,0,0,0,0,0.220945661740458,0,0.0503757488855103,0,0,0,0.0344764400510365,0.0180248107933989,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0.235997747585808,-0.322600544593359,-0.0062233009524277,0,0,0.150798837223094,0,0,0,0,0,0.0329416166642258,0,0,-0.0470236569858225,0,0,0,0,0,0,0,0,0,0.215901578854832,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.157188664964036,0,0.252616877251022,0,0,0,0,0,0,-0.0633749582774817,0.0150520419370018,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0453007792228135,0,0,0,0,0,0,0.0916819313485853,0,0,0.389952400194066,0,0.0107401742259365,0,0,0,0,0,0.0628119093105911,0.118372443865686,0,0,0,0,0,0,0,0,0.0467833249202825,0,0,0,0,0,0,0,0,0.253884376465403,0,0,0,0,0,0,-0.047595906963727,0.00724693063298755,-0.0113323593122143,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0882744158436571,0,0.133783853451867,0,0,0,0,0.0205772212477625,0,0,0,0,0,0,0,0,0,0.103604016371384,0,0.102525439055245,0,0,0.0663698574566526,0,0,-0.00855717027450176,0.0472658424109433,0,0,0.0502886948840973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139645475418213,-0.0064285121709123,0.0319238691335762,0,0,0,0,0,0
X600378.SH,0,0,0,-0.171903305150695,0,0,0,0,0,0,0.0115303287761997,0,0,0,0,0.44550459140271,0,0,0,6.93889390390723e-18,0,0,0,0,0.0476890271656184,-0.303083010834299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15529726843374,0,0,0,0,0,0,0,0.217599298382723,0.102883454265013,-0.0344986472358074,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0325075856957968,0,0,0.0514403014226891,0,0,0,0,0,0,0,0.207885275712643,0.0855121118032372,0,0,0,0,0,0,0,0.1324382335038,0,0,0,0.00582430520159995,0,0,0,0,0,0,0.184391342697745,0,0,0,0,0,0,0.112208517371016,0.0458392875630265,-0.0649110656389755,0,0,0,0,0,0,1.0842021724855e-19,0.0117577946375798,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00374301860996796,0.0697258654356973,0,0,0.0165752544336325,0,0,0,0,0,0,0,0.0824941858631912,0,0,0,0,0,0.0114810096888054,0.0706212121362144,0,0.048293455420668,0,0.0976476951180055,0,0,0,0,0,0,0.169079697222392,0,0,0,0,0.0250799686451935,0,0,0,0.0305336273700069,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0311339381916744,0,0,0,0,0,0,0,0,0,0,0.50908896303294,0,0,0,0,0,0,0,0,0,-0.0325247640664744,0,0,0,0,-0.0151525658159042,0.13613100496887,0.0264493064924172,0.0102246342269356,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214036415653119,0,-0.00816991582170462,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0761105405265799,0,0,0,0,0,0,0,0,0.093639699665694,0,0,0,0,0.0991912256769194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13573552725763,0,0,0,0,0.0114655761429329,0,0,0,0,0,0,0.0502448702116498,0.450064705268529,0,0,0,0,-0.0543833374807008,0.0917290207960436,-0.0487398677569671,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.457673628941951,0,0.0847934896783834,0,0,0,0,-0.0184464636654664,0,0,0,0,0,0.103206322840673,0,0,0,0,0.0542961378111067,0,0.0332421668964435,0,0,0.101524154030006,-0.335384549959729,-0.0115753478712099,0,0,0,0,0,0,0.104208441930425,0,0,0,0,0,0.152711223257336,0.0577680113260291,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0241673703714492,0.259237911297847,0,0,0,0,0,0,0,0.153830415003618,0,0.0597514062287309,0,0,0,0,0.0822701677238952,0.0764093330863609,0,0,0,0,0,0,0,0.134676876659857,0,0,0,0,0,0,0,0,0,0.27005823673647,0,0,0,0,0,0.0199616771135584,0.00333008831754074,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.0264204575684728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125472090488648,0.292120686482665,0,0,0.0732023166838958,0,0.14983339189588,0,0.0196226046011244,0.0742399844689983,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0614929936982188,0.0444333712197901,-0.0352837414958978,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.0103697823018596,0,0,0,0,0,0.0944886004803722,0,0,0,0,-0.0310800583419093,0,0,0,0,0,0,0.248557121090212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37936381283984,0,0,0,0,0,0,0,0,0,0,0.0596528145478713,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,-0.145989292097535,0,0,0,0,0.0034823874518154,0,0,0.0647455433569661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137070695064201,0.113015441391822,0,0,-0.0571228967478772,0,0,-0.0172608226296388,0,0,0,0,0.104841119647575,0,0,0,0,0.0932832589610724,0,0,0,0.00515143928575283,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0765575298103382,0.329827123760445,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0181178470036846,0,0,0,0.222165278000604,0,0,0,0,0,0,0,0.0340282546544233,0,0,0.0198835800525942,0,0,0,0,0,0,0,0,0,0,0.0415783065712112,0,0,0.152844304476689,0.116751267970574,0,0,0,0,-0.0204184738676255,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348863269702891,0,0,0,0,0,0,0,0,0,0,0,0.0511291187664763,0,0.0674452699057871,0,0,0,0,0,0.0507364859245091,0,0,0,0,0,0,0,0,0,0,0,0,0.0157010214110532,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0851367166847401,0,0,0,-0.0355548495510905,0.102038992691402,0,0,0,0,-0.0384248868902261,0,0,0,0,0,0.193647720434619,0,0,0,0,0,0,0,0,0,0.0133865891917741,0,0,0.0546203815056404,0,0,0,0,0,0,0,-0.0243704269147029,0,0,0,0,0,0,0,0,0,0,0.0091155221575953,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.159884080546355,0,0,0,0,0,0,0,0,0,-0.0383750847763464,0,0,0,0,-0.54678718364427,0,0,0,0,-0.108029803894635,0,0.1244840245071,0,0.364260887004509,0,0,0,0,0,0,-0.270495291391538,0,0,0,0,0,0,0,0,0,-0.41695748606776,0.054363278158822,0,0,0,0,0,0.0402594626411826,-0.036219169658691,-0.563702614514951,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294341153916921,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265094559863856,-0.206047956426475,0,0,0,0,0,0,-0.278206679619408,0,-0.282250367724147,0,0,-0.431669471089858,0.221663444265363,0,0,0,0,0,0,0,0,1.00121415399953,0,0.991597904201093,0.340611275989936,0,0,0,0,0
TED,0,0,0,0,0,-0.311168384845336,0,0,0,0,0.831631697983986,0,0,0,0,0,-0.411552404394646,0,1.02194345759019,0,0,0,0,0,0,0,-1.07533531568799,0,0,0,0,0,0,0,0,0,1.16463567487341,-0.127492971383516,0,0,0,0,0,0,-1.23210344549259,0,0,0,0,0,-1.46545521752236,1.33758261186864,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127730919342559,0,0.0979310373079035,0,0,0,0,0.0613257781980641,0,0,0.0272583893898746,0.0136780406511223,-0.0915858929020691,-0.0475200959830854,0,0,0,0,0,0,0,0,0,-0.0576549160705068,0,0,0,0,0,0.0210747000270887,0,0,0,0.0153058274891613,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.115186247370946,0,0.034374584048156,0,-0.0001437405163937,0,0,0,0,0,0,0,0,0,0,0,0,0.0108704726755172,0,0,0,0,0,0,-0.144093211996084,-0.0101442502948748,0.0533598768727833,0,0,0,0,0,0,0,0,0,0.0263058619678356,0,0,0,0,0,0,0.017314974112741,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0243325683636524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117350670668942,0,0,0,0,-0.0025553827433795,-0.0111304835556409,0,0,0.000276721224494494,0,0,0,0.003545177458382,9.10453545231959e-05,0.000142655682077559,0,-0.00454115868393131,0,0,0,0,-0.0115843690354965,0,-0.00747799954454728,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0062049460762312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.00648105372153438,0,0,0,0,0,0.00448149846611512,0,0,-0.00850720552298869,0,0,0,0,0.00256985708306764,0.0041653713641343,0.000564406838538147,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.000843542129410854,0,0,0.00382185979511214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176540733242836,0,0,0.000762877224250018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256994221805692,0,0,0,0,-1.35525271560688e-20,0.00371368823534459,-0.0106135073048267,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00507013292600376,0,0,0,0,0,0,0,0,0,0,-0.0170405474714197,-0.0131786466425902,0,0,0,0,0,0,-0.00583596801621316,0,-0.00705750602705527,-0.00733340655943822,0,0,0,0,0,0,-0.00954132565391519,0,0,-0.0112405686431395,0,-0.00337251845706461,0,0,-0.0121104060831985,0,0,0,0,0,0,-0.00253252003571287,0.0220065328147561,-0.00256610540736143,0,0,0,0,0
