,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600160.SH,X000027.SZ,X600352.SH,X600583.SH,X000539.SZ,X600309.SH,X600623.SH,X600660.SH,X000792.SZ,X002466.SZ,X000629.SZ,X000709.SZ,X000630.SZ,X000898.SZ,X600098.SH,X000012.SZ,X000883.SZ,X000060.SZ,X600021.SH,X002470.SZ,X600547.SH,X600489.SH,X600578.SH,X002004.SZ,X600315.SH,X600863.SH,X300072.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.346400376400081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126199186103645,0,0,-1.73472347597681e-18,0,0.0174639804183764,0,0,0.124164620573423,0,0,0,0,0.00346577094458083,0,0.0597950847077525,0,0.00142303802229481,0,0,0.0163600905994716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013870101343389,0,0.0478997070015814,0,0,0,0,0
X600028.SH,0.243543571047387,0,0.141686233757819,0,0,0.0601009403248994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000938416060214999,0,0,0,0,0.199637125280896,0,0,0,0,0.00117113766341687,0,0.0400277812591799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201496894659647,0,0,0.0132966093251703,-0.00138808217487957,0.0252814246453685,0,0,0,0,0
X601088.SH,0.0646060540642757,0,0,0,0,0,0,0.313386632083033,0,0,0,0,0,0.00083593140146042,0,0,0.028839815626138,0,0,0.00901179789907011,0,0,0,0,0.010959965048788,0,0,0,0,0.000497667194112598,0,0,0.142884174043437,0,0,0,0,0,0.0562964097238919,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213037261034418,0.0812320015897398,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108932185620247,0,0,0.00167235429990097,0,0,0.14915062229578,0,0.0725476750288067,0,0,0,0,0,0,0,0.0146363252837984,0,0,0,0,0,0.062376274741338,0.0404738874522867,0,0.0219818700793975,0,0,0,0,0,0,0,0,0,0,0,0,0.0180564132378703,0,0,0,0,0,0
X600010.SH,0,0,0.0508520101645126,0,0,0,0,0,0,0,0,0,0,0.0097615336696256,0.0455553211643327,0,0.0120212663249846,0.407267258952823,0,0.0590645227103308,0,0,0,0,0,0,0,0,0,0,0,0.130096797998002,0,0,0,0,0,0,0.089671393944268,0,0,0,0,0,0.00904916154359036,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0537965264086373,0,0,0,0,0,0,0,0,0.0120488436618075,0,0,0.102843780039648,0.0569181134349256,0,0,0,-0.00194944602975695,0,0,0.0266768606221918,0,0.0102473863355643,0.154787822975592,0,0,0,0,0,0.0663826494061623,0,0.216147454533509,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0267849279182995,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129466870300849,0,0,0.186416364085427,0,0,0,0,0.00910727058084967,0,0,0,0,0,0,0,0,0,0,0.0563561747049354,0,0,0,0,0,0.0463235242785508,0,0,0,0.143917708360446,0,0,0,0,0,0,0,0.00346324092471012,0.0176921880735481,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0583668610046827,0,0,0,0.259135624705667,0,0.0345852002551724,0.00956448439720525,0,0.0424259342407454,0.0540858177584777,0.00415897577003937,0.0501067924476548,0,0,0,0,0,0,0.131699559364044,0,0,0.0545064639575346,0,0,0.0291202297849445,0.0146662128162123,0,0.0356139586553482,0,0,0,0,0,0.0479038886161783,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0481270207885946,0,0,0,0,0.0711851420962715,0.012987845563937,0,0,0.0282720736972197,0,0.0775006469807067,0,0,0,0,0.0355774889315822,-8.67361737988404e-19,0.0301446133442854,0,0,0,0,0,0.0168312440458216,0,0,0,0,0,0.0502710837441848,0,0,0,0.0456251526141477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0308878478920338,0,0,0,0.145377846856945,0.0408672854586988,0,0,0,0.147863503778426,0,0.0224851571023294,0,0,0,0,0,0,0,0,0,0,0.133513923798344,0,0,0,0,0,0.162073045745159,0,0,0,0,0,0,0,0,0,0,0,-0.003465332632741,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264608912432673,0,0,0,0,0.0574638369505252,0.00719210011142085,0.0865354159424325,0,0,0,0,0.0185900705683452,0,0,0.00764287486428205,0,0,0,0,0.165072639795704,0,0,0.20372912362736,0,0,0,0,0,0,0,0,0,0,0,0.00338689703770605,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-1.73472347597681e-18,0,0.153731658335041,0,0.0558440060257726,0.0599104379384911,0,0,0.04613958040645,0,0,0,0,0,0.112729644398972,0,0.0381954254920136,0,0,0,0,0,0,0,0.0481120851563727,0,0,0,0,0,0,0,0,0.00956487630166664,0,0,0,0,0,0,0,0.107059987624281,0,0,0,-0.013940115760703,0.0240361389256223,0,0,0,0,0,0
X600027.SH,0,0,0,0.134045725649234,0,0,0,0,0,0,0,0.0574529059132854,0,0,0,0,0.142017738328177,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0258515626095132,0,0,0.0312342292875377,0,0,0,0,0,0.0817822270619269,0.0565847811654275,0,0,0,0,0,0,0,0.0116437748011146,0,0,0,0,0,0.00633913057771144,0.000819673591566941,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.415548007048493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142805185826313,0,0,0,0.205967331588511,0,0,0,0,0,-0.0446350162543356,0,0,0,0,-0.105259227772016,0,0,0,0,0,0,0,0,-0.1871377375929,0.0527516840931308,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0336947446048085,0,0,0,0.589829753429558,0,0,0,0,0,0,0,0,0,0,0.0283139687303001,-0.0143854930470745,0,0,0,0,0,-0.0531752615018204,0,0,0,0,0,0.000740192906090009,0,0,0,0,0.113864109989685,0,0,0.160668468283091,0.139656418012748,0,0,0,0,0,0,0,0.00624407937233717,0.00798066084444548,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.142816056575099,0,0,0,0.0790557056714354,0,0,0,0,0,0,0.0843263813535084,0,0,0,0,0,0,0,0,0.0410022277764011,0,0,0,0,0,0.149149733257387,0,0.130263882473111,0.0696589162330361,0,0,0,0,0,0,0,0,0,0,0.00592326322225418,-0.0128083917505039,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0578732447474486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018588000221483,0,0,0,0,0,0,0,0,0,0.268397289330713,0.0727881868518986,0,0.24936494091592,0,0,0,0,0,0.22053930889825,0,0,0,0,0,0.00943764724923231,0.0212711524075792,-0.0198738052487649,0,0,0,0,0
X600111.SH,0,0,0,0,0.372845743755531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343823902708853,0,0.20565929893746,0,0,0,0.0754347621214195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182015171870487,0,0,0,0,0,0.0540583325355817,0,0,0,0,0,0.0225011552994031,-0.00915636375728924,-0.109821124659606,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382774897152788,0,0,0,0,0.11774522728622,0.103023361157988,0,0,0,0.0149592108417032,0,0,0,0.0029361911283751,0,0,0,0,0,0.270583976425422,0,-3.46944695195361e-18,0.225922864194789,0,0.112521077864998,0,0,0.0284677274007081,-0.11193842518746,0,0.182614100965825,0,0,0.0342609095516547,0.0120441268102237,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.222683276931349,0,0,0,0,0,0,0.11309603349827,0,0.121913715631454,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.128852757222196,0,0,0,0.0167318249867193,0,0.0625943401878317,0,0,0.178994468881298,0,0,0,0,0,0.0745034128860004,0,0,0,0,0,0.011717611222182,-0.0296224535889615,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0111368325269521,0,0,0.175893809551204,0,0,0,0.04750073873244,0,0,0.193235730687626,0.062974890835678,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.199732317965345,0.0035956297600324,0,0,0,0,0.368694486492618,0,0,0.137108215625597,0,0,0,0,0,0,0,0,0,0,0,0.0440731361104534,-0.0479995514766509,0,0.0857906969339006,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103148943112169,0,0.189734418204474,0,0,0,0,0,0,0.0542529484612884,-0.15730157642221,0.188618508142704,0,0,0,0,0,0.243245249846742,0,0,0,0,0.235864942116287,0,0,0,0,0,0,0,0,0.274800414508911,0,0,0,0,0,-0.00301295180127037,-0.0536788661746677,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962126035583837,0,0,0,-1.73472347597681e-18,0,0.0423491032274754,0,0,0,0,0,0,0,0.121514465207779,0.165025659121469,0,0,0.358946621910144,0,0,0,0,0.175012795920842,0,0,0,0,0,-0.00690239450229705,0.00342282066985192,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0429311683459798,0,0,0,0,0,0,0,0.00903700628657694,0,0,0.0832486163150601,0,0,0,0,0,-0.0131772865424272,0,0.0361755070695051,0.154838796372574,0.0470484710426622,0,0,0,0.332812226498485,0.115384471792629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141180871533159,0.0207919903051844,0,0,0,0,0,0
X600583.SH,0,0,0.428214273596205,0,0,0,0,0,0,0,0,0,0,0,0,0.0616262932471648,0,0.0561077476198036,0,0,0,0.025687232568101,0.089524523762577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112060140075263,0,0,0,0,0,0,0,0.133097680757054,0,0,0,0,0,-0.00332677637469621,-0.0165954497405799,0,0.092130972411165,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.191314999195734,0,0,0,0,0.124204106702744,0,0,0,0.128814266172135,0,0.0457429739109402,0,0.0712337519466409,0,0,0,0,0,0.0155425421824199,0,0,0,0,0,0.0289756550855534,0.00959865909897213,0,0.0193763986572629,0.0744481424116828,0,0,0,0,0,0,0,0,0,0,0,-0.00665459714802946,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0769914364288374,0,0,0,0,0,0,0,0.139987190620974,0.0692845302768523,0,0.104714675823423,0,0,0.112485449416131,0,0,0,0,0.0564139063653556,-0.00966682725041408,0,0,0,0,0,0.0277608608521266,0,0.0359306422989642,0,0,0,0,0,0,0,0,0,0,0,0,0.00359536805040698,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869113041922401,0.272622779646871,0,0,0,0,0,0,0,0,0,0.229142861457839,0,0,0,0,0.130791953939181,0.0400545938342833,0,0,0,0,-0.277605209962464,0,0,0.285750531953796,-0.0639722309100141,0,0.282272668472006,0,0,0.0402884796922398,-0.0273863674708031,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444986104843068,0,0,0.0401563404446254,0,0,0.00260303984180755,0,0,0,0.0422729527055021,0,0,0,0,0,0,-0.0118622527724282,0,0,-0.026755930093742,0,0.0335798727797142,0.0634547440165132,0,0,0,0.0888015330306369,0,0,0,0.0570942438063069,0,0,0,0,0,-0.00068507467043366,0.00544584953560173,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157720956098411,0,0,0,-0.0407813707365637,0,0,0,0,0,0.122787481157081,0,0,0.109282876048541,0,0.279276191427736,0,0,0,0.100717820159028,0,0.0836010788969033,0,0,0,0.0238345436880948,0,0,0,0,0,0,0,-0.0408003798075558,0.130438243659402,0,0,0,0,0,0
