,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X002460.SZ,X600010.SH,X600111.SH,X000301.SZ,X600027.SH,X002466.SZ,X600160.SH,X600489.SH,X601699.SH,X600426.SH,X000877.SZ,X000983.SZ,X000786.SZ,X601991.SH,X600803.SH,X000630.SZ,X600985.SH,X000807.SZ,X000933.SZ,X600176.SH,X601168.SH,X002128.SZ,X000408.SZ,X600612.SH,X000932.SZ,X600219.SH,X600096.SH,X000883.SZ,X002271.SZ,X600295.SH,X000027.SZ,X600348.SH,X600282.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0.00105704035663757,0,0,0.242941487385056,0,0,0.0605531216712059,0,0.0595165651142124,0,0,0,0,0,0,0,0,0,0.114758547747581,0,0,0,0,0,0,0,0,0,0,0.108244692762534,0,0,0,0,0,0,0.0876910917167268,-0.0280917210541777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171200971081676,-0.147981155925141,0,0,0,0,0
X600886.SH,0,0,0,0,0.0944677124842185,0,0,0.0203860692174305,0,0,0,0,0,0,0,0.412725814139335,0,0,0,0,0,0,-0.0352756294002514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436927052009629,0,-0.00102398691601173,0,0.0102707311711218,0,0,0,-0.00464089077040523,0.0494374240107289,0,0,0,0,-0.011050900733252,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.113704180095326,0,0,0,0,0,0.108779314261137,0.251151395898013,0,0.0406428780503594,0,0,0.150993010899817,0,0,0,0,0.0428179107432359,0,0,0,0,0,0,0,0.0316500248032148,-4.33680868994202e-19,0.0456287216172511,0,0.0490648178349482,0,0,0,0.0821061580420786,0,0,0,0,0,0.0288240341523952,0,0,0.00691516977755556,0.0453749011184917,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.17624814163207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822629156434725,0,0,0,0,0,0,0,0.36575181599108,0,0.0971690172727016,0,0,0,0,0.238878295136554,0,0,0,0,0,0,0,0,0,0,0,-0.00996554516731613,0,0,0,0,0,0,0
X600795.SH,0.0338535280165889,0,0,0,0.00960242573061387,0,0,0.309163350872255,0,0,0,0,0.0911508458009672,0,0,0,0,0,-0.0120682475375621,0,0,0.300163035781666,0,-2.16840434497101e-19,0,0,0,0,0,-0.0745080089019147,0.0704279013480335,0,0,0,0,0.060784533089687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231965150157963,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.220471485828019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083763105892641,0,0,0,0.231455149295785,0,0.0909437740774965,0,0,0.1177252084667,0,0,0,0,0,0,0,0,0.0315962271633357,0,0,0,0,0,0,0,-0.07831843358077,0.0653036589124982,0,0,0,0,0,0
X002460.SZ,0,-0.114777395626925,0,0,0,0,0,0,-0.0207036177884998,0,0,0,0,0.0989731184373545,0,0,0,0,0,0.00228978826184474,0,0,0.820928916511364,0,0,0,0,0,0,0.0390518403688756,0.0455691150396641,0,0.0461148029520247,0,0,0,0.0189122104548622,0,0,0,0,0,0,0,0,0.0167402166218059,0,0,0,0,0,0,-0.0343642358856017,0.00731502976788617,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0857952941530736,0,0,0,0,0.356969385653567,0,0,0,0,0,0,0,0.514597315829518,0,0,0,0,0,-0.0770346888345894,-0.0555261390335095,0,0,0,0,-0.0246877233384289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423290834166883,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225532523925793,0,0,0,0,0.55963561414782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170804802066161,0,0,0.0519718656230228,0,0.0276518352396464,0,0,-1.38777878078145e-17,0,0,0.101405685609125,0,0,0,0,0,0,-0.0194620945371543,-0.0248959730013238,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659877839107964,0,0.142796067347432,0,0,0,-0.0264445633238299,0,0,0,0,0,0,0,0,0,0.088398997321064,0,0,0,0,0,0.0390353891378817,0,0,0,0.153838900928385,0.105805847204659,0,0,0,0.00665631701429235,0,0,-0.0617971196924744,0.0394118240878936,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.387901875298474,0,-3.46944695195361e-18,0,0,0,0,0,0.32340521284106,0,0.0037008629404355,0,0,0,0,0,-0.140559325448686,0,-0.0423428923381508,0,0,0,0,0,0,0.189301473544973,0,0.0609025583528003,0.00483292251089963,0,0,0,0,0,0,0,0,0,0,-0.0573115445239388,0,0,0,0,0,-0.00585571086468246,0,0,0,0,0,0
X002466.SZ,0.0758227572956558,0,0,0,-0.0458511674609735,0,1.0842021724855e-19,0,0,0,0,0,0,0.373890286860327,0,0,0,0.801872545349034,0,0,0,0,0,0,0,0,0,0,0,0,0.0752089114005242,0,0,0,0,0,0.0472016026056797,0,0,0,0,-0.0633293073947396,-0.1489795459776,-0.0944510685222274,0,-0.0324592672457998,0,0,0,0,0,-0.0027635682850135,0.167187736301657,0,0,0,0,0,0
X600160.SH,0,0,0,0.0617979388576395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516254327928064,0.0546271841168553,0,0,0,0,-0.267467543811838,0.00742303267498313,0,0,0,0,0.597133558040933,0,0,0,0.113798811491661,-0.0227931963423952,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.535630956773548,0,0,0,0,0,0,0,0,-0.0131636919624428,-0.0218919028248854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046521512339141,0,0,-0.0716405437025194,0.043333050410727,0,0.214791206371767,0.0178931019702288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.292329473994739,0,-0.0852660905529993,0,0.0391557960976709,0,0,0,0,0,0,0,0,0,0,-0.178456225801593,0,0,0,0,0,-0.0978223996340999,0.0596703087495359,0,0,-0.0165937821437282,0,0,0,0,-0.267952143177712,0.0199598442172264,0,0,0.147876845233186,0.166858869462532,0,0,0,0,0,0,0.65348275236422,0,0,-0.0783600998468715,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.0649699611616445,0,0.122843984944245,0.134015015650812,0,0,0,0.0824413751935594,0,0,0.0255688920481864,0,0,-0.00324964392342266,0.0580484217764758,-0.0395191052702048,0,0,0,0,0,0,0,0,0,0,0.106213782290607,0,0,-0.0384203349065684,0,0,0,0.3700448978733,0,0.0975236861625793,0,0,-0.148475285630554,0,0,-0.0460828188719075,0,0,0,0,0,0,0.011512656236715,0.0228489318454237,0,0,0,0,0,0
X000877.SZ,-0.0990694682197085,0,0,0,0,0,0,0,-0.0272183575346358,0.263486234927872,0,0,0,0,0,0,0.0686810630811966,0,0,0,0,0,0,0.00881607106603348,0,0,0,0,0,0,0,0.274471968786445,0,0,-0.405297216210541,0,0.0404326385674453,0.0399384675299689,0,0,-0.273820356462583,0,0,0.235629278970574,0,0.243504342047345,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0.148077301723443,0,0,0,0,0.0960422365421831,0,0.0824914284119721,0,0,0,0,0,0,0,0,0,-0.0236359049015033,-0.0740218438564145,0,0,-0.0406168987531264,-0.00343088401218826,0,0.0750552006104944,0,0,0,0,0,0,0,0.465383823827786,0,0.0918621083458631,-0.0685767727508969,0,0,0,0,0.0457466668072345,0,0,0,0,0,0,0,0,0,-0.0111217987805763,-0.022348429004108,0.0741620150362379,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0650193867127188,0,0,0,0,0,0,0,0,0,0.00917650932606877,0,0,0,0,0,0.147674302215811,0,0,0,0,0.00391584002929264,0,0,0,0,0,0.0444653513015576,0,0,0.202161062140187,0,0,-0.114724323636675,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0553988492526528,0.23624815156946,0,-0.0709121907211401,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.323050036835842,0,0,0,0,0,0,0,0.0976940642623789,0,0.123077621018969,0,0.122644971094762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13184226559269,0,0,0,0,0,0.0989581071962785,0,0,0.0093776753236218,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0499616502825261,0,0,0,0,0,0,0,-0.0635555698443927,0,0,0,0.13673462358231,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00219247333379601,0,0,0.0519081740456204,0,0,0,0.0659118872122846,0,0,0.118815603586295,0,0,0,0,0,0,0.00445446171794075,0.121332978440862,0,0,0,0,0,0
X000630.SZ,0.0427424986599272,0,0,0,0,0,0,0,0.0679390309963453,0.0376819724066208,0,0,0,0,0.508358376277511,0,0,0,0,0,0,0,-0.100077736502801,0,0,0,0,0,0.140475049338893,0,0,0,0,0,0,0,0,0.0828345106091484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761619228334529,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274249632202368,0,0.0196802498306113,0.00268554239880843,0,0.323187369957684,0,0,0,0,0,0,0,0,0.00739367193903518,0.240027085457369,0,0,0,0,0,0,0,0,0,0.3741137356291,0,0,-0.0527519699524229,0.0184910454385861,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.652882365434679,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0467668080954688,0,0,0.173075910297832,0,0,0.0785457594711947,0,0,0,0,0,0.0272174428386115,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.193783128351215,0.393428932625941,0,0,0,0,0,0,0,0,0,0,0,0,0.119574063804849,0,0,0,0,0,0,0,0.0612503598144146,0,0,0.193660858670782,0.189645663534586,0,0,0.0243742166429885,0.237792649904227,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891536067722297,0.0648600025065478,-0.116977901758863,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0482306713521888,0,0,0,0,0,0,0,0,0.0226990220163966,0,0.278794873655463,0,0,0,0,0,0.0508034832942427,0,0,0,0.109138583053084,0,0,-0.0375479469847844,0,0.0849779328063547,0.0741561393973759,0,0,0,0,0.0636305341654222,0,0,0,0,0.281719612196663,0,0,0,0,0,0,0.0423614203243333,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.264284412906388,0,0,0,0,0.0106502269916006,0,0,0,0,0,0,0.0348857675876885,-0.0472647528728405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678494564507969,0,0,0,0,0,0,0.105246927284582,0,0,0,0,0,0,0,0,0,0,0,0,0.0235442896417637,0,0,0,0,0,0
X002128.SZ,0.0125551680848105,0,0,0,0.13215659485316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11694023263748,0,0.155453691873001,-0.117159316020886,0,0,0,0,0,0,0,0.173102594719465,0,0,0,0,0,0,0,0.0293988640023395,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965901634325138,0,-0.0807882543269604,0.0110031018988901,0,0,0,0,0.33828379661865,0,0,0,0,0,0,0,0,0,0,0,0.054005221849616,0.037630061439322,0,0.61433325205033,0,0,0,0,0,0,0,0,-0.261144396760554,0,0,0,0,-0.107526087123028,0.0291254759202969,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.189861216582253,0,0,0.0098344032784594,0,0.28752123833598,0,0,0,0,0,0,0.203922903052698,0,0,0,0.100674644451408,0.0557685541016849,6.93889390390723e-18,0.163881508776978,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.137904194190429,0.11570267779401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193010531064693,0,0.0511757673800347,0,0.135556653006656,0.180055212706856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933049422822751,0,0,0,0,0,0,0,0.0350790127437513,0,-0.243352303085126,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0496198896971092,0.0633913775768726,0,0,0,0,0.225865245645677,0,0,0.0518645176953573,0,0.112596457698325,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,1.73472347597681e-18,0,0.244547621204696,0,0,0,-0.0824157513237495,0,0,0,0,0,0,0.0360961604807397,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149413132764475,0.0385841251135296,0.0333171709280489,0,0,0,0,0,0,0,0,0,0.268492135706341,0,0,0,0.289326287668242,0,0.0311415426805138,0,0,0,0.0715596078853272,0,0,0,0,0,0,0.028646545002168,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.0179477172937175,0,0,0,0,0,0,0,0,0,0,0,0,0.0944599066721021,0,0,0.0247326126266862,-8.67361737988404e-19,0,0,0,0,-0.0175063101207633,0,0,0,0,0,0.0449538926609537,0,0.0622388452678678,0.043040081427948,0.249935352746871,0.0935721417835219,0.105607318763309,0,0.0382677351218878,0.0767134073058421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0596926929116477,0,0,0,0,0,0,0,0.451110876214884,0,0,0,0,0,0.0935230200441077,0,0,0,0,0,0,0,0,0,0,0.165360848742387,0.019760815228488,0,0,0,-0.0263826912771043,0,0,0,0,0,0,0,0,0,0,0,-0.0435240805870179,0,0,0,0,0,0,0
X600295.SH,0,0.120580061726282,0,0,0.000603290597204726,0,0,0,0,0,0.0332556882045801,0,0,0,0,0,0,0,0,0.0781284553097439,0,0,-0.0663632507287207,0.0714249721450078,0.0887792580554271,0,0,0.102767953312236,0,-0.0594586970266431,0,0,0,0,0,0.191417212721879,0,0.0705633084009992,0,0,0,0.0796776325205706,0,0.0832908057879986,0,-0.0494089375861037,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.129773328421473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399810626190003,0,0,0,0,0,0,0.0674859844969739,0,0,0,0,0,0,0,0,0,0,0.0280252014433022,0.162001554676772,0.131940592081046,0,0,0,0.138592179205303,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.154045870408194,0,0.0282813865710276,0,0,0,0,0,0,0,0,0,0.0622862625492087,0,0,0.314862640068979,0,0,0,0.00771696561405745,0,0.268872523409382,0,0,0.0823616876793819,0,0,0,0,0.144697760420302,0,0,0,0.0867036791605639,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126430669620485,0,0,0,0,0,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0377811870643557,0.0470498210174884,0,0,0,0,0,0,0,0,0.0530810707339281,0,0,0,0,0,0,0.00149185262408376,0.0263248028982854,0,0.231378675623293,0.0237578154638301,0,0,0,0.0711969813820745,0.0959771486071812,0,0.112525182574185,0,0.030282696969752,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.145654530357194,0,0,0,0,0,0,0,0,-0.0349974979451955,0,0.0556053406295737,0.252058309459354,-0.0564648248914181,0,-0.107028867342359,0,0,-0.0392855130534374,0,0,0.139312383374791,0,0,0,0,0,0,0,0,0.122733488817865,0,0,0,0,-0.130585195995162,0.0843473261973291,0,0,0,0,0.0176954661709107,-0.14647241452353,0,0,0,0,0,0
Slope,-0.211278944683294,0,0,0,0,0,0,0,0,0,-0.200845342347167,0,0,0,0,0,0,0,0,0,0,-0.0146206181852455,0,1.35525271560688e-20,0,0,0,-0.170743852627578,0,-0.023126184316965,0,0,0,0,0,0,-0.0447489159231036,0,0.400037096745952,0,0,0,0,0,0,0,0,0,0,0,0.110551171126234,0,0.819020251859468,0.49849919297741,0,0,0,0,0
TED,0,0,0,0,0.190009555364418,0,0,0.336124721001544,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846477662312545,0,0,0,0,0,0,-0.911101011038298,0,0.98958719080514,0,0,0,0,0.100025760462272,0.0884720475272161,-0.385203877963446,0,0,0,0,0,0,-0.44097069921646,0,0,0,0,-0.461702072138364,0.513982744485199,0,0,0,0,0,0,0
RealEstate_excess,0.0497739366921999,0,0,0,0,0,0.0461562798028748,0,0.0225584927148034,0.334180420660131,0,-0.393823761452556,0,0,0,0,0,0,0,-0.216649707283443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624937731451414,0,0,0,-0.198198061179415,-0.129417597287172,0,-0.00643330396521616,0,0,0,0,0.0866357377854941,-0.0754846099452831,0,0.485134165648115,0,0,0,0
MKreturn,0.115313776445067,0,0,0,0,0,0,0,0,0,0,0,-0.120872362744195,0,0,0,0,0,0,0,0,-0.0579674376636868,-0.00329578577405889,0,0,-0.02812088352601,0,-0.0488505937179958,0,0,0,0,0.0488106417135739,0,0,-0.102991373280649,0.038068745346993,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.108218998224802,0.0347819117261484,-0.0274055614750744,0.117782392155166,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00167010741348654,0,0.00297711924912655,0,0.00640659454514267,0,0,0,0,0,0,0,0,0,0,0,-0.00752338111785945,-0.00102877836424879,0,-0.0172140172413325,0,0,0,0,0,0,0.00544870846261341,0.0111430523577114,0,0,0,0,0,0,0.0127458051731859,0,0,0,0,-0.000450128959024219,0,0,0,0,0.0107387379722901,0.0219939375708299,-0.0120412061954386,-0.00458579866080139,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000254919216990134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000168218755217084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000965290137123955,0,0,0,0,0,0.00229828906840624,-0.00264831062375343,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333138928366144,0,0,0,0,-0.00562873977489607,0,0,0,0.00650433237387021,0,0,0,0,0,0,-0.00432641357777657,0,0,0,0,0,0,0,0,0.00128094449151517,0,0,0,0.0175495107715478,0,0,0,0,0,9.94556415588271e-05,0.026502087736702,0.0228644441556368,0,0,0,0,0
CarbonVol_Hubei,-0.00804582503507618,0,0,0,0,0,-0.00628463004673013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013326585404806,0,0,0,0,0,0.00402947046898987,0,0,0,0,0,0,0,0,0,0,0.00600760835809347,0.0103425708117805,0,0,0.00877647664807249,-0.00775642963044642,0.0108065291509928,0,0,0,0,0.0055895352996278,-0.00548163026246476,-0.00506542081280893,-0.00769319051181232,0,0,0,0
