,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X002460.SZ,X000786.SZ,X600688.SH,X600111.SH,X000723.SZ,X601992.SH,X600176.SH,X002271.SZ,X600027.SH,X002353.SZ,X002466.SZ,X600516.SH,X600426.SH,X000898.SZ,X600583.SH,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000553.SZ,X000027.SZ,X000630.SZ,X000825.SZ,X000792.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.139259764165215,0,0,0.00056592383891102,0,0,0,0,0,0,0.226935726718875,0,0,0,0,0.040320040044795,0.0271139610405491,0,0,0,0,0,0.0262648309721967,0,0,0,0,0,0,0,0,0,0,0,0,0.0279275735674617,0,0,-0.00713983795570837,0,0,0,0,0,0,0,0,-0.0201334934853924,0,0
X600028.SH,0,0,0,0,0,0,-0.00428050561488295,0,0.0397828642193957,0.0697132634706971,-2.16840434497101e-19,0,0,0,0,0,0.11289453269967,0,0,0,0,0,0,0,0.0315564351942706,0,0,0.0195573098712168,0,0.0566552179301853,0,0,0,0,0,-0.00406022980361218,0,0,0,0,0,0,0,0,0,0,0,0,0.0211137581055596,0,0,-0.0207416684907349,0.00220462104499179,0,0,0,0.0127572832114755,0,0
X601088.SH,0,0,0,0,0,0.617598912390923,-0.0531969513554974,0,0.0120669813025862,0.106253468486085,0,0.126224526091413,0,0,0,0.0209878851457031,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846555443196126,0.00322469787706173,-0.0106231562348555,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.121960119133706,0,-0.0251629992993107,0,0,-0.092396546839764,0,0.0287167901539914,0,0,0,0.375348138860281,0,0,0,0,0,0.0970305159839937,0,0,0,0,0,0.039714996378088,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0151361045538626,0,0,0,0,0,0,0,0,0.0190619833725145,-0.0126288999770638,0,0,0,0,0,0
X600309.SH,0,0,0,0.0934119322715491,0,0,0.0158122925772059,0,-0.0882609079843282,0,-0.0528438388274934,-2.71050543121376e-20,0,0,0,0.101098945696938,0,0,0,0,0,0,0,0,0,0,0.0625110113336164,0.097803737551008,0,0.0433804861254159,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0979336967023256,0,0,0,-0.0149537559659703,0,0,0,0,-0.0157564174998527,0,0
X600019.SH,0,0,0.184052034178716,0,0,0,0,0,0.0779238149315545,0,0.0756155765192324,0.00608555005246625,0,-0.0914591677722813,0.0112041773255745,0.0496696019415138,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823337292344464,0,0.00631735574635481,0.00709193202460374,0,0,0,0.0288684594054639,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.025661460991337,0,0,0,0,0,0,0,-0.0148824159009059,0,0,0,0.0509660086140962,0,0,0,0,0,0,0.000599837202520742,0,0,0,0,0,0,0,0,1.16749276433157,0,0,0,0,-0.00242667971392888,0,0,-0.0761303052605481,0,0,0.218027016016549,0,0,0,-0.0388600339592168,0.0222076748386843,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.197833802661204,0,0,0,0,0,0,0,0.320399682089981,0,0,0,0,0,0,0,-0.0188926879165567,0,0.143436631868426,0,0,0,0,0,0,0,0.131968622861519,-0.00954007685419315,0,0,0,0,0,0,0,0,0,0,0,0.0537586649942309,0,0,0,-0.0357718819046095,-4.33680868994202e-19,0,0,0,0.0457558660326674,0,0
X000708.SZ,0,0,0,0.23933546560021,0,0,0,0,0,0,0.654636184725349,0,0,0,0,0,0,0,0,0,0,0.0601642550557257,0,0,0,0,0,0,0,0.287531945243914,0,0,0,0,0,0.357753219456257,0.214306872246853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124632895453095,-0.0528171353910746,-0.0346455408719701,0,0,0.0350914695436254,0,0
X601898.SH,0.554152024320467,0,0,0,0,0,0,0,0.0473572822913614,0,0,-1.0842021724855e-19,0,0,0,-0.036424329648282,0.210685947938998,0,0,0,0,0,0,-0.186782022476639,0,0,-0.00467025887547034,0,0,0.0207888220957666,0.237059933733638,0,-0.0118763670790273,0,0,0,0,0,0,0,0,0,0.0417679060514685,0,0,0,0,-0.0839742551103537,0,0,0,0,0.10140453866092,-0.0946603175184347,0,0,0.0632711485879397,0,0
X600010.SH,0,0,0,0,0,0.10502592997543,0,0,0.170847534276897,0.0502747834898798,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.037894606428883,0,0,-0.00629863387058217,0,0,0,0,-0.0769816452166635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306182627799725,0,0,0.0299957072005192,0.058467378840374,0,0,0,0.0500468858861639,0,0
X600886.SH,0,0,0,0,0,0,-0.0716586711652701,0,0.147969476720171,0,0,0,0,0,0,0,0.186435935412236,0,0,0,0,0,0,-0.219250355664788,0,0,0.127422284432634,0.00324433386868395,0,-0.0141720075138247,0.135494359884458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327377132446525,0,0.179454224272466,0,-0.00100351833546266,0,0,0,0,-0.0661248823947125,0,0
X601600.SH,0,0,0,0,0.00491028376940034,0,0.0619094408122597,0,0,0,0,0,0,0,0,0.0479263436640411,0,0,0,0,0,0,0,0,0.14624447557276,0.0427056451451777,0,0,0,0.0178857973210097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109985597744288,0,0,0,0,0,0,0,-0.0157514833423333,0,0,0,0.0741676996765765,0,0
X600660.SH,0,0,0,0.0253981887278622,0.0315656230175444,0,0,0,0,0,0,0,0,0,0,0.0451888742100468,0,0,0,0,0,0.0571182199010171,0,0,0,0.0707112460285248,0,0,0,-0.0230507345604846,-0.00573117343666051,-0.0380037673118813,0,0,-0.102840702183773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163606854153218,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0545016421762508,0,0,0,0,0,0,0.00352233888621885,0.0207640272761475,0,0,0,0,0,0,0,0,0.235580597769655,0,0,0,0,0.0243823011542283,0.193291928728376,0.0589087677452549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251253435637132,0,0,0,0,0,0
X600801.SH,0,0,0,0.231672868902392,0,0,0,0.0448374090736933,0,0,-0.0945842502472241,0.071593206727571,0,0,0,0,0,0,0,0,0,0,0,-0.148282978578954,0.0869277507862496,0,0,0,0,0,0,0.290007909445257,0,0,0,0.0263191202515857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684282368967055,0.0121023123356942,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0696131099237014,0.22865916527475,0.145993210578334,0,0,0,0,0,0,0,0,0.0554103878161123,0,0,0,0,0,0,0,0.0674294844767653,0,0,0,0,0,0,0,0.0839557145403911,0,0,0,0,0,0.0646919606343909,0,0,0,0.191232241991819,0,0,0.0909700171202925,0,0,0.0130043942408235,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0510849607417432,0,-1.0842021724855e-19,0,0,0.0440863275978094,0.050641137078832,0,0,0,0,0,0,0,0,0,0,0,0,0.00287633276289286,0,0,0,0,0.0181317554497584,0.122048944443302,0,0,0.0647683496090724,-0.023259889249861,0,0,0.00446859463606543,0,0,0,0,0,0,0,0,0,0,0,0,0.0214297537595206,-0.027751335476448,0,0,0,-0.016321297247681,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0504684473247289,0,0.0799107703135769,0,0.138642783388896,0,0,0,0,0,0,0,0,0,0,0,0.0635635864123984,0,0.0439628384643785,0,0.19163599895666,0,0,0.00568676663601281,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0455921474630082,0,0,0,0,0,0.0223664029426713,0,0,0,-0.00234038109502535,0.0456920633545476,0,0,0,0.0475476071878854,0,0
X600352.SH,0,0,0,0,0,0,0.0814037740268975,0,0.0272398655463084,0.0038233563517158,0,0,0,0,0,0,0.00552679414983703,0,0,0,0.0486475267009953,0,0,0,0.306930333347914,0,0,0,0,0,0,0.0988926582191853,0,0,0,0,0,0,0,0,0,0.0782779045011138,0,0,0,0,0,0,0,0,0.156000726600106,0.00668927665727222,0,0,0,0,5.42101086242752e-20,0,0
X002460.SZ,0,0,0,-0.0623126332435088,0,0,0,0,-0.0128737626972245,0,0,-0.0549320872607182,0,0,0,-0.16134122203706,0,0,0,0,0,0,0,0,0,0,0,0.3521577655731,0,0.137803319077214,0.47930843715159,0.28360085788977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171324038123832,0.00511561038251187,0,0,0,0,0,0
X000786.SZ,0,0,0,0.703603799795505,0,0,0,-0.0762160679693079,-0.10425644920409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842264379083975,0,0.119249006889239,0.215902221142961,-0.115472016468555,0,0,0.00914427138976487,-0.089740693510854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581292621743593,0,0,0,0,0,0,-0.0477141226115936,0,0
X600688.SH,0,0,0,0,-0.00625786874360205,0,-0.0410512332417218,0,0,0,0,0,0,0,0,0,0,0,0.0635929181409734,0,0,0,0,0,0.10998851729471,0,0.0363041063326753,0,0.0423118251420461,0,0,0,0.0231954358974473,0.0979415974665439,0,0,0,0,0,0,0,0,0,0.00724575017975608,0,0,0,0,0,0,0,0,0.0121143900542567,0,0,0,0.067577187362828,0,0
X600111.SH,0,0,0,0,0,0,0.0921064401066872,0,0.0294814827039395,0,0,-0.0565105475692933,0,0,0.104636928632262,0,0,0,0,0,0.201031076740127,0,0,0,0.15974881644898,0,0,0,0,0,0,0.0470725371112355,0,0,0,-0.0113107297897196,0,0,0,0,0,0,0,0,0,0,0,-0.126171996318745,0,0,0,0.0441052367113548,-0.0208684638380353,0,0,0,-0.0619637972481929,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.114895971432482,0.0562661014801677,0,0,0,0.0170148145372644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205217637508128,-8.67361737988404e-19,0.525153160878527,0.0701269901764629,0,0,0,0.0758252177544388,0,0,0,0,0,0,0,0,0,0,-0.072962499792854,0,0,0,-0.0996063411558584,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0554685129012315,0,0,0,0,0,0.255075885309999,0,0,0.122098781453478,0.226795152070883,0,0,0,0,0,0,0,0.112030564746072,0,0,0.108097250323606,0,0,-0.0151432057706202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193337156615993,0.023908326700237,0,0,0,-0.00660213030275422,0,0
