,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X600795.SH,X601898.SH,X601991.SH,X600027.SH,X601600.SH,X600688.SH,X002075.SZ,X600111.SH,X600157.SH,X600362.SH,X600583.SH,X600188.SH,X601158.SH,X600309.SH,X601992.SH,X000539.SZ,X000898.SZ,X000709.SZ,X000027.SZ,X600352.SH,X000883.SZ,X600660.SH,X600021.SH,X000792.SZ,X002470.SZ,X600022.SH,X000629.SZ,X600863.SH,X600098.SH,X600578.SH,X600489.SH,X600307.SH,X601918.SH,X600612.SH,X600808.SH,X600623.SH,X600547.SH,X000825.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127897779719118,0,0,0,0,0,0,0.0218760586791444,0,0.00572507305701929,0,0.0139814249328755,0,0,0,0,0,0.291108627122714,0.00815987159811001,0,0,0,0,-0.00161562678652133,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.547502881995123,0.0402370299915155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027125170718595,0,0,0,0,0,0,0.192433334534982,0,0,-0.040750003395312,0,-0.0409688271500685,0,0,0.0673712796751875,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.196763973761074,0,0,0,0,0.0564722024791958,0.271042176071506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681585800438607,0,0,0,0,0,0.144978972621449,0,0,0,0,0,0,0.0101473804135917,0,0,0,0,0,0.109734565277836,0,0,0,0,-0.0177016327561688,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0528747408929589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24076548959769,0,0,0,0,0,0,0,0,0,0,0,0.0380639754703884,0,0,0,0,0,0,0.252896359400761,0,0,0,-0.00495011051158059,0,0,0,0,0,0
X600309.SH,0,0,0,0.233739371603776,0,0,0,0,0,0.117720607309228,3.46944695195361e-18,0,0,0,0,0,0,0.115321263709762,0,0.0370723957988629,0,0,0.00776123918365398,0,0.0185697827935538,0,0,0.18409965137864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720856688575854,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.2588751835899,0,0,0,0,0,0,0,0,0,0,0,0,0.0101622302385965,0.0238948521560758,0.211275462350456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.26933134937258,0,0,0,0,0,0,0,0,0.0409993775384914,0,0,0,0,0.0658704884546671,0,0,0,0,0,0,0,0.076588827445802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793673447022287,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0874519577000375,0,0,0.128073253828566,0,0,0,0,0.0974706879004334,0.0666550953790863,0,0,0,0,0.165719798571462,0.0853075602328442,0,0,0.0302095795184413,0,0,0,0,0,0,0,0,0,0,0,0.240101670060999,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073356108916205,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116808431481812,0,0,0,0,0,0,0,-0.232391591004292,0,-0.178552313991316,0.255693080519807,0,0,0,0,0,0.457912530966985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735357266400817,0.0476155253190139,0.0931385121477009,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00434259128057226,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00313865919944716,0,0,0,0,0,0,0,0.162905280350075,0,0,0.0682735172740228,0,0,0,0,0,0.00678085162282162,0.0199406734787763,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00382367981686885,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258942119828141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974666889382245,0.223306977435687,0,0,0,0,0.00536747655526876,-2.16840434497101e-19,0.00795971621319023,0,0,0,0,0,-0.00391142080570178,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332504200367978,0,0,0,0,0,0,0.284146760881743,0,0,0,0,0,0,0,0,0.0251749155749659,0.0633295772745259,0,0,0.00492984446387104,0,0,0,0,0,0,0,0,-0.00616059549275226,-1.0842021724855e-19,0,0,0,0,0,0
X600660.SH,0,0.0164671244520012,0,0.118904607424449,0,0,0.13519627993367,0.0172233143063947,0,0,0.266706805272262,0,0,0,0,0,0,0,0,0.0837790013582592,0,0.042435241809047,0,0,0,0,0,0.0666316616725401,0,0,0,0,0.0451299812209576,0,0,0,0,0,0,0,-0.0290086157026753,0.0700379993830908,0,0,0,0,0,0,0,0,0.0462318021785498,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201065395303465,0,0.0210578549555429,0,0,0,0,0,0.0237133845194584,0,0.0178607019951215,0,0,0,0.0272697732780758,0,0,0,0,0,0,0,-0.0034988462999338,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0430166986014401,0,0,0,0,0,0,0.196368982109567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411846347592428,0,0,0.189299288099613,0.0835960874185878,0,0,0,0,0,0,0,0,0,0,0,-0.0240694057274404,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302064810591223,0,0,0,-1.73472347597681e-18,0,0,0,0.144916797776971,0,0,0.140369965168204,0,0,8.67361737988404e-19,0,0,0,0,0.00263599813949235,0,0,0,0.00882113049765127,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084254422711332,0,0,0,0.187170165618303,0.00929792570041361,0.0209079346989832,0,0,0.00610410837820496,0.0373471369684546,0,0.115360851346249,0.216905253994197,0,0,0,0,-0.02777625181896,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0633535143631143,0,0,0,0,0,0,0,0,0,0.102575517598983,0,0.109283921472328,0,0.0128703783623115,0,0,0,0,0,0,0,0,0,0.103040183547356,0.00484169173089504,0,0,0,0,0.0801493834242492,0.0548728048676556,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154364700936525,0,0,0,0,0.0163093194741353,0,0,0,0.248648921341599,0,0,0,0,0,0,0.0376340701168408,0,0,0,0,0,0,0,0.0104088906132991,0,0,0,0,0,0,0,-0.00382915882468329,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0898314135630887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301035390039749,0,0,0,0.0637867097651151,0,0,0,0.0582384868887622,0.0541455329629602,0,0,0,0,0.165755801893764,0,0,0.158878730903704,0,0,0,0,-0.00998590455562159,-0.0293789542019444,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.149063102640045,0.0126641431801831,0,0.200255931006113,0,0,0,0,0,0,0.105099138797518,0.155620428329972,0,0,0,0,0,0.0481100236690237,0,0,0,0,0,0,0,0.13322107609886,0,0,0,0,0.0274665856355341,0,0,0,0,0,0,0,0,-0.0234368299532447,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.000691753178055213,0,0,0,0,0.266004866820288,0,0,0,0,0,0,0,0,0,0,0.00697736623178156,0,0,0,0,0,0,0,0,0,0.135769212224734,0,0,0.142039979832362,0,0,0,0,0,0,0,0,0,0,0.0588213936305968,0,0,0,-0.00303060566696528,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364660399090216,0,0,0.037187394894782,0,0,0.204350339919223,0,0,0,0.067142756103374,0,0,0.0348193618638246,0,0,0,0,0,-0.020383235146315,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0.0907434175709495,0,0,0,0.0693491061730344,0,0,0,0,0,0,0,0,0,0,-0.0338937002806375,0,0.0418107808244582,0,0,0,0,-0.189217393350555,0,0,0,0,0.154124286176823,0,0,0,0,0,0,0.366021714981808,0,0,0,0,0,-0.00964078356135317,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249392809468864,0,0,0,0,0,0.255205098817822,0,0.0756788908494124,0,0,0,0,-2.16840434497101e-19,0,0,0.0517594738939679,0,0,0,0,0,-0.00209187957524886,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0109445211628742,0,0,0,0,0,0,0,0,0,0,0,0.00728727631926039,0,0,0.033863625504578,0,0,0,0,0,0.149275077061782,0.0420039038685358,0,0,0,0,0.0161777467992127,0.118812841050148,0,0,0,0,0.150814991387125,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101074634540878,0,0,0,0,0,0,0,0,0,0,0,0.13564893202899,0,0,0.0490111965090329,0,0,0.0728806746611099,0,0,0.177575527666983,0,0.130178988607782,0,0,0,0,0,0,0,-0.0134247943765934,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529432639366126,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00655011730709235,0,0.149274614961542,0,0,0.133682477265851,0,0,0.00537038087179171,0,0,0,0,0,0,0.215316078380314,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0421880886429856,0,0,0,0,0,0,0,0,0.348407416986761,0,0,0,0,0,0,0,0.126333110106691,0,0,0,0,0,0,0,0,0,0.149883070436763,0,0,0,0,0,0,0,0,0.124103934865509,0.0387944643824536,0.00561569157835265,0.157048976085833,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0.0267152690022697,0,0,0,0,0.0422309488953023,0,0,0.228522491609252,0,0,0,0,0,0,0,0,0.00549248896229991,0,0,0,0,0,0.0686547807941306,0,0,0,0,0,0.0843824118101562,0.0576598886890589,0,0.0379735532724473,0,-8.67361737988404e-19,0,0,0.0114488131955349,0,0,0,0,0,0,0,0,-0.0368736630650499,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0625221258676445,0,0,0,0,0.00993374666092847,-0.136919767474423,0,0,0,0,0,0,0,0,0,0,0,0,0.207589160951143,0,0.0918956665440067,0,0.106642860211473,0,0,0,0,0,0.0406404308538341,0,0,0.0579549367958394,0,0,0,-0.073420290396636,0,0,-0.185847123850168,0,0,0,0,0.0140009873824654,-0.0393973755074072,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868784932769104,0,0,0,0,0,0,0,0,0,0.169208877746302,-0.123695022569517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323680495089407,0,0,0,0,0,0,1.13454682679783,0.187225561253991,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.109023193449597,0,0,0,0,0,0,0,0,0,0,0,0,0.406716910414752,0,0,0,0,0,0,-0.288030774277331,0,0,-0.0283560685915171,0,0.00875074331829553,0,0,0,0,0,0,0,-0.0159784795876964,0,0,-0.0848133582825055,0,0,0,0,0.587630837710383,0,-0.056560062498421,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0576884149554736,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.042084120119284,0,0,0,0.0169347737155633,0,0,0.0227158491897775,0,0,-0.158367441578275,0,0,0,0,0,0,0,0,0,0,0.205367375814785,0.0703465315220007,0,-0.0978315271970063,0.0326794125619446,0.281335735922519,0,-0.360269526775593,0,0.0195499442755338,0,0,0,0,0,0,0
MKreturn,0.0231716898648912,0,0,0,0,0,0,0,0,0.145191854570176,0,0,0,0,0,0,0.118304230324781,0,0,0,0,0,0,0.522975402504325,-0.166928414146205,0,0,0,0,-0.0786648860868415,0,0,0,0,0,0,0,-0.158397241376626,0,0,0,-0.0436914937865302,0,0.0201211016741844,0.084882236982833,0,0,0,-0.044480265986241,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669350598325046,0,0,0,0,0,0,0.0014403640775958,0,0,0,-0.000742021354301538,0,0,0,0,0,0,0,0,-0.0026893096472308,0,0,-0.00627672448825798,0,0,0,0,-0.0247313018917361,0.0111006113300193,-0.00685487414017134,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0111618694731686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353959178743456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443674769230635,0,0,-0.000789709714247722,0,0,0,0,0,0,0,-0.0777063547711956,-0.0465064928302386,-0.0046803757642497,-0.03880058555147,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122251784357288,0.000176106826385229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572798635452774,0,0,0,0,0,0,0.0194289846465097,0.0189095692695025,0.0122613749714988,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00252918438707643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487380294351956,0,0,0,0.00143243486350546,0,0,0,0,0,0,0,0,0,-7.86433554785683e-05,0,0,0,0,0,-0.0091064637548002,-0.00763427958373895,0,0,0,0,0,0,0
