,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600111.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X600808.SH,X600219.SH,X600352.SH,X600801.SH,X600489.SH,X601158.SH,X000825.SZ,X000786.SZ,X000553.SZ,X300072.SZ,X000792.SZ,X000883.SZ,X600583.SH,X000408.SZ,X601699.SH,X000301.SZ,X002110.SZ,X600339.SH,X000630.SZ,X000027.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.470586578555842,0,0,0,0,0,0,0,0.150591802494236,0,0,-0.0211678986575653,0,0,0,0,0,0,0,0,0.0584075355022812,0,0,0,0.201749948211009,0,0.144405102745904,-0.115078856214766,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.041390865374549,0,0,0,0,0,0
X002466.SZ,0,0.0223140103453348,0,0,0.108643016274727,0,0.0017580686660988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109773671723987,0,0.599636628264749,0,0,0,0,0,0,0,0,0,0,0,0.125798978430564,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143617835659576,0.0103049386345056,0,0,0,0,0.0564418919836522,0
X600516.SH,0,0,0,0.0195438857075607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605035749021133,0,0,0.458830946482461,0,0.0375583972529198,0.079064369277523,0,0,0,0,0,0,0,0,0.185180789881102,0.0670638603457281,0,0.113825184237993,0.0544420538333979,0,0,0,0,0,0,0,0,0,0,0,0.00314985478118966,0,0,0,0,0,0,0
X000709.SZ,0,0.156385090717619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166244085928483,0,0,0,0.0830320850324326,0,0,0,0,0,0.0951861223135623,0,0,0,0,0,0,0,0.12325845212245,0.119249093768852,0,0,0,0,8.67361737988404e-19,0,0,0,0.00478417809435874,0,0,0.00867840396771872,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0253471089351153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058966233308532,0,0.81213626131605,0,0,0,0,0.0476738739226574,0,0,0,0,0,0,0,0,0,0.12278673456225,0,0,0,0.194826166886049,0,0,-0.0834006826151437,0,0,0,0,0,-0.0214852779238023,-0.061247210720377,0,-0.106401787471973,0,0,-0.0919060013823771,0
X600299.SH,0,0,0,0,0,0,0.0566686568796741,0,0,0,0,0,0,0.088234926846282,0,0,0,0,0,0,0,0,0,0,0,0,0.0699591824585149,0,0,0,0,0.0410932205619432,0.0923173828435962,0,0,0,0,0,0.180933399675567,0,0,0.0879542773599484,0,0,0,0,0,0,0,0,0,0.0111643778086551,-0.115091602541173,0,0,0,-6.93889390390723e-18,-0.21086261364842,0
X000629.SZ,0,0,0,0,0,0,-0.404703503934951,0,0,0,0,0,0,0,0,0,0,0,0.361699825759495,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546665100768957,0,0,0,0,0.256146962645266,0.584849139921751,0,0,0,0,0.17503504111025,0,0,0,0,0,0,0,-0.0710028420482597,0.216259486001021,0,0,0,0,0.216113429191259,0
X600808.SH,0.0698377922154347,0,0,0,0,-0.124753758428433,0,0,0,0,0,0.0441581577373674,0,0.0941076008361163,0,0,0,0,0,0.532050380314142,0,0,0,0,0,0,0,0,0,0,0,0.100633560398433,0.023665002191061,0,0,0,0,-0.152868988435649,0,0.0857052409078134,0,-0.11411782020751,0,0,0,0.345703077681057,0,0,-0.185915081816677,0,0,-0.00512060905950695,-0.000603136120994736,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.128951098431732,0.0567702407195878,0,-0.0277774806734212,0,0,0.16900097953054,0,0,0,0,0,0.0658749148542237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228190651115757,0.0456994473742329,0,0,0,0,0,0.267947630969464,0,0,0.00212510789485467,0,0,0,0,-0.0190230991388999,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0102204824976775,0,0,0,0,0,0,0,0,0.0535607585308842,0,0.0720295572078831,0.19361016888411,0.19512132345001,0,0,0.00485437287384461,0,0.093381475404819,0,0,0,0,0,0,0.144205421670735,0,0.108629135929696,0,0,0.0195270059779956,0,0,0,0,0,0,0,0,0,-0.00508240019737579,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.236720537886072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16605008412318,0,0,0,0,0,0,0.0534579405142005,0,0,0,0.0272568130516923,0,0,0.284090345320662,0.206169375972161,0,0,0,0,0,0,0,0.207327249760826,0,0,0,0,0,-0.015694858835026,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0624669218828274,0.111955665210805,0,0.66574804305103,0.102310086929554,0,0,0,0,0,0,0,0,0,0.0401004790841,0,0.103256251253336,0,0,0,0,0,-0.0020149864092827,0,0,0,0,0,0,-0.0225374833006472,0,0,0,0,0,0,0,0,0.00857707541088688,0,0,0,0,0,0,0.00358624598461277,-0.0401256668631851,0,0,0,0,-0.127312046658539,0
X601158.SH,0.0721654673744641,0.0154789357601132,0,0.00808978044085333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258434229812104,0.0203326700529894,0,0,0.0927474577475193,0,0,0,0,0,0,0,0,0,0,0.00686732203760656,0.0468156559601988,0,0,0.0588208222716641,0,0,0,0,0.0431815385123003,0.00267575162688949,0,0,0.220956066139744,0,0,0.00412955225643049,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.113586344445334,0,0,0,0,0,0,0,0,0,0.0622681487214949,0,0,0,0.0854768184040386,0,0.130889133233552,0,0,0,0,0,0.0122379593059005,0,0,0,0,0,0,0,0,0,0.108639435737022,0,0,0,0.142070854238607,0.149993720181241,0,0,0,0,0,0,0,-0.0245928501615845,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0619962950630762,0,0,0,0,0,0,0,0,0,0,0,0.100644247981566,0,0.423727018199337,0.0871764325406454,0.0578745971031137,0,0,0,0,-0.121311596541572,0,0.176509452983192,0,0.505099163943936,0,0,0,0,0,0.113558551543242,0.0748513381324785,0,0,0,0,0,0,0,0,0,0,0,0,-0.02917732941803,-0.000943741423483945,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.468022187874819,0,0,0,0,0,0.0865728047002246,0,0,0,0,0,0,0,0.32453739457874,0,0,0,0.0123487768531969,0,0,0,0.0215580170016156,0,0,0,0,0,0.193744105884953,-0.111916135569887,0,0,0,0,0,0,0,0,0,0.216777895997367,-0.00568182288867106,-0.045766676282555,-0.0807801286022118,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652069926392109,0,0,0,0.238556334209994,0.111165353363312,0,0.0910795967331152,0,0,0,-1.38777878078145e-17,0,0,0,0,0.317878441277575,0,0,0,0,0,0,0.186606806260724,0,0.208769596331666,0,0,0,-0.319348978228879,-0.0247718908105733,-0.16007158822256,0,0,0,0,-0.210100562224511,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947584860965377,0,0,0,0.275218665500187,0,0,0,0.109991918325347,0,0,0,0,0,0,0,0,0.0424635575050295,0,0,0,0,0,0,0,0.207292818438066,0,0,0,0,-0.064063344573356,-0.00845829750112037,-0.116283691610453,0,0,0,0,0.210820024564961,0
X000883.SZ,0,0,0,0.084615745346946,0,0.00324756736336525,0,0.0659839838968849,0,0,0,0,0,0,0,0,0.120744758159117,0,0,0,0,0,0,0,0.0985204100750443,0,0,0,0,0,0,0,0,0,0,0,0,0.032968167129732,0,0,0,0,0,0,0,0,0.0544373711520748,0,0,0.0839797919886769,0,-0.00706112848501224,-0.0481948989051723,0,0,0,0,0,0
X600583.SH,0.559089443491026,0,0,0,0,0.0910565040453348,0,0,0,0,0,0,0,0,0,0,-0.195847739312408,0,0,0,0,0.155349366947159,0,0,0,0,0,0,0,-0.0653328495610151,0,0,0,-0.116449034731665,0,0.0420028201147003,0,0,0.0759676453616208,0,0,0,0,0,0,-0.0905266233079685,0.495475039090255,0,0,0,0,0,0.0192175291207293,0,0,0,0,-0.100128470472374,0
X000408.SZ,0,0,0.435691380056656,0,0,0.188670728386581,0,0,0,0,0.0112898082034112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569699102208916,0,0,0,0,0,0,0,0,0,0,0,0.0401062960655072,0.0421471965040327,0,0,0,0,0,0.0787557705379198,0,0,0,0,0,-0.0210679442842408,-0.0362722706413334,0.138811334995913,0,0,0,0,0
X601699.SH,-4.33680868994202e-19,0,0.0663292853680349,0,0,0,0,0,0,0,0,0,0.127739183802681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24664264510806,0.0294457104498347,0,0,0.0132920300200039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200688754544247,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.158052782148157,0,0.281228940975386,0,0,0,0,0,0.120100944855408,0,0,0.349128160341727,0,0,0,0,0,0,0,0,0,0,0,0,0.0904527663365566,0.129229048617191,0,0,0,0,0,0,0,0,0,0,0,0,0.230946391891175,0,0.00297110984779667,0,0,-0.0306094306737099,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.613519833966092,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399408607726975,0,0.0894121245142136,0.107689154915012,0,0,0.256509234312431,0,0,0,0,0,0,0.0283590616327134,0,-0.0774116821252792,0.315210885617634,0,0,0,0,0,0,0,0,-0.00278863092386655,-0.0423258849264942,0,0.146995141785356,0,0,0,0
X600339.SH,0.143428121375599,0,0,0.0236716757529948,0,0,0,0,0,0.203126642476411,0,0,0,0,0,0,0,0,0,-0.299114124001366,0,0,0,0,0.0837296682376268,0,0,0,0,0,0,0,0,0,0,0.00926677537008904,0,0,0.0429007310567226,0,0,0.504584476389856,0,0,0.387690017428197,0,0,0,0,0,0,0.0258622267488279,-0.0199960892287157,0,0,0,0,0,0
X000630.SZ,0.0123558990281847,0,0,0,0,0,0,0,0,0,0,0,0.19498418723853,0,0,0,0,0.182602842206396,0,0.0157973810537032,0,0,0.0505949453534489,0,0.006118894501821,0,0,0.0437321303407158,0,0,0,0,0,0,0,0,0,0.0637873360930454,0.0910510853608342,0,0,0,0,0,0.0844996201521081,0.0268815732927707,0,0,0,0,0,0.00747444885290711,-0.0204999158645853,0,0,0,0,0,0
X000027.SZ,0,0,0.00626472244023613,0,0,0,0,0.22660556057514,0.113100181927186,0,0,0,0.0242830859524241,0,0,0,0,0,0,0,0,0,0,0,0,0.0473108692788642,0,0,0,0,0,0,0,-0.130519294562267,0,0,0,0,0,0.0456240719016181,0,0.23976420811128,0.0545416378981477,0,0,0,0,0,0,0,0,0.00811822507512599,-0.0185879978557584,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.000116499501754865,0.0429675285486851,0,0,0,0,0,0,0,0,0,0,0,0,0.114062589146232,0.108560906170786,0,0,0.184818303414953,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.166555292586195,0.0348376342812416,0,0,0.0220063505007857,0,0,0,0,0,0,0,0,0,0.0164949745975648,-0.0343230606661538,0,0,0,0,0,0
Change_TY3M,-0.0675970891792923,0,-0.194478428372404,0,0,0,0,0,0,0,0,0.159851917103009,0,0,0,0,-0.0220196468425407,0,0,0,0,0,0,0,0,0,0.0145517275722304,0,0.117257085051647,0,0,0,0,-0.271846641781193,0,0,0,0,-0.299198635581877,-0.0821566998509305,0,0,0.249683128805318,0,0,0,-0.0980439621063083,0,0,0,0,-0.0353818806511883,-0.183214485684629,0,0.149094046761543,0,-0.0521049156371181,0,0
Slope,0,0,1.40240301354995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159550394372581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24739133111311,0,0
TED,0,0,0,0.0985358502048595,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.487877752481446,0,0,0,0,0,0,0,-0.300774184364154,0,0,0,0,0,-0.162014278854599,0,0,0,0,-0.16029786881198,0,0,0.120284619297318,0,0,0,-0.215528082381792,0,0,0,0,-0.749735884125612,0.206697419191811,0,0,0,0,0.0901657573845184,0,0
RealEstate_excess,0,0,0,0,0,0.103549409141594,0,-0.00338807556136037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364220826377235,0,0,0,-0.0318880352188828,0,0,0,0,0,0.0784102487167203,-0.00602428792287982,0,-0.0953555757383683,0,-0.0816473859469348,0.0895298042493157,0,0,0,0,0,0,-0.0047568668761368,-0.0765811346569748,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.114323451882767,0,0,-0.158699549124685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131632723911202,0,-0.110893901901695,-0.0187556897875607,0,0,0,0,-0.208471612502868,0,0,0,0,0.0693533559072288,0,0,0,0,-0.0149721989562825,0,0,0,0,0,0,0.0873271212416739,0.00395202797839403,-0.0702970452671243,0,0,0,0,0,0
MKvol,0,0,0,0,0.00195515381916127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165687109182209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206632725197479,0.00353283771623936,0,0,0,0.030106830059617,0.00996233278036568,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117801813900772,0,0,0,0,0,0,0,0,0,-0.0528614359251678,0,0,1.0842021724855e-19,-0.000740655888657073,0,0,0.0660775391726342,0,0,-0.0275447525157807,0.00234747857978423,0,0,0,0,0,0,0,0,0,0,0,-0.094535704563135,0.0989535056632577,0,0,0,0,0.227753473441321,0
CarbonVol_Guangdong,0,0,0,0,0,-0.000517855544224543,-0.0315825405656511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612619390664632,0,0,0,0,0,0,0,0,0,0,-0.0299194776810091,0,0,0,0,0,0,0,0,0,0,0,-0.0327440635167891,0.0190807900241706,0,0,0,0.665518090232371,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00128773828004587,0,0,0.000807555545414314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000946777182843724,0,0,0,0,0,0,0,0,0,0,0,-0.00495174818922528,0.00555831252125117,0,0,0,0,0.083592938419921,0
