,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X601600.SH,X600660.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X600362.SH,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600027.SH,X601699.SH,X000877.SZ,X600160.SH,X600803.SH,X000983.SZ,X600489.SH,X600426.SH,X601991.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X601168.SH,X002271.SZ,X000933.SZ,X600176.SH,X600985.SH,X600612.SH,X600219.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.072317405364873,0.261872432169773,0,0,0.00652999310833528,0,0.0180534295891716,0,0.0642705992425835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287579305079641,0,0,0,0.0995981872453977,0,0,0,0,0,0,0,0,0,0,-0.018937832327654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347073086297006,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.177810995879718,0,0,0,0,0,0,0,0,0,-0.117888832892501,0,0,0,0,0,0,0,0.0179002145329917,0,0.0125971824704584,0,0,0,0,0,0,0,0,0,0.240935728541611,-0.0785501659334055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134459602638013,0,0,0,0,0
X601088.SH,0,0,0,0,0.247146073652811,0.0380251909769702,0,0.2010423537743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414663880548463,0,0,0,0,0,0,0,0,0,0,-0.0155950144320483,0.0714652383909623,0,0,0,0,0,0.0127705434807675,0,0,0,0.0839009787880656,0,-0.00743761191881679,-0.000981235256802514,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0403239920422354,0,0,0,0.12648032235286,0.0257381126248901,0,0,0.283857649105833,0,0,0,0.154836695044369,0,0,0,0.105705467070809,0,0,0,0,0,0,-0.143057593375783,0,0,0,0,0,0,0,0,0.114735211767567,0,0.00638447946914339,-0.0140703362642537,0,0,0,0,0,0
X600188.SH,0,0,0.0154743021538621,0,0,0.132003416079738,0,0,0,0,0,0,0,0,0.0817937264733866,0,0,0,0,0,0,0,0,0.252975478051295,0,0.0164310511486725,0,0.218240914062493,0.0637247156021411,0,0.00461082342431826,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.147953017098586,0,0.0188222584678398,0,0,0,0,0,0,-0.0204207717383971,0,0,0,0,0,0
X601898.SH,0,0,0.0174580295338537,0,0.0946720771307442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362010857265675,0,0,0,0,0.364544846741479,0,0,0,0,0,0.0222404098018969,0,0,0,0,0,0.139787106350416,0,0,0,0,0,0,0,0,0,0,0,-0.0151087295474722,1.0842021724855e-19,0.143998400186698,0,0,0,0,0
X600019.SH,0,0,0,0,0.118498478468404,0.00294739321961612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781570377797725,0,0,0,0,-0.0425949894846485,0,0.101946509292915,0,0,0,0.0192363548370711,-0.0560061675523176,0,0.0919224312314288,0,0,0,0,0,-0.0270486848588646,-0.0416563987754939,0.0209003334727657,0.0215557750483094,-1.73472347597681e-18,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.212456643033994,0,0,0,0,0,0,0,0,0.20988458130978,0,0,0,0,0,0,0,0.238486809992949,0,-0.0370383794378668,0,0,0,0,0,0.0716157611993087,0,0.0484643113827682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894361882298989,0,0,0,0,0.0252541077040036,-0.0306594734670112,0,0.0749288950308077,0,0,0,0
X600585.SH,0.116359981125115,0,0,0.144063890253108,0,0,0,0,0,0,0,0,0,0,0,0,0.0403439670566984,0,0,0,0,0.0279658028627004,0,0,0,0.0849798673776629,0,0,0,0,-0.0528795071474712,0,0,0.12170195463566,0,0,0,0,0.220376776477292,0,0,0,0,0,0,0,0,-0.0376242094277677,0,0,0.0112352169885931,-0.0383632802773723,0.03206434341798,-0.0424668284762652,0,0,0,0,0
X601600.SH,0.241148095727637,0,0,0,0.000903516782714253,0,0,0,0,0,0,0.0278524844752278,0,0,0.0386814342728333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.182472998750529,0,0,0.294048409289491,0.00674856042022391,0,0.0340842740021409,0,0,0,0,0,0,0,0,0,0,0.0824352113235171,0,0,-0.0101624301889951,0,0,0,0,0,0,0
