,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X601158.SH,X000792.SZ,X600583.SH,X600157.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X000831.SZ,X002353.SZ,X600008.SH,X000630.SZ,X000539.SZ,X600808.SH,X600660.SH,X000825.SZ,X000027.SZ,X600021.SH,X000629.SZ,X600549.SH,X002470.SZ,X600307.SH,X600578.SH,X600315.SH,X601699.SH,X600098.SH,X000983.SZ,X000960.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833099140439441,0.102313246495116,0,0,0.203365206420567,0,0,0,0,0,0.12626481454607,0,0.0140492470003647,0.217215068415551,0,0,0,-0.109841162433639,0,0,0,-0.24445745755468,0,0,0.048553563065146,0,0,0.205955478114325,0,0,0,0.102079168994175,0,0,0.0553459259296932,-0.0138075552458913,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0279551218505942,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0306968457609615,0,0,0.451139808986395,0,0,0,0,0,0,0.0124883487180639,0,0,0,0,0.152733243789599,0,0,0,0.0209212231919195,0,0,0.163639235354251,0,0,0.00218175255292428,0,0,0,0,0.00810012180433336,8.67361737988404e-19,0,0,0,0,0,0
X600547.SH,0.0304501529105614,0,0,0,0,0,0,0.109817550949418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0240591669837747,0,0,0,0,0,0,0.0611757955272267,0,0,0.489893496663317,0,0,0,0.0144963386353055,0,0,0,0,0,0.0219831336314585,0,0,0,0,0.0168447887609478,0,0,0,0,0,0,0,-0.00833009019125106,-0.00920509037645402,0,0,0,0,0,0
X600489.SH,0.0454006700793084,0,0,0,0,0,-0.0615470401228825,0,0,0.151866303889848,0,0,0.282625594118305,-0.153046083630157,0,0,0,0,0,0,0,0,0,0,0,0,0.133204377436379,0,0,0.0484378563511547,0,0,0,0,0,0,0,0.0311934919955712,0,0,0,0,0,0,0,0.157023352147159,0,0,0,0,0,0.00651875706431014,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0638725363687989,0,0,0,0,0,0,0.106871469923922,0.144799602429302,0,0,0,0,0,0,0,0.0809489884169365,0,0,0,0,0,0,0,0,0.0844828282397698,0,0,0,0,0,0.0770007378880205,0,0,0,0,0,0,0,0,0.0591244544577989,0,0,0,-0.020242028146999,-0.0247046684380946,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.126374761745419,0,0,0,0,0.00261384360284242,0,0,0,-0.0386860600490966,0.0443889099590505,0.126755391898298,0,0,0,0.194662677324344,0,0,0.148302980310943,0.0311660863998555,0,0.221823551414452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00931562663032066,0.00201997141281516,0,0,0,0,0,0
X600008.SH,0,0.0476373394504151,0,0.0503052315398925,0,0,0,0,0,0.0267121387178877,0,0,0,0.187810087670734,0,0,0,0,0,0.375944153593441,0,0,0.134925812847064,0,0,0.0522336864982584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512459072304774,-0.0185084686580571,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.451600787442365,0.303632737996481,0.0796192600035935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133236896015031,0,0,0,0,0,0,0,0,0,0,0,0,0.11258127298116,0,0,0,0,0,0,0,0,0.0422339551320837,0.0221691829203849,0,-0.0456096546954009,0,0,0,0
X000539.SZ,0,0.0083956341219498,0,0.0383004155792167,0,0,0,0,0,0,0,0.112864804563882,0,0,0,0,0,0,0,0,0.183725172118941,0,0,0.055901914224285,0,0,0,0,0,0,0,0,0,0.147619755164073,0.0369325728541722,0,0.216555299659906,0.111692327953348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308600530809598,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.126086660126232,0,0,0,0,0,0,0,0,0,0,0.0155830422857292,-0.0562387865706213,0,0,0,0,0,0.479514110466873,0,0,0,0,0,0,0.179252987854821,0,0,0,0,0.00862853207282989,0,0,0,0,0,0,0,0,0,0,0,0,0.00792925794897972,-0.00639537973612428,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0846218488656353,0,0.0726103414471233,-0.13903623227628,0,0,0.110694970275431,0,0.123694711140074,0,0,0,0,0,0,0,0,0.139187767702871,0,0,0.0340149062045092,0,0,0,0,0,0,0,0.00533711077326166,0,0,0,0,0,0,0,0,0,0.0861936442435615,0.0611170245483162,0.0792584431793121,0,0,0,0,0,0.0121364442516603,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.105169145721803,0,0,0.149808242082671,0,0,0,0,0,0.000968334518240702,0,0,-0.00275108904917623,0,0,0,0,0,0,0.546858054242848,0,0.229919779907509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0603412221865789,0,0,0,0.0199748054092362,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0293771721900857,0,0,0,0,0,0.195877954417881,0,0,0,0,0,0.0800705089832672,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.00751366566301637,0,0,0.221740819094369,0,0,0,0.130163703596053,0,0,0.166838554715048,0,0,0,0,0.0413444018103709,0.0198874345548063,0,0,0,0,0,0
X600021.SH,0,0,0,-0.368966420702092,0,0,0,0,0.308149686872189,0,0,0.258833963859912,0,0,0,0,0,0,0,0,0.355048427561371,0,0,0,-0.174116704096294,0,0.0199495581454995,0.207539795556084,0,0,0.0500568000491411,0,0.187695629114271,0.120150153733898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849405205972333,0.0789713359500047,0.169132131390983,0,0.247520217627809,0,0
X000629.SZ,0,0,0,0,0,0,0.130262157897671,0,0.167873758670173,0.0492153101679039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300238121796772,0,0,0,0,0,0,0,0,0,0.0178646792884988,0,0,0,0.0367236846517855,0,0,0.0150405624682287,0.108247241175071,0,0,0,0,0,0,0,0,-0.00656900021682911,0.0123214551940357,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0713049822323766,0.0870413198041407,0,0,0,0,0,0,0.268180131904068,0,0,0.0467896040668445,0,0,0,0,0,0,0,0.120416466006491,0,0,0,0.043888818243471,0,0,0,0,0.0382806349085871,0,0,0,0,0,0,0,0,0,0,0.0543018320140988,0,0,0,0,0,0.00679780401804738,0,0,0,0,0,0
X002470.SZ,-0.12889843805419,0,0,0,0,0,0.0243719391940576,0.0360387912447726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296429672899029,0,0,-0.0177345010817968,0,0,0,0,0.0827933008379484,0.0284747167706739,0,0,0,0,0,0,0,0,0,0,0,-0.0412996218084734,-0.0127774541423092,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020881935296285,0,0,0,0,0,0,0.0816820097776251,0,0,0.202704427352441,0,0.356531552998877,0,0,0,0,0,0,0,0,0,0.160991095471711,0,0,0.0530371435663246,0,0,0,0,0,0,0,0,0,0,0,0,0.0202400571032835,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.0114741541583062,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0914158453624996,0,0,0,0.30061124115324,0,0,-0.0944492406795008,0,0.0917591197271037,0,0,0,0,0,0.287283922809726,0.0725557997465749,0,0,0,0,0,0,0,0,0.0576399630694128,0,0,0,0.0187943398626412,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.117124566228542,0,0.0754705945476574,0,0,0,0,0,0,0.103696396074365,0,0,0,0.111267699221266,0,0,0,0,0.0696693464818596,0,0.00217359490695607,0.0500966095675677,0,0,0,0,0,0,-0.0315557128364847,0.154767213319158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045346475081026,0.0374070750331697,0,0,0,0,0,0
X601699.SH,0,0.113724600234512,0,0,0,0,0.154237848910305,0.0127758840659117,0,0,0,0.0456592275343925,0,0.0307038889714286,0,0,0.0495449848176777,0,0,0,0,0.0284219714649022,0,0,0,0,0,0,0,0,0.0507720509058196,0,0,0,0,0,0,0,0,0,0,0,0.0289184160585937,0,0,0,0.361179512063731,0,0,0,0,0.00910387128625841,0,0,0,0,0,0
X600098.SH,0.0983758500399975,0,0,0,0,0.0247989252710809,0,0.123660523183817,0,0,0,0,0,0,0,-0.0226924212355304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603269369826866,0,0.482545424191702,0.132658097110266,0,0,0,0,0.0205656652334967,0,0,0,0,0,0,-0.0361525952033561,0,-4.33680868994202e-19,0.0251112092734749,0,0,0,0,0,0
X000983.SZ,0,0,0.122241221507929,0,0,0,0.205036467753018,0,0,0,0,0,0.0356536654285627,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.043986094964065,0,0,0,0,0,0,0,0,0,0.0343151659328552,0,0.0178485454466848,0.0277599095219927,0.0126798434866533,0,0,0,0.0287763535419069,-3.46944695195361e-18,0,0.377921524988566,0,0,0,0,0,0,0.00608915988892954,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152645057634051,0,0,0,0.0899941142105534,0,0,0,0,0,0,0,0,0,0,0,0,0.193285289243604,0,0,0,0.168904555006205,0,0,0,0,0,0,0,0,0,0,0.1140733598409,0,0,0,0,0.00856948358620086,0,-0.103726764731763,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.297785231490212,0.16907493521944,0.0586488238757395,0.182462464060714,0,0,0,0,0,0,0,0.0475687386727434,0,0,0,0,0,0,0,0,0.0707438612566354,0,0.0931436067092183,0,0.0033648649468758,0,0,0,0,0.0570191845052085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493912148892359,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0900341692687736,0.0298712408024148,0,0,0,0,0.0260438680936584,0,0,0,0,0,0,0.00711283832529277,0,0,0,0.00680366859284906,0,0,0,0,-0.0631929946509528,0,0.00843274507269332,0,0,0,0,0,0,0,0,-0.0324834582641232,-0.0791446812605749,0,0,0,0,0,0,0.0381736792844175,0,0,0,0,0,0.0048329573786169,0,0,0,0,0,0
Slope,-0.11161569270499,0,0,-0.419809820467451,0,0,0,0,-0.135226574617016,0,-0.705048608172027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182003524331096,0,-0.0190151350766294,0,0,0.316959373074011,0,0,0,0,0,0,0,0,0,0,0.484528751194169,0,0,0,-0.237054548764065,0,0,0,-0.956689057611865,0,0
TED,0,0,0,0,0,0,0,0,0,0,-2.01897086254497,0,0,0,0,0,0,0,0,-1.31106332996457,0,0,0,0,0,0,0,-0.723483590075769,0,0,0,0,0,0,0,0,0,0.180776548917967,0,0,0,0,0,0,0,0,0,0,0,-0.0812137277150022,-2.00238524763201,0,0,0,0,-3.21661607641302,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0854156600552047,0,0,0,0,-0.0701265628129363,0,0,0,0,-0.263322057548507,0,0,0,0,0,0.34403958555758,0,0,0,0,0,-0.0902695441720272,0,0,0,0,0.295115898008964,0,0,0,0,0,-0.0957098300242751,0,0,0,-0.128083178855624,0,0,0,0,0,0,0.0560503911061015,0.0393145381297199,0,0,0,0,0,0
MKreturn,0,0,0.0593137457580757,0,0,0,0,0,-0.0288645453425775,0,0,0,0,0.11781501205173,0,0,0,0,0,0,-0.0399506435729927,0,0,0,0,0,0,0,0,-0.327885102187311,0,0,0,0,-0.332554080700885,-0.00748904592200251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011890408778728,-0.35585988751806,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00380521590035735,0,0,0,0,0,0,0,0,0,0,0,0,-5.32130468889014e-05,0,0,0,3.3881317890172e-21,0,0,0,-0.00476308805605084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850837884414648,0.000614593009826422,0,0,-0.0531990807594801,0,0
CarbonVol_Shenzhen,0,0,0,-0.0152843932923773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195384325049749,0,0,0,0,0,0,0,0,0,0,-0.0624715197635876,0,-0.0282246224652957,0,0,0,0,0,0,0,0,0,0,0,0,0.0185887561527273,-0.0697191433247693,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525460532271859,0,0,0,0,-0.00017360293678029,0,-0.000875991162373423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963725298554643,0.00276169775656769,0,0,0,0.11016388966438,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00145424525385441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245185384157251,0.00165569287631852,0,0,1.0842021724855e-19,0,0.00471870631265608,0,0.00169354554597609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271320521941167,0,0,0,0,0,0
