,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X600027.SH,X601991.SH,X002271.SZ,X600362.SH,X600426.SH,X600803.SH,X601699.SH,X000983.SZ,X600489.SH,X600176.SH,X000807.SZ,X600995.SH,X000539.SZ,X000786.SZ,X000408.SZ,X600160.SH,X600219.SH,X300037.SZ,X000629.SZ,X600688.SH,X600378.SH,X002409.SZ,X000932.SZ,X600612.SH,X600157.SH,X002080.SZ,X000027.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050324896545558,0.0358829639454768,0,-0.0266106899913459,0,0,0.580744330222775,0,0,0,0.0872396997360952,0,-0.075104154217992,0,0,0,0,0,0,0.0103499083484042,0,0.0261420702354863,0,0.0404839010607272,0,0,0,0,-0.0385503851608329,0,0,0,0,0,0
X601898.SH,0,0.0801324009250528,0.3472575113805,0,0,0.213558418396397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171373758009788,0,0,0,0,-0.135051000918427,0,-0.123376968084141,0,0,0,0,1.73472347597681e-18,0,0,0,0.0814432969485032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0785838380895114,0.177638355074157,-0.0352360761629849,0,0,0,0,0,0,0,0,0.0149239492169936,0,0,0,0,0.0550249611320931,0,0,0,0.0232913768887077,0,-0.00995424131088829,0,0,0,0,0,0,0.169433939838259,0,0,0.0983114821904806,0,0,0.0113024524984596,0,0,0,-0.0022449729031541,0,0.14790721604225,0,-0.0958829042080091,0,0,0,0,0,0,0
X601600.SH,0.210105389333072,0,0,0,0,-0.00802273687562251,0,0,0,0,0.0538708962650893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138936906317433,0.520506069620985,0,0,0.143847909997248,0,0,0,0,0,0,0.0172900738709229,0.0306078687066035,0,0,0,0,0,0,0,0.0171902787541502,0.113757605192308,0,0,0,0,0,0
X600886.SH,0.000184115462169218,0,0,0,0,0,0,0,0,0,0,0,-0.265299102236096,0,0,0,0,0,-0.0911871592667201,0.192033654733503,0,0,0,0.0603135212916533,0,0,0,0,-0.0312469416059986,0.0473756733877061,0,0.246485127007559,0,0,0.129292506671339,0,0,-0.059588940016029,0,0,-0.10264591032831,0,0.136892827994854,0,0,0,0,-0.0620111896191648,0,0.162236752074942,0,-0.014474313159603,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.00733176356464214,0,-0.178562235466978,0,0,0,0,0,0,0,0,0,0.435069743027442,0,0,0,-0.000599901349312117,0,0,0,0,0,0.0684542740600303,0,0,0,0,0.0815689397293749,0,0,0,0.0145726519327844,0,0,0,0,0,0,0,-0.054449822425551,0.0337660897057843,0,0,0,0,0,-4.33680868994202e-19,0.0450729301784312,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.145140695494831,0,0,0.0330385194060327,0,0,0,0,0,0,0,0.0228858385763637,-0.0206878747537728,0,0,0,0.131934019140263,0.087523850211686,0,0,0.032905448539178,0,-0.16836551367209,0,0,0,0.0623941780261915,0,0,0,0,-0.00341369318117067,0,0,0,0,0,0.0720922987914679,0,0.0673219274874127,0,0,0,0.0163525748706713,-0.0121616913340999,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253775193555382,0,0.0822500861444721,0,0,0,0,0,0,0,0,0,0.13326435814768,0,0,0,0.0411471889278959,0,0,0.0179846232370954,0,0.00672480758189286,0,0,0.0184583657394346,0,0,0,0,0,0.0170901836637125,0,0,0,0.0509190866622531,0,0.0291270934467417,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0281006254321568,0,0,0,0,0.128305380363264,0,0,0,0.0407595227381301,0,0,0,0,0,0,0,0.101812878523679,0,0,0,0,0.137996365058707,0,0.233302270095461,0,0,0,0,0,0,0.0174898823521966,0,0,0,0,0,0,0,0.101431199748491,0,0.0315120443106499,0,0.0870056628009589,0,0,0,0,-0.00829023014841157,-0.20542715042846,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100963164669439,0.211531185458743,0.00387863839914803,0,0,0.143279062090914,0.018231892555615,0,0,0,-0.0815773181947579,0,0,0,0,0,0,0,0,0,0,0,0,0.0468578100167668,0,0,0,-0.00540640670777077,0,-0.0950297634011052,0,0,0,0,0
X000877.SZ,0,0,0.00624102991701524,0,0,0,0,0,0,-0.027433609354416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172854787765659,0.0310201608921984,0,0,0.0523259228622777,0,0,0,-0.0430735217642979,0.72729942055853,0,0,0,0.1578365673466,0,0,-0.00968918938428185,0,0,0,0,0.0651024879533556,0,0,0,0,0,0
X600795.SH,0,0.0460608297343264,0,0,0.211543946743001,0.086720331533051,0,0.0912647962858986,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.308951894480263,0.0490324210847032,0,0,0.112238168882323,0,0,-0.0792908696519651,-0.139789357159367,0,0,0,0,0,0.0612502606534563,0,-0.0258491321083719,0,0,0,-0.0804760702123814,0,-0.0837954825703968,0,0,0,0.0581434252109791,0,0,0,0,0,0,0,0,0
X600027.SH,0.0987061905329055,0,0,0,0.268150630632942,0,0,0,0,0,0,-0.00609376783438876,0,0,0,0,0,0,0,0,0,0,0,0,-0.132140073745753,0,0.159376699711203,0,0,0,0,0,6.93889390390723e-18,0,0.314890971210053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33644923022027,0.215568764509331,0.0178731641381238,0.0261640373856156,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.20926125262984,-0.104475500128787,0,0,0,0,0,-0.0892990034188055,0,0,0,-0.01847958564488,0,0,0,0,0,0.483999015660602,0.145173947003089,0,0,0,-0.0442056067328537,0,0,0,0,0,0.0284050329878085,0,0,-0.0679377549032095,0,0,0,0,0,0,0.110127496173463,0,0,-0.0502019672780545,0,0,0,0,0,0,-0.0135898371017433,0,0,0,0,0,0
X002271.SZ,0,0,0,3.46944695195361e-18,0,-0.0765448407346826,0,0,-0.0746602819295617,0.0547119429430386,0.114228270157618,0,0,0,0,0,0,0,0,0.392635867270629,0,0,0,0.257169309168242,0,0,0.18622489554943,0,0.26216616758911,0,0.0420270355713736,0,0,0,0,0.382814705947576,0,0,0,0,0,0,0,0.169881016781099,0,0,0,0,0,-0.345531105776183,0,0.0128101914397289,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0308949764117261,0,0,0,0,0,0,0,0.181528775233384,0,0,0,0,0,0,0,0,-0.0715450120602903,0,0.0778578752632358,0,0,0,0,0.0762537711967723,0.0371933272603382,0,0.229686520699024,0,-0.00689419555699777,0,0,0,0,0,0,0,0,0,0,0.00291804032978052,0,0,0,0,0,0.0335307021115206,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.179287354897855,0.262812724353941,0,0,0,0,0,0,0,0,0,0,0.013872317889156,0,0,0,0,0.179012592201474,0,0,0.0994237158835471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263169434169807,-0.044464943685655,0.0165347180023235,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361132324055571,0,0,0,0,0,0.245409241978984,0,0,0,0,0.145754457088906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595214076097124,-0.0417381384650508,-0.0760968042207943,0,0,0,0,0.104192534740191,-1.35525271560688e-20,0.00379753857827542,0,0,0,0,0,0
X601699.SH,0.175757268927264,0,0,0,0,0,0,0,0,0,-0.139569516110166,0,0,0,0,0,0,0,0,0,0,0,-0.0941820365096281,0,0.0259067530319053,0,0,0.0614247216127323,0,0.235063718176303,0,0,0.144701039300421,0,-0.000514468252126407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103837446029103,0,0,0,0,0,0
X000983.SZ,0,0,0.145699549096624,0,0,0.388381985053112,0,0,0,0,0,0.00679149822160061,0,0,0,0,0,0,0,0.0978128580179259,0.148369035203132,0,-0.137898630825045,0,1.73472347597681e-18,0,0,-0.0536073788072369,0.167899531864414,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0934327396970276,0,0,0,0,0,0,0,0,0,0,-0.119178864202636,0,0.00132148033234613,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.0367708420758216,0.587686649917902,0,0,0.109048915933855,0,0,0,0,0,0.108007725987302,0,0,0,0,0,0,0,0,0,0,0,0,0.0594191375202588,0,-0.000432408910894805,-0.128018533493342,0,0,0,0,0,0,0,0.0704181714342721,0,0.134760137176766,0,0,0,0,0,0,-0.00927751902822757,0,0,0,0,0,0
X600176.SH,0,0,0,0.036093372524159,0,0,0,0.184193125557542,0,0,0.150609240483649,0,0,0,0.270248860845349,0,0,0,0,0,0.012631144801597,0,0,0,-0.275838316911659,0,0,0,0.220348489534525,0,0,0,0,0,0,0.0555608556821039,0,0.0254642502039997,0,0.0555608449930183,0,0,0,0.019977145433197,0,0.0257720338982368,0,0.198234132200746,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0.245315810922399,0,0,0,0,0,0,0,0,-0.00415226167559205,8.67361737988404e-19,0,0,0.466806190777702,0,0,0,0,0,0,0,0,0,0,0,0.00808358983750384,0.0609161439292981,0,0,0,0,0,0,0,0.154450421318876,0,0,0,0,0,0,0,0,-0.0451451886872217,0.0105028223289187,0,0,0,0,-0.325365782374444,0,0.0066614499993532,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0544127626317556,0,0,0,0,0,0,0,0.204395251850014,0,0,0,0,0,0,0,0,0,0,-0.0531015639602164,0,0,-0.101682104922291,8.67361737988404e-19,0,0,0,0,0,0.221103884252383,0,0.148128207359351,0,0,0.125312521751739,0,0,0,0,0,0,0,0,0,0.210952195298829,-0.155428958310994,0,-0.0150494060023795,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.272481605386139,0,0,0,0,0,0,0,0,0,0,0.446105227109147,0,0,0,0,0,0,0,-0.198929355663591,-0.0203431180070942,1.73472347597681e-18,0,0,0,0,0.220641010237465,0,0,0,0,0,-0.082717425907221,0,0,0,0,0,0,0.341749303368561,-0.0398396408072895,0,0,0,0,0,0,0
X000786.SZ,0.110110175294336,0,0,-1.73472347597681e-18,0,0.00252012294002017,0.0460553566371761,0,0,0,0,0.0452961194746717,0,0,0,0,0,0,0,0,0,0,0,-0.172078483824369,0.110022581462445,0,0,0,0,0,-0.0393758222063125,0.518860629626457,0,0,0.135991197715127,0,0,-0.0597489738407386,0,-0.0445849020291072,0,0,0,-0.0581618820199159,-0.158334957567305,0,0,0,0,0,0,0,0.0214004167230975,0,0,0,0,0,0
X000408.SZ,0,-0.114445061749866,0,0,-0.111364699220199,-0.0504753027420736,0,0,0.733581227719911,0,0,0,0,-0.0248706260454605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221110508352811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.197293289998133,0,0,0,0,0.103976845919969,0,0,0,0,0,0,0,0,0,0,0.219254480574951,0,0,0,0,0.334144052485648,0,0,0.173666821597037,0,0,0,0,0,0,0,0,0,0,0.108841028166879,-0.147048797191949,0,-0.107230303866797,0,0.359907610005741,0,0,0,0.0293838586149948,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.024837390896191,0.0707408843798439,0,0.117910345694552,0,0,0,0,0,0,0.0602239202303396,0,0,0,0,0,0,0,0,0,0,0,0,3.75690918381468e-05,0,0,0.000955931869196998,0.203553547184888,0,-0.0443891449179914,0,0,0.0400069898705087,0,0.00572085158894321,0.0134315709297689,0,0,0,0.0961077641410844,0,0,0,0,0,0.0780302095033953,-0.0053030377319081,0,0,0,0,0,0,0
X300037.SZ,3.46944695195361e-18,0,0,-0.0477785539386828,0,0,0,0,0,0,0,0,0.814358678242195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112267080564681,0,0,0,0,0,0,0,0,0,0,0.0868932064196034,0,0,0,0,0,0.0118042901015556,0,0.201381438326857,0,0,0,0,-0.42461550837987,0,-0.0682017983703287,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0493522864620512,0,0,0.189932997940623,0.121498791262486,0,0,0,0,0,0,0,0,0,0,0.508212870047795,0,0,0,0.0943249695370215,0,0,-0.00941052813278366,0,0,-0.0196388770568956,0,0,0,0,0,0,0,0,0.151564504841794,0,0,0,0.0113782716248984,0,0.00651062720522816,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0403434113296635,0.0867425431098033,0,0,0,0,0,0.0188435708622014,0,0,0,0.135986507153696,0,0,0,0,0,0,0,0.0887375495008594,0,0,0.0412411873411116,0,0,0,0,0,0,0,0,0,0.0127647177569811,0,0,0,0,0,0,0,0,0,0,0,0,0.0405933164779627,0,0.0432181027572548,0,0,0,0.0518865824772911,0,0,0,0,0,0,0
X600378.SH,-0.0879441834403066,0,0,0,0,0,0,-0.0307942267451757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05218862199215,-0.239763738599667,0,0,0,0,0.40065775317712,0,0.0648414526427064,0,0.0504399536913002,0,0,0,0,0,0.0637672165548972,0.171010230260145,0,0,0,0,0,0,0,-0.079091275139177,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.074959538214121,0,0,0,0,0,0.0615431756979412,0,0,0,-0.122585531043613,0,-0.0346306729775564,0,0,0.256898952951406,0,0,-0.369099453240531,0,0,0,0,0.024247493915858,0,-0.155537468711638,0,0,0,0,-0.151256213467575,0,0,0.558936598513661,0,0,-0.130605464080344,0,-0.299310190938493,0,0,0,0.0518785701704712,0,0,0,0,0,0,0
X000932.SZ,0,0.153699374824195,0,0,0,0,0,0,0.0208620668924912,0,0,0,0,0,0,0,0,0,0,0,0.0590099529350756,0,0,0,0,0,0,0,0,0,0,0,0.0860928383975297,0.0202001821113541,0,0,0,0,0.0919654780623559,0.0126331577492768,0,0,0.109900555198059,0.0975172719753514,0,-0.198383752412545,0,0,0,0,0,0.0596053774063906,-0.0617001047143563,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.157829706830818,0,0,0,0,0,0,0,0.501047747220667,0,-0.148063631850462,0,0,0,0,0.0408464808752044,0,0,0,0,0.283299067916863,-0.0716461166570903,0.0645756864893488,0,0,0,0,0,0,0.177486913594497,0,0,0,-0.128269099202696,0,0,0,0,0,0,0,0.147137875720339,-0.249008489622849,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0208769493661047,0,0,0.0311176519475923,0,0,0,0,0.0524905108957183,0.0535533710246012,0,0,0,0.0178988742550641,0,0,0.017770236511599,0.0364761086303163,0,0,0,-0.0127309118013012,0,0,0,0.102434964925127,0,0,0,0,0,0,0,0,0.0697575812997207,0,-0.00929344669825585,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0215960410737121,0,-0.0856571573852051,0,0,0,0.281258490576097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29691224947616,0,0,0,0,0.520106175692448,0,0,0,0,0,0,0,0.089790982586505,0,0,0,0,0,0,0,0,0,0,0,0,0.0227063225452241,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788333810075633,0,0,0,0,0,0,0,0,0,0,0.0123292255033964,0,0,0.00185218275393299,0,0.0143292044102513,0,0,0,-0.0285589322179918,0.148970893922178,0,0,0.0382053842752526,0,0.219215276995258,0,0,0.000691633411670344,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.177766000682366,0,0,0,0.0258990272934322,0,0,0,0.134687718489944,0.0248327922441901,0.0163203398740278,0,0,0,0,0,0,0,0.22989595562901,0,0,0.0501718621659522,0,0,0,0,4.33680868994202e-19,0,0,0.0228820422636995,0,0,0,0,0,0,0,0,0,0.00465225679888141,0,0,0,-0.0572520004201054,0,0,0,-0.0105652397386258,0,0,0,0,0,0,0
Change_TY3M,0,0.13478070155245,0,-0.0894060687566079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845483145186366,-0.00175617096622915,0.0362270484468293,0,0,0,0,0,0,0,0,0,0,-0.144034660972064,0,0,0,0,0,0,0,-0.0953803011209501,-0.138926157833776,0,0,0,0,0,0
Slope,0,0,-0.257850102733142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176231596387525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497340366153879,0,0,0,0,0,0.00911110586038292,0,0,0,-0.157846932666771,0,0,0.97980441401643,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338567194675219,0,-3.46944695195361e-18,0,0,0,0,-0.15339920131863,0,0,0,-0.192236421115715,0,-0.225174832292612,0,0.0487541330141239,0,0,-0.0894499780020849,-0.0453990442589512,0,0,0,0,0,-0.00458969764912182,0,0.764484468649299,0,0,0,0,0,0,0
RealEstate_excess,0.160610421634441,0,0,0,0,0,0,0,0,0,0.0275152221314037,0,0,0,0,-0.115880796393472,0,0,0,0,-0.0271296523081014,0,0,-0.0457564063417202,0,0,0,0,-0.0173453982548775,0,0,0,0.0743140269892868,0,0,-0.0557455014081293,0,0,0,0,0,0,0,0,0,0.0373372236822613,0,0.020583354996991,0,0,0,0.0323798248012533,0,0,0,0,0,0,0
MKreturn,0,-0.0719666484716937,0,0,0,-0.00122936159628295,0.0342580869369376,0,-0.0110980968810254,0,0.0530920444673675,0,0,0,0,0,0,0,0.201090202666131,0,0,0,0,0,0,0,-0.00546891666302266,0,0,0,0,0,0,-0.0497818719615688,0,0,0,0,0,-0.0405987893392198,0,0,4.33680868994202e-19,0.0186220016616327,0.0330912996377761,0,0,0,0,-0.00434015255315686,0.0671749510945722,0.0256756099461251,-0.0543828958734249,0,0,0,0,0,0
MKvol,0,0,0,-0.000238583294787462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510804017808027,0,-0.00239170376917572,0,0,0,0,0,0,0.00119607118406082,0,0,0,0,0,0,0,0,0,0,-0.000862191582794513,-0.000688738161310825,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382131986507415,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715457437513732,0,-0.00039020471259545,0,0,0,0,0,0.00509931098283803,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
