,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X600886.SH,X601600.SH,X600362.SH,X600801.SH,X002460.SZ,X600188.SH,X002466.SZ,X600795.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X002271.SZ,X600111.SH,X601992.SH,X000723.SZ,X600176.SH,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X600489.SH,X000898.SZ,X600299.SH,X600219.SH,X000709.SZ,X000883.SZ,X601158.SH,X600612.SH,X000553.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X000792.SZ,X600808.SH,X000825.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0473672224429219,0,0,0,0,0,0,0.0882708443128731,0,0,0,0,0,0.0282782377284267,0,0,0.0239851650448592,0,0.0140063001640708,0.216968211539709,0,0,0,0,0,0,0.0250481139032055,0,0,0,0,0,0.18134239248125,0,0,0,0,0,0,0,0,0,0,0,0,0.0365712221723389,0,0,0,-0.00565300696116495,0.00576955104930565,0,0,0,0,0,0
X600028.SH,0.115967827271964,0,0,0,0,0,0,0,0.00300749819377912,0.0830661270201126,0,0,0,0,0,0,0,0,0,0,0,0.179556347445679,0,0,0.0195657866489233,0,0,0,0,0.0732269067717133,0,0,0,0,0.0645491159523558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128169761491998,0.00288206449433096,0,0,0,0.00728493313522762,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0256038261342613,0,0,0,0,0,0.0846560151857396,0,0.330972281688947,0,0,0,0.0172777930355677,0,0,0,0,0,0.0412089217852317,0,0,0,0.0121228776764162,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00176053644718871,0,-0.01032316525276,0,0,-0.00811758054576013,0,0
X600585.SH,0,0,0,0,0.117291814320331,0,0,0,0,0,0,0,0,0,0,0.404527204179135,0,0,0,0,0,0,0,0.0789048233755793,0.0309700823574459,0,0,0,0,0,0,0,0.0090285798582411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173900597281092,0,0,0,0,0.0159704263309333,-0.0197121942979875,0,0,0,0.00713709352902984,0,0
X600309.SH,0,0,0,0.0996647584998006,0,0,0.11289057004635,0,-0.0467915172201839,0,0,0,-6.93889390390723e-18,0,0,0.277165394823375,0,0,0,0,0,0,0,-0.0958592959002213,0.0499215012020298,0,0,-0.233426724556429,0,0,0,0,0.204812205950656,0.0382084121875729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738646654876485,0,0.227345996404332,0,0,0,-0.0743264129656652,0,0,0,-0.091634263945436,0,0
X600019.SH,0,0,0,0,0,0,-0.0115051878075993,0,0.0670025144010838,0,-0.00837851931401482,0.0529528063781699,0,0,0.11724216881444,0,0,0.0607705614968211,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172996714475296,0,0.0217650873765633,0.0271994319959786,0,0,0,0.0481531758453034,0,0
X600547.SH,0,0,-0.0258186618727711,0,0,-0.00766126079874207,0,0,-0.190534441155437,0,0,0,0,0,0,0,0,0,0,0,-0.259408447913523,0,0,0,0,0,0,-0.00234476241468503,0,0,0,0,0,0,0.460361617633905,0,0,0,0,0,0,0,0,0,0,-0.144466452657101,0,0,0,0,0,-0.0334088728574485,0.0773647303080907,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.164169280436796,0,0,0,0,0,0,0,0,0,-0.178406204380247,0,0,0.0857907382406007,0,0,0.0892447726990138,0,0.129734672174363,0,0.119742751260044,0,0.26441278866629,0.0380065872173365,0.0395940414713925,0,-0.0514743929314352,0,0,0,0,0,0,0,0,0,0,0,0.0210003822383341,0.182396178044211,0,0,0,0.0126544965336865,0,0,0,0,0.0312988775234172,0,0
X000708.SZ,0,0,0,0.333361060537419,0.00452626566633112,0,0,0,0,0,0,0.107496674206536,0,0,0,0,-0.297782806050152,0,0,0,0.377169757930617,0,0,0.168296917344868,0,0,0,0.198990312312232,0,0.0265820657339219,0,0,0,0,0.327156922392095,0,0.282223715170452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447236513075146,0.0433724108821251,0,0,0,0,0,0
X601898.SH,0.33167039873393,0,0,0,0,0,0,0,0.0516767262791885,0,0,0,0.0626517463179209,0,0,0,0.00892016722797546,0.492187710655611,0,0,0,0,0,0,0,0,0,0.0743556253300474,0.0415573256803333,0,0,0,-0.0850366692892548,0,0,0,0.143111532266882,0,0,0,0,0,0,0.0250806508434567,0,0,0,0,0,0,0,-0.0352082252761116,0.0412308747369193,0,0,0,0,0,0
