,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X600795.SH,X601992.SH,X600188.SH,X600362.SH,X600111.SH,X600660.SH,X002460.SZ,X601991.SH,X600547.SH,X300072.SZ,X600516.SH,X600886.SH,X000792.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600027.SH,X000807.SZ,X600339.SH,X000408.SZ,X600219.SH,X600489.SH,X000959.SZ,X600549.SH,X600808.SH,X002271.SZ,X000723.SZ,X000983.SZ,X600352.SH,X601158.SH,X002092.SZ,X000883.SZ,X000553.SZ,X000630.SZ,X600299.SH,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,-0.0227187721911521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614876999494071,0,0,0,0.0840594922685833,0,0,0,0,0,0,0,0,0.040419262774037,0,0,0,0.119102694562414,0,0,0,0,0,0,-0.0146396755536967,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0146826052629357,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0793995493487679,0,0,0,0,0,0,0,0,0,0,0,-0.0808178639473442,0,0.0324554158201047,-0.0857026054233318,0,0,0,0.14177508821424,0,-0.196272816670662,0,0,0,0,0.0096455787090378,0,0,0,0,0,0,0,0,0,0.140147017397091,0,0,0,-0.0464807727558304,-0.0107557963197475,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138316033046157,0,0,-0.119442185918426,0,0,0,0.0229482429251096,0,0,0,0.0522218961391608,0,0,0.0666141483102423,0,0,0,0,0,0,0.0323230551466184,0,0.0485423190135342,0,0,0,0,0,0,0,0,0,0.0690642494050685,0,0,-0.0420366248495234,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.146995701937398,0.118767346802087,-0.0187950103827745,0.0479473885297302,0,0,0,0,0,0,0,0,0.0205404831943145,0,-0.177103932555685,0,0,0,0.137427309869869,0,-0.0484133728932506,0,0.054579809241009,0,0,0,0,0,0,0.161227174612665,0.173558158654645,0,0,0,0,0,0,0,0,0,0.169804576276993,0,0.311068753489819,0,0,0,0,-0.00654989455156867,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.093980770211835,0.0285211782644938,0,0,0,0,0,0,0,0.109237600910878,0,0,0.0391309175355511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263528924090072,0,0,0,0,0,0,0,0,0.330557336156522,0,-0.0244062663867809,0.00550753508030951,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.053523734508244,0,0,0,0,0,0,0,0.499049795189068,0,0.0376674541986524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404188353767324,0,0,0,0,0,0,0,0.0117900189685064,0.0115003631682937,0,0.0611373733969062,0,0.0776566315928841,0.201857061343341,0,0,0.0268375683376531,0,0,-0.0251443566642627,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0861242049874708,0,0,0,0,0,0,0.0646933522994184,0,0.189110303341057,0,0,0,0,0,0.378073322740418,0.103578217999575,0,0,0,0,0,0,0.0330242228843584,0,0,0,0,0,0.404014902760092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544622636164884,-0.0242584648964377,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.183894070658024,-0.0857904436071516,0.120399679598207,0.0277276275187193,0,0.0539829315965892,0,8.67361737988404e-19,0,0,0.051849159890124,0,-0.139369048364171,0,0.0620778171063692,0,0,0,0,0,0,0,0,0,0,0,0,0.0451377586129774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542301833686626,0,0.0259902072571108,-0.0289518373796551,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.665999543468174,0,0,0,0,0,0.0433178551154349,0,0,0,-0.0574611972783792,0.0489412255116631,0,0,0.0676608146128275,0,0,0,0,-0.0233284838478463,0,0.0723515696862972,0,0,0,0,0,0,0,0,0.35468603148109,0,-0.0795606892563084,0,0,0,0,0,0,-0.495790254795693,-0.00712412231739409,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739557235689079,0,0,0,0,0,0,0,-0.0622404851773472,0,0,0,0.153606844158721,0,0,0,0,0.0386567002129634,0,0,0,0.0092044100947911,0,0.0236866701968693,0,0,0,0,0,0.0655085817500506,0,0,0,0.0827811682345147,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0016052051636999,0,0,0,0,0,0,0,0,0.0874826496351985,-0.112094037454607,0,0,0,0,0,0,-0.0263248359974998,0,0,0,0,0,0,0.0331137575894816,0,0.686104222076221,-0.0861576506464938,0,0,0,0,0,0.0527513771369924,0,0,0,-0.00531668438792249,0,0,0,0,0,-0.0154822216265507,0.0166322522732204,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.123543017031783,0,0,0,0,0,0.387558169303728,0,0,0,0,0,-0.0532348085381163,0,0,0,-0.031539644477566,0,0,-0.15161626176732,-0.324672800746061,0,0,0,0,0,0,0,0,0,0,0,-0.22709688232955,0,0,0,0,0,0,0,0,0.135380615063286,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.182932204392322,0.00720176730299579,0,0,0.351879726804383,0,0,0.350169743926475,0,0,0,0,0,0,-0.492374017116421,0,0,0,0,0,0.0620437806406452,0,0,0,-0.445828670078472,0,0,0,0,0.445616762305368,0.327322246320673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807950944489511,3.46944695195361e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144173877832322,0,0,0,0,0,0,0,0,0,0,0,-0.0452698316255383,0,0,0,0.0554076481378137,0.00577759134894813,-0.0115359418856957,0.118659181943681,0,0,0,0.0802901883253663,-0.124956568782804,0,0,0,0,0,0.00553959215530206,0,0,0,0,0,0.0024540603291439,0.00600046739049254,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.162597176862473,0,0,0.100079067225383,0,0,0,0,0.123058898730796,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0137293601945481,0,0,0,0,0.699834794942071,0,0,0,0,0,0,0,0,0,0.0838550926484824,0,0.000808989425152395,0,0,0,0.0113914049700022,0.0760041607528389,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.134473076953353,0,0.0688130454270959,0,0,0,0,0,0,0.079692439872818,0.00240531757460987,0.071879023053064,0,0,0,0,0,0,0,0.0436904592448939,0,0,0,0,0,0,0,0,0,0.391548743358025,0,0.013524649479718,0,0,0,0.0156042748819613,0,0.0906603282303915,0,0,0,0.0231474156661812,0,0,0,-0.000434168909630569,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.180602046185793,0,0,0.101509897232806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657578568179397,0.429879566298745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397400156520114,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217838767468845,0.0261937383912707,0,0,0,0,0,0,0,0.0845335936366404,0.0371524134198495,0.051323114484923,0,0,0,0,0,0,0,0,0.0690529544142613,0.118022236148264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109516310997345,0.0104291864009933,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0801045617838727,0,0,0.0209374908241902,0,0.000333432009559068,0.0241517584245974,0,0,0.00237475797217891,0,0,-0.0542277956591989,0.055927169037647,0,0,0,0,-0.0690080615827381,0,3.46944695195361e-18,0,0.12883751020046,0,0,0,0,0,0,0,0,0,0,0.0267858722526332,0,0,0,0,0,0,0,0,0.197978291704558,0,0,0,-0.0176384489362644,0.0103953116859305,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125099222005351,0,0,0,0,0,0.325790099171389,0,0,0,0,0,0,0,-0.0995058286182676,-0.0314951705734106,0.590802603192567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163598046997719,0,0,-0.0316562928228417,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,-0.0528642128008225,0,0.0815141342691712,0,0,0,0.105698783985768,0,0,0,0,-0.00246000531254523,0.0919996062332555,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0110664043069741,0,0,0,0,0,0.167634170834974,0,0,0.0500068056415621,0,0,0,-0.0156300078777062,0,0,0,0,0,-0.036001916545891,0,0.00725463109900122,-0.0378109609287643,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.301294244423078,0,0,0,0.131611359126337,0,0,0.0432121462704775,0,0,0,0,0,0,0.754483345753125,0,0.341283980243698,0,0,0,0,0,0,0,0,0,0,0,0,0.0154055608427278,0.130380939013345,0,0,0,0,0,-0.0301652809967291,0,0,0,0,0,0,0,0,0.0389368802503896,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.308569071284436,0,0,0,0,0,0,0,0,0.0222808238023877,0.0162813168243824,-0.0548179370997894,-0.0268595141787088,0,0,0,0.0454156048366901,0,0,0,0,0,0,0.0738847895940244,0,0.0748288122632691,0,0,0,0.0486882510829932,0,0,0.148339059594309,0,0,0,0.0585139557037773,0,0,0,0,0,0,0,-0.0312042988202345,0.037107822050183,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.126981263165472,0,0,0,0,0,0,0,0,0,0,0.0129977024876951,0,0,0,0.00155600054749821,0.0329192182033859,0,0,0,0,0,0.00959042921979929,0,0,0,0.0107073043806095,0,0.082476004065897,0,-0.00602088934099598,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675541381464702,0,0,0,0,0,0,0,0,0.0284910477905532,0,0.0718082623755013,0.00662459629791975,0.0960494123504105,0,0,0,0,0,0,0,0,0.0611210287780937,0.084068847070307,0,0.0959067084170794,0,0,0,0.0424254019119069,0,0,0,0.21608267343998,0,0,0,-0.00903060178819199,0.0399081475459217,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.18228030928466,0,0,0,0.148057200544147,0,0,0,0,0,0.419141878589883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23856599972225,0,0,0.0119660810661387,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0498092931560958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101791519505931,0,0.318257168924518,0,0,0.10910813418922,0,-0.201738329088261,0,0,0.120732977567686,0,0,0,0,0.237662429370349,0,0,0.217286208112181,0,0,0,0,0,0,0,-0.00714941292320721,-4.33680868994202e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.00093595600992559,0,0,0,0,0,0,0,0,0,0.0190846316289488,0,0,0,0,0,-0.0488828375798427,0,0.0735627413541543,0,0,0,0,0.122484771836149,0,0,0,0,0,0.0991381082082657,-0.252696175995319,0,0,0,0,0,0,0,0,0,0,0,0,0.1383847603708,0,-0.00112428354012744,0.122059066055759,0,0,0,0,0
X000723.SZ,0,0,-0.210574134689719,0,0,0,0.057345761462551,-0.0998679385978211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461641050186434,0,0,-0.112047253737368,0.0129057906679026,6.93889390390723e-18,0,0,0,0,-0.114598889093559,0,0,0,0,0,0,0,0.175116947683113,0,0,0,0,0.163914941867946,0,0,0.19470447678178,0.054772472858408,0,0.000216822505411568,0.0301316449370069,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547551780759924,0.0984782679467523,0.0559981953598211,-0.0112333447554286,0,0,0,0,-0.0182759369717874,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.1098124397308,0,0,0.0324490950633611,0.0350310379235018,0,0,0,0,0,0,0,0,0,0,0,0.171035186743833,0,0.00860310156479916,0.0138906599196997,0,0,0,0,0,0
X600352.SH,0,0,0,0.0547672022530708,0,0,0,0,0,0,-0.117200406512414,0,0,0,0,0.241446626252908,0.00448688923117933,-0.0724515246235118,0.0446038695683376,0,0,0,-0.044858958263701,0,0.105511290535886,0.0669734511286645,0,0,0,0,0.188474467423217,0,0,0,0,0,0,0,0,0.0117526561660854,0,0,0,0,0.0147505660180352,0,0,0,0,0,-0.0318364212955299,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115893884848659,0,0.0539689852939429,0.0361191013033794,0,0,0,-0.00568122524498873,0,0,-0.00617596751572283,0,0.0451142575816044,0,0,0,0.0212234584352067,0,0,0,0,0,0.00300126225265609,0,0.100714476114373,0,0.00562711290801682,0,-0.0124942890158865,0.00929485871311126,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.072825349641476,0,0,0,0,0,0,0,0,-0.235450972695122,0,1.38777878078145e-17,0,0,-0.215831232391152,0.148618517477618,0,0,0.662039050415444,-0.148228968355698,0,0,-0.0836644158536752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504416504033847,0,-0.0629002734697883,0.0805512908399206,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0194397471035942,0,0,0,0.0776742400767376,0,0,0,0.0045736561863465,0,0,0.036715998779313,0,0,0,0,0,4.33680868994202e-19,0,0.107002288998999,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0224990229310637,0,0,0,0.157849312961377,0,0,0,-0.000961069322730867,0.00898285668249804,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.0412321718418149,0,0,-0.0717279772377311,0,0,0,0,0,0.100518959845676,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317219165104658,0,0.0326552580323385,0,0,0,0,0,0,0,0,0.0497892090478497,0,0.280326957033751,0,0,0,0.401809647929333,0.0262471370151914,-0.0662959834559172,0,-0.0300437373231301,0.0497845823012263,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.00135573442391958,0,0,0,0,0,0,0,0,0.375892490092113,0.0578136946246519,0,0,0,0,0,0,0,0.0492675143521459,0.00482364072048964,0,0,0,0,0,0,0,0,0,0.0307587043381357,0.10892201074019,0,0,0.0771480069844221,0,0,0.00573727596817279,0,0,0,0,0,0,0,-0.0096034419520335,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.103169440264166,0,0,0,0,0,0,0.108552477997799,0,0,0,0,0,0,0,0,-0.0263488454071017,0,0.20069208820583,0.0363801258886307,0,0,0,0,0,0,-0.0331198248695292,0,0.213982446879366,0,0,0,0,0,0,0,0,0,0.326611504122789,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0403236224763175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342192199535687,0,0,0,-0.00961773394521554,0,0.108390405949859,0,0,0,0,0.0406577352373068,0,0,0.0111132143255638,0,0,0.0559450007069775,0,0,0,0,0,0,0,0,0,0,0,0,-5.75689352772005e-06,0.0522096599646493,-0.0115163338987057,0.0349319650952718,0,0,0,0,0,0
X601699.SH,0,0,-0.0472297602474823,0,0,0,0,0,0,0,0,0,0,0,0.280190446755229,0,0,0,0,0,0,0,-0.051653070409481,0,0,0,0,0,0,0.0380916974976113,0,0,0,0,0,0.0445049988793132,0.178130426223223,0,0.042467311766088,0.372275092007149,0,0,0.122560116683362,0,0,0,0,0,0,0,0,-0.00430396768295844,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.196506043179769,-0.0618373637785655,-0.0411010852721616,-0.100694627569731,0,0,0,0,0,-0.145486976691345,0,0,-0.024999607983993,0,-0.0270869645443343,0,0,0,-0.0380454786925552,0,0.0950150385766912,0.0542184150715872,-0.0353489094976449,0,0,0,0,0.0484975058677271,0,0,0,0,0,0.114623101714586,0,0,0,0,0,0,0,0,0,0,0,0,0.0487976415798226,-0.0672092468301771,0.0640703058843783,0,0,0,0,0
Slope,0,0,0,0,-0.91603544580005,0,0.835774862530358,0,0,0,0,0,0,0,0,0,0,0.684624804834758,0,0,0,0,-0.188620679867544,0,0.0528192173085724,0,0,0,0,0,0,1.40285519003242,0,0,-0.221649080117404,0,-0.310070472152368,0,0,0,0,0,0,0,0,0,0,-1.87917181299483,0,1.75586518051433,0,0.583932564393877,0,0,0,0.373345486070888,5.67164979445947,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782440725742602,0,0,0,0,0,0,0,0,0,-0.109166380775731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756703183943019,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0320959088462886,0,0,0,0.0499102337383647,0,0,0,0,0,0,0.0467103284608223,0,0,0,-0.0121662467696924,0,0.11098524262529,0,0,0,0,0.0931960437356053,0,-0.0207307830579775,0,0,0,0,0,0.0827446286502836,0,-0.354913184936938,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0178313064848558,0.00487600699358293,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129836948882811,0,0,-0.00464213489111356,0,-0.0318270603988973,0,0,-0.0117108728402317,-0.00398754450512233,0,-0.00558133880973852,0,0.0535240954681089,0,0,0.057550060423478,0,0,0,0,0,-0.00373571156427932,0,0,0,-0.0341832597333215,0,0,0,0,0,0,-0.00139024779936598,0,-0.0579530916169376,0.0301086179608117,-0.00500196178690197,0.0134852411372529,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000971131689299127,0,0,0,0,0,0,0,0,0,0.00018624235417823,0,0,-4.32798228662578e-05,0,0,0,0.000213335688827562,0,0.00116584705196678,0,0,-0.000544451571748274,0,0.000251076507497332,0,0,0,0,0,0,-0.000196492982777814,0,0,0,0,0,0,0,0,0,0,0,-0.00125789668216904,0.00114095141881656,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702720866542567,0,0,0,0,0,0,0,-0.00450885133592253,0,0,0,0,0,0,0.00280883390144878,0,0,0,0,0.00498891817034888,0,0,0,0,0,0,0,-0.013095923375051,0,0,0,0.0101654314573687,0,0.0261391188436476,-0.0344634745218374,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298103174049463,0,-0.0079982739496334,0,0,0,0,2.92014822722057e-05,0,0.00221683919076111,0,0,0,0.00511455268133342,0.00484681550153903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166173487751812,-0.0186136605248358,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00525384525229357,-0.0140551344194549,0,0,0,0,0,0,-0.00667845772974588,0.025559018193411,0.00420333773007579,0,0,0,0,0,0,0.000783658866781229,0,0,-0.00980739578986413,0,0,0,0,0,0.0135952741670799,0,0,0,0,0,0,0,0,-0.0176864638490236,0,0,0,-0.0160904894883355,0,0,0,0,0.0125886288910531,0.00141366592767064,0.0133499680204951,0,0,0,0,0,0
