,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600219.SH,X600098.SH,X000983.SZ,X000539.SZ,X000825.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X601699.SH,X600623.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.28346640490655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418423731795503,0.0173564617173824,0,0,0.0461189724794014,0,0,0,0,0,0.035525479188509,0,0,0,0,0,0,0,0,0.0213530643525876,0,0,0.0511535941780758,-0.0580100956467716,0,0,0,0,0.0525455778199692,0,0,-0.0102962355761648,0,0,0,0,0,0,0
X600028.SH,0.717763827131296,0,0,0,0,-1.73472347597681e-18,0,0,0,0,6.93889390390723e-18,0,0,0,0.15511665587449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927492653164425,0,0,0,0,0,0,0,0,-0.0450791538084688,0,0,0.0485589512736804,0.0765143535473038,0,-0.0451259067316404,0,-0.0244882948192954,-0.00679793425933904,0.00798823378555545,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.14897106236264,0,0,0,0,0,0.0417041348844592,0,0,0,0,0,0,0,0,0,0.0201685305482565,0,0,0.0476508618638338,0,0.095614450443002,0.0133892764369641,0,0,0,0,-0.0158672277522409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732339083639876,0.232733561301131,0,0,0,-0.0344030017361092,0.0116442355213442,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0209178491131207,0.181267816851144,0,0,0,-0.0345473488687357,0,0,0,0,-0.00658178958418666,-0.252756498370954,0,0,0,0,0,0,0.138079002703599,0,0,-0.0957597799498227,0,0,0,0,0,0,0,0,0,0,0,-0.0598223662176381,-3.46944695195361e-18,0,0,0,0,0,0.110051511004453,0,0,0.203740448959551,0,-0.00288123379901295,0.000174336372812184,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0599927445561731,0.00193493041925071,0.253375139017449,0,0.0118641727920429,0,0,0.318126876648793,0,0.0562331738371236,0,0,0,-0.116812745801592,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0442279743377345,0,0,0.080368462201819,0,0,0,0,-0.014155935498124,0.00709606647148159,0.0648000673546927,0,0,0,0,0
X600585.SH,0,0.193570046748443,0,0,0,0,0,0,0.0739078672880757,0,0,0,0,0,0.127915551853803,0,0,0,0,0,0.00542755512617643,0,0,0.080605273498132,0,0,0,0,0,0,-3.46944695195361e-18,0,0.142653574381781,0,-0.709582570299669,0,0,0,0,0,0,0.0595481706928515,0,0,0,0.0453579299395383,0,0,0,-0.116485706847861,0.00295112889752179,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0944034591516583,0,0,0,0,0,0,0,0,0,0,0,0.050766258432081,0,0,0.153665260492506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504701690889486,0,0,0,0.03275142752288,0,0,0,0,0.069658636814711,0.154535558252613,0,-0.0211635148587649,-0.00032612106416905,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0637516407311943,0,0,0,0,0.153305538024989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358767496618358,0,0,0,0,0,0,0.174389747275745,0,0,0,0,0,0,0.166649783385818,0,0,0,-0.0174995213995401,0.0053738603970916,0,0,0,0,0,0
X601600.SH,0,0,0,0.0126119363405806,0,0.00945963401146217,0,0,0,0,0,0.257244938730846,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0767403864495133,0,0,0,0,0,-0.180418821812366,0,0,0,0,0,0,0,0,0,0,0.320290000395057,0,0,0,0,0,0,-4.33680868994202e-19,0.208416224970274,0.115912150377619,0,0,-0.112114799869609,-0.0040281286549658,-0.000443862817422448,0,0,0,0,0,0
X600688.SH,0,0.458941924828002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473065355874766,0,0,0,0,0,0.0703716319447799,0.0726837187308309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244417444185019,0.0335540619652628,0,0,-0.138615672253479,0.00258561918826354,0.00109007605291963,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0329839704096022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751455770873304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214233980100278,0,0,-4.33680868994202e-19,0.0457347252924551,0,0,0,-0.100584433767299,-0.0225679857286066,0.0115631655614531,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.218004108299575,0,0,0,0,-0.0451188876081876,0,0,0,0,0,0,0,0,0,0,0,0,-0.213798803140978,0,0,0,0,0,0.432376700129265,0,0,0,0,0.159773906137017,0,0.333751552847934,0,0.0155274551378836,0,0,0,-0.190085773368841,0,0,0,0.0072941702987458,0,0.00237775186175609,0,0,0,0,0,0
