,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600489.SH,X600157.SH,X600886.SH,X600111.SH,X601992.SH,X600660.SH,X600309.SH,X300072.SZ,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X600583.SH,X000723.SZ,X600352.SH,X000709.SZ,X000883.SZ,X000898.SZ,X000408.SZ,X000983.SZ,X600549.SH,X002470.SZ,X000539.SZ,X600176.SH,X000027.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000060.SZ,X601699.SH,X600612.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0455934788344989,0.17528608735851,0,0.0543446526657063,0,0,0,0,0,0,0,0,0,0.0506471185032484,0,0,0,0,0,0,0,0,0,0.00252836288467295,0,0,0,0.0851706604553239,0,0,0,0,0,0.0112575959462726,0,0,0,0.0495792747997678,0.0163454034523385,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0254063746111397,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.041568123188112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167792410367357,0,0,0,0,0,0,0,0,0,0,0,0,0.464963952078297,0.0970809151018837,0,0,0,0,0,0,0,0.045359962548803,0,0,0,0,0.108782531527248,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0587221629269866,0.0624367379821751,0,0,0,0,0,0,0,0,0.218493522758224,0,0,0,0,0.0806741105991663,0.0864462294892651,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0924990304386493,0,0,0,0,0,0,0,0.235457003241885,0,0,0,0,-0.0491081392246322,-0.0195046164860241,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0250297341888994,0.0672804043893213,0,0,0,0,0,0,0,0,0,0.0825555417004429,0,0,0,0.0914061964850719,-4.33680868994202e-19,0,0.0475118701034678,0,0.00814557668089241,0,0,0,0,0,0,0,0,0.0578738128796987,0.0213481080680814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247842643965072,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0543783522154126,0,0,0,0,0,0,0,0,0,0,-0.00237110388049524,0.178356189481042,0.0954937294788502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800258584405884,0,0,0.0529745652614403,0.0238315216103876,0,0,0,0.0133233872032783,0.00935618987719621,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0548036484668519,0,0,0,0,0.0845356682630994,0,0,0,0,0,0,0,0,0,0,0.0396287155851094,0,0,0,0,0,0,0,0,0,0.11407916689647,0.0553151155428917,0,0,0,0,0,0.256919001592912,-0.0657676283761442,0.196147695846144,0,0,0,0,0.0602731214960973,0,0,0,0,0,0,0
X600489.SH,0,0,-0.0927440091989937,0,0,0,0,0,0.616439230450294,0,0,0,0,0,0,0.415249571752859,0,0,0,-0.167735856954313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052816678634667,0,-0.14426825154243,0,0,0,0,0.137700125046814,0,-3.46944695195361e-18,0,0,0,0,0,0.0301195304248633,0.0787676677183795,-0.130654674057621,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443257265206768,0,0,0,0,0,0,0,0.0556429873421132,0.0906241342225164,0,0,0,0,0,0,0,0.04414627392035,0,0,0,0,0,0,0,0,0,0.0201965764814002,0.366328792870532,0,0,0,0.00250375091255398,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0194592126895878,0,0,0,0,0,0,0,-0.0487072729810262,0,0,0,0,0.0434726918294748,0,0.0162790460862691,0,0,0,0,-0.0433810843719531,0.120479736033477,0,0,0,0,0,0,0,0,0.0808624193314378,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127098945400142,0.0709147434280209,0,0,0,0,0,0
X600111.SH,0,0,0,0,1.07119171796982,0,0,0,0.127244361388389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154779205085243,0,0,0,0.118338841393814,0,0,0,0,0.127904876141871,0,0,0,0,0,0.1084746877584,0,0,0,-0.123617431113888,0.0746166035374181,0,-0.0738026163662966,0.0646767756359959,0,0,0,0,-0.00766185727246741,-0.0366978813547237,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.133368051857263,0,0,0,0,0,0,0,0,0,0,-0.0660554996429101,0,0,0,0,0,0.195150561014748,0,0.124888608358911,0,0,0.0710713139049144,0,0,0,0,0,0,0,0,0,0,0,0.0964881689715548,0,0,0,-0.0666610459218108,0,0,0,0.0622384331918035,0,0,0,-0.0238760088568203,0.0789237564242028,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116018251483517,0,0,0.109503382943436,0,0,0.139826625823678,0.108874167578681,0,0,0,0,0.0426499438923544,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0113004329908846,0,0,0,0,0,0,0.0750077091397843,-0.0519777398505313,0,0.00620559294122065,0.107526175360861,0,0,0,-0.0179445693565861,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0166675291463165,0,0,0,0,0,0,0,0,0,0,0.037842113527685,0,0,0,0.110709007248119,0,0,0,0.0500102530292444,0,0.185082712570974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293045211525719,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.13219815749861,0,0,0.0233674147827621,0,0,0,0,0,0.00289683479657773,0,0.0486330352600353,0,0,0.0212387951548294,0,0,0,0,0,0,0.148939398009098,0,0.115255690217721,0.159305025829627,0,0,0,0,0,0,0,0,0.2805612688614,0,0,0,-0.0551971502863033,0,0.0017615469796124,0,0,0,0,0.138695068994128,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,-0.0405757475302516,0,0,0.040224972922485,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.288370163513405,0,0,0,0,0,0,0,0.331071321487223,0.127239079324702,0,0,0,0,0,0.0637567527114753,0,0.0251290003871415,0.0126505599754597,0,0,0,0,-0.179854985295244,0.0754910898645373,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0539708836690318,0,0,0.103265970583735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683800407740723,0,0,0.113265617208422,0.119725256835573,0,0,0,0,0,0,0,0,0,0,-0.118208262394523,0,0,0,0,0.808785955636243,0,0.106491037368804,0.076171368228465,0,0,0,0,0.0113270516444145,-0.0960075958143516,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.119857361238321,0,0,0,0,-0.0390840781232236,0,0,0,0,0,0.0268704299156232,0,0,0,0,0,0.0650362706814082,0,0.125014716124783,0.0145679287958387,0,0,0,0,0.218646224453439,0,0.0238252750123195,0,0,0,0,0,0,0,0.0593872013929873,0,-0.0807005294256722,0,0,0.0242355610557914,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2434348945939,0,0,0,0,0,0,0,0.0762270357324555,0,0,0.0111833529123648,0,0.0567672558533176,0,0,0,0,0,0,0,0.24100854930669,0,0,0.194926474263316,0,0,0,0.294209359475623,0,0.0309009324956827,0,0,0,0,0,0.0502391903730414,0,0,0,0,-0.132516636279698,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145765410908896,0,0,0,0,0.298381548201707,0,0,-0.382768271321841,0,-2.16840434497101e-19,0,0.458012047255435,0,0,0.182498989573952,0.221529804260817,0,0,0,0,0,0.15577953242192,0.135600155450144,-0.188622249949378,0,-0.171473467394785,0,0,0,0.0599824773179275,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14615130235467,0,0,0,0.102589309664736,0.0733163195351887,0,0.0513011221575911,0,0,0,0,0,0,0,0,0,0,0,0.16257877166542,0,0,0,0,0,0,0,0,0,0,0,0,0.0110214778046841,-1.73472347597681e-18,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0180977024633606,0,0,0,0,0,0,0,0.189933474653339,0,0,0,0,0,0.117526479816774,0,0,0,0.00852494944173734,0.00710518527469394,0,0,0,0,0,0,0,0,0,0,0,0,0.0798361012227265,0,0,0,0,0,0.0840990728726023,0,0.0643315913609917,0,0.00587323584328952,0.0361575175003456,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155888826381275,0.0923406126825681,0,0.150317421860999,0,0,0.0018852701646252,0.0010029624943603,0,0,0,0.160233254734958,0.0145902251870908,0,0,0,0,0,0.11148712499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218934309360742,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.113981527248187,0,0,0,0,0,0.120276975791289,0,0,0,0,0,0,0,0,0.131564992154774,0,0,0.0646509431065771,0.0112348319778143,0,0,0,0,0,0,0,0,0,0,0,0.0148494978980876,0,0.0878572283381552,0,0,0.137919912792785,0,0,0,0,0.0918262899430492,0.0427128924628878,-0.00940067199699589,0.0763053909837282,0,0,0.00931209847491948,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.00504647920590069,0,0,0.0298471197579749,0,0,0,0,0,0,0,0,0,0,0,0.0946462599980312,0.116426029123771,0,0.058069841871786,0,0,0,0,0,0.0518821886151751,0,0,0,0,0.17517998652051,0,0,0,0,0,0,0,0,0,0.104321696657274,0,0,0,0,0.0258310121111406,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0302297421201796,0.0429946110063463,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.1850456645726,0,0,0,0,0.00456396052024653,0,0,0.0322408988768746,0.0873977086878699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113494396230503,0,-0.0060456251965547,0.00554356706781063,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.150854215975777,0,0,0,0.165411181588706,0,0,0,0,0,0.0661422578722974,0,0.015399082005153,0,0,0,0.0412140484946661,0,0,0,0.0197983156995134,0,0,0,0.00965326893023414,0,0,0,0,0.0832208152747509,0,0,0,0,0,0,0.0845512319248544,0,0,0.0129363767007922,0,0,0,0,0.0146405840166233,0.00810989379303652,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0744501240525448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421670388151827,0,0,0.143317051587643,0.0665513026026042,0,0,0,0,0,0,-0.296537954957123,0,0,0,0.12129428997113,0,0,0,0,0,0,0,0.00462992152479086,0,-0.219629754836157,0,0,0,0.0188835714497385,0.203886095170119,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.350664102652918,0,0,0,0.107493719956835,0,0,0,0.0174504749702881,0,0,0,0,0,0,0.00752489705117689,0.127954610734689,0.0185243310408671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200550738973846,-0.0483827393585395,0,0,0,0.409375826393102,0,0,0,0.000137935735500543,0.0779847744471074,0,0,0,0,0,0
X600549.SH,0,0,0,0.207067121628162,0,0,0,0,0,0,0,-0.0719721540164067,0,0,0,0,0,0,0.400724161215027,0.728136751485846,0,0,0.0857097601779151,-0.0975802882686748,0,0,0,0.105156817931358,0.104303619138636,0,0,0.156773599434422,0.0199326465765707,-0.213380449706959,0,0,0,0,0,0,0,0,0,0.0681613032407163,0,0,0.113781724145798,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101032833336859,0,0,0.130460480935513,0,0,0,0,0,0,0,0.0897032050766591,0.0990434196978918,0,0,0,0,0,0,0.0349571160916845,0,0,0,0.0912790328783862,0,0,0,-0.0385494816022347,0.116035638844351,0,0.0210771963024059,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0574374299787609,0,0,-0.0120074830609221,0,0,0,0,0,0,0,0,0.0705544581545897,0,0,0.103495686326047,0,0,0.0913660284497795,0,0,0.0205767684683477,0.0442773902374311,0,0,0,0,0,0,0,0,0,0.0072133258704948,0.0878228507331717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117693898753599,0,0.312268789682692,0,0,0,0.114201974682065,-0.0397604152403549,0,0,0,0.049632806589999,0,0,0,0.0654377301686394,-8.67361737988404e-19,0.0176030523743731,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141247075763049,0.0799974154216519,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0461810789041758,0,0,0,-0.0152027947830322,0.0138934029177918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454319141908976,0,0,0.038179931116073,0.0733575901047593,0.020401587670495,0,0,0,0,0,0,0,0,0.139841216562652,0.00675394484881797,0.0620194391007864,0,0,0,0.026515641834791,0,0,0,0.0626759528036051,0,0,0,-0.00320242506349874,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059381415774551,0,0.0302259862137178,0,0,0.0814022870731748,0.321465750565195,0,0.457544694366099,0,0.198609817370535,-0.193799923409834,0,0,0,0,0,0,0,0,0,0.105005615279252,0,0,0,0,0,0,0.333218780661156,0,0,-0.046056662659027,0,0,0.0618235779290757,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5248731855662,0,0,0,0,0,0,0,0,0,0,0,0.0236003761791849,0,0,0,0,0,0,0,0,0.0121432217022121,4.33680868994202e-19,0,0.021588411968696,0,0,0,0,0,0,0,0.0581020528204776,0,0,0,1.73472347597681e-18,0.013289100308524,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.164059002159047,0,0,0,0.0605090074942492,0,0,-0.0405924710257907,0,0,0,0,-0.00930324504298637,0,0,0,0,0,0,0,0,0.582078074290779,0.0978591665519746,0.0497462165073054,0,0,0,0,-0.116008448259931,0,0,0,0.300327375094686,0,0,0,0,0,0,0.106072868272097,0,0,0,0,0.0378008632974804,0,0,0,0.00169373531698932,0,0,0,0.549462665251028,0,0
X000060.SZ,0,0,0,0,0,0,0,0,-0.0156384718690051,0,0,0.161071183781396,0,0,0,0.476780670265387,-0.0149833293706512,0,0,0.166774559040417,0,0,0,0,0,0,0,0.0408858848038935,0,0,0,0,0,0,0,0,0.196595565058534,0,0.0447330162331259,0.0677637791606807,0,0,0,0,0,-0.010425737890579,0,0,0,0,0,0.0709657184779161,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.156239011245993,0,0,0,0,0,0,0,0.134944902490428,0,0,0,0,0,0.0516321905068467,0,0,0,0,0,0,0,0,0,0,0,0,0.0323875952061386,0.24505494676618,0.0309947458951143,0,0,0,0,0,0,0,0.262638553984475,0,0,0,0,0,0.0152066297589442,0,0,0,0,0,0
X600612.SH,0,0,0,0.0545133443554397,0,0,0,-0.0583957484612763,0.166361061972614,0.0985146982160086,0,0,0,0,0,0,0.0230682218314977,0,0,0,0,0,0,0,0,0.0442212671254052,0,0,-0.081306374018284,0,0,0,0,0,0,0,-0.131051412606856,0,0,0.14906434904187,0,-0.0354199065592239,0,0,0,-8.67361737988404e-19,0,0,0,-0.0548917307417198,0,0.0609645058043504,0,0,0.190553878464949,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187405928124985,0,0,0,0,0.0281809097247595,0,0,0,0.214766837410376,0,0,0,0,0,0,0,0,0.0398141086378557,0,0.0455044807542751,0,0,0,0,-0.0694570169730963,0,0,0.0104657441745913,0.0600924772657112,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0594568244647277,0,0,0,0,0,0,0,0,0,0.0104653518644668,0,0,0,0,0,0,0,0,0,0,0.0108753853067617,0,0,0,-0.0444765907350765,0,0,0,0,0,0.0178385442138913,0,0,-0.0399628089973058,0.0303590760794215,-0.100139500478134,0,0.0892567266957973,0,0,0,0,0,-0.0101567034576525,-0.000915534947211119,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154323261225025,0,0,0,0,0,0.485406625112983,0.0863171454185041,0,0,0,0,0.00108910720371516,0,0,0,0,0,0,0,0.129237857368218,0,0,0,0,-0.314547946006878,0,0,0,0,-0.325215685325834,0,0,0,0,0,0.401591989633429,0,0,0,-1.94860698182564,0,0
TED,0,0,0,0,0,0,0,0,-0.0400688740451885,0,0,0.0508082942190801,0,0,0,0,0.036426432883938,0,-0.0280426411644584,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391964182143348,0,0,0.161389270827892,0,0,0,0.0170310701008581,0.207027802002585,0,0,0,0,0.392644339867401,0,0,0.134421267285602,0,0.949061223393863,0,0
RealEstate_excess,0,0,0,0,-0.00917027177413297,0,0,0,0.0704269907536629,0,0,0,0,0,-0.107481018254807,-0.0707929613452619,-0.0263066821610146,0,0,0,0,0,-1.73472347597681e-18,0.0239842704391177,0,-0.00614373339659311,0.126610167804437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178547617240633,0,0.0184784603868999,0.00367167045071846,0,0.359039684304136,0,0,0,0
MKreturn,0,0,0,0,0,0.0778268781373562,0,-0.110842263747284,0,0.0828702645213504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574153227544845,0.034705177813108,0.00873945377418437,0,0,0,0,0,0,0,0,0,0,0,0,0.0814373757645153,0.0789039438491002,0,-0.201807206172785,0,1.0842021724855e-19,0,3.46944695195361e-18,0,0,0.15801569570526,0,0,-0.0220700669109034,0.00298309281601211,0.464352265593611,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026680488361386,0,0,-0.00314330032892243,0,0,0,0,0,-0.000798715462002193,0,0,0,0,0,0,0,0,0,0.00197032471595737,0,0,0,0,0.00274114092357984,0,0,0,-0.00331367364481923,4.06023758243593e-05,0,0,0,0.00832356711454034,0,0,0,-0.0333950239087298,0.00938361951539522,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447877893722494,0,0,0,0,0,-0.0200179448421124,0,-0.0224199081865392,0,0,0,0,0,0,0,0,0,0,0,0.0100254313417806,0.0057777549903073,0,0,0,0,0,0,0,-0.00510618836186135,0.025633577373932,0,0,0,-0.0762974094428754,0.0717389595645294,0,0,0,0,-0.821782987129264,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293145463798,0,0,0,0,0,0,0,0,0.0172348103583642,0,-0.00300191238636645,0,0,0,0,0,0,0,0,0.00405826533620337,-0.00411016557647394,0,0,0,0,0,0.00727415274094941,0,0,0,-0.00602423576630269,4.33680868994202e-19,0,0,0.0124903135223606,0,0,0,0,-0.160954152223399,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559721420764472,0,0,0,0,0,0,0,-0.012854701083613,-0.00424351635933158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191282332133548,0,0,0,0,0,0,0,0,0,0,0.136361136611941,0,0
