,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X601991.SH,X600362.SH,X600111.SH,X600157.SH,X600489.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X000792.SZ,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X000723.SZ,X600583.SH,X000408.SZ,X600352.SH,X000883.SZ,X000709.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,-0.0131965923778897,0.0240344537154304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12534025655734,0.0516683708897181,0,0,0,0,0,0,0,0,0.0728962176890286,0,0,0,0.12013810638859,0,0.48079026624011,-0.0184365780396968,0,0,0,0,0.127982561142058,0,0.05058580800654,0,0,0,0,0.0268074623325572,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0311549914692073,0,0,0,0,0,0,0.0260099322689016,0.0235895334609417,0,0,0,0,0,0.0711759024668639,0,0,0,0,0.0477546157431644,0.0610771072766522,0,0.0705241946025268,0,0.041640738580617,0,0,0,0.0292674634598994,0,0,0,0,0,0,0,0.369413327247405,0,0,0,0,0,0,-0.0212341005864228,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.12538617497284,0,0,0,0,0.0466899180751452,0.0305474764430342,0,0,0,0.0226055734485744,0.0531216689406825,0,0,0,0,0,0,0.0272126076802084,0,0,0,0.0212105031911893,0,0,0.010670592147074,0,0,0,0,0,0,0,0,0,0.0242572758762954,0,0,0,0,0,0,0,0,0,0,-0.0158833997374896,0.051542471708769,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0334600247931897,-0.0133776572147934,6.93889390390723e-18,0,0,0,0,0,0.0409776560585138,0,0,0,0,0,-0.00670542951833298,0.147134527234983,0,0,0,0.0713106853283472,0,0,0,0,0,0,0,0,0.0171699971557574,0,0.0546273345356445,0,0.000748203969523389,0.00319119755785769,0.117126470503052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0186872380225898,0,0,0,0,0.0880799152401954,0,0.0912066691480052,0,0,0,0,0,0,0,0,0,0,0.0291115902082971,0,0,0,0,0,0,0,0,0,0.216530336201642,0,0,0,0,0,0.0984147540384602,0.140328956110913,-0.0401447227821813,0,0,0,0,0.0697916417967342,0,0,0,0,-0.0316461509493595,0,0
X600111.SH,0,0,0,0,0.595937806948823,0,0,0,0,0.0363311080805279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308722070766419,0,0,0,0.215258220120274,0,0,0,0,0.139283168677477,0,0,-0.0142209633917257,0,0,0.0488392398966428,0,0,-0.180339115106639,0,0,0,-0.109348886842285,0,0,0,0,-0.0509658143876992,-0.046295762522064,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0681309770170598,0,0.194071398226999,0.0379050706934643,0,0,0,0.0692749050297323,0,0,0,0,0,0,0,0,0.00885461306769248,0,0,0.206550059379119,0,0,0.0796627082453947,0,0.0679107124245341,0,0,0,0,0,0,0,0,0,0,0,0.0166900513561737,0,0,0,0.00799400698423988,0,0,0.00331890828556897,0.0427191658905542,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.747577526810914,0,0,0,0,0,0,0,0,0,0,-0.0592781248725111,0,0,0,0,0,0,0,-0.06934773529326,0,0,0,0,0,0,0,-0.0242893123903398,0,0.0980413430138541,0,0,0,0,0,0,0,0,0,0,0,0,0.0854155812563925,0.0767653429794861,-0.096239466662012,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0865583081115244,0,0,0,-0.00193609167338862,0.0606236225699833,0.0370135055683544,0,0,0,0,0.00765171353315092,0,0,0.0957420212219555,0,0,0,0.0365574242820471,0.0322282266015785,0,0,0,0,0.0394860779243632,0,0,0,0,0,0,0,0,0,0.0356716584577738,0,0,0,0,0,0,0,0,0,0,0,0.011443869187445,0.041934427685595,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0337087525575,0,-0.0744900819092278,0,0,0,0,0,0,0,-0.0190451192104164,0,0,0,0,-0.0420076249401249,0,0,0,0,0,0.0581585735436224,0.169904627685406,0,0,0,0,0.100499603525392,0,-0.00753576711269156,0,0,0,0.0605233583008056,0,0,0,0,0,0.0197661528128731,0,0,0,0,0,0.061929885523721,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0132468675948639,0.0255283018485471,0,0,0,0,0,0,0,0,0,0,0,0,0.0832786132148271,0,0,0,0,0,-0.21017593349037,0,0,0,0,0,0,0,0.0376802882278662,0,0,0.731252000908701,-0.00179656423265019,0,0,0,0.0868218117083983,0,0.343050535317586,0,-0.0423422056635862,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.322918885269083,0,0,0,0,0,0,0,0,0,0,0,-0.0803525170837608,0,0,0,0,0,0,0,0.0584483154045583,0,0,0,0,0,0.0173208132420144,0.0185227662232296,0,0,0,0.0650251138702708,0,0,0,0,0,0,0.160841888550166,0,0,0,0,0,0,0,-0.0228699434833407,0.0933464044979843,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,-0.0344293701554615,0.0432681449945673,0,0,0,0,0.0933315869783627,0,0,0,0,0,0,0,0,0.0755792111220902,0,0,0.0643670825596439,0,0,0,0,0.343958609097887,0,0,0,0.25948183884345,0.0884718941698883,-6.93889390390723e-18,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.182615035565318,0.0617498834543241,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.249683280054596,-0.0842797026275361,0.0620474370120101,0,0,0,0,0,0,0,0,0,0,0,-0.0788743282023995,0,0,0,0,0,0,0.150742226230695,0,0,0.267398824574078,0,0,0,0.117681406294441,0,0,0,0,0,0,0.0415312002898306,0,0,0,0,0.04485152767701,0,0,-0.0224770372561188,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.191321191523235,0,0,0.0790439697082088,0,0,0,0,0,0,0,0,0,0,0,0,0.0540949123446154,0,0,0,0,0,0,0,0,0.176110135113388,0,0.0541539956569759,0.272590193003775,0,0,0,0,0,0,0,0,0.029953162247154,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0100317967894472,0,0,0,0,0.0476992708057401,0.0586198149691436,-0.018741242433848,0,0,0.0468652154257489,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0504066013998866,0,0,0.0533281532425163,0,0,0,0,0.047668089035882,0.0244981212188024,0,0,0,0,0,0,0,0,0,-0.00747775047028436,0,0,0.0471241706816297,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.079438830925101,0,0,0,0,0,0,0,0,0,0.0295043108772542,0,-0.0574776057000559,0,0,0,0,0,0,0,0,0,0.00793144784600716,0.019069968934778,0,0,0,0,0,0,0,0,0,0,0.0216819951683117,0,0,0,0.0206943018974989,0,0,0,0,0.117056493528595,0,0,0.00731602366763018,0.0254961204947376,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.109300710576251,0,0,0,0,0,0,0,0.139505148755811,0,0,0,0,0.0647417726192492,-0.0278494014014393,0,0,0,0,0,0,0,0,0,0,0.0886121340724974,0,0,0,0,0,0,0.331346062056398,0,0.0386878144778176,0,0,0,-0.0986400756631658,0,0,0,0,0,0.089133565649223,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.172465862666054,0,0,0,0,0.675313225739698,0,0,0,0,0.0651734515396108,0,0,0,0.192420231064348,0.153531814511626,0,0.00522138370210809,0,0,0,0,0,0,0,-0.0527183783663673,0.203295417270422,0,0,0,0,0,0,0,0.181346154861247,0,0.0371690221207232,0,-0.0978274133437112,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.038907764389907,0,0,0,0,0,0,0,0,0,0,0,0,0.158938947819595,0.0321690386294406,0,0,0,0.0714359760935199,0,0,0,0.0472143811340196,0,0,0,0.117426451581563,0,0,0.0530537588235335,0.109391026373809,0,0,0,0.0932061155365023,0,0,0,0,0,0,-0.019023974779581,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177068909509395,0.0282684941731601,0,0,0,0,0,0,0,0,0.186451224442485,0,0,0,0,0,0,0,0,0,0,0.0788214336532608,0,0.104837171679352,0,0,0,0,0,0,0,0,0,-0.0886997473076206,0,0,-0.0829953250212761,0.118767097883476,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0493388762087469,0,0.0471544129048394,0,0,0,0,0,0.149905769964204,0,0,0,0,0,0.0843550931911851,0,0,0,0,0.0346209866303174,0,0,0,0,0,0,0,0,0.0213191603617647,0,0.0120286165505878,0.0168190507205296,0,0,0,0,0,0,0,0,0,0,0,0,0.0165956470129527,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.584560064790868,0,-0.0618786402607814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051591975785579,0,0,-0.354307760165069,0,0.152498550017407,-0.0718974955632298,0,0,0,0,0,0.257332592807811,0,0,0,0,0,0,0,0,0,0,0.0734515656689398,0,0,0,0,0.0913552424445773,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0597804583967487,0,0.0103111707664567,0,0,0,0,0,0,0,0,0,0,0,0.0847932315746515,0,0.0683701327021263,0,0,0.0461661702802253,0.0647001109731264,0,0,0,0.0805776035758768,0,0,0,0.0246163812835718,0,0.079341866623232,0,0,0,0,0,0.115590327308623,0,0,0,0,0,0,-0.0293510054946807,0.101660478045365,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0198326570295801,0,0,0,0,0,0,0,-0.0270759465034794,0.063878813409656,0,0,0,0,0,0,0.00390148963902803,0,0,0,0.0874483103078817,-0.00468255100879412,0.136590417025738,0.0558876070161168,0,0.0741526728416599,0,0,0,0.04118842195747,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.156057274211267,0,0,0,-0.0337187755349549,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0752249365716088,0.0458948412982253,0,0,0,0,0.197286564661378,0.0425150482120032,0,0,0.0317286916172438,0.0394327808649448,0,0.0229483311134517,0,0,-0.0138315477345688,0,0.0723938107915205,0,0,0,0,0.148289810096118,0.0282207101904573,0,0,0,0,0.0101820917018992,0,0,0,0.0269490390502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.151273523333728,0.0657951726254375,0,0,0,0,0,-0.0864214818922058,0,0,0,0,0,0,-0.203032598952836,0,0.639854160389118,0,0,-0.0502422338026239,0,-1.38777878078145e-17,0.583143464738345,0,0,0,0,0,0,0,0,0,0,0,0,-0.00822979848601384,3.46944695195361e-18,0,0,0,0.281151852375261,0,0,0.0467789812084737,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.204597093188088,0,0,0,0.0993163664173118,0.125640947373261,0,0,0,0.0683529806227222,0,0,0,0,0,0,0.00886130201200373,0,0.14189665973347,0,0,0,-4.33680868994202e-19,0,0,0,0.0251312961130188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044612319583378,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0577251348316441,0.797456845259138,0,0,0,0,0.123229514482456,0,0,0,0,0,0,0,0,0,0,0,0,0.130095662245213,0,0,0,0,0,0,0,0,0,0,-0.0531451190794489,0.0462627308074389,0,0,0,0,0,0,0,0.0162685754406343,0.0206823456315551,0,0.0321252257161285,0.0423566461013367,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624456105303516,0,0,0,0,0.489946683812786,0,0,0,0.0723228289904508,0,0,0.0648462200167284,0.292330542257954,0,0,0,0,0,0,0,-0.246817186899412,0,0,0,0,0,0,0,0,0,0.296424550317,0,0,0,0,0,0.0145594609502448,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.112209632950476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988302076967154,0.0853376704719091,-0.0460580805160313,0,0.384304934434452,0.0198245818462506,0,0,0,0.0374727217033116,0,-6.93889390390723e-18,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00160723200621841,0,0.0333460113251624,0,0,0,0.0927239301522103,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381860159413479,0,0,0,0,0.0811876492118999,-0.0437337342746605,0.0131234242277355,0.0142676464758299,0,0,0.0163734621572612,0.0609947175531076,0.0960560764819179,0,0,0.0840037051611595,0,0,0,0.0244903300359295,0,0,0,0.0254878638777551,0,0.202622586292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.107176317313443,0,0,0,0,0,0,0,0,0,0,0,0.00729539185769564,0.0793742194038407,-0.0252207347683999,0,0.013834722511393,0,0,0,1.73472347597681e-18,0.0425318987925632,0,0,0.0575292234518517,0,0,0,0.0249664007358428,0,0.145454529191839,0,0,0,0,0.0285680574348107,0.0424168047337713,0,0.0123576103179811,0,0,0,0,-0.0315491008976767,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.0376816072878729,0,0.0268413295521608,0,0,0,0,-0.014401159652556,0,0,0,0,0,0,0,0,0.133711048835063,0,0,0,0,0,0,0,0.0998070423833279,0,0,0,0,0.174506043491157,0,0,0.114711410528505,0,0,0,0,0,0,0,0.0891860365006213,0,0,-0.0238290684258629,0,0,0.156200573538982,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.272553264326973,0,0,0,0.08501527398961,0,0,0,0,0,0,0.0234248714463794,0.12592106379527,0,0,0,0,0.0334302406620866,0,0,0,0.203473780228345,0,0,0,0.0659127329127897,0,0.0819081287285309,-0.0386861396296995,0,0,0,0,0,0,0,0.132962372060207,0.032437649744361,0,0,-0.00132034821032743,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557774494726816,0,0,0,0,0,0,0,-0.0257441614755416,0,0.00216465949582591,0,0,0.020327933135365,0,0,0,0,0.0441349321166991,0,0,0,8.67361737988404e-19,0,0.0461940610347054,0,0,0,0,0.036048436494849,0,0,0.00975047016943877,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500610878376337,0,0.0431434828031054,0.155353888996407,0,0,0,-0.0435504592286575,0,0,0,0,0.223739577735463,-0.381027243231224,0,0,0,0,0,0.252184901626407,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.144154909231141,0,0,0.151488737149081,0,0,0,0.0343367855272647,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219070735083408,0,0,0.0690656691662263,0,0,0,0,0,0,0.121871292352194,0.0181454493777007,0,0,0,0,0.178585161212091,0.190652784351572,0,0.00780840134326198,0,0,0.00668574499070142,0.122850259405027,0,0,0,0,0,0,0,0,-0.0397310881407321,0,0.0359042193577,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,-0.0111676861872443,0.155854628442564,0,0,0,0,0,0.0444355427328399,0,0,0,0,0,0,0,0.171848018291957,0,0,0,0,0,0,0,0,0,0,0,0.0609334737184449,0,0,0.0941250525367613,0,0,0,0,0,0,0,0,0,0,0,-0.0119103942107363,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,-0.205127081692663,0.31245606986463,0.232446606825634,0,0,0,0,0,-6.93889390390723e-18,0,0.0304044106111831,0,0,0.018360791495341,0,0,0,0,-0.018930205696436,0,0,0,0,0,0,0,0,0,0,-0.139047739345821,0,0,0,0,0,0,0.0955580605954836,0,0,0.0625977823666191,0,0,0,0,0.0571396361395806,0,0,0.025348276807622,0,0,0.163002095396795,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0118829045918895,0,0,0,0,0,0.0704744158980963,0,0,0,0,0,0,0,0.000479836827399515,0,-0.0487430718100916,0,0.0395113202667877,0,0,0,0,-0.0671979572537674,0,0,0.0114219240945374,0,0,-0.0639222924594093,0,0,0,0,0,0.000691949463935901,0.0538561621242623,0,0,0,0,0,-0.0175918401156817,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734457601780873,0,0,-0.0652975581050553,0,0,0,0,0,0,0,0.395710965786319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290275840933113,0,0,0,-0.29279216859436,0,0,0,0.153129600232915,0,0,0,0.554407775816372,0,0,0,-2.35435347003226,0,0
TED,0,0,0,0,0,0,0,0,0,0.0282592846629236,0.163143706110321,0,0,0,0,0,0,0,0,0,0,0,-0.100613313648616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930822856835111,0.143025572382249,-0.15282993972541,0,0,0,0,0.15912100972273,0,0,0,-0.338901899580301,0.410821372201348,0,0,0,0,1.18934060775454,0,0
RealEstate_excess,0,0,0,0,-0.124276065246162,0.203600505575565,0,-0.0156181988875831,0,0.0547272358085621,0,0,0,0,-0.0390866037791676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811270699160553,0,0,0,0,0,-0.00344593237787138,0,0,0.0758196875200748,0,0,0,0,0,0,0,-0.0306944926647842,0,0.0839936639490509,0,-0.00972982098233507,0,0,0.0334109621110212,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.155328539917354,0,0,0,0,0,0,0,0,0,0,0,0,0.00910426258476775,0,0.0183834979685122,0,0,0,0,0,0.121690172985972,0,0,0,0,0,0,0,0,0,0.0308550313579305,0,-0.133312069702981,0,0,0.11161501171046,0,0,0,0,0,0.0724333898325076,0,0,0.014232090601703,0.450684773401824,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00117725878581115,0,0,0,0.0010043373955365,0,0,0.000249678265608306,0,0,0,0,0,0,0.000339674687617572,0,0,0,0.000395772515124427,0,0,0,0,-0.00105215522513045,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500572987476214,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106286407534903,0,0,0,0,0,0,0,0,0,0,0,-2.53096034972572e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646180336289308,0.0481060023389096,0,0,0,0,-0.30393339180101,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542851672619102,0,0,0.0104822652779162,0,0,0,-0.00338338901884591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307286522026149,-0.00439958292178529,0,0,0,-0.20592910533576,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170800360221313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358598149441683,-0.00951595243613669,-0.0086341287765694,0,0,0,0,0,0,0,0,0,0,-0.0243206244367528,0.00101790438648186,0,0,0,0.158862455075601,0,0
