,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600547.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600111.SH,X600516.SH,X600352.SH,X000709.SZ,X600299.SH,X600489.SH,X002460.SZ,X601158.SH,X600808.SH,X000629.SZ,X600219.SH,X600801.SH,X000539.SZ,X000883.SZ,X000825.SZ,X000786.SZ,X300072.SZ,X600612.SH,X000408.SZ,X000553.SZ,X000301.SZ,X600583.SH,X600021.SH,X002470.SZ,X000630.SZ,X000027.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.165371258953884,0.0695662227208152,0,0,0,0,0,0.0330886405443824,0.100224564683032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635986168893793,0,0,0,0,0,0,0.261475663596402,0,0,0,0,-0.0280501932779181,0,0,0,0.162605241499051,0.0661019990823837,0,0,0,0,0.0421566598156278,0,-0.0259726488210334,0.0272759773096035,0,0,0,0,0,0
X600028.SH,0.0680747307245204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388614992103624,0,0,0,0,0,0,0,0.214269068102878,0,0,0,0,0,0,0.0465432325753814,0,0,0,0.145570649207662,0.249581147619909,0,0,0,0,0,0,-0.00438299252784147,0.163300944003676,0,0,0,0,0,0
X601088.SH,0.39285662311875,0,0,0,0,-0.210589746858093,0,0,0,0.123787009010242,0,0,0,0,0,0,0,0,0.0345402346418932,0,0,0.155064170806571,0.037741142156537,0,0,0,0,0,0,0,0,0.0751578253603978,0.086075726876747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.00369744315155049,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.217116989761825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454247932179412,0,0,0,0,0.152480166950946,0,0,0,0,0,0,0.050311735688257,0,0.347645820219725,-0.0804227467883853,0,0,0,0,-0.00121472177491463,0,0,0,0,0,0,0,0,0,0,-0.0144348009253335,0.00907007472825288,0,0,0,0,0,0
X600019.SH,0,0.109091336505745,0.032341396761793,0,0,0,0.0524687023610414,0,0,0,0,0,0,0,0,0,0,0,0,0.578537729083811,0,0,0,0,0.0483029570757439,0,0,0.0617094702793006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682838774390744,0,0,0,0.0670775346112028,0,0.00415941319909466,0.0185899251729033,0,0,0,0.0375368913503648,0,0
X600011.SH,0,0,0,0.123507516229792,0,0,0.118875244535674,-0.231040586441096,0,0,0,0,0,0,0,0,0,0.685145468202463,0,0,0,0,0,0,0,0,0,0.00125067205247163,0,0,0,0,0,0,0,-0.0248234624156044,0,0,0,0,0,0,0,0,0,0,0.149015776420776,0,0,0,0,-0.0130107046900529,0.0359109331364937,0,0,0,-0.0213312512419451,0,0
X600309.SH,0,0,0,0,0,0.103595674918425,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.273941260315522,0,0,0,0,0,-0.0037557396492239,0,0,0,-0.307809201442187,0,0,-0.0672715788144126,-0.176561373530647,0,-0.10021269363845,0,0,0,0,0,0,0,0,0,0,0,0.475036148056495,0,0,0.139578082381714,-0.562650577189935,-0.0509251702796649,0.0423182170513502,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332946017684196,0,1.73472347597681e-18,0,0,0,0.556781008314175,0.0763432975869375,0,0,0.00410293122276183,0,0,0,0,0,0,0.0287886330849516,0.037003585499109,0,0,0,0,0,0,0,0,0.0926085349884897,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600010.SH,0,0.142777786413632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174375079569909,0,0,0.00291629534628676,0,0,0,0,0,0,0,0,0.0362277463797429,0.196831474989544,0.0685384716612213,0,0,0,0,0,0,0,0,0.0458568429404197,0,0,0,0,0,0,0,-0.00807672237586564,-0.0124109387683116,0,0,0,0,0,0
X601898.SH,0.184964971042197,0,0,0,0,0,0,0,0,0,0.48831942780619,0,0,0,0,0,0,0,0.220984442280988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288852475132395,0.0780303301702062,0,0,0,0,0,0.00424980336972838,0,-0.0195831447203748,0.0362880799271358,0,0,0,0,0,0
